variant_id,category,sample_min,enter_ratio,persistence_min,noise_sigma_mph,noise_seed,baseline_episode_id,link_id,matched,iou,variant_episode_id,delta_t0_min,delta_T2_min,delta_t3_min,delta_P_min
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-012-2025-06-05-E1,L405S-012,True,0.9820267345544856,noise_s1_r10:L405S-012:E5,2.5123405666666665,0.0,0.47151185,-2.0408287166666383
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-018-2025-06-02-E1,L405S-018,True,0.9906281192056399,noise_s1_r10:L405S-018:E1,0.1705701,0.0,-0.030662266666666667,-0.201232366666666
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-018-2025-06-03-E1,L405S-018,True,0.9666396414634615,noise_s1_r10:L405S-018:E2,0.07466916666666666,40.0,-2.8899173166666667,-2.9645864833333313
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-018-2025-06-03-E2,L405S-018,True,0.998972586058805,noise_s1_r10:L405S-018:E3,-0.12041603333333332,-10.0,0.01904345,0.1394594833333329
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-018-2025-06-04-E1,L405S-018,True,0.9261968826254723,noise_s1_r10:L405S-018:E4,1.8884083666666667,0.0,-0.51929695,-2.407705316666666
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-018-2025-06-05-E1,L405S-018,True,0.9840105257162526,noise_s1_r10:L405S-018:E5,0.09288306666666667,0.0,-1.9517477166666666,-2.0446307833333144
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-018-2025-06-05-E2,L405S-018,True,0.9503886517987274,noise_s1_r10:L405S-018:E6,-1.1874377166666668,5.0,-0.32956599999999997,0.8578717166666727
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-028-2025-06-03-E1,L405S-028,True,0.9931891609035687,noise_s1_r10:L405S-028:E1,0.39375485,35.0,0.026688399999999998,-0.3670664499999887
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-028-2025-06-03-E2,L405S-028,True,0.9914636489275314,noise_s1_r10:L405S-028:E2,-0.21661958333333334,0.0,-1.0350230666666667,-0.8184034833333342
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-028-2025-06-04-E1,L405S-028,True,0.9805769928124336,noise_s1_r10:L405S-028:E3,1.84567645,-5.0,0.10799025000000001,-1.737686199999997
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-028-2025-06-04-E2,L405S-028,True,0.9621657879759421,noise_s1_r10:L405S-028:E4,-0.37093271666666666,0.0,-3.2851860333333334,-2.914253316666655
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-028-2025-06-05-E1,L405S-028,True,0.9816262060614067,noise_s1_r10:L405S-028:E5,0.9169258166666666,-25.0,-0.6018931166666667,-1.5188189333333257
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-030-2025-06-02-E1,L405S-030,True,0.9685866954527033,noise_s1_r10:L405S-030:E1,-0.16168736666666667,0.0,-1.2189578333333333,-1.0572704666666666
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-030-2025-06-03-E1,L405S-030,True,0.9851086603266587,noise_s1_r10:L405S-030:E2,0.10757506666666666,0.0,-0.6270197333333333,-0.7345947999999991
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-030-2025-06-04-E1,L405S-030,True,0.7060283665464002,noise_s1_r10:L405S-030:E3,16.100863266666668,0.0,-0.5365722833333333,-16.63743555
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-058-2025-06-03-E1,L405S-058,True,0.9429873209328322,noise_s1_r10:L405S-058:E1,9.443464883333332,10.0,-0.17413551666666666,-9.617600400000024
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-058-2025-06-04-E1,L405S-058,True,0.965824433148313,noise_s1_r10:L405S-058:E2,5.0635269166666665,0.0,-0.19397955,-5.257506466666699
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-058-2025-06-04-E2,L405S-058,True,0.9971434696901857,noise_s1_r10:L405S-058:E3,-0.09883506666666667,-10.0,0.0705336,0.1693686666666694
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-058-2025-06-05-E1,L405S-058,True,0.9994120657507122,noise_s1_r10:L405S-058:E4,-0.00935035,-45.0,-0.07979186666666666,-0.0704415166666994
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-115-2025-06-02-E1,L405S-115,True,0.993152011160262,noise_s1_r10:L405S-115:E1,-0.05916288333333333,0.0,0.4847781833333333,0.54394106666666
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-115-2025-06-02-E2,L405S-115,True,0.9916567053588489,noise_s1_r10:L405S-115:E2,-0.2836792166666667,0.0,-0.17111745,0.11256176666667228
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-115-2025-06-03-E1,L405S-115,True,0.9966951222800301,noise_s1_r10:L405S-115:E3,0.40993641666666664,-20.0,-0.30079445,-0.710730866666669
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-115-2025-06-04-E1,L405S-115,True,0.9997127864270792,noise_s1_r10:L405S-115:E4,-0.029200116666666668,0.0,-0.020959349999999998,0.00824076666668283
noise_s1_r10,noise,5,0.7,15,1.0,4114437053,L405S-115-2025-06-05-E1,L405S-115,True,0.9996462723662312,noise_s1_r10:L405S-115:E5,0.05251633333333334,40.0,-0.0035477833333333337,-0.056064116666689756
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-012-2025-06-02-E1,L405S-012,True,0.9643325532641707,noise_s3_r01:L405S-012:E1,4.77011305,25.0,-0.17247336666666666,-4.942586416666641
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-012-2025-06-03-E1,L405S-012,True,0.9614048900353022,noise_s3_r01:L405S-012:E2,-5.825809583333334,-5.0,-2.0126391,3.81317048333333
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-012-2025-06-03-E2,L405S-012,True,0.8374419469486711,noise_s3_r01:L405S-012:E3,-3.59041275,0.0,-1.1670101333333334,2.423402616666662
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-012-2025-06-04-E1,L405S-012,True,0.9721248949006027,noise_s3_r01:L405S-012:E4,-3.9245531666666666,10.0,0.32700436666666666,4.2515575333333455
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-012-2025-06-05-E1,L405S-012,True,0.9878446766567018,noise_s3_r01:L405S-012:E5,-1.1364527666666668,-50.0,0.9005563999999999,2.0370091666666745
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-018-2025-06-02-E1,L405S-018,False,0.0,,,,,
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-018-2025-06-03-E1,L405S-018,True,0.8812541692461713,noise_s3_r01:L405S-018:E2,-10.3046344,40.0,-1.4714110833333334,8.833223316666658
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-018-2025-06-03-E2,L405S-018,True,0.9864088046742188,noise_s3_r01:L405S-018:E3,-0.18347723333333335,0.0,-1.6619675833333334,-1.4784903500000013
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-018-2025-06-04-E1,L405S-018,True,0.8110406756317112,noise_s3_r01:L405S-018:E5,2.6213242166666664,0.0,-3.54316295,-6.164487166666665
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-018-2025-06-05-E1,L405S-018,True,0.9389294671097705,noise_s3_r01:L405S-018:E6,-1.1659489333333333,-40.0,-6.714561816666667,-5.548612883333313
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-018-2025-06-05-E2,L405S-018,True,0.8349409331918606,noise_s3_r01:L405S-018:E7,0.6985456666666666,0.0,4.973516966666667,4.2749713000000025
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-028-2025-06-03-E1,L405S-028,True,0.9581762468763352,noise_s3_r01:L405S-028:E1,-1.9483661,30.0,0.7450072999999999,2.693373400000003
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-028-2025-06-03-E2,L405S-028,True,0.8828707160701673,noise_s3_r01:L405S-028:E2,3.52030715,5.0,15.436466233333334,11.916159083333353
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-028-2025-06-04-E1,L405S-028,True,0.9745896423910116,noise_s3_r01:L405S-028:E3,-1.2512381833333335,15.0,-1.3337175833333332,-0.08247940000000842
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-028-2025-06-04-E2,L405S-028,True,0.9804511814884865,noise_s3_r01:L405S-028:E4,-1.7962546333333334,0.0,-0.12071380000000001,1.67554083333334
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-028-2025-06-05-E1,L405S-028,True,0.9601949593304628,noise_s3_r01:L405S-028:E5,0.4276241333333333,-5.0,2.9814253833333333,2.5538012500000074
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-030-2025-06-02-E1,L405S-030,True,0.7649613366466674,noise_s3_r01:L405S-030:E1,1.3275563166666666,-5.0,11.719047316666666,10.391490999999993
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-030-2025-06-03-E1,L405S-030,True,0.9620971437814586,noise_s3_r01:L405S-030:E2,-1.9324661166666668,0.0,0.010955783333333333,1.9434218999999953
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-030-2025-06-04-E1,L405S-030,True,0.8718737817081424,noise_s3_r01:L405S-030:E3,4.7628143000000005,-5.0,-2.488537383333333,-7.251351683333336
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-058-2025-06-03-E1,L405S-058,True,0.6689742547954564,noise_s3_r01:L405S-058:E1,19.52922795,-30.0,-36.31226891666667,-55.841496866666674
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-058-2025-06-04-E1,L405S-058,True,0.9261604669935705,noise_s3_r01:L405S-058:E3,7.479890666666666,20.0,4.188742316666667,-3.291148349999995
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-058-2025-06-04-E2,L405S-058,True,0.9534478434708856,noise_s3_r01:L405S-058:E4,2.5798769833333335,0.0,-0.17239713333333334,-2.7522741166666753
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-058-2025-06-05-E1,L405S-058,True,0.9443692359725945,noise_s3_r01:L405S-058:E5,5.4063639000000006,-15.0,-3.0278169666666668,-8.4341808666667
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-115-2025-06-02-E1,L405S-115,True,0.978901119083392,noise_s3_r01:L405S-115:E1,0.5260888,5.0,-1.1383351333333331,-1.6644239333333477
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-115-2025-06-02-E2,L405S-115,True,0.9313664024392846,noise_s3_r01:L405S-115:E2,-1.3184449166666667,-20.0,-2.4938224166666667,-1.1753774999999966
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-115-2025-06-03-E1,L405S-115,True,0.9792044127248741,noise_s3_r01:L405S-115:E3,0.6476676666666666,45.0,-3.8245298,-4.472197466666685
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-115-2025-06-04-E1,L405S-115,True,0.9902386132140443,noise_s3_r01:L405S-115:E4,1.1048450666666667,-5.0,-0.5996150833333334,-1.7044601499999956
noise_s3_r01,noise,5,0.7,15,3.0,505714500,L405S-115-2025-06-05-E1,L405S-115,True,0.9945986139367513,noise_s3_r01:L405S-115:E5,0.10476201666666667,0.0,0.7554117833333333,0.65064976666668
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-012-2025-06-02-E1,L405S-012,True,0.941892203843934,noise_s3_r02:L405S-012:E1,4.3457858499999995,-5.0,3.9351138999999997,-0.41067194999998335
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-012-2025-06-03-E1,L405S-012,True,0.9920028522536565,noise_s3_r02:L405S-012:E2,1.4899558166666667,5.0,0.08833626666666668,-1.4016195500000084
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-012-2025-06-03-E2,L405S-012,True,0.8656826025803,noise_s3_r02:L405S-012:E3,1.7994704333333333,0.0,-1.6492067166666666,-3.4486771500000026
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-012-2025-06-04-E1,L405S-012,True,0.9750121290675179,noise_s3_r02:L405S-012:E4,-3.4452669666666664,10.0,0.3546389833333333,3.7999059500000065
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-012-2025-06-05-E1,L405S-012,True,0.9953951984431911,noise_s3_r02:L405S-012:E5,0.64922,-40.0,0.11360334999999999,-0.5356166500000104
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-018-2025-06-02-E1,L405S-018,False,0.0,,,,,
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-018-2025-06-03-E1,L405S-018,True,0.28953368340769964,noise_s3_r02:L405S-018:E2,-22.315122716666668,0.0,-56.674997616666666,-34.35987490000001
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-018-2025-06-03-E2,L405S-018,True,0.9847421879770292,noise_s3_r02:L405S-018:E3,0.46460823333333334,-15.0,-1.6043343,-2.06894253333334
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-018-2025-06-04-E1,L405S-018,True,0.8592718509540799,noise_s3_r02:L405S-018:E5,1.6142775333333332,-10.0,-2.9767468666666668,-4.591024400000001
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-018-2025-06-05-E1,L405S-018,True,0.89620065541338,noise_s3_r02:L405S-018:E6,9.865089016666667,-50.0,-3.4081013,-13.273190316666664
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-018-2025-06-05-E2,L405S-018,True,0.8944824850733429,noise_s3_r02:L405S-018:E7,2.7213190833333334,5.0,-0.3798743,-3.101193383333328
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-028-2025-06-03-E1,L405S-028,True,0.8248963385989947,noise_s3_r02:L405S-028:E1,2.0882853666666668,35.0,-8.716451433333333,-10.804736799999981
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-028-2025-06-03-E2,L405S-028,True,0.9910983725025108,noise_s3_r02:L405S-028:E2,-0.16758773333333332,0.0,-1.1371771166666667,-0.9695893833332914
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-028-2025-06-04-E1,L405S-028,True,0.9985089206000625,noise_s3_r02:L405S-028:E3,-0.023895583333333335,0.0,-0.12595951666666666,-0.10206393333334951
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-028-2025-06-04-E2,L405S-028,True,0.9349892554434938,noise_s3_r02:L405S-028:E4,-4.07314405,0.0,-2.4498693833333336,1.6232746666666786
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-028-2025-06-05-E1,L405S-028,True,0.9073756487068768,noise_s3_r02:L405S-028:E5,-2.04489135,0.0,6.393219383333333,8.438110733333346
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-030-2025-06-02-E1,L405S-030,True,0.9456722425314217,noise_s3_r02:L405S-030:E1,0.9364164166666666,-15.0,-1.4425571,-2.3789735166666715
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-030-2025-06-03-E1,L405S-030,True,0.9045012910551111,noise_s3_r02:L405S-030:E2,2.3865734833333336,-5.0,-2.324409983333333,-4.710983466666672
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-030-2025-06-04-E1,L405S-030,True,0.9748130588529044,noise_s3_r02:L405S-030:E3,-0.7032535166666667,-5.0,0.7590416666666666,1.4622951833333286
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-058-2025-06-03-E1,L405S-058,True,0.9169641932758184,noise_s3_r02:L405S-058:E1,-3.7984213666666666,10.0,11.477531566666666,15.275952933333352
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-058-2025-06-04-E1,L405S-058,True,0.9644282751508457,noise_s3_r02:L405S-058:E2,2.8180482833333333,5.0,-2.6542405666666666,-5.4722888500000355
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-058-2025-06-04-E2,L405S-058,True,0.9690533398497804,noise_s3_r02:L405S-058:E3,-1.7158473166666668,-10.0,0.17222221666666665,1.888069533333323
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-058-2025-06-05-E1,L405S-058,True,0.9660454260709065,noise_s3_r02:L405S-058:E4,-1.2551043333333332,40.0,-3.9353656,-2.6802612666666725
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-115-2025-06-02-E1,L405S-115,True,0.9965461138009812,noise_s3_r02:L405S-115:E1,0.11328655,-10.0,-0.1591796,-0.27246614999999696
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-115-2025-06-02-E2,L405S-115,True,0.9174316881299782,noise_s3_r02:L405S-115:E2,-0.7478215333333333,5.0,4.132555066666667,4.880376600000007
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-115-2025-06-03-E1,L405S-115,True,0.9956032541302646,noise_s3_r02:L405S-115:E3,0.3992388,50.0,-0.5463039,-0.945542700000015
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-115-2025-06-04-E1,L405S-115,True,0.9921609329157579,noise_s3_r02:L405S-115:E4,0.21890101666666667,0.0,1.1589834333333333,0.9400824166666677
noise_s3_r02,noise,5,0.7,15,3.0,1223170560,L405S-115-2025-06-05-E1,L405S-115,True,0.9853438123461451,noise_s3_r02:L405S-115:E5,1.40057545,0.0,0.93607865,-0.4644967999999938
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-012-2025-06-02-E1,L405S-012,True,0.8415054882979867,noise_s3_r03:L405S-012:E1,20.233700916666667,25.0,-1.7295426666666667,-21.96324358333333
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-012-2025-06-03-E1,L405S-012,True,0.9847421030275606,noise_s3_r03:L405S-012:E2,1.70366615,-10.0,1.3264761166666665,-0.37719003333335444
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-012-2025-06-03-E2,L405S-012,True,0.905290713853288,noise_s3_r03:L405S-012:E3,1.3590648166666666,0.0,1.1848692,-0.17419561666666916
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-012-2025-06-04-E1,L405S-012,True,0.9421335352439131,noise_s3_r03:L405S-012:E4,-6.091642716666667,0.0,-2.8407262500000003,3.250916466666691
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-012-2025-06-05-E1,L405S-012,True,0.9243239436219879,noise_s3_r03:L405S-012:E5,7.147109116666667,0.0,5.8211806,-1.325928516666668
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-018-2025-06-02-E1,L405S-018,False,0.0,,,,,
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-018-2025-06-03-E1,L405S-018,True,0.9231436536946513,noise_s3_r03:L405S-018:E2,-2.76440245,0.0,-4.277940616666667,-1.5135381666666703
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-018-2025-06-03-E2,L405S-018,True,0.9257481094279464,noise_s3_r03:L405S-018:E3,7.98761335,-10.0,-2.0808613666666664,-10.068474716666653
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-018-2025-06-04-E1,L405S-018,True,0.7888817579293869,noise_s3_r03:L405S-018:E4,-5.812019433333333,0.0,2.9185480333333333,8.730567466666667
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-018-2025-06-05-E1,L405S-018,True,0.9502536854897224,noise_s3_r03:L405S-018:E5,5.094347316666667,5.0,1.3332127666666667,-3.761134549999987
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-018-2025-06-05-E2,L405S-018,True,0.7981451105023946,noise_s3_r03:L405S-018:E6,5.908802433333333,0.0,-0.023777083333333334,-5.93257951666666
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-028-2025-06-03-E1,L405S-028,True,0.9765244339000907,noise_s3_r03:L405S-028:E1,-1.4494326833333333,-5.0,-0.03314873333333333,1.4162839500000102
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-028-2025-06-03-E2,L405S-028,True,0.8542268963144478,noise_s3_r03:L405S-028:E2,-3.9946319,0.0,20.98983895,24.984470849999994
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-028-2025-06-04-E1,L405S-028,True,0.9517551915310278,noise_s3_r03:L405S-028:E3,-4.1352306500000005,15.0,-0.9117756,3.223455049999999
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-028-2025-06-04-E2,L405S-028,True,0.9610437172323026,noise_s3_r03:L405S-028:E4,1.6298380833333332,-5.0,-2.1202621,-3.7501001833333225
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-028-2025-06-05-E1,L405S-028,True,0.937481801784721,noise_s3_r03:L405S-028:E5,2.0483869666666665,-25.0,-3.119507233333333,-5.1678941999999894
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-030-2025-06-02-E1,L405S-030,True,0.9105871763618227,noise_s3_r03:L405S-030:E1,-2.558956516666667,0.0,-1.5851704,0.9737861166666684
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-030-2025-06-03-E1,L405S-030,True,0.9176940439432589,noise_s3_r03:L405S-030:E2,-4.24882855,0.0,0.17550061666666666,4.424329166666663
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-030-2025-06-04-E1,L405S-030,True,0.6684258726706386,noise_s3_r03:L405S-030:E3,16.264736266666667,-5.0,-2.5008266166666666,-18.765562883333335
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-058-2025-06-03-E1,L405S-058,True,0.8471856155260441,noise_s3_r03:L405S-058:E1,20.888866183333334,15.0,-4.889744983333333,-25.77861116666666
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-058-2025-06-04-E1,L405S-058,True,0.9427293780483738,noise_s3_r03:L405S-058:E2,8.488690733333334,45.0,0.34126083333333335,-8.1474299
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-058-2025-06-04-E2,L405S-058,True,0.952824805783814,noise_s3_r03:L405S-058:E3,-2.5301941,0.0,-0.37827788333333334,2.151916216666665
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-058-2025-06-05-E1,L405S-058,True,0.9440813290873237,noise_s3_r03:L405S-058:E4,5.140460366666667,10.0,-3.3373700666666664,-8.477830433333384
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-115-2025-06-02-E1,L405S-115,True,0.9675228148541077,noise_s3_r03:L405S-115:E1,-1.9957921333333333,-5.0,-0.6310479166666667,1.3647442166666623
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-115-2025-06-02-E2,L405S-115,True,0.9595888104831674,noise_s3_r03:L405S-115:E2,-0.21014966666666668,-20.0,2.0735034,2.2836530666666732
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-115-2025-06-03-E1,L405S-115,True,0.9980402805940625,noise_s3_r03:L405S-115:E3,-0.17745536666666667,45.0,-0.24434008333333335,-0.06688471666667972
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-115-2025-06-04-E1,L405S-115,True,0.9823704364487321,noise_s3_r03:L405S-115:E4,1.5655944,25.0,1.53989545,-0.02569894999998823
noise_s3_r03,noise,5,0.7,15,3.0,2336622233,L405S-115-2025-06-05-E1,L405S-115,True,0.9836910520906447,noise_s3_r03:L405S-115:E5,0.26037873333333333,5.0,2.3630493666666665,2.102670633333368
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-012-2025-06-02-E1,L405S-012,True,0.8130004983198612,noise_s3_r04:L405S-012:E1,22.652054033333332,25.0,4.01136845,-18.64068558333333
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-012-2025-06-03-E1,L405S-012,True,0.9765273103836914,noise_s3_r04:L405S-012:E2,4.02715075,0.0,-0.6032724166666666,-4.630423166666677
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-012-2025-06-03-E2,L405S-012,True,0.8971789357247152,noise_s3_r04:L405S-012:E3,-2.751231666666667,0.0,0.19131458333333334,2.9425462499999955
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-012-2025-06-04-E1,L405S-012,True,0.9639306427059514,noise_s3_r04:L405S-012:E4,-2.854664083333333,5.0,2.6934608166666667,5.548124900000024
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-012-2025-06-05-E1,L405S-012,True,0.9231030478117167,noise_s3_r04:L405S-012:E5,6.535057566666667,-50.0,6.710866066666667,0.17580850000001647
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-018-2025-06-02-E1,L405S-018,False,0.0,,,,,
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-018-2025-06-03-E1,L405S-018,True,0.95106474666724,noise_s3_r04:L405S-018:E2,0.6161873833333333,-5.0,-3.7324706333333335,-4.3486580166666755
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-018-2025-06-03-E2,L405S-018,True,0.980626445237136,noise_s3_r04:L405S-018:E3,0.20978360000000001,-10.0,2.4650050333333335,2.2552214333333076
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-018-2025-06-04-E1,L405S-018,True,0.9270792622998149,noise_s3_r04:L405S-018:E5,-2.4345420499999997,0.0,-0.12190568333333333,2.312636366666667
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-018-2025-06-05-E1,L405S-018,True,0.9004616985626134,noise_s3_r04:L405S-018:E6,-5.931830000000001,-50.0,-7.3869299,-1.4550998999999987
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-018-2025-06-05-E2,L405S-018,True,0.9318615050971104,noise_s3_r04:L405S-018:E7,-0.34394698333333334,0.0,1.8050977666666665,2.149044750000005
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-028-2025-06-03-E1,L405S-028,True,0.9577149537836888,noise_s3_r04:L405S-028:E1,-2.7094633999999997,-5.0,-0.0142968,2.6951665999999985
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-028-2025-06-03-E2,L405S-028,True,0.9677125453189488,noise_s3_r04:L405S-028:E2,0.6921951666666666,-25.0,4.169584716666667,3.477389550000014
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-028-2025-06-04-E1,L405S-028,True,0.9458774819842949,noise_s3_r04:L405S-028:E3,-1.7923630000000002,0.0,-3.7427227833333334,-1.9503597833333375
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-028-2025-06-04-E2,L405S-028,True,0.9217877528262689,noise_s3_r04:L405S-028:E4,1.5655570333333333,5.0,-5.963491983333333,-7.529049016666662
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-028-2025-06-05-E1,L405S-028,True,0.9239428920464435,noise_s3_r04:L405S-028:E5,4.100425216666666,-15.0,-2.1866255666666663,-6.287050783333332
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-030-2025-06-02-E1,L405S-030,True,0.7988647013283171,noise_s3_r04:L405S-030:E1,-2.5284792499999997,0.0,-6.787657583333333,-4.259178333333338
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-030-2025-06-03-E1,L405S-030,True,0.8639417236142346,noise_s3_r04:L405S-030:E2,-4.5296844,0.0,3.2391273166666665,7.768811716666672
noise_s3_r04,noise,5,0.7,15,3.0,2844474174,L405S-030-2025-06-04-E1,L405S-030,True,0.6518455061715308,noise_s3_r04:L405S-030:E3,17.564096983333332,10.0,-2.1398379999999997,-19.703934983333337
