link_id,corridor,tmc_code,t_min,anchor_period,lanes,length_mi,free_speed_mph,cutoff_mph,mu_vph,lambda_anchored_vph,outflow_vph,queue_model_veh,queue_meas_veh,delay_h,travel_time_h,speed_mph,speed_model_mph,lambda_identifiable,model_episode_id
28289,I395_SB,110-04122,630,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,3696.1305765758975,3696.1305765758975,0.0,0.0,0.0,0.016893305837322035,62.15826086956522,65.70649999999999,False,
28289,I395_SB,110-04122,645,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,3705.405394340711,3705.405394340711,0.0,0.0,0.0,0.016893305837322035,62.11652173913044,65.70649999999999,False,
28289,I395_SB,110-04122,660,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,3665.854130833903,3665.854130833903,0.0,0.0,0.0,0.016893305837322035,62.29130434782609,65.70649999999999,False,
28289,I395_SB,110-04122,675,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,3872.260540942691,3872.260540942691,0.0,0.0,0.0,0.016893305837322035,61.27782608695652,65.70649999999999,False,
28289,I395_SB,110-04122,690,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,3724.7741862731286,3724.7741862731286,0.0,0.0,0.0,0.016893305837322035,62.02782608695652,65.70649999999999,False,
28289,I395_SB,110-04122,705,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,3731.3163487665,3731.3163487665,0.0,0.0,0.0,0.016893305837322035,61.99739130434783,65.70649999999999,False,
28289,I395_SB,110-04122,720,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,3733.361697764063,3733.361697764063,0.0,0.0,0.0,0.016893305837322035,61.98782608695653,65.70649999999999,False,
28289,I395_SB,110-04122,735,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,3906.4280351579664,3906.4280351579664,0.0,0.0,0.0,0.016893305837322035,61.08304347826088,65.70649999999999,False,
28289,I395_SB,110-04122,750,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,3833.731702052227,3833.731702052227,0.0,0.0,0.0,0.016893305837322035,61.48739130434783,65.70649999999999,False,
28289,I395_SB,110-04122,765,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,3919.809432707376,3919.809432707376,0.0,0.0,0.0,0.016893305837322035,61.00434782608695,65.70649999999999,False,
28289,I395_SB,110-04122,780,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,3847.216741367887,3847.216741367887,0.0,0.0,0.0,0.016893305837322035,61.415217391304346,65.70649999999999,False,
28289,I395_SB,110-04122,795,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,4168.0299312117,4168.0299312117,0.0,0.0,0.0,0.016893305837322035,59.24260869565217,65.70649999999999,False,
28289,I395_SB,110-04122,810,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,4200.371790493563,4200.371790493563,0.0,0.0,0.0,0.016893305837322035,58.96043478260869,65.70649999999999,False,
28289,I395_SB,110-04122,825,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,4158.335341232321,4158.335341232321,0.0,0.0,0.0,0.016893305837322035,59.32434782608696,65.70649999999999,False,
28289,I395_SB,110-04122,840,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,4177.6260576984905,4177.6260576984905,0.0,0.0,0.0,0.016893305837322035,59.1604347826087,65.70649999999999,False,
28289,I395_SB,110-04122,855,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,4516.029567028547,4516.029567028547,0.0,0.0,0.0,0.016893305837322035,55.01434782608696,65.70649999999999,False,
28289,I395_SB,110-04122,870,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,4653.769447744021,4653.769447744021,0.0,0.0,0.0,0.016893305837322035,51.60478260869566,65.70649999999999,False,
28289,I395_SB,110-04122,885,MD,4,1.11,65.70649999999999,45.99454999999999,7600.0,4712.115556899682,4712.115556899682,0.0,0.0,0.0,0.016893305837322035,48.267826086956525,65.70649999999999,False,
28289,I395_SB,110-04122,900,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7467.010155200296,7246.403935433136,0.0,46.64584995225821,0.0,0.016893305837322035,47.57739130434783,65.70649999999999,True,
28289,I395_SB,110-04122,915,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7337.089311026908,7246.403935433136,55.15155494178998,104.23137854096532,0.007610886093737118,0.024504191931059155,35.48913043478261,45.29837193256191,True,E1
28289,I395_SB,110-04122,930,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7264.605693048607,7246.403935433136,77.82289884023294,121.49084971467671,0.010739519840965264,0.0276328256782873,32.97782608695652,40.16961612695986,True,E1
28289,I395_SB,110-04122,945,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7233.300817341247,7246.403935433136,82.37333824410052,125.40506476879295,0.011367478128194749,0.028260783965516782,32.45695652173913,39.27704204364603,True,E1
28289,I395_SB,110-04122,960,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7226.916199980694,7246.403935433136,79.09755872112828,110.72063796554316,0.010915422246110328,0.027808728083432363,34.501304347826085,39.91552568207195,True,E1
28289,I395_SB,110-04122,975,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7230.937256003788,7246.403935433136,74.22562485801768,97.74457303167767,0.010243097889571487,0.02713640372689352,36.53478260869565,40.90446218191894,True,E1
28289,I395_SB,110-04122,990,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7237.824996291344,7246.403935433136,70.35895500068068,106.08175316115248,0.009709499446565857,0.026602805283887893,35.20173913043478,41.724922922782,True,E1
28289,I395_SB,110-04122,1005,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7241.784330685152,7246.403935433136,68.21422021523267,108.82647610518876,0.009413527154024893,0.02630683299134693,34.78391304347826,42.19436069575957,True,E1
28289,I395_SB,110-04122,1020,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7237.020169027012,7246.403935433136,67.05931902823659,117.43064159597428,0.009254151386777237,0.026147457224099273,33.53608695652174,42.45154664511502,True,E1
28289,I395_SB,110-04122,1035,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7220.097352324754,7246.403935433136,64.71337742670562,112.95411984809144,0.00893041265754909,0.025823718494871126,34.17391304347826,42.98373993739354,True,E1
28289,I395_SB,110-04122,1050,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7197.020446250369,7246.403935433136,58.136731649610056,101.36371197252672,0.008022838937439812,0.024916144774761846,35.94391304347826,44.549428093079044,True,E1
28289,I395_SB,110-04122,1065,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7176.153947641882,7246.403935433136,45.79085935391822,70.37165662678136,0.0063191149378262175,0.023212420775148252,41.72217391304348,47.81922621307948,True,E1
28289,I395_SB,110-04122,1080,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7165.862353337322,7246.403935433136,28.22836240610468,47.46866240944551,0.003895499430838366,0.0207888052681604,47.34695652173913,53.39412177283933,True,
28289,I395_SB,110-04122,1095,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7170.789542777617,7203.161410306221,8.092966882151131,53.85767870361571,0.0011168252493596873,0.018010131086681723,45.63086956521739,61.63197783834188,True,
28289,I395_SB,110-04122,1110,PM,4,1.11,65.70649999999999,45.99454999999999,7246.403935433136,7180.696925815309,7180.696925815309,0.0,48.73700755299466,0.0,0.016893305837322035,46.996086956521744,65.70649999999999,True,
28289,I395_SB,110-04122,1125,PM,4,1.11,65.70649999999999,45.99454999999999,7600.0,7453.9285032476755,7453.9285032476755,0.0,0.0,0.0,0.016893305837322035,52.80695652173913,65.70649999999999,False,
28294,I395_NB,110+04124,360,AM,4,0.07,67.18950000000001,47.03265,7600.0,5109.59766073922,5109.59766073922,0.0,0.0,0.0,0.0010418294525186226,59.89304347826087,67.18950000000001,False,
28294,I395_NB,110+04124,375,AM,4,0.07,67.18950000000001,47.03265,7600.0,5414.966110065263,5414.966110065263,0.0,0.0,0.0,0.0010418294525186226,56.61826086956522,67.18950000000001,False,
28294,I395_NB,110+04124,390,AM,4,0.07,67.18950000000001,47.03265,7600.0,5655.858450895881,5655.858450895881,0.0,0.0,0.0,0.0010418294525186226,50.753913043478256,67.18950000000001,False,
28294,I395_NB,110+04124,405,AM,4,0.07,67.18950000000001,47.03265,7134.521520802286,7151.321015590976,7134.521520802286,0.0,4.584558740064964,0.0,0.0010418294525186226,41.55739130434783,67.18950000000001,True,
28294,I395_NB,110+04124,420,AM,4,0.07,67.18950000000001,47.03265,7134.521520802286,7142.695546945068,7134.521520802286,4.199873697172279,5.128097389992877,0.000588669287061033,0.0016304987395796555,39.75913043478261,42.931649256009905,True,E1
28294,I395_NB,110+04124,435,AM,4,0.07,67.18950000000001,47.03265,7134.521520802286,7139.615528517124,7134.521520802286,6.243380232867594,5.397341962744627,0.000875094456532737,0.0019169239090513596,38.92478260869565,36.51683808077774,True,E1
28294,I395_NB,110+04124,450,AM,4,0.07,67.18950000000001,47.03265,7134.521520802286,7138.191554942528,7134.521520802286,7.516882161577087,7.042156432606876,0.0010535930320849046,0.002095422484603527,34.50173913043478,33.406151033663576,True,E1
28294,I395_NB,110+04124,465,AM,4,0.07,67.18950000000001,47.03265,7134.521520802286,7137.241543221421,7134.521520802286,8.434390696637365,9.515152540692489,0.0011821943030159794,0.002224023755534602,29.467391304347824,31.47448395090262,True,E1
28294,I395_NB,110+04124,480,AM,4,0.07,67.18950000000001,47.03265,7134.521520802286,7135.583410353959,7134.521520802286,9.11439630142104,8.995454864569485,0.0012775063155736495,0.002319335768092272,30.399565217391302,30.181054836047842,True,E1
28294,I395_NB,110+04124,495,AM,4,0.07,67.18950000000001,47.03265,7134.521520802286,7132.452856710641,7134.521520802286,9.37986868933922,8.701241558236426,0.0013147158729551974,0.00235654532547382,30.953913043478263,29.704499736675093,True,E1
28294,I395_NB,110+04124,510,AM,4,0.07,67.18950000000001,47.03265,7134.521520802286,7128.756716143404,7134.521520802286,8.862702666427822,9.236004352310015,0.0012422280373794708,0.0022840574898980934,29.9608695652174,30.647214577389278,True,E1
28294,I395_NB,110+04124,525,AM,4,0.07,67.18950000000001,47.03265,7134.521520802286,7125.819605874529,7134.521520802286,7.421501501707326,7.770788051607989,0.0010402241383768043,0.0020820535908954267,32.848260869565216,33.62065237230286,True,E1
28294,I395_NB,110+04124,540,MD,4,0.07,67.18950000000001,47.03265,7134.521520802286,7124.966143126307,7134.521520802286,5.246022769767933,4.582673087786642,0.0007353012748608277,0.0017771307273794503,41.56391304347826,39.389336373256974,True,E1
28294,I395_NB,110+04124,555,MD,4,0.07,67.18950000000001,47.03265,7134.521520802286,7123.474396314134,7134.521520802286,2.8571783507729838,3.271653381771045,0.0004004723151289465,0.0014423017676475692,46.65434782608696,48.53353269764883,True,E1
28294,I395_NB,110+04124,570,MD,4,0.07,67.18950000000001,47.03265,7600.0,4944.035509952348,4944.417098867287,0.0953972287347824,0.0,1.2552266938787158e-05,0.0010543817194574097,51.85478260869566,66.38961839742666,False,
28294,I395_NB,110+04124,585,MD,4,0.07,67.18950000000001,47.03265,7600.0,4786.56681045253,4786.56681045253,0.0,0.0,0.0,0.0010418294525186226,56.05173913043478,67.18950000000001,False,
28294,I395_NB,110+04124,600,MD,4,0.07,67.18950000000001,47.03265,7600.0,4685.543535700731,4685.543535700731,0.0,0.0,0.0,0.0010418294525186226,57.64260869565217,67.18950000000001,False,
28294,I395_NB,110+04124,615,MD,4,0.07,67.18950000000001,47.03265,7600.0,4601.955227408012,4601.955227408012,0.0,0.0,0.0,0.0010418294525186226,58.69217391304348,67.18950000000001,False,
28294,I395_NB,110+04124,630,MD,4,0.07,67.18950000000001,47.03265,7600.0,4475.178741452522,4475.178741452522,0.0,0.0,0.0,0.0010418294525186226,59.99,67.18950000000001,False,
28294,I395_NB,110+04124,645,MD,4,0.07,67.18950000000001,47.03265,7600.0,4532.445980911063,4532.445980911063,0.0,0.0,0.0,0.0010418294525186226,59.440000000000005,67.18950000000001,False,
28294,I395_NB,110+04124,660,MD,4,0.07,67.18950000000001,47.03265,7600.0,4409.5474667031785,4409.5474667031785,0.0,0.0,0.0,0.0010418294525186226,60.56,67.18950000000001,False,
28294,I395_NB,110+04124,675,MD,4,0.07,67.18950000000001,47.03265,7600.0,4441.284570408518,4441.284570408518,0.0,0.0,0.0,0.0010418294525186226,60.291739130434784,67.18950000000001,False,
28294,I395_NB,110+04124,690,MD,4,0.07,67.18950000000001,47.03265,7600.0,4560.479580529508,4560.479580529508,0.0,0.0,0.0,0.0010418294525186226,59.15,67.18950000000001,False,
28294,I395_NB,110+04124,705,MD,4,0.07,67.18950000000001,47.03265,7600.0,4607.301125231787,4607.301125231787,0.0,0.0,0.0,0.0010418294525186226,58.630434782608695,67.18950000000001,False,
28294,I395_NB,110+04124,720,MD,4,0.07,67.18950000000001,47.03265,7600.0,4420.266074441549,4420.266074441549,0.0,0.0,0.0,0.0010418294525186226,60.47086956521739,67.18950000000001,False,
28294,I395_NB,110+04124,735,MD,4,0.07,67.18950000000001,47.03265,7600.0,4445.7354088399325,4445.7354088399325,0.0,0.0,0.0,0.0010418294525186226,60.253043478260864,67.18950000000001,False,
28294,I395_NB,110+04124,750,MD,4,0.07,67.18950000000001,47.03265,7600.0,4403.031065181724,4403.031065181724,0.0,0.0,0.0,0.0010418294525186226,60.61347826086956,67.18950000000001,False,
28294,I395_NB,110+04124,765,MD,4,0.07,67.18950000000001,47.03265,7600.0,4498.347133947509,4498.347133947509,0.0,0.0,0.0,0.0010418294525186226,59.77391304347826,67.18950000000001,False,
28294,I395_NB,110+04124,780,MD,4,0.07,67.18950000000001,47.03265,7600.0,4364.513308495978,4364.513308495978,0.0,0.0,0.0,0.0010418294525186226,60.919130434782616,67.18950000000001,False,
28294,I395_NB,110+04124,795,MD,4,0.07,67.18950000000001,47.03265,7600.0,4467.864145431217,4467.864145431217,0.0,0.0,0.0,0.0010418294525186226,60.05652173913043,67.18950000000001,False,
28294,I395_NB,110+04124,810,MD,4,0.07,67.18950000000001,47.03265,7600.0,4441.93664858676,4441.93664858676,0.0,0.0,0.0,0.0010418294525186226,60.286086956521736,67.18950000000001,False,
28294,I395_NB,110+04124,825,MD,4,0.07,67.18950000000001,47.03265,7600.0,4419.74728913034,4419.74728913034,0.0,0.0,0.0,0.0010418294525186226,60.47521739130435,67.18950000000001,False,
28294,I395_NB,110+04124,840,MD,4,0.07,67.18950000000001,47.03265,7600.0,4424.143777547616,4424.143777547616,0.0,0.0,0.0,0.0010418294525186226,60.43826086956521,67.18950000000001,False,
28294,I395_NB,110+04124,855,MD,4,0.07,67.18950000000001,47.03265,7600.0,4546.871559136659,4546.871559136659,0.0,0.0,0.0,0.0010418294525186226,59.29260869565218,67.18950000000001,False,
28294,I395_NB,110+04124,870,MD,4,0.07,67.18950000000001,47.03265,7600.0,4578.211548586174,4578.211548586174,0.0,0.0,0.0,0.0010418294525186226,58.95869565217391,67.18950000000001,False,
28294,I395_NB,110+04124,885,MD,4,0.07,67.18950000000001,47.03265,7600.0,4631.6645524839,4631.6645524839,0.0,0.0,0.0,0.0010418294525186226,58.34043478260869,67.18950000000001,False,
28294,I395_NB,110+04124,900,PM,4,0.07,67.18950000000001,47.03265,7600.0,3143.725326793115,3143.725326793115,0.0,0.0,0.0,0.0010418294525186226,56.617826086956526,67.18950000000001,False,
28294,I395_NB,110+04124,915,PM,4,0.07,67.18950000000001,47.03265,7600.0,3176.9104440856054,3176.9104440856054,0.0,0.0,0.0,0.0010418294525186226,55.72608695652174,67.18950000000001,False,
28294,I395_NB,110+04124,930,PM,4,0.07,67.18950000000001,47.03265,7600.0,3129.18549940546,3129.18549940546,0.0,0.0,0.0,0.0010418294525186226,56.96826086956521,67.18950000000001,False,
28294,I395_NB,110+04124,945,PM,4,0.07,67.18950000000001,47.03265,7600.0,3233.436461916574,3233.436461916574,0.0,0.0,0.0,0.0010418294525186226,53.75260869565217,67.18950000000001,False,
28294,I395_NB,110+04124,960,PM,4,0.07,67.18950000000001,47.03265,7600.0,3255.4137928604896,3255.4137928604896,0.0,0.0,0.0,0.0010418294525186226,52.70130434782609,67.18950000000001,False,
28294,I395_NB,110+04124,975,PM,4,0.07,67.18950000000001,47.03265,7600.0,3244.759418358989,3244.759418358989,0.0,0.0,0.0,0.0010418294525186226,53.24173913043478,67.18950000000001,False,
28294,I395_NB,110+04124,990,PM,4,0.07,67.18950000000001,47.03265,7600.0,3231.796777107066,3231.796777107066,0.0,0.0,0.0,0.0010418294525186226,53.82217391304348,67.18950000000001,False,
28294,I395_NB,110+04124,1005,PM,4,0.07,67.18950000000001,47.03265,7600.0,3278.7777726829463,3278.7777726829463,0.0,0.0,0.0,0.0010418294525186226,51.17260869565217,67.18950000000001,False,
28294,I395_NB,110+04124,1020,PM,4,0.07,67.18950000000001,47.03265,7600.0,3299.428423339997,3299.428423339997,0.0,0.0,0.0,0.0010418294525186226,48.20086956521739,67.18950000000001,False,
28294,I395_NB,110+04124,1035,PM,4,0.07,67.18950000000001,47.03265,7502.530492159212,7522.526691701291,7502.530492159212,0.0,4.346519075002783,0.0,0.0010418294525186226,43.17869565217392,67.18950000000001,True,
28294,I395_NB,110+04124,1050,PM,4,0.07,67.18950000000001,47.03265,7502.530492159212,7507.104378475478,7502.530492159212,4.999049885519753,5.074313485818007,0.0006663151706939663,0.001708144623212589,40.74086956521739,40.980136604796186,True,E2
28294,I395_NB,110+04124,1065,PM,4,0.07,67.18950000000001,47.03265,7502.530492159212,7499.41015121437,7502.530492159212,6.1425214645862525,6.068753167268462,0.0008187266244376766,0.0018605560769562992,37.82304347826087,37.6231605523622,True,E2
28294,I395_NB,110+04124,1080,PM,4,0.07,67.18950000000001,47.03265,7502.530492159212,7497.47739691899,7502.530492159212,5.3624362283756,5.382797093560217,0.0007147503410988873,0.00175657979361751,39.78869565217392,39.85016806770937,True,E2
28294,I395_NB,110+04124,1095,PM,4,0.07,67.18950000000001,47.03265,7502.530492159212,7496.313899894567,7502.530492159212,4.09916241832002,4.108528089971996,0.0005463706442251713,0.0015882000967437939,44.04043478260869,44.07505083491523,True,E2
28294,I395_NB,110+04124,1110,PM,4,0.07,67.18950000000001,47.03265,7502.530492159212,7478.825033663194,7489.005091071828,2.54501435215866,2.540123428449277,0.0003392207942131549,0.0013810502467317776,50.71,50.686063136119294,True,
28294,I395_NB,110+04124,1125,PM,4,0.07,67.18950000000001,47.03265,7600.0,3228.147331581879,3228.147331581879,0.0,0.0,0.0,0.0010418294525186226,53.97347826086957,67.18950000000001,False,
28298,I395_SB,110N04123,360,AM,4,0.41,64.6065,45.22455,7600.0,3260.4535543154307,3260.4535543154307,0.0,0.0,0.0,0.006346110685457346,62.82304347826087,64.6065,False,
28298,I395_SB,110N04123,375,AM,4,0.41,64.6065,45.22455,7600.0,2374.41779921452,2374.41779921452,0.0,0.0,0.0,0.006346110685457346,64.13,64.6065,False,
28298,I395_SB,110N04123,390,AM,4,0.41,64.6065,45.22455,7600.0,3350.1661590597496,3350.1661590597496,0.0,0.0,0.0,0.006346110685457346,62.60086956521739,64.6065,False,
28298,I395_SB,110N04123,405,AM,4,0.41,64.6065,45.22455,7600.0,3701.21640371685,3701.21640371685,0.0,0.0,0.0,0.006346110685457346,61.48130434782608,64.6065,False,
28298,I395_SB,110N04123,420,AM,4,0.41,64.6065,45.22455,7600.0,3364.7488169608982,3364.7488169608982,0.0,0.0,0.0,0.006346110685457346,62.56260869565217,64.6065,False,
28298,I395_SB,110N04123,435,AM,4,0.41,64.6065,45.22455,7600.0,3745.705970641901,3745.705970641901,0.0,0.0,0.0,0.006346110685457346,61.30478260869565,64.6065,False,
28298,I395_SB,110N04123,450,AM,4,0.41,64.6065,45.22455,7600.0,3498.415173318324,3498.415173318324,0.0,0.0,0.0,0.006346110685457346,62.18130434782609,64.6065,False,
28298,I395_SB,110N04123,465,AM,4,0.41,64.6065,45.22455,7600.0,3536.247864214287,3536.247864214287,0.0,0.0,0.0,0.006346110685457346,62.06260869565217,64.6065,False,
28298,I395_SB,110N04123,480,AM,4,0.41,64.6065,45.22455,7600.0,3706.9325551326615,3706.9325551326615,0.0,0.0,0.0,0.006346110685457346,61.45913043478261,64.6065,False,
28298,I395_SB,110N04123,495,AM,4,0.41,64.6065,45.22455,7600.0,3716.1553070025134,3716.1553070025134,0.0,0.0,0.0,0.006346110685457346,61.42304347826087,64.6065,False,
28298,I395_SB,110N04123,510,AM,4,0.41,64.6065,45.22455,7600.0,3286.118035100737,3286.118035100737,0.0,0.0,0.0,0.006346110685457346,62.76173913043478,64.6065,False,
28298,I395_SB,110N04123,525,AM,4,0.41,64.6065,45.22455,7600.0,3115.6375613221285,3115.6375613221285,0.0,0.0,0.0,0.006346110685457346,63.13782608695652,64.6065,False,
28298,I395_SB,110N04123,540,MD,4,0.41,64.6065,45.22455,7600.0,2914.9823905938083,2914.9823905938083,0.0,0.0,0.0,0.006346110685457346,62.842173913043474,64.6065,False,
28298,I395_SB,110N04123,555,MD,4,0.41,64.6065,45.22455,7600.0,3076.0689849341748,3076.0689849341748,0.0,0.0,0.0,0.006346110685457346,62.37782608695653,64.6065,False,
28298,I395_SB,110N04123,570,MD,4,0.41,64.6065,45.22455,7600.0,3088.54519396434,3088.54519396434,0.0,0.0,0.0,0.006346110685457346,62.33782608695652,64.6065,False,
28298,I395_SB,110N04123,585,MD,4,0.41,64.6065,45.22455,7600.0,3071.820960659955,3071.820960659955,0.0,0.0,0.0,0.006346110685457346,62.391304347826086,64.6065,False,
28298,I395_SB,110N04123,600,MD,4,0.41,64.6065,45.22455,7600.0,3140.133992413637,3140.133992413637,0.0,0.0,0.0,0.006346110685457346,62.16565217391304,64.6065,False,
28298,I395_SB,110N04123,615,MD,4,0.41,64.6065,45.22455,7600.0,3266.541422473969,3266.541422473969,0.0,0.0,0.0,0.006346110685457346,61.69347826086957,64.6065,False,
28298,I395_SB,110N04123,630,MD,4,0.41,64.6065,45.22455,7600.0,3201.311287604244,3201.311287604244,0.0,0.0,0.0,0.006346110685457346,61.94652173913043,64.6065,False,
28298,I395_SB,110N04123,645,MD,4,0.41,64.6065,45.22455,7600.0,3129.3375382788145,3129.3375382788145,0.0,0.0,0.0,0.006346110685457346,62.20260869565218,64.6065,False,
28298,I395_SB,110N04123,660,MD,4,0.41,64.6065,45.22455,7600.0,3260.386147218331,3260.386147218331,0.0,0.0,0.0,0.006346110685457346,61.71826086956521,64.6065,False,
28298,I395_SB,110N04123,675,MD,4,0.41,64.6065,45.22455,7600.0,3346.5234160025825,3346.5234160025825,0.0,0.0,0.0,0.006346110685457346,61.35304347826087,64.6065,False,
28298,I395_SB,110N04123,690,MD,4,0.41,64.6065,45.22455,7600.0,3206.0870029933444,3206.0870029933444,0.0,0.0,0.0,0.006346110685457346,61.92869565217392,64.6065,False,
28298,I395_SB,110N04123,705,MD,4,0.41,64.6065,45.22455,7600.0,3209.9100840618657,3209.9100840618657,0.0,0.0,0.0,0.006346110685457346,61.91434782608695,64.6065,False,
28298,I395_SB,110N04123,720,MD,4,0.41,64.6065,45.22455,7600.0,3290.4817213726374,3290.4817213726374,0.0,0.0,0.0,0.006346110685457346,61.59521739130435,64.6065,False,
28298,I395_SB,110N04123,735,MD,4,0.41,64.6065,45.22455,7600.0,3411.1739234764937,3411.1739234764937,0.0,0.0,0.0,0.006346110685457346,61.0508695652174,64.6065,False,
28298,I395_SB,110N04123,750,MD,4,0.41,64.6065,45.22455,7600.0,3331.330669899864,3331.330669899864,0.0,0.0,0.0,0.006346110685457346,61.4204347826087,64.6065,False,
28298,I395_SB,110N04123,765,MD,4,0.41,64.6065,45.22455,7600.0,3352.132396908721,3352.132396908721,0.0,0.0,0.0,0.006346110685457346,61.32782608695652,64.6065,False,
28298,I395_SB,110N04123,780,MD,4,0.41,64.6065,45.22455,7600.0,3381.621509046425,3381.621509046425,0.0,0.0,0.0,0.006346110685457346,61.19217391304348,64.6065,False,
28298,I395_SB,110N04123,795,MD,4,0.41,64.6065,45.22455,7600.0,3673.810433219226,3673.810433219226,0.0,0.0,0.0,0.006346110685457346,59.50913043478261,64.6065,False,
28298,I395_SB,110N04123,810,MD,4,0.41,64.6065,45.22455,7600.0,3782.534524579468,3782.534524579468,0.0,0.0,0.0,0.006346110685457346,58.67434782608696,64.6065,False,
28298,I395_SB,110N04123,825,MD,4,0.41,64.6065,45.22455,7600.0,3611.5271213930064,3611.5271213930064,0.0,0.0,0.0,0.006346110685457346,59.928260869565214,64.6065,False,
28298,I395_SB,110N04123,840,MD,4,0.41,64.6065,45.22455,7600.0,3625.457983831817,3625.457983831817,0.0,0.0,0.0,0.006346110685457346,59.83782608695652,64.6065,False,
28298,I395_SB,110N04123,855,MD,4,0.41,64.6065,45.22455,7600.0,3980.476600295954,3980.476600295954,0.0,0.0,0.0,0.006346110685457346,56.68391304347826,64.6065,False,
28298,I395_SB,110N04123,870,MD,4,0.41,64.6065,45.22455,7600.0,4223.183249665194,4223.183249665194,0.0,0.0,0.0,0.006346110685457346,52.46695652173913,64.6065,False,
28298,I395_SB,110N04123,885,MD,4,0.41,64.6065,45.22455,7600.0,4294.639445112134,4294.639445112134,0.0,0.0,0.0,0.006346110685457346,50.01347826086956,64.6065,False,
28298,I395_SB,110N04123,900,PM,4,0.41,64.6065,45.22455,7029.0491254999015,7196.8799177954015,7029.0491254999015,0.0,15.529084879868073,0.0,0.006346110685457346,47.92304347826087,64.6065,True,
28298,I395_SB,110N04123,915,PM,4,0.41,64.6065,45.22455,7029.0491254999015,7110.396413197521,7029.0491254999015,41.95769807387501,39.88805546976483,0.0059691854936198075,0.012315296179077152,34.10739130434783,33.291931760160345,True,E1
28298,I395_SB,110N04123,930,PM,4,0.41,64.6065,45.22455,7029.0491254999015,7054.678058959848,7029.0491254999015,62.29451999827984,62.67620728206602,0.008862439127404661,0.015208549812862007,26.86260869565217,26.95852037472102,True,E1
28298,I395_SB,110N04123,945,PM,4,0.41,64.6065,45.22455,7029.0491254999015,7023.006711777926,7029.0491254999015,68.70175336326656,71.80097102446261,0.009773975417817347,0.016120086103274693,24.75695652173913,25.434107322585024,True,E1
28298,I395_SB,110N04123,960,PM,4,0.41,64.6065,45.22455,7029.0491254999015,7008.664228347306,7029.0491254999015,67.19114993277276,67.39871150442268,0.009559066771779628,0.015905177457236973,25.73,25.777769603786908,True,E1
28298,I395_SB,110N04123,975,PM,4,0.41,64.6065,45.22455,7029.0491254999015,7005.285000375168,7029.0491254999015,62.0949256446238,57.92022852293447,0.008834043486672551,0.015180154172129897,28.10869565217392,27.008948351311357,True,E1
28298,I395_SB,110N04123,990,PM,4,0.41,64.6065,45.22455,7029.0491254999015,7007.913559615261,7029.0491254999015,56.153894363440486,56.6685767868161,0.007988832253245471,0.014334942938702817,28.45608695652174,28.60143927696034,True,E1
28298,I395_SB,110N04123,1005,PM,4,0.41,64.6065,45.22455,7029.0491254999015,7011.946972832962,7029.0491254999015,50.870002892280354,51.79325037393923,0.007237110167253599,0.013583220852710944,29.89521739130435,30.18429902935518,True,E1
28298,I395_SB,110N04123,1020,PM,4,0.41,64.6065,45.22455,7029.0491254999015,7012.782306793659,7029.0491254999015,46.59446472554555,45.05542155633219,0.00662884323236705,0.012974953917824395,32.14173913043478,31.5993415157152,True,E1
28298,I395_SB,110N04123,1035,PM,4,0.41,64.6065,45.22455,7029.0491254999015,7007.417212295764,7029.0491254999015,42.52776004898488,47.45773067925124,0.006050286360171133,0.012396397045628478,31.30304347826087,33.074126174797236,True,E1
