link_id,corridor,tmc_code,variant,mae_period_mph,rmse_period_mph,mae_episode_mph,bias_episode_mph,episode_bins
39145,I66_WB,110P04184,free_flow,7.808940217391302,7.884553207934634,,,0
39145,I66_WB,110P04184,assignment,7.808940217391302,7.884553207934634,,,0
39145,I66_WB,110P04184,anchored,7.808940217391302,7.884553207934634,,,0
39146,I66_EB,110-04183,free_flow,5.68329347826087,5.927403956897317,,,0
39146,I66_EB,110-04183,assignment,5.68329347826087,5.927403956897317,,,0
39146,I66_EB,110-04183,anchored,5.68329347826087,5.927403956897317,,,0
39147,I66_EB,110N04184,free_flow,6.107516304347828,6.57811924728655,,,0
39147,I66_EB,110N04184,assignment,6.107516304347828,6.57811924728655,,,0
39147,I66_EB,110N04184,anchored,6.107516304347828,6.57811924728655,,,0
39148,I66_WB,110+04185,free_flow,7.937451086956525,8.058904022255996,,,0
39148,I66_WB,110+04185,assignment,7.937451086956525,8.058904022255996,,,0
39148,I66_WB,110+04185,anchored,7.937451086956525,8.058904022255996,,,0
39149,I66_WB,110-58626,free_flow,2.571793478260867,2.5939529978412175,,,0
39149,I66_WB,110-58626,assignment,2.571793478260867,2.5939529978412175,,,0
39149,I66_WB,110-58626,anchored,2.571793478260867,2.5939529978412175,,,0
39150,I66_WB,110+04185,free_flow,7.937451086956525,8.058904022255996,,,0
39150,I66_WB,110+04185,assignment,7.937451086956525,8.058904022255996,,,0
39150,I66_WB,110+04185,anchored,7.937451086956525,8.058904022255996,,,0
39151,I66_EB,110-04184,free_flow,6.770570652173906,7.199821435147891,,,0
39151,I66_EB,110-04184,assignment,6.770570652173906,7.199821435147891,,,0
39151,I66_EB,110-04184,anchored,6.770570652173906,7.199821435147891,,,0
39152,I66_EB,110+58628,free_flow,4.362505434782609,4.976574779662301,,,0
39152,I66_EB,110+58628,assignment,4.362505434782609,4.976574779662301,,,0
39152,I66_EB,110+58628,anchored,4.362505434782609,4.976574779662301,,,0
39153,I66_WB,110-58626,free_flow,2.571793478260867,2.5939529978412175,,,0
39153,I66_WB,110-58626,assignment,2.571793478260867,2.5939529978412175,,,0
39153,I66_WB,110-58626,anchored,2.571793478260867,2.5939529978412175,,,0
39154,I66_WB,110+04185,free_flow,7.937451086956525,8.058904022255996,,,0
39154,I66_WB,110+04185,assignment,7.937451086956525,8.058904022255996,,,0
39154,I66_WB,110+04185,anchored,7.937451086956525,8.058904022255996,,,0
39156,I66_EB,110-04184,free_flow,6.770570652173906,7.199821435147891,,,0
39156,I66_EB,110-04184,assignment,6.770570652173906,7.199821435147891,,,0
39156,I66_EB,110-04184,anchored,6.770570652173906,7.199821435147891,,,0
39157,I66_EB,110+58627,free_flow,4.349809782608695,4.732345051423003,,,0
39157,I66_EB,110+58627,assignment,4.349809782608695,4.732345051423003,,,0
39157,I66_EB,110+58627,anchored,4.349809782608695,4.732345051423003,,,0
39158,I66_WB,110P04185,free_flow,6.115951086956518,6.132069843433354,,,0
39158,I66_WB,110P04185,assignment,6.115951086956518,6.132069843433354,,,0
39158,I66_WB,110P04185,anchored,6.115951086956518,6.132069843433354,,,0
39159,I66_EB,110N04185,free_flow,3.9566032608695614,4.289621956950734,,,0
39159,I66_EB,110N04185,assignment,3.9566032608695614,4.289621956950734,,,0
39159,I66_EB,110N04185,anchored,3.9566032608695614,4.289621956950734,,,0
39161,I66_WB,110P04185,free_flow,6.115951086956518,6.132069843433354,,,0
39161,I66_WB,110P04185,assignment,6.115951086956518,6.132069843433354,,,0
39161,I66_WB,110P04185,anchored,6.115951086956518,6.132069843433354,,,0
39162,I66_EB,110N04185,free_flow,3.9566032608695614,4.289621956950734,,,0
39162,I66_EB,110N04185,assignment,3.9566032608695614,4.289621956950734,,,0
39162,I66_EB,110N04185,anchored,3.9566032608695614,4.289621956950734,,,0
39163,I66_WB,110-58625,free_flow,3.0612119565217437,3.0857765788017923,,,0
39163,I66_WB,110-58625,assignment,3.0612119565217437,3.0857765788017923,,,0
39163,I66_WB,110-58625,anchored,3.0612119565217437,3.0857765788017923,,,0
39164,I66_WB,110+04186,free_flow,5.59054891304347,5.608474919548457,,,0
39164,I66_WB,110+04186,assignment,5.59054891304347,5.608474919548457,,,0
39164,I66_WB,110+04186,anchored,5.59054891304347,5.608474919548457,,,0
39165,I66_EB,110-04185,free_flow,4.802445652173917,4.871482112518718,,,0
39165,I66_EB,110-04185,assignment,4.802445652173917,4.871482112518718,,,0
39165,I66_EB,110-04185,anchored,4.802445652173917,4.871482112518718,,,0
39166,I66_EB,110+58626,free_flow,3.7860054347826164,3.856313467061286,,,0
39166,I66_EB,110+58626,assignment,3.7860054347826164,3.856313467061286,,,0
39166,I66_EB,110+58626,anchored,3.7860054347826164,3.856313467061286,,,0
39167,I66_EB,110P58625,free_flow,3.0516576086956455,3.089922593334288,,,0
39167,I66_EB,110P58625,assignment,3.0516576086956455,3.089922593334288,,,0
39167,I66_EB,110P58625,anchored,3.0516576086956455,3.089922593334288,,,0
39168,I66_EB,110N04186,free_flow,2.761766304347825,2.783641161631591,,,0
39168,I66_EB,110N04186,assignment,2.761766304347825,2.783641161631591,,,0
39168,I66_EB,110N04186,anchored,2.761766304347825,2.783641161631591,,,0
39170,I66_WB,110+04186,free_flow,5.59054891304347,5.608474919548457,,,0
39170,I66_WB,110+04186,assignment,5.59054891304347,5.608474919548457,,,0
39170,I66_WB,110+04186,anchored,5.59054891304347,5.608474919548457,,,0
39171,I66_WB,110N58625,free_flow,2.545788043478267,2.5629960744408633,,,0
39171,I66_WB,110N58625,assignment,2.545788043478267,2.5629960744408633,,,0
39171,I66_WB,110N58625,anchored,2.545788043478267,2.5629960744408633,,,0
39173,I66_WB,110P04186,free_flow,1.6607173913043516,1.6926609519625273,,,0
39173,I66_WB,110P04186,assignment,1.6607173913043516,1.6926609519625273,,,0
39173,I66_WB,110P04186,anchored,1.6607173913043516,1.6926609519625273,,,0
39174,I66_EB,110N04186,free_flow,2.761766304347825,2.783641161631591,,,0
39174,I66_EB,110N04186,assignment,2.761766304347825,2.783641161631591,,,0
39174,I66_EB,110N04186,anchored,2.761766304347825,2.783641161631591,,,0
39175,I66_EB,110N04186,free_flow,2.761766304347825,2.783641161631591,,,0
39175,I66_EB,110N04186,assignment,2.761766304347825,2.783641161631591,,,0
39175,I66_EB,110N04186,anchored,2.761766304347825,2.783641161631591,,,0
39177,I66_WB,110+04187,free_flow,2.0282608695652202,2.0413275048461967,,,0
39177,I66_WB,110+04187,assignment,2.0282608695652202,2.0413275048461967,,,0
39177,I66_WB,110+04187,anchored,2.0282608695652202,2.0413275048461967,,,0
39179,I66_WB,110+04187,free_flow,2.0282608695652202,2.0413275048461967,,,0
39179,I66_WB,110+04187,assignment,2.0282608695652202,2.0413275048461967,,,0
39179,I66_WB,110+04187,anchored,2.0282608695652202,2.0413275048461967,,,0
39180,I66_EB,110N04186,free_flow,2.761766304347825,2.783641161631591,,,0
39180,I66_EB,110N04186,assignment,2.761766304347825,2.783641161631591,,,0
39180,I66_EB,110N04186,anchored,2.761766304347825,2.783641161631591,,,0
39183,I66_EB,110-04186,free_flow,2.7888043478260824,2.7990549900688064,,,0
39183,I66_EB,110-04186,assignment,2.7888043478260824,2.7990549900688064,,,0
39183,I66_EB,110-04186,anchored,2.7888043478260824,2.7990549900688064,,,0
39184,I66_WB,110+04187,free_flow,2.0282608695652202,2.0413275048461967,,,0
39184,I66_WB,110+04187,assignment,2.0282608695652202,2.0413275048461967,,,0
39184,I66_WB,110+04187,anchored,2.0282608695652202,2.0413275048461967,,,0
39208,I66_EB,110+58627,free_flow,4.349809782608695,4.732345051423003,,,0
39208,I66_EB,110+58627,assignment,4.349809782608695,4.732345051423003,,,0
39208,I66_EB,110+58627,anchored,4.349809782608695,4.732345051423003,,,0
39209,I66_EB,110P58626,free_flow,4.476657608695653,4.513952648589163,,,0
39209,I66_EB,110P58626,assignment,4.476657608695653,4.513952648589163,,,0
39209,I66_EB,110P58626,anchored,4.476657608695653,4.513952648589163,,,0
39211,I66_WB,110N58626,free_flow,2.733749999999999,2.7548515762186394,,,0
39211,I66_WB,110N58626,assignment,2.733749999999999,2.7548515762186394,,,0
39211,I66_WB,110N58626,anchored,2.733749999999999,2.7548515762186394,,,0
39213,I66_WB,110-58625,free_flow,3.0612119565217437,3.0857765788017923,,,0
39213,I66_WB,110-58625,assignment,3.0612119565217437,3.0857765788017923,,,0
39213,I66_WB,110-58625,anchored,3.0612119565217437,3.0857765788017923,,,0
40894,I66_WB,110P04187,free_flow,2.0842119565217354,2.236286276717866,,,0
40894,I66_WB,110P04187,assignment,2.0842119565217354,2.236286276717866,,,0
40894,I66_WB,110P04187,anchored,2.0842119565217354,2.236286276717866,,,0
40899,I66_EB,110N04187,free_flow,2.4346793478260835,2.454345316506204,,,0
40899,I66_EB,110N04187,assignment,2.4346793478260835,2.454345316506204,,,0
40899,I66_EB,110N04187,anchored,2.4346793478260835,2.454345316506204,,,0
40900,I66_EB,110-04186,free_flow,2.7888043478260824,2.7990549900688064,,,0
40900,I66_EB,110-04186,assignment,2.7888043478260824,2.7990549900688064,,,0
40900,I66_EB,110-04186,anchored,2.7888043478260824,2.7990549900688064,,,0
40944,I66_EB,110-04185,free_flow,4.802445652173917,4.871482112518718,,,0
40944,I66_EB,110-04185,assignment,4.802445652173917,4.871482112518718,,,0
40944,I66_EB,110-04185,anchored,4.802445652173917,4.871482112518718,,,0
40960,I66_WB,110+04186,free_flow,5.59054891304347,5.608474919548457,,,0
40960,I66_WB,110+04186,assignment,5.59054891304347,5.608474919548457,,,0
40960,I66_WB,110+04186,anchored,5.59054891304347,5.608474919548457,,,0
40962,I66_EB,110-04185,free_flow,4.802445652173917,4.871482112518718,,,0
40962,I66_EB,110-04185,assignment,4.802445652173917,4.871482112518718,,,0
40962,I66_EB,110-04185,anchored,4.802445652173917,4.871482112518718,,,0
40966,I66_EB,110-04184,free_flow,6.770570652173906,7.199821435147891,,,0
40966,I66_EB,110-04184,assignment,6.770570652173906,7.199821435147891,,,0
40966,I66_EB,110-04184,anchored,6.770570652173906,7.199821435147891,,,0
40967,I66_WB,110+04185,free_flow,7.937451086956525,8.058904022255996,,,0
40967,I66_WB,110+04185,assignment,7.937451086956525,8.058904022255996,,,0
40967,I66_WB,110+04185,anchored,7.937451086956525,8.058904022255996,,,0
