link_id,corridor,tmc_code,lanes,V_assign_veh,lower_bound_veh,upper_bound_veh,window_width_veh,inside_window,below_lower,above_upper,V_over_lower,V_over_upper,queued_bins_in_pm,pinned_by_queue_veh,absorbed_by_free_bins_veh,share_pinned,mu_free_vph,bins_pushed_over_mu,V_assign_over_capacity_h
31795,I66_EB,110N04178,4,14020.2227,0.0,30400.0,30400.0,True,False,False,,0.46119153618421055,0,0.0,14020.2227,0.0,7600.0,0,7.379064578947369
31800,I66_EB,110+58633,4,16393.8649,0.0,32000.0,32000.0,True,False,False,,0.512308278125,0,0.0,16393.8649,0.0,8000.0,0,8.19693245
31804,I66_EB,110N04179,4,12907.516,28801.065074538314,28801.065074538314,0.0,False,True,False,0.4481610651062671,0.4481610651062671,16,29260.168621523793,-16352.652621523794,2.26690934348048,7600.0,0,6.793429473684211
31809,I66_EB,110+58631,4,13605.367,0.0,30400.0,30400.0,True,False,False,,0.44754496710526315,0,0.0,13605.367,0.0,7600.0,0,7.16071947368421
31818,I66_EB,110+58630,5,12575.9156,0.0,38000.0,38000.0,True,False,False,,0.33094514736842107,0,0.0,12575.9156,0.0,9500.0,0,6.618902947368421
31823,I66_EB,110+58630,4,10179.5112,0.0,30400.0,30400.0,True,False,False,,0.3348523421052632,0,0.0,10179.5112,0.0,7600.0,0,5.357637473684211
31829,I66_EB,110+58629,4,11732.9217,0.0,30400.0,30400.0,True,False,False,,0.38595137171052635,0,0.0,11732.9217,0.0,7600.0,0,6.175221947368422
31833,I66_EB,110+58629,3,9513.2102,0.0,22800.0,22800.0,True,False,False,,0.41724606140350873,0,0.0,9513.2102,0.0,5700.0,0,5.006952736842105
32029,I66_WB,110+04178,4,14995.3255,26357.756666635738,26357.756666635738,0.0,False,True,False,0.5689150897648825,0.5689150897648825,16,27078.65421975524,-12083.32871975524,1.8058063641069504,7600.0,0,7.892276578947369
32031,I66_WB,110P04178,4,14328.9325,29210.549257073464,29210.549257073464,0.0,False,True,False,0.49053964627283364,0.49053964627283364,16,29607.489833638327,-15278.557333638326,2.0662732435677484,7600.0,0,7.541543421052632
32032,I66_WB,110+04179,4,17982.9651,0.0,32000.0,32000.0,True,False,False,,0.561967659375,0,0.0,17982.9651,0.0,8000.0,0,8.99148255
32034,I66_WB,110P04179,4,15122.2215,0.0,30400.0,30400.0,True,False,False,,0.4974414967105263,0,0.0,15122.2215,0.0,7600.0,0,7.959063947368421
32035,I66_WB,110+04180,4,16882.902,0.0,30400.0,30400.0,True,False,False,,0.5553586184210526,0,0.0,16882.902,0.0,7600.0,0,8.885737894736842
32037,I66_WB,110P04181,4,16316.3355,22508.62416365737,30108.62416365737,7600.0,False,True,False,0.7248926181078853,0.5419156787540841,12,22498.05805501808,-6181.722555018079,1.3788670902861786,7600.0,0,8.587545
32038,I66_WB,110P04181,5,18392.636,28135.780204571707,37635.78020457171,9500.000000000004,False,True,False,0.6537098266431378,0.4887008028005701,12,28169.297042648675,-9776.661042648677,1.5315530108163222,9500.0,0,9.680334736842104
32041,I66_WB,110-58629,3,12543.0868,0.0,22800.0,22800.0,True,False,False,,0.5501353859649123,0,0.0,12543.0868,0.0,5700.0,0,6.601624631578947
32042,I66_WB,110N58629,4,16495.9747,0.0,30400.0,30400.0,True,False,False,,0.5426307467105262,0,0.0,16495.9747,0.0,7600.0,0,8.68209194736842
32044,I66_WB,110-58628,3,12910.2884,0.0,24000.0,24000.0,True,False,False,,0.5379286833333333,0,0.0,12910.2884,0.0,6000.0,0,6.455144199999999
32045,I66_WB,110-58628,3,15611.3843,0.0,24000.0,24000.0,True,False,False,,0.6504743458333333,0,0.0,15611.3843,0.0,6000.0,0,7.80569215
32130,I66_WB,110+04174,2,7484.5323,0.0,16000.0,16000.0,True,False,False,,0.46778326875,0,0.0,7484.5323,0.0,4000.0,0,3.74226615
32133,I66_WB,110+04173,4,13422.6055,0.0,32000.0,32000.0,True,False,False,,0.419456421875,0,0.0,13422.6055,0.0,8000.0,0,6.71130275
32134,I66_WB,110P04173,4,13422.6055,0.0,32000.0,32000.0,True,False,False,,0.419456421875,0,0.0,13422.6055,0.0,8000.0,0,6.71130275
32136,I66_WB,110+04174,2,7484.5323,0.0,16000.0,16000.0,True,False,False,,0.46778326875,0,0.0,7484.5323,0.0,4000.0,0,3.74226615
32140,I66_WB,110+04173,4,13422.6055,0.0,32000.0,32000.0,True,False,False,,0.419456421875,0,0.0,13422.6055,0.0,8000.0,0,6.71130275
32141,I395_NB,110+04122,4,17263.9179,0.0,32000.0,32000.0,True,False,False,,0.539497434375,0,0.0,17263.9179,0.0,8000.0,0,8.63195895
32367,I66_EB,110+58629,3,10649.5931,0.0,24000.0,24000.0,True,False,False,,0.44373304583333334,0,0.0,10649.5931,0.0,6000.0,0,5.32479655
32368,I66_WB,110-58628,3,15611.3843,0.0,24000.0,24000.0,True,False,False,,0.6504743458333333,0,0.0,15611.3843,0.0,6000.0,0,7.80569215
32369,I66_WB,110-58628,3,15611.3843,0.0,24000.0,24000.0,True,False,False,,0.6504743458333333,0,0.0,15611.3843,0.0,6000.0,0,7.80569215
32370,I66_EB,110+58629,3,10649.5931,0.0,24000.0,24000.0,True,False,False,,0.44373304583333334,0,0.0,10649.5931,0.0,6000.0,0,5.32479655
32551,I66_WB,110P04174,2,3690.5262,0.0,16000.0,16000.0,True,False,False,,0.2306578875,0,0.0,3690.5262,0.0,4000.0,0,1.8452631
32552,I66_WB,110+04175,2,4908.8713,0.0,16000.0,16000.0,True,False,False,,0.30680445624999997,0,0.0,4908.8713,0.0,4000.0,0,2.4544356499999997
32573,I66_WB,110P04175,2,1383.339,0.0,16000.0,16000.0,True,False,False,,0.08645868749999999,0,0.0,1383.339,0.0,4000.0,0,0.6916694999999999
32581,I395_NB,110P04120,3,15481.5335,19652.556882591467,19652.556882591467,0.0,False,True,False,0.7877617957037324,0.7877617957037324,16,20474.58937823253,-4993.05587823253,1.3225168797543556,5700.0,0,8.14817552631579
32590,I395_SB,110N04120,3,24300.5626,0.0,22800.0,22800.0,False,False,True,,1.065814149122807,0,0.0,24300.5626,0.0,5700.0,15,12.789769789473684
32611,I395_SB,110N04121,4,23070.3427,0.0,32000.0,32000.0,True,False,False,,0.720948209375,0,0.0,23070.3427,0.0,8000.0,0,11.53517135
32616,I395_SB,110-04121,4,20140.801,0.0,30400.0,30400.0,True,False,False,,0.6625263486842106,0,0.0,20140.801,0.0,7600.0,0,10.600421578947369
32619,I395_SB,110-04121,4,21036.3962,0.0,30400.0,30400.0,True,False,False,,0.6919867171052632,0,0.0,21036.3962,0.0,7600.0,0,11.07178747368421
32622,I395_NB,110+04122,4,17263.9179,0.0,30400.0,30400.0,True,False,False,,0.5678920361842106,0,0.0,17263.9179,0.0,7600.0,0,9.08627257894737
32624,I395_SB,110N04122,4,21036.3962,0.0,30400.0,30400.0,True,False,False,,0.6919867171052632,0,0.0,21036.3962,0.0,7600.0,0,11.07178747368421
32627,I395_SB,110-04121,4,25086.9052,0.0,32000.0,32000.0,True,False,False,,0.7839657875,0,0.0,25086.9052,0.0,8000.0,0,12.5434526
32843,I66_EB,110+58630,5,18281.5172,0.0,40000.0,40000.0,True,False,False,,0.45703793,0,0.0,18281.5172,0.0,10000.0,0,9.1407586
32847,I66_WB,110-58629,1,3262.9332,0.0,8000.0,8000.0,True,False,False,,0.40786665,0,0.0,3262.9332,0.0,2000.0,0,1.6314666
32848,I66_WB,110-58629,5,18221.3593,0.0,40000.0,40000.0,True,False,False,,0.4555339825,0,0.0,18221.3593,0.0,10000.0,0,9.11067965
32854,I66_WB,110N58631,2,6712.9062,0.0,16000.0,16000.0,True,False,False,,0.4195566375,0,0.0,6712.9062,0.0,4000.0,0,3.3564531
32866,I66_EB,110N04182,2,5597.8329,0.0,16000.0,16000.0,True,False,False,,0.34986455625,0,0.0,5597.8329,0.0,4000.0,0,2.79891645
32867,I66_WB,110P04182,2,2894.6416,13452.148449435732,13452.148449435732,0.0,False,True,False,0.21518061675281464,0.21518061675281464,16,13303.23003695663,-10408.58843695663,4.595812496081252,4000.0,0,1.4473208
32868,I66_WB,110+04182,5,18392.636,36128.16416393938,38628.16416393938,2500.0,False,True,False,0.5090941215983028,0.47614574490107686,15,35935.66365443606,-17543.02765443606,1.9538071462098234,10000.0,0,9.196318
32869,I66_EB,110N04181,5,18281.5172,0.0,38000.0,38000.0,True,False,False,,0.4810925578947368,0,0.0,18281.5172,0.0,9500.0,0,9.621851157894737
35757,I66_WB,110-58629,4,13869.5973,0.0,30400.0,30400.0,True,False,False,,0.45623675328947366,0,0.0,13869.5973,0.0,7600.0,0,7.299788052631579
35760,I66_EB,110-04181,1,4340.4783,0.0,7600.0,7600.0,True,False,False,,0.5711155657894736,0,0.0,4340.4783,0.0,1900.0,0,2.2844622631578946
35765,I66_WB,110N58631,2,3460.1793,0.0,16000.0,16000.0,True,False,False,,0.21626120624999998,0,0.0,3460.1793,0.0,4000.0,0,1.7300896499999998
35779,I66_EB,110N04176,2,5830.4727,0.0,16000.0,16000.0,True,False,False,,0.36440454375000003,0,0.0,5830.4727,0.0,4000.0,0,2.9152363500000003
35786,I66_WB,110+04181,4,16882.902,0.0,30400.0,30400.0,True,False,False,,0.5553586184210526,0,0.0,16882.902,0.0,7600.0,0,8.885737894736842
35787,I66_EB,110N04180,4,13605.367,0.0,30400.0,30400.0,True,False,False,,0.44754496710526315,0,0.0,13605.367,0.0,7600.0,0,7.16071947368421
38163,I66_EB,110+58628,3,13523.9934,0.0,24000.0,24000.0,True,False,False,,0.563499725,0,0.0,13523.9934,0.0,6000.0,0,6.7619967
38167,I66_EB,110+58628,3,7133.3903,0.0,24000.0,24000.0,True,False,False,,0.2972245958333333,0,0.0,7133.3903,0.0,6000.0,0,3.56669515
38189,I66_EB,110P58625,3,8914.8384,0.0,24000.0,24000.0,True,False,False,,0.37145160000000005,0,0.0,8914.8384,0.0,6000.0,0,4.4574192
38500,I66_EB,110+58626,4,9550.6969,0.0,32000.0,32000.0,True,False,False,,0.298459278125,0,0.0,9550.6969,0.0,8000.0,0,4.77534845
38749,I66_WB,110-58627,3,10011.8066,0.0,24000.0,24000.0,True,False,False,,0.41715860833333335,0,0.0,10011.8066,0.0,6000.0,0,5.0059033
38801,I66_WB,110-58627,3,12131.9057,0.0,24000.0,24000.0,True,False,False,,0.5054960708333333,0,0.0,12131.9057,0.0,6000.0,0,6.0659528499999995
38954,I66_WB,110+04184,2,3843.9517,14155.133703706591,15155.133703706591,1000.0,False,True,False,0.2715588408037038,0.25364023671133035,15,14494.150133512576,-10650.198433512576,3.7706379436330004,4000.0,0,1.92197585
38959,I66_WB,110N58625,3,6731.6481,0.0,24000.0,24000.0,True,False,False,,0.2804853375,0,0.0,6731.6481,0.0,6000.0,0,3.36582405
39007,I66_WB,110-58625,4,14311.5164,0.0,32000.0,32000.0,True,False,False,,0.4472348875,0,0.0,14311.5164,0.0,8000.0,0,7.1557582
39080,I66_WB,110-58628,3,15611.3843,0.0,24000.0,24000.0,True,False,False,,0.6504743458333333,0,0.0,15611.3843,0.0,6000.0,0,7.80569215
39139,I66_WB,110-58627,3,16041.5009,0.0,24000.0,24000.0,True,False,False,,0.6683958708333333,0,0.0,16041.5009,0.0,6000.0,0,8.02075045
39141,I66_WB,110+04184,2,3413.8351,14155.133703706591,15155.133703706591,1000.0,False,True,False,0.24117293212893287,0.22525931916820077,15,14476.752253549541,-11062.91715354954,4.24061263344253,4000.0,0,1.7069175499999998
39142,I66_EB,110-04183,2,7684.3782,0.0,16000.0,16000.0,True,False,False,,0.4802736375,0,0.0,7684.3782,0.0,4000.0,0,3.8421891
39143,I66_EB,110+58629,3,10649.5931,0.0,24000.0,24000.0,True,False,False,,0.44373304583333334,0,0.0,10649.5931,0.0,6000.0,0,5.32479655
39145,I66_WB,110P04184,2,3413.8351,0.0,16000.0,16000.0,True,False,False,,0.21336469374999997,0,0.0,3413.8351,0.0,4000.0,0,1.7069175499999998
39146,I66_EB,110-04183,2,4809.9779,0.0,16000.0,16000.0,True,False,False,,0.30062361875,0,0.0,4809.9779,0.0,4000.0,0,2.40498895
39147,I66_EB,110N04184,2,4809.9779,0.0,16000.0,16000.0,True,False,False,,0.30062361875,0,0.0,4809.9779,0.0,4000.0,0,2.40498895
39148,I66_WB,110+04185,2,3413.8351,0.0,16000.0,16000.0,True,False,False,,0.21336469374999997,0,0.0,3413.8351,0.0,4000.0,0,1.7069175499999998
39149,I66_WB,110-58626,3,12131.9057,0.0,24000.0,24000.0,True,False,False,,0.5054960708333333,0,0.0,12131.9057,0.0,6000.0,0,6.0659528499999995
39150,I66_WB,110+04185,2,3413.8351,0.0,16000.0,16000.0,True,False,False,,0.21336469374999997,0,0.0,3413.8351,0.0,4000.0,0,1.7069175499999998
39151,I66_EB,110-04184,2,4809.9779,0.0,16000.0,16000.0,True,False,False,,0.30062361875,0,0.0,4809.9779,0.0,4000.0,0,2.40498895
39152,I66_EB,110+58628,3,9926.2132,0.0,24000.0,24000.0,True,False,False,,0.4135922166666667,0,0.0,9926.2132,0.0,6000.0,0,4.9631066
39153,I66_WB,110-58626,3,12131.9057,0.0,24000.0,24000.0,True,False,False,,0.5054960708333333,0,0.0,12131.9057,0.0,6000.0,0,6.0659528499999995
39154,I66_WB,110+04185,2,2609.1405,0.0,16000.0,16000.0,True,False,False,,0.16307128125,0,0.0,2609.1405,0.0,4000.0,0,1.30457025
39156,I66_EB,110-04184,2,3402.3516,0.0,16000.0,16000.0,True,False,False,,0.212646975,0,0.0,3402.3516,0.0,4000.0,0,1.7011758
39157,I66_EB,110+58627,3,9926.2132,0.0,24000.0,24000.0,True,False,False,,0.4135922166666667,0,0.0,9926.2132,0.0,6000.0,0,4.9631066
39158,I66_WB,110P04185,2,6360.4008,0.0,16000.0,16000.0,True,False,False,,0.39752505000000005,0,0.0,6360.4008,0.0,4000.0,0,3.1802004000000004
39159,I66_EB,110N04185,2,3396.0525,0.0,16000.0,16000.0,True,False,False,,0.21225328124999998,0,0.0,3396.0525,0.0,4000.0,0,1.6980262499999998
39161,I66_WB,110P04185,2,6360.4008,0.0,16000.0,16000.0,True,False,False,,0.39752505000000005,0,0.0,6360.4008,0.0,4000.0,0,3.1802004000000004
39162,I66_EB,110N04185,2,6899.2054,0.0,16000.0,16000.0,True,False,False,,0.4312003375,0,0.0,6899.2054,0.0,4000.0,0,3.4496027
39163,I66_WB,110-58625,4,14311.5164,0.0,32000.0,32000.0,True,False,False,,0.4472348875,0,0.0,14311.5164,0.0,8000.0,0,7.1557582
39164,I66_WB,110+04186,2,6360.4008,0.0,16000.0,16000.0,True,False,False,,0.39752505000000005,0,0.0,6360.4008,0.0,4000.0,0,3.1802004000000004
39165,I66_EB,110-04185,2,6899.2054,0.0,16000.0,16000.0,True,False,False,,0.4312003375,0,0.0,6899.2054,0.0,4000.0,0,3.4496027
39166,I66_EB,110+58626,4,9550.6969,0.0,32000.0,32000.0,True,False,False,,0.298459278125,0,0.0,9550.6969,0.0,8000.0,0,4.77534845
39167,I66_EB,110P58625,3,8914.8384,0.0,24000.0,24000.0,True,False,False,,0.37145160000000005,0,0.0,8914.8384,0.0,6000.0,0,4.4574192
39168,I66_EB,110N04186,2,2653.1992,0.0,16000.0,16000.0,True,False,False,,0.16582495,0,0.0,2653.1992,0.0,4000.0,0,1.3265996
39170,I66_WB,110+04186,2,4151.1278,0.0,16000.0,16000.0,True,False,False,,0.2594454875,0,0.0,4151.1278,0.0,4000.0,0,2.0755639
39171,I66_WB,110N58625,3,12036.2392,0.0,24000.0,24000.0,True,False,False,,0.5015099666666667,0,0.0,12036.2392,0.0,6000.0,0,6.0181196
39173,I66_WB,110P04186,2,4151.1278,0.0,16000.0,16000.0,True,False,False,,0.2594454875,0,0.0,4151.1278,0.0,4000.0,0,2.0755639
39174,I66_EB,110N04186,2,2653.1992,0.0,16000.0,16000.0,True,False,False,,0.16582495,0,0.0,2653.1992,0.0,4000.0,0,1.3265996
39175,I66_EB,110N04186,2,2653.1992,0.0,16000.0,16000.0,True,False,False,,0.16582495,0,0.0,2653.1992,0.0,4000.0,0,1.3265996
39177,I66_WB,110+04187,2,3240.2958,0.0,16000.0,16000.0,True,False,False,,0.20251848749999998,0,0.0,3240.2958,0.0,4000.0,0,1.6201478999999999
39179,I66_WB,110+04187,2,3240.2958,0.0,16000.0,16000.0,True,False,False,,0.20251848749999998,0,0.0,3240.2958,0.0,4000.0,0,1.6201478999999999
39180,I66_EB,110N04186,2,1920.2501,0.0,16000.0,16000.0,True,False,False,,0.12001563125,0,0.0,1920.2501,0.0,4000.0,0,0.96012505
39183,I66_EB,110-04186,2,1920.2501,0.0,16000.0,16000.0,True,False,False,,0.12001563125,0,0.0,1920.2501,0.0,4000.0,0,0.96012505
39184,I66_WB,110+04187,2,3240.2958,0.0,16000.0,16000.0,True,False,False,,0.20251848749999998,0,0.0,3240.2958,0.0,4000.0,0,1.6201478999999999
39208,I66_EB,110+58627,3,8552.6508,0.0,24000.0,24000.0,True,False,False,,0.35636045,0,0.0,8552.6508,0.0,6000.0,0,4.276325399999999
39209,I66_EB,110P58626,4,8552.6508,0.0,32000.0,32000.0,True,False,False,,0.26727033749999995,0,0.0,8552.6508,0.0,8000.0,0,4.276325399999999
39211,I66_WB,110N58626,3,10717.2947,0.0,24000.0,24000.0,True,False,False,,0.44655394583333335,0,0.0,10717.2947,0.0,6000.0,0,5.35864735
39213,I66_WB,110-58625,4,14311.5164,0.0,32000.0,32000.0,True,False,False,,0.4472348875,0,0.0,14311.5164,0.0,8000.0,0,7.1557582
40894,I66_WB,110P04187,2,3240.2958,0.0,16000.0,16000.0,True,False,False,,0.20251848749999998,0,0.0,3240.2958,0.0,4000.0,0,1.6201478999999999
40899,I66_EB,110N04187,2,1920.2501,0.0,16000.0,16000.0,True,False,False,,0.12001563125,0,0.0,1920.2501,0.0,4000.0,0,0.96012505
40900,I66_EB,110-04186,2,1920.2501,0.0,16000.0,16000.0,True,False,False,,0.12001563125,0,0.0,1920.2501,0.0,4000.0,0,0.96012505
40944,I66_EB,110-04185,2,2017.3407,0.0,16000.0,16000.0,True,False,False,,0.12608379375,0,0.0,2017.3407,0.0,4000.0,0,1.00867035
40960,I66_WB,110+04186,2,1875.8507,0.0,16000.0,16000.0,True,False,False,,0.11724066875,0,0.0,1875.8507,0.0,4000.0,0,0.93792535
40962,I66_EB,110-04185,2,6899.2054,0.0,16000.0,16000.0,True,False,False,,0.4312003375,0,0.0,6899.2054,0.0,4000.0,0,3.4496027
40966,I66_EB,110-04184,2,4809.9779,0.0,16000.0,16000.0,True,False,False,,0.30062361875,0,0.0,4809.9779,0.0,4000.0,0,2.40498895
40967,I66_WB,110+04185,2,2610.5805,0.0,16000.0,16000.0,True,False,False,,0.16316128125,0,0.0,2610.5805,0.0,4000.0,0,1.30529025
