link_id,corridor,tmc_code,t_min,period,mu_vph,lambda_vph,queue_fitted_veh,queue_meas_veh,outflow_vph,residual_veh,lambda_identifiable
26759,I395_SB,110N04124,375,AM,7600.0,7556.41455854599,0.0,0.0,7556.41455854599,0.0,False
26759,I395_SB,110N04124,390,AM,7600.0,7556.414558545991,0.0,0.0,7556.414558545991,0.0,False
26759,I395_SB,110N04124,405,AM,7600.0,7556.41455854599,0.0,0.0,7556.41455854599,0.0,False
26759,I395_SB,110N04124,420,AM,7600.0,7556.414558545992,0.0,0.0,7556.414558545992,0.0,False
26759,I395_SB,110N04124,435,AM,7600.0,7556.41455854599,0.0,0.0,7556.41455854599,0.0,False
26759,I395_SB,110N04124,450,AM,7600.0,7556.414558545991,0.0,0.0,7556.414558545991,0.0,False
26759,I395_SB,110N04124,465,AM,7600.0,7556.41455854599,0.0,0.0,7556.41455854599,0.0,False
26759,I395_SB,110N04124,480,AM,7600.0,7556.414558545992,0.0,0.0,7556.414558545992,0.0,False
26759,I395_SB,110N04124,495,AM,7600.0,7556.41455854599,0.0,0.0,7556.41455854599,0.0,False
26759,I395_SB,110N04124,510,AM,7600.0,7556.414558545991,0.0,0.0,7556.414558545991,0.0,False
26759,I395_SB,110N04124,525,AM,7600.0,7556.41455854599,0.0,0.0,7556.41455854599,0.0,False
26759,I395_SB,110N04124,540,MD,7600.0,7556.414558545992,0.0,0.0,7556.414558545992,0.0,False
26759,I395_SB,110N04124,555,MD,7600.0,7556.41455854599,0.0,0.0,7556.41455854599,0.0,False
26759,I395_SB,110N04124,570,MD,7600.0,7556.414558545991,0.0,0.0,7556.414558545991,0.0,False
26759,I395_SB,110N04124,585,MD,7600.0,7556.41455854599,0.0,0.0,7556.41455854599,0.0,False
26759,I395_SB,110N04124,600,MD,7600.0,7556.414558545992,0.0,0.0,7556.414558545992,0.0,False
26759,I395_SB,110N04124,615,MD,7600.0,7556.414484681443,0.0,0.0,7556.414484681443,0.0,False
26759,I395_SB,110N04124,630,MD,7600.0,7556.4139676296145,0.0,0.0,7556.4139676296145,0.0,False
26759,I395_SB,110N04124,645,MD,7600.0,7556.4125642032195,0.0,0.0,7556.4125642032195,0.0,False
26759,I395_SB,110N04124,660,MD,7600.0,7556.40983121498,0.0,0.0,7556.40983121498,0.0,False
26759,I395_SB,110N04124,675,MD,7600.0,7536.727459649897,0.0,0.0,7536.727459649897,0.0,False
26759,I395_SB,110N04124,690,MD,7600.0,7398.9756771821385,0.0,0.0,7398.9756771821385,0.0,False
26759,I395_SB,110N04124,705,MD,7600.0,7025.086845658155,0.0,0.0,7025.086845658155,0.0,False
26759,I395_SB,110N04124,720,MD,7600.0,6296.993326924403,0.0,0.0,6296.993326924403,0.0,False
26759,I395_SB,110N04124,735,MD,7600.0,5176.68919818587,0.0,0.0,5176.68919818587,0.0,False
26759,I395_SB,110N04124,750,MD,7600.0,3946.4153980817173,0.0,0.0,3946.4153980817173,0.0,False
26759,I395_SB,110N04124,765,MD,7600.0,2968.474580609639,0.0,0.0,2968.474580609639,0.0,False
26759,I395_SB,110N04124,780,MD,7600.0,2605.169399767335,0.0,0.0,2605.169399767335,0.0,False
26759,I395_SB,110N04124,795,MD,7600.0,3095.0173890507804,0.0,0.0,3095.0173890507804,0.0,False
26759,I395_SB,110N04124,810,MD,7600.0,4181.395599949074,0.0,0.0,4181.395599949074,0.0,False
26759,I395_SB,110N04124,825,MD,7600.0,5483.895963449591,0.0,0.0,5483.895963449591,0.0,False
26759,I395_SB,110N04124,840,MD,7600.0,6622.110410539712,0.0,0.0,6622.110410539712,0.0,False
26759,I395_SB,110N04124,855,MD,7600.0,7302.859752424188,0.0,0.0,7302.859752424188,0.0,False
26759,I395_SB,110N04124,870,MD,7600.0,7581.880321177292,0.0,0.0,7581.880321177292,0.0,False
26759,I395_SB,110N04124,885,MD,7600.0,7602.137329090669,0.0,0.0,7600.0,0.0,False
26759,I395_SB,110N04124,900,PM,7600.0,7506.595988455965,0.5343322726671431,0.0,7508.733317546634,0.5343322726671431,False
26759,I395_SB,110N04124,915,PM,7301.128401458222,7414.080098901759,0.0,19.94993319753803,7301.128401458222,-19.94993319753803,True
26759,I395_SB,110N04124,930,PM,7301.128401458222,7346.847809404376,28.237924360884335,32.25458743445326,7301.128401458222,-4.016663073568928,True
26759,I395_SB,110N04124,945,PM,7301.128401458222,7303.015856277064,39.66777634742289,41.92455785904589,7301.128401458222,-2.2567815116230037,True
26759,I395_SB,110N04124,960,PM,7301.128401458222,7280.70097583308,40.13964005213347,37.05702947306197,7301.128401458222,3.082610579071506,True
26759,I395_SB,110N04124,975,PM,7301.128401458222,7277.052792497431,35.032783645847985,31.311903194590705,7301.128401458222,3.7208804512572797,True
26759,I395_SB,110N04124,990,PM,7301.128401458222,7285.35248314217,29.01388140565041,31.297021068959182,7301.128401458222,-2.2831396633087735,True
26759,I395_SB,110N04124,1005,PM,7301.128401458222,7297.9141127511,25.069901826637533,27.85166712070621,7301.128401458222,-2.781765294068677,True
26759,I395_SB,110N04124,1020,PM,7301.128401458222,7307.051746308033,24.266329649857198,22.94315436859272,7301.128401458222,1.3231752812644793,True
26759,I395_SB,110N04124,1035,PM,7301.128401458222,7307.012364493141,25.747165862310112,25.904371764099928,7301.128401458222,-0.15720590178981553,True
26759,I395_SB,110N04124,1050,PM,7301.128401458222,7299.774610772094,27.218156621039952,26.482727062772216,7301.128401458222,0.7354295582677359,True
26759,I395_SB,110N04124,1065,PM,7301.128401458222,7289.250044306926,26.879708949508085,26.305795451569274,7301.128401458222,0.5739134979388112,True
26759,I395_SB,110N04124,1080,PM,7301.128401458222,7279.350224259677,23.91011966168412,25.32350274872619,7301.128401458222,-1.413383087042071,True
26759,I395_SB,110N04124,1095,PM,7301.128401458222,7271.495512905324,18.465575362047957,17.630621424072316,7301.128401458222,0.8349539379756408,True
26759,I395_SB,110N04124,1110,PM,7301.128401458222,7257.141484970638,11.057353223823611,11.342790244330644,7301.128401458222,-0.28543702050703246,True
26759,I395_SB,110N04124,1125,PM,7600.0,7225.2525182953195,0.060624101927714946,0.0,7225.49501470303,0.060624101927714946,False
26759,I395_SB,110N04124,1140,NT,7600.0,7164.792990719084,0.0,0.0,7164.792990719084,0.0,False
26759,I395_SB,110N04124,1155,NT,7600.0,7072.350436740977,0.0,0.0,7072.350436740977,0.0,False
26759,I395_SB,110N04124,1170,NT,7600.0,6975.005017497428,0.0,0.0,6975.005017497428,0.0,False
26759,I395_SB,110N04124,1185,NT,7600.0,6907.4600507842015,0.0,0.0,6907.4600507842015,0.0,False
26759,I395_SB,110N04124,1200,NT,7600.0,6904.41885439707,0.0,0.0,6904.41885439707,0.0,False
26759,I395_SB,110N04124,1215,NT,7600.0,6988.18849102664,0.0,0.0,6988.18849102664,0.0,False
26759,I395_SB,110N04124,1230,NT,7600.0,7131.491002942887,0.0,0.0,7131.491002942887,0.0,False
26759,I395_SB,110N04124,1245,NT,7600.0,7294.6521773106215,0.0,0.0,7294.6521773106215,0.0,False
26759,I395_SB,110N04124,1260,NT,7600.0,7437.997801294662,0.0,0.0,7437.997801294662,0.0,False
26759,I395_SB,110N04124,1275,NT,7600.0,7530.920216174038,0.0,0.0,7530.920216174038,0.0,False
26759,I395_SB,110N04124,1290,NT,7600.0,7579.077979684645,0.0,0.0,7579.077979684645,0.0,False
26759,I395_SB,110N04124,1305,NT,7600.0,7597.196203676593,0.0,0.0,7597.196203676593,0.0,False
26759,I395_SB,110N04124,1320,NT,7600.0,7600.0,0.0,0.0,7600.0,0.0,False
26759,I395_SB,110N04124,1335,NT,7600.0,7599.819483957293,0.0,0.0,7599.819483957293,0.0,False
26759,I395_SB,110N04124,1350,NT,7600.0,7599.404784660188,0.0,0.0,7599.404784660188,0.0,False
26759,I395_SB,110N04124,1365,NT,7600.0,7599.111034672708,0.0,0.0,7599.111034672708,0.0,False
26759,I395_SB,110N04124,1380,NT,7600.0,7599.293366558892,0.0,0.0,7599.293366558892,0.0,False
26759,I395_SB,110N04124,1395,NT,7600.0,7599.988308380891,0.0,0.0,7599.988308380891,0.0,False
26759,I395_SB,110N04124,1410,NT,7600.0,7599.957970193365,0.0,0.0,7599.957970193365,0.0,False
26759,I395_SB,110N04124,1425,NT,7600.0,7597.645857549099,0.0,0.0,7597.645857549099,0.0,False
26761,I395_NB,110P04125,0,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,15,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,30,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,45,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,60,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,75,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,90,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,105,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,120,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,135,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,150,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,165,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,180,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,195,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,210,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,225,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,240,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,255,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,270,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,285,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,300,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,315,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,330,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,345,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,360,AM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,375,AM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,390,AM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,405,AM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,420,AM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,435,AM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,450,AM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,465,AM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,480,AM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,495,AM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,510,AM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,525,AM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,540,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,555,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,570,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,585,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,600,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,615,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,630,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,645,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,660,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,675,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,690,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,705,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,720,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,735,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,750,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,765,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,780,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,795,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,810,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,825,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,840,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,855,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,870,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,885,MD,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,900,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,915,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,930,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,945,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,960,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,975,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,990,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1005,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1020,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1035,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1050,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1065,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1080,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1095,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1110,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1125,PM,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1140,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1155,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1170,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1185,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1200,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1215,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1230,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1245,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1260,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1275,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1290,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1305,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1320,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1335,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1350,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1365,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1380,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1395,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1410,NT,7600.0,,0.0,0.0,,0.0,False
26761,I395_NB,110P04125,1425,NT,7600.0,,0.0,0.0,,0.0,False
26764,I395_SB,110-04124,0,NT,7600.0,7528.413289188565,0.0,0.0,7528.413289188565,0.0,False
26764,I395_SB,110-04124,15,NT,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,30,NT,7600.0,7528.413289188565,0.0,0.0,7528.413289188565,0.0,False
26764,I395_SB,110-04124,45,NT,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,60,NT,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,75,NT,7600.0,7528.413289188565,0.0,0.0,7528.413289188565,0.0,False
26764,I395_SB,110-04124,90,NT,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,105,NT,7600.0,7528.413289188565,0.0,0.0,7528.413289188565,0.0,False
26764,I395_SB,110-04124,120,NT,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,135,NT,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,150,NT,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,165,NT,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,180,NT,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,195,NT,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,210,NT,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,225,NT,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,240,NT,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,255,NT,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,270,NT,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,285,NT,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,300,NT,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,315,NT,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,330,NT,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,345,NT,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,360,AM,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,375,AM,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,390,AM,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,405,AM,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,420,AM,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,435,AM,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,450,AM,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,465,AM,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,480,AM,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,495,AM,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,510,AM,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,525,AM,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,540,MD,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,555,MD,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,570,MD,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,585,MD,7600.0,7528.413289188564,0.0,0.0,7528.413289188564,0.0,False
26764,I395_SB,110-04124,600,MD,7600.0,7528.413289188566,0.0,0.0,7528.413289188566,0.0,False
26764,I395_SB,110-04124,615,MD,7600.0,7528.449953344756,0.0,0.0,7528.449953344756,0.0,False
26764,I395_SB,110-04124,630,MD,7600.0,7528.706602438095,0.0,0.0,7528.706602438095,0.0,False
26764,I395_SB,110-04124,645,MD,7600.0,7529.403221405724,0.0,0.0,7529.403221405724,0.0,False
26764,I395_SB,110-04124,660,MD,7600.0,7530.7597951847965,0.0,0.0,7530.7597951847965,0.0,False
26764,I395_SB,110-04124,675,MD,7600.0,7513.244439069336,0.0,0.0,7513.244439069336,0.0,False
26764,I395_SB,110-04124,690,MD,7600.0,7378.317789780905,0.0,0.0,7378.317789780905,0.0,False
26764,I395_SB,110-04124,705,MD,7600.0,7007.688614397937,0.0,0.0,7007.688614397937,0.0,False
26764,I395_SB,110-04124,720,MD,7600.0,6283.065679998877,0.0,0.0,6283.065679998877,0.0,False
26764,I395_SB,110-04124,735,MD,7600.0,5167.065523396863,0.0,0.0,5167.065523396863,0.0,False
26764,I395_SB,110-04124,750,MD,7600.0,3945.9357603438584,0.0,0.0,3945.9357603438584,0.0,False
26764,I395_SB,110-04124,765,MD,7600.0,2986.83177632652,0.0,0.0,2986.83177632652,0.0,False
26764,I395_SB,110-04124,780,MD,7600.0,2656.9089568315117,0.0,0.0,2656.9089568315117,0.0,False
26764,I395_SB,110-04124,795,MD,7600.0,3195.5033251560403,0.0,0.0,3195.5033251560403,0.0,False
26764,I395_SB,110-04124,810,MD,7600.0,4330.67345583951,0.0,0.0,4330.67345583951,0.0,False
26764,I395_SB,110-04124,825,MD,7600.0,5662.65856123187,0.0,0.0,5662.65856123187,0.0,False
26764,I395_SB,110-04124,840,MD,7600.0,6791.69785368307,0.0,0.0,6791.69785368307,0.0,False
26764,I395_SB,110-04124,855,MD,7600.0,7412.800777704712,0.0,0.0,7412.800777704712,0.0,False
26764,I395_SB,110-04124,870,MD,7600.0,7600.057706455003,0.0,0.0,7600.0,0.0,False
26764,I395_SB,110-04124,885,MD,7600.0,7522.329245253803,0.014426613750856632,0.0,7522.386951708806,0.014426613750856632,False
26764,I395_SB,110-04124,900,PM,7600.0,7348.475999420967,0.0,0.0,7348.475999420967,0.0,False
26764,I395_SB,110-04124,915,PM,7109.1196972930165,7216.578817125657,0.0,17.94917473118093,7109.1196972930165,-17.94917473118093,True
26764,I395_SB,110-04124,930,PM,7109.1196972930165,7141.599517934248,26.86477995816017,26.88905224744532,7109.1196972930165,-0.02427228928515035,True
26764,I395_SB,110-04124,945,PM,7109.1196972930165,7107.720164262411,34.98473511846805,35.74226725778479,7109.1196972930165,-0.7575321393167371,True
26764,I395_SB,110-04124,960,PM,7109.1196972930165,7099.122818525825,34.63485186081675,33.90421349948354,7109.1196972930165,0.730638361333213,True
26764,I395_SB,110-04124,975,PM,7109.1196972930165,7101.859616680924,32.13563216901889,30.31518347752672,7109.1196972930165,1.820448691492171,True
26764,I395_SB,110-04124,990,PM,7109.1196972930165,7109.462988847206,30.32061201599572,32.726982504559395,7109.1196972930165,-2.406370488563674,True
26764,I395_SB,110-04124,1005,PM,7109.1196972930165,7117.335438684928,30.406434904543175,31.963583246270385,7109.1196972930165,-1.5571483417272098,True
26764,I395_SB,110-04124,1020,PM,7109.1196972930165,7120.879469854352,32.46037025252099,30.41287142889209,7109.1196972930165,2.0474988236288993,True
26764,I395_SB,110-04124,1035,PM,7109.1196972930165,7116.667030224469,35.40031339285474,34.57241705801788,7109.1196972930165,0.8278963348368649,True
26764,I395_SB,110-04124,1050,PM,7109.1196972930165,7105.94784449924,37.287146625717924,36.08859724096136,7109.1196972930165,1.1985493847565607,True
26764,I395_SB,110-04124,1065,PM,7109.1196972930165,7091.141081591354,36.49418342727381,38.82189623891092,7109.1196972930165,-2.327712811637106,True
26764,I395_SB,110-04124,1080,PM,7109.1196972930165,7074.665910413507,31.999529501858206,33.94529226078259,7109.1196972930165,-1.9457627589243813,True
26764,I395_SB,110-04124,1095,PM,7109.1196972930165,7061.077747185813,23.386082781980804,19.938066496298227,7109.1196972930165,3.448016285682577,True
26764,I395_SB,110-04124,1110,PM,7109.1196972930165,7063.4769973580815,11.37559525517986,12.530652362885007,7108.979378378801,-1.1550571077051472,True
26764,I395_SB,110-04124,1125,PM,7600.0,7097.100313687542,0.0,0.0,7097.100313687542,0.0,False
26764,I395_SB,110-04124,1140,NT,7600.0,7177.184348931429,0.0,0.0,7177.184348931429,0.0,False
26764,I395_SB,110-04124,1155,NT,7600.0,7308.54631595373,0.0,0.0,7308.54631595373,0.0,False
26764,I395_SB,110-04124,1170,NT,7600.0,7454.325668045496,0.0,0.0,7454.325668045496,0.0,False
26764,I395_SB,110-04124,1185,NT,7600.0,7567.242418604528,0.0,0.0,7567.242418604528,0.0,False
26764,I395_SB,110-04124,1200,NT,7600.0,7600.01658102864,0.0,0.0,7600.0,0.0,False
26764,I395_SB,110-04124,1215,NT,7600.0,7523.459150769529,0.004145257159962057,0.0,7523.475731798168,0.004145257159962057,False
26764,I395_SB,110-04124,1230,NT,7600.0,7380.74505149449,0.0,0.0,7380.74505149449,0.0,False
26764,I395_SB,110-04124,1245,NT,7600.0,7233.140188924709,0.0,0.0,7233.140188924709,0.0,False
26764,I395_SB,110-04124,1260,NT,7600.0,7141.910468781376,0.0,0.0,7141.910468781376,0.0,False
26764,I395_SB,110-04124,1275,NT,7600.0,7151.201466865651,0.0,0.0,7151.201466865651,0.0,False
26764,I395_SB,110-04124,1290,NT,7600.0,7236.677439298623,0.0,0.0,7236.677439298623,0.0,False
26764,I395_SB,110-04124,1305,NT,7600.0,7356.88231228134,0.0,0.0,7356.88231228134,0.0,False
26764,I395_SB,110-04124,1320,NT,7600.0,7470.360012014873,0.0,0.0,7470.360012014873,0.0,False
26764,I395_SB,110-04124,1335,NT,7600.0,7544.58672461614,0.0,0.0,7544.58672461614,0.0,False
26764,I395_SB,110-04124,1350,NT,7600.0,7582.767675865551,0.0,0.0,7582.767675865551,0.0,False
26764,I395_SB,110-04124,1365,NT,7600.0,7597.0403514593745,0.0,0.0,7597.0403514593745,0.0,False
26764,I395_SB,110-04124,1380,NT,7600.0,7599.542237093892,0.0,0.0,7599.542237093892,0.0,False
26764,I395_SB,110-04124,1395,NT,7600.0,7599.871333468922,0.0,0.0,7599.871333468922,0.0,False
26764,I395_SB,110-04124,1410,NT,7600.0,7597.467701298486,0.0,0.0,7597.467701298486,0.0,False
26764,I395_SB,110-04124,1425,NT,7600.0,7589.231916300146,0.0,0.0,7589.231916300146,0.0,False
26768,I395_NB,110P04125,0,NT,7600.0,,0.0,0.0,,0.0,False
26768,I395_NB,110P04125,15,NT,7600.0,,0.0,0.0,,0.0,False
26768,I395_NB,110P04125,30,NT,7600.0,,0.0,0.0,,0.0,False
26768,I395_NB,110P04125,45,NT,7600.0,,0.0,0.0,,0.0,False
26768,I395_NB,110P04125,60,NT,7600.0,,0.0,0.0,,0.0,False
26768,I395_NB,110P04125,75,NT,7600.0,,0.0,0.0,,0.0,False
26768,I395_NB,110P04125,90,NT,7600.0,,0.0,0.0,,0.0,False
26768,I395_NB,110P04125,105,NT,7600.0,,0.0,0.0,,0.0,False
26768,I395_NB,110P04125,120,NT,7600.0,,0.0,0.0,,0.0,False
26768,I395_NB,110P04125,135,NT,7600.0,,0.0,0.0,,0.0,False
26768,I395_NB,110P04125,150,NT,7600.0,,0.0,0.0,,0.0,False
