corridor,link_id,period,bins,bins_below_cutoff,free_speed_mph,capacity_vph,D_counts,D_speed,V_counts,V_speed,V_err,D_err
D7_I10_W,L10W-091,PM,48,0,65.27256476683931,1501.121347150259,0.0,0.0,5914.036269430051,4887.631678216975,-17.355398994061172,
D7_I10_W,L10W-091,NT,132,0,65.27256476683931,1501.121347150259,0.0,0.0,6048.578601570429,5786.790307453573,-4.328096092673505,
D7_I10_W,L10W-097,AM,36,24,63.92797179637839,5387.86414507772,8989.119170984455,10762.357660552392,13488.21243523316,16148.58211604754,19.72366385530162,19.72649884642411
D7_I10_W,L10W-097,MD,72,0,63.92797179637839,5387.86414507772,0.0,0.0,28898.709844559584,31632.022757290022,9.458252383695969,
D7_I10_W,L10W-097,PM,48,0,63.92797179637839,5387.86414507772,0.0,0.0,20575.932642487045,19576.81900625033,-4.855739244468822,
D7_I10_W,L10W-097,NT,132,0,63.92797179637839,5387.86414507772,0.0,0.0,28788.087228246353,32786.00600151364,13.887406765061492,
D7_I10_W,L10W-099,AM,36,9,66.85766892794186,5447.831502590673,3534.849740932642,4077.9216749936368,14458.362694300517,16325.987031915292,12.917260253479412,15.3633668716484
D7_I10_W,L10W-099,MD,72,0,66.85766892794186,5447.831502590673,0.0,0.0,28000.015544041446,31365.55039136777,12.01976063917768,
D7_I10_W,L10W-099,PM,48,0,66.85766892794186,5447.831502590673,0.0,0.0,19499.746113989637,19265.451150118606,-1.201528278888417,
D7_I10_W,L10W-099,NT,132,0,66.85766892794186,5447.831502590673,0.0,0.0,27235.528096789698,37303.62760340899,36.966786437330136,
D7_I10_W,L10W-101,AM,36,0,69.40323834196896,6869.579067357513,0.0,0.0,19436.0518134715,18306.499901896357,-5.811632539445214,
D7_I10_W,L10W-101,MD,72,0,69.40323834196896,6869.579067357513,0.0,0.0,38871.85492227979,39152.80367323626,0.7227562243124214,
D7_I10_W,L10W-101,PM,48,34,69.40323834196896,6869.579067357513,18733.34196891192,19328.08734527963,26384.699481865282,27322.145015816775,3.552989241343522,3.1747959192475874
D7_I10_W,L10W-101,NT,132,0,69.40323834196896,6869.579067357513,0.0,0.0,35742.85807382084,42846.52262245394,19.874360729524415,
D7_I10_W,L10W-103,AM,36,0,69.66658031088072,7494.06341968912,0.0,0.0,20888.20725388601,19418.214070615977,-7.037431050941703,
D7_I10_W,L10W-103,MD,72,2,69.66658031088072,7494.06341968912,1237.3056994818653,1248.232147089033,42458.673575129535,42598.58289123271,0.329518810463101,0.8830839146496591
D7_I10_W,L10W-103,PM,48,48,69.66658031088072,7494.06341968912,28511.21243523316,28666.115581417354,28511.21243523316,28666.115581417354,0.5433060643635456,0.5433060643635456
D7_I10_W,L10W-103,NT,132,2,69.66658031088072,7494.06341968912,1130.3316062176166,1247.3317528445998,38970.89025693071,46421.27459931027,19.1178192062332,10.350957717487537
D7_I10_W,L10W-107,AM,36,36,67.57981865284975,6043.813989637306,14011.56994818653,16989.915527659756,14011.56994818653,16989.915527659756,21.25633023627522,21.25633023627522
D7_I10_W,L10W-107,MD,72,19,67.57981865284975,6043.813989637306,7471.766839378238,9514.748822486476,28378.533678756477,34926.660459371924,23.074225239189243,27.342689179501274
D7_I10_W,L10W-107,PM,48,0,67.57981865284975,6043.813989637306,0.0,0.0,20403.62176165803,21061.346456880878,3.223568359117637,
D7_I10_W,L10W-107,NT,132,0,67.57981865284975,6043.813989637306,0.0,0.0,25345.51631857272,41592.05241865233,64.1002372801317,
D7_I10_W,L10W-109,AM,36,36,68.6060621761658,6130.82238341969,14076.886010362696,17365.419543110424,14076.886010362696,17365.419543110424,23.36122868599543,23.36122868599543
D7_I10_W,L10W-109,MD,72,21,68.6060621761658,6130.82238341969,8776.953367875649,10638.113620480568,31232.04663212435,35588.2365795678,13.947820963365237,21.205083069222113
D7_I10_W,L10W-109,PM,48,0,68.6060621761658,6130.82238341969,0.0,0.0,22425.326424870465,21595.22572755755,-3.7016214684496394,
D7_I10_W,L10W-109,NT,132,0,68.6060621761658,6130.82238341969,0.0,0.0,29301.86958495807,39633.48356573373,35.259231329318766,
D7_I10_W,L10W-113,AM,36,36,65.25312843865177,5889.9220725388595,13668.839378238343,15813.512706021633,13668.839378238343,15813.512706021633,15.690237250119024,15.690237250119024
D7_I10_W,L10W-113,MD,72,26,65.25312843865177,5889.9220725388595,11513.316062176167,12448.503251136743,31376.0518134715,34567.23800836375,10.170770413892845,8.122657138136558
D7_I10_W,L10W-113,PM,48,0,65.25312843865177,5889.9220725388595,0.0,0.0,20808.896373056992,22152.786916637735,6.458249969089133,
D7_I10_W,L10W-113,NT,132,0,65.25312843865177,5889.9220725388595,0.0,0.0,35417.36427007104,38785.341035631354,9.509394148808461,
D7_I10_W,L10W-116,AM,36,0,68.10451030927834,9731.76,0.0,0.0,27683.56994818653,28521.184099970902,3.025672459701106,
D7_I10_W,L10W-116,MD,72,0,68.10451030927834,9731.76,0.0,0.0,52292.331606217616,56038.386320026744,7.163678877466076,
D7_I10_W,L10W-116,PM,48,0,68.10451030927834,9731.76,0.0,0.0,33950.26943005181,35122.271623968336,3.4521145593003766,
D7_I10_W,L10W-116,NT,132,0,68.10451030927834,9731.76,0.0,0.0,73976.74758292825,53160.54496514766,-28.13884537765808,
D7_I10_W,L10W-124,AM,36,15,71.95307956305747,5898.561139896373,6648.0103626943,7333.314605533751,16497.160621761657,16858.25018135744,2.18879822943268,10.308411170431924
D7_I10_W,L10W-124,MD,72,3,71.95307956305747,5898.561139896373,1258.3056994818653,1469.6107926213322,30024.27979274611,32273.101635533538,7.4900109455106545,16.792826514771118
D7_I10_W,L10W-124,PM,48,0,71.95307956305747,5898.561139896373,0.0,0.0,20202.072538860102,18895.593011532677,-6.4670569062373175,
D7_I10_W,L10W-124,NT,132,0,71.95307956305747,5898.561139896373,0.0,0.0,26519.478767159868,32690.84850335008,23.271082325465862,
D7_I10_W,L10W-125,AM,36,16,67.61723799476523,5215.561243523316,6181.373056994818,6890.419666758372,14369.404145077719,14804.251096955524,3.0262003036971,11.470697581683718
D7_I10_W,L10W-125,MD,72,3,67.61723799476523,5215.561243523316,1111.8860103626944,1296.8092912651675,26715.39378238342,28481.008813994384,6.608979998547652,16.63149632057621
D7_I10_W,L10W-125,PM,48,0,67.61723799476523,5215.561243523316,0.0,0.0,18054.699481865282,16606.256359440715,-8.0225268987691,
D7_I10_W,L10W-125,NT,132,0,67.61723799476523,5215.561243523316,0.0,0.0,23246.437610170397,22814.738654960434,-1.8570542396616176,
D7_I10_W,L10W-129,AM,36,20,63.442494658405,5649.763212435233,8349.725388601037,9104.577076201842,15488.740932642484,16031.708261614682,3.505561435454675,9.040437289486448
D7_I10_W,L10W-129,MD,72,12,63.442494658405,5649.763212435233,4867.098445595855,5608.529915567884,29114.14507772021,31642.637693736942,8.684756530775399,15.233541672922934
D7_I10_W,L10W-129,PM,48,0,63.442494658405,5649.763212435233,0.0,0.0,19512.64766839378,19545.174698750827,0.16669716437166837,
D7_I10_W,L10W-129,NT,132,0,63.442494658405,5649.763212435233,0.0,0.0,25642.87938678489,26248.250337865007,2.3607760343485276,
D7_I10_W,L10W-140,AM,36,33,69.76818652849731,7429.546321243523,15748.948186528498,16064.678708967049,17558.906735751294,17867.116097673952,1.7552878807375851,2.004772120011315
D7_I10_W,L10W-140,MD,72,72,69.76818652849731,7429.546321243523,37596.66839378238,40451.78165194653,37596.66839378238,40451.78165194653,7.594059208278998,7.594059208278998
D7_I10_W,L10W-140,PM,48,1,69.76818652849731,7429.546321243523,538.8963730569948,618.5922422339789,26097.26943005181,28082.29948928705,7.606274919127809,14.788718789271824
D7_I10_W,L10W-140,NT,132,0,69.76818652849731,7429.546321243523,0.0,0.0,38912.63236472411,44885.90019653287,15.350459397919774,
D7_I10_W,L10W-142,AM,36,33,69.76818652849731,7429.546321243523,15748.948186528498,16064.678708967049,17558.906735751294,17867.116097673952,1.7552878807375851,2.004772120011315
D7_I10_W,L10W-142,MD,72,72,69.76818652849731,7429.546321243523,37596.66839378238,40451.78165194653,37596.66839378238,40451.78165194653,7.594059208278998,7.594059208278998
D7_I10_W,L10W-142,PM,48,1,69.76818652849731,7429.546321243523,538.8963730569948,618.5922422339789,26097.26943005181,28082.29948928705,7.606274919127809,14.788718789271824
D7_I10_W,L10W-142,NT,132,0,69.76818652849731,7429.546321243523,0.0,0.0,38912.63236472411,44885.90019653287,15.350459397919774,
D7_I10_W,L10W-144,AM,36,33,70.46818652849736,7423.443730569948,15747.134715025904,16053.454649059855,17557.108808290155,17854.281328725985,1.6926051075989819,1.9452423541005233
D7_I10_W,L10W-144,MD,72,72,70.46818652849736,7423.443730569948,37589.26424870466,40420.444174156364,37589.26424870466,40420.444174156364,7.531884387838919,7.531884387838919
D7_I10_W,L10W-144,PM,48,1,70.46818652849736,7423.443730569948,538.4974093264248,618.0988457551416,26094.854922279792,28056.519129257755,7.517436723907951,14.782139161688015
D7_I10_W,L10W-144,NT,132,0,70.46818652849736,7423.443730569948,0.0,0.0,38899.41984936703,44775.50943370443,15.105854038676666,
D7_I10_W,L10W-145,AM,36,0,65.34072164948451,1503.600310880829,0.0,0.0,4282.564766839378,3120.565979817583,-27.133244919477868,
D7_I10_W,L10W-145,MD,72,0,65.34072164948451,1503.600310880829,0.0,0.0,8217.23834196891,6874.594216865802,-16.339359639182632,
D7_I10_W,L10W-145,PM,48,0,65.34072164948451,1503.600310880829,0.0,0.0,5920.046632124352,4920.434080396535,-16.885214151921563,
D7_I10_W,L10W-145,NT,132,0,65.34072164948451,1503.600310880829,0.0,0.0,6047.798221248864,6171.685030100314,2.0484613460841876,
D7_I10_W,L10W-147,AM,36,21,69.49720207253885,5743.34829015544,8873.746113989637,9456.5831578996,15737.725388601039,16211.28493382376,3.0090723629332343,6.568105920802821
D7_I10_W,L10W-147,MD,72,13,69.49720207253885,5743.34829015544,5294.673575129534,6110.2669525272995,28933.27461139896,32722.92135652715,13.09788399697823,15.404035127468882
D7_I10_W,L10W-147,PM,48,0,69.49720207253885,5743.34829015544,0.0,0.0,19276.61139896373,20709.098821530515,7.431220108757247,
D7_I10_W,L10W-147,NT,132,0,69.49720207253885,5743.34829015544,0.0,0.0,25393.488942898344,35097.59576443903,38.21494101642373,
D7_I10_W,L10W-150,AM,36,0,68.93284386517814,6279.676476683938,0.0,0.0,17789.720207253882,16911.725847767055,-4.93540285770666,
D7_I10_W,L10W-150,MD,72,0,68.93284386517814,6279.676476683938,0.0,0.0,34847.05699481865,35414.492152781124,1.6283589114766326,
D7_I10_W,L10W-150,PM,48,0,68.93284386517814,6279.676476683938,0.0,0.0,23936.943005181343,24193.81467685344,1.0731181154439546,
D7_I10_W,L10W-150,NT,132,0,68.93284386517814,6279.676476683938,0.0,0.0,31185.925511457724,34525.57606380808,10.708838995730202,
D7_I10_W,L10W-159,AM,36,0,68.93284386517814,6279.676476683938,0.0,0.0,17789.720207253882,16911.725847767055,-4.93540285770666,
D7_I10_W,L10W-159,MD,72,0,68.93284386517814,6279.676476683938,0.0,0.0,34847.05699481865,35414.492152781124,1.6283589114766326,
D7_I10_W,L10W-159,PM,48,0,68.93284386517814,6279.676476683938,0.0,0.0,23936.943005181343,24193.81467685344,1.0731181154439546,
D7_I10_W,L10W-159,NT,132,0,68.93284386517814,6279.676476683938,0.0,0.0,31185.925511457724,34525.57606380808,10.708838995730202,
D7_I10_W,L10W-161,AM,36,0,65.34072164948451,1503.600310880829,0.0,0.0,4282.564766839378,3120.565979817583,-27.133244919477868,
D7_I10_W,L10W-161,MD,72,0,65.34072164948451,1503.600310880829,0.0,0.0,8217.23834196891,6874.594216865802,-16.339359639182632,
D7_I10_W,L10W-161,PM,48,0,65.34072164948451,1503.600310880829,0.0,0.0,5920.046632124352,4920.434080396535,-16.885214151921563,
D7_I10_W,L10W-161,NT,132,0,65.34072164948451,1503.600310880829,0.0,0.0,6047.798221248864,6171.685030100314,2.0484613460841876,
D7_I10_W,L10W-164,AM,36,0,65.80300518134716,5817.013989637306,0.0,0.0,15794.875647668394,17136.016307279115,8.490985871159404,
D7_I10_W,L10W-164,MD,72,0,65.80300518134716,5817.013989637306,0.0,0.0,31884.766839378237,33844.24973933477,6.145514282188637,
D7_I10_W,L10W-164,PM,48,0,65.80300518134716,5817.013989637306,0.0,0.0,22322.20207253886,22488.434613833368,0.7446959791615206,
D7_I10_W,L10W-164,NT,132,0,65.80300518134716,5817.013989637306,0.0,0.0,31472.772848672616,34405.000383612445,9.316711778268047,
D7_I10_W,L10W-169,AM,36,33,69.39608808290157,5725.656373056995,15100.082901554404,15574.251776655694,16455.22279792746,16986.746722236243,3.230122927145825,3.1401739857499646
D7_I10_W,L10W-169,MD,72,10,69.39608808290157,5725.656373056995,4457.347150259067,4741.801980502534,31999.005181347144,33192.93438881096,3.731144767462269,6.381706890990843
D7_I10_W,L10W-169,PM,48,0,69.39608808290157,5725.656373056995,0.0,0.0,21307.953367875645,21041.002694616822,-1.252821745242245,
D7_I10_W,L10W-169,NT,132,0,69.39608808290157,5725.656373056995,0.0,0.0,28398.99780994605,36113.020903703116,27.16301168576949,
D7_I10_W,L10W-175,AM,36,0,65.27256476683931,1501.121347150259,0.0,0.0,4279.989637305698,3055.397115522503,-28.612044083220955,
D7_I10_W,L10W-175,MD,72,0,65.27256476683931,1501.121347150259,0.0,0.0,8222.336787564767,6798.387288934981,-17.31806340970279,
D7_I10_W,L10W-175,PM,48,0,65.27256476683931,1501.121347150259,0.0,0.0,5914.036269430051,4887.631678216975,-17.355398994061172,
D7_I10_W,L10W-175,NT,132,0,65.27256476683931,1501.121347150259,0.0,0.0,6048.578601570429,5786.790307453573,-4.328096092673505,
D7_I10_W,L10W-176,AM,36,28,63.9110014155227,4675.189740932642,9474.974093264249,10831.80346426743,12369.284974093265,13922.236094205431,12.554898066983904,14.320138056818013
D7_I10_W,L10W-176,MD,72,0,63.9110014155227,4675.189740932642,0.0,0.0,25112.590673575127,27349.364023225906,8.906979684913342,
D7_I10_W,L10W-176,PM,48,0,63.9110014155227,4675.189740932642,0.0,0.0,17782.803108808286,17140.135473848488,-3.6139838642281785,
D7_I10_W,L10W-176,NT,132,0,63.9110014155227,4675.189740932642,0.0,0.0,28653.65998077026,27477.803229059013,-4.103687809865737,
D7_I10_W,L10W-189,AM,36,0,69.32577132631795,6283.735336787565,0.0,0.0,17788.32124352331,16913.554691271558,-4.917645348743931,
D7_I10_W,L10W-189,MD,72,0,69.32577132631795,6283.735336787565,0.0,0.0,34845.06735751295,35438.93647359807,1.7043132963181915,
D7_I10_W,L10W-189,PM,48,0,69.32577132631795,6283.735336787565,0.0,0.0,23936.98445595855,24209.38663168028,1.1379970447945145,
D7_I10_W,L10W-189,NT,132,0,69.32577132631795,6283.735336787565,0.0,0.0,31195.48507024197,34471.91629794429,10.502902007533702,
D7_I10_W,L10W-190,AM,36,0,67.0283419689119,4662.246735751295,0.0,0.0,11650.922279792745,11257.498615575969,-3.376759837280235,
D7_I10_W,L10W-190,MD,72,0,67.0283419689119,4662.246735751295,0.0,0.0,17317.226252158893,20835.49659646918,20.31659281388481,
D7_I10_W,L10W-190,PM,48,0,67.0283419689119,4662.246735751295,0.0,0.0,10770.6908462867,13164.753842517046,22.22757138234752,
D7_I10_W,L10W-190,NT,132,0,67.0283419689119,4662.246735751295,0.0,0.0,18439.8622491676,24701.73951811985,33.95837335625932,
D7_I10_W,L10W-191,AM,36,0,66.8180829015544,4483.236683937824,0.0,0.0,11962.875647668392,12521.21907629436,4.667301116139164,
D7_I10_W,L10W-191,MD,72,0,66.8180829015544,4483.236683937824,0.0,0.0,20527.673575129535,23666.514070419427,15.290775565979283,
D7_I10_W,L10W-191,PM,48,0,66.8180829015544,4483.236683937824,0.0,0.0,12657.751295336786,13662.503320489313,7.9378398398670225,
D7_I10_W,L10W-191,NT,132,0,66.8180829015544,4483.236683937824,0.0,0.0,22975.568425831952,25857.60429369551,12.54391540808722,
D7_I10_W,L10W-196,AM,36,0,64.54922493456543,5285.672642487047,0.0,0.0,14919.124352331608,15416.801183325359,3.3358313748217543,
D7_I10_W,L10W-196,MD,72,0,64.54922493456543,5285.672642487047,0.0,0.0,27457.067357512955,30560.919193381476,11.304382203146062,
D7_I10_W,L10W-196,PM,48,0,64.54922493456543,5285.672642487047,0.0,0.0,19038.663212435233,19084.694367247568,0.24177724191407451,
D7_I10_W,L10W-196,NT,132,0,64.54922493456543,5285.672642487047,0.0,0.0,27912.960098285344,35050.581533953315,25.57099429990739,
D7_I10_W,L10W-197,AM,36,0,65.27256476683931,1501.121347150259,0.0,0.0,4279.989637305698,3055.397115522503,-28.612044083220955,
D7_I10_W,L10W-197,MD,72,0,65.27256476683931,1501.121347150259,0.0,0.0,8222.336787564767,6798.387288934981,-17.31806340970279,
D7_I10_W,L10W-197,PM,48,0,65.27256476683931,1501.121347150259,0.0,0.0,5914.036269430051,4887.631678216975,-17.355398994061172,
D7_I10_W,L10W-197,NT,132,0,65.27256476683931,1501.121347150259,0.0,0.0,6048.578601570429,5786.790307453573,-4.328096092673505,
D7_I10_W,L10W-198,AM,36,33,70.46818652849736,7423.443730569948,15747.134715025904,16053.454649059855,17557.108808290155,17854.281328725985,1.6926051075989819,1.9452423541005233
D7_I10_W,L10W-198,MD,72,72,70.46818652849736,7423.443730569948,37589.26424870466,40420.444174156364,37589.26424870466,40420.444174156364,7.531884387838919,7.531884387838919
D7_I10_W,L10W-198,PM,48,1,70.46818652849736,7423.443730569948,538.4974093264248,618.0988457551416,26094.854922279792,28056.519129257755,7.517436723907951,14.782139161688015
D7_I10_W,L10W-198,NT,132,0,70.46818652849736,7423.443730569948,0.0,0.0,38899.41984936703,44775.50943370443,15.105854038676666,
D7_I10_W,L10W-204,AM,36,0,68.99997235724587,6277.251606217616,0.0,0.0,17793.730569948184,16892.484741326953,-5.064962769208974,
D7_I10_W,L10W-204,MD,72,0,68.99997235724587,6277.251606217616,0.0,0.0,34845.25388601036,35391.81663102993,1.5685428690160912,
D7_I10_W,L10W-204,PM,48,0,68.99997235724587,6277.251606217616,0.0,0.0,23936.39378238342,24181.459990362335,1.023822595027982,
D7_I10_W,L10W-204,NT,132,0,68.99997235724587,6277.251606217616,0.0,0.0,31189.858180652744,34140.27793622691,9.459548480423441,
D7_I10_W,L10W-208,AM,36,0,68.93284386517814,6279.676476683938,0.0,0.0,17789.720207253882,16911.725847767055,-4.93540285770666,
D7_I10_W,L10W-208,MD,72,0,68.93284386517814,6279.676476683938,0.0,0.0,34847.05699481865,35414.492152781124,1.6283589114766326,
D7_I10_W,L10W-208,PM,48,0,68.93284386517814,6279.676476683938,0.0,0.0,23936.943005181343,24193.81467685344,1.0731181154439546,
D7_I10_W,L10W-208,NT,132,0,68.93284386517814,6279.676476683938,0.0,0.0,31185.925511457724,34525.57606380808,10.708838995730202,
D7_I10_W,L10W-212,AM,36,0,69.32577132631795,6283.735336787565,0.0,0.0,17788.32124352331,16913.554691271558,-4.917645348743931,
D7_I10_W,L10W-212,MD,72,0,69.32577132631795,6283.735336787565,0.0,0.0,34845.06735751295,35438.93647359807,1.7043132963181915,
D7_I10_W,L10W-212,PM,48,0,69.32577132631795,6283.735336787565,0.0,0.0,23936.98445595855,24209.38663168028,1.1379970447945145,
D7_I10_W,L10W-212,NT,132,0,69.32577132631795,6283.735336787565,0.0,0.0,31195.48507024197,34471.91629794429,10.502902007533702,
D7_I10_W,L10W-216,AM,36,33,71.5681865284974,6480.258341968912,13748.222797927461,14014.711898511629,15328.20207253886,15586.985990889887,1.6882861872929662,1.9383530838934355
D7_I10_W,L10W-216,MD,72,72,71.5681865284974,6480.258341968912,32815.78238341969,35278.913422045545,32815.78238341969,35278.913422045545,7.505934217403766,7.505934217403766
D7_I10_W,L10W-216,PM,48,1,71.5681865284974,6480.258341968912,470.2849740932643,539.533616920151,22781.124352331608,24498.181379102265,7.537191756713796,14.724825720915694
D7_I10_W,L10W-216,NT,132,0,71.5681865284974,6480.258341968912,0.0,0.0,33961.15076651888,39228.00939891981,15.508481054161875,
D7_I10_W,L10W-220,AM,36,0,65.89207253886013,1501.64207253886,0.0,0.0,4275.81347150259,3060.762960421006,-28.416826860658063,
D7_I10_W,L10W-220,MD,72,0,65.89207253886013,1501.64207253886,0.0,0.0,8233.80310880829,6812.333988303803,-17.263822096788285,
D7_I10_W,L10W-220,PM,48,0,65.89207253886013,1501.64207253886,0.0,0.0,5901.740932642487,4889.344676332425,-17.154196835555858,
D7_I10_W,L10W-220,NT,132,0,65.89207253886013,1501.64207253886,0.0,0.0,6040.639549169381,6133.900158872832,1.5438863541572374,
D7_I10_W,L10W-221,AM,36,34,68.63453367875648,6422.02725388601,16575.673575129535,18090.669793915724,17547.051813471502,19160.95375325248,9.19756752836353,9.139877253973674
D7_I10_W,L10W-221,MD,72,0,68.63453367875648,6422.02725388601,0.0,0.0,33450.0932642487,37382.277230157124,11.755375193859686,
D7_I10_W,L10W-221,PM,48,0,68.63453367875648,6422.02725388601,0.0,0.0,23475.430051813473,22857.56316259966,-2.631972610725749,
D7_I10_W,L10W-221,NT,132,0,68.63453367875648,6422.02725388601,0.0,0.0,30756.447011377593,43651.60868735827,41.926694820147546,
D7_I10_W,L10W-223,AM,36,0,65.34072164948451,1503.600310880829,0.0,0.0,4282.564766839378,3120.565979817583,-27.133244919477868,
D7_I10_W,L10W-223,MD,72,0,65.34072164948451,1503.600310880829,0.0,0.0,8217.23834196891,6874.594216865802,-16.339359639182632,
D7_I10_W,L10W-223,PM,48,0,65.34072164948451,1503.600310880829,0.0,0.0,5920.046632124352,4920.434080396535,-16.885214151921563,
D7_I10_W,L10W-223,NT,132,0,65.34072164948451,1503.600310880829,0.0,0.0,6047.798221248864,6171.685030100314,2.0484613460841876,
D7_I10_W,L10W-232,AM,36,25,66.9352411730143,5444.219999999999,10003.554404145078,11275.25055292216,14495.901554404143,16260.32842006633,12.171901547759328,12.712442971771528
D7_I10_W,L10W-232,MD,72,0,66.9352411730143,5444.219999999999,0.0,0.0,28937.730569948184,31224.79101987665,7.9033856659912995,
D7_I10_W,L10W-232,PM,48,0,66.9352411730143,5444.219999999999,0.0,0.0,20308.533678756477,19021.479671308018,-6.337503375710324,
D7_I10_W,L10W-232,NT,132,0,66.9352411730143,5444.219999999999,0.0,0.0,27481.253618930612,36211.34756623185,31.767451617590936,
D7_I10_W,L10W-236,AM,36,34,67.63646907216494,6569.132642487046,15079.0207253886,18327.46482480668,15978.347150259066,19420.408794730803,21.542038185194457,21.5428054551889
D7_I10_W,L10W-236,MD,72,5,67.63646907216494,6569.132642487046,2163.523316062176,2734.500089793948,33005.46632124352,38097.62923568148,15.428241082479301,26.391061722921737
D7_I10_W,L10W-236,PM,48,0,67.63646907216494,6569.132642487046,0.0,0.0,24109.47668393782,22560.105141060943,-6.4264005527299455,
D7_I10_W,L10W-236,NT,132,0,67.63646907216494,6569.132642487046,0.0,0.0,31473.819267133167,40509.41465113599,28.708290237398437,
D7_I10_W,L10W-237,AM,36,34,62.93566850061427,5364.386113989637,12604.849740932641,14548.66003039344,13435.735751295335,15438.616251062705,14.907114406252544,15.421130195217817
D7_I10_W,L10W-237,MD,72,22,62.93566850061427,5364.386113989637,9340.62694300518,9792.19777132402,29678.9585492228,31563.300242064266,6.349082936034531,4.834480930179991
D7_I10_W,L10W-237,PM,48,0,62.93566850061427,5364.386113989637,0.0,0.0,19419.854922279792,19921.392755336426,2.58260339772794,
D7_I10_W,L10W-237,NT,132,0,62.93566850061427,5364.386113989637,0.0,0.0,36274.42305432403,33811.55713474664,-6.789538501795153,
D7_I10_W,L10W-239,AM,36,0,68.61582901554405,6717.778134715026,0.0,0.0,18137.507772020723,19595.23646794715,8.037094810650604,
D7_I10_W,L10W-239,MD,72,0,68.61582901554405,6717.778134715026,0.0,0.0,36366.54922279793,38440.55154215811,5.703049543287445,
D7_I10_W,L10W-239,PM,48,0,68.61582901554405,6717.778134715026,0.0,0.0,25685.502590673575,26606.590400347508,3.586022140008193,
D7_I10_W,L10W-239,NT,132,0,68.61582901554405,6717.778134715026,0.0,0.0,34074.97764542492,40859.21778054057,19.909741998103815,
D7_I10_W,L10W-241,AM,36,0,68.99404145077715,6081.454818652849,0.0,0.0,17240.47150259067,16233.052423817779,-5.843338325297598,
D7_I10_W,L10W-241,MD,72,0,68.99404145077715,6081.454818652849,0.0,0.0,34037.08808290155,34182.63731479869,0.42761951769385836,
D7_I10_W,L10W-241,PM,48,0,68.99404145077715,6081.454818652849,0.0,0.0,23342.585492227976,23877.14496275416,2.2900611018610895,
D7_I10_W,L10W-241,NT,132,0,68.99404145077715,6081.454818652849,0.0,0.0,31875.67205277495,38977.22691648769,22.278918078825306,
D7_I10_W,L10W-244,AM,36,0,65.27256476683931,1501.121347150259,0.0,0.0,4279.989637305698,3055.397115522503,-28.612044083220955,
D7_I10_W,L10W-244,MD,72,0,65.27256476683931,1501.121347150259,0.0,0.0,8222.336787564767,6798.387288934981,-17.31806340970279,
D7_I10_W,L10W-244,PM,48,0,65.27256476683931,1501.121347150259,0.0,0.0,5914.036269430051,4887.631678216975,-17.355398994061172,
D7_I10_W,L10W-244,NT,132,0,65.27256476683931,1501.121347150259,0.0,0.0,6048.578601570429,5786.790307453573,-4.328096092673505,
D7_I10_W,L10W-246,AM,36,0,69.62577132631802,6278.605492227979,0.0,0.0,17792.51813471502,16904.122826933006,-4.99308361557134,
D7_I10_W,L10W-246,MD,72,0,69.62577132631802,6278.605492227979,0.0,0.0,34841.66321243523,35405.36952908646,1.617908746819067,
D7_I10_W,L10W-246,PM,48,0,69.62577132631802,6278.605492227979,0.0,0.0,23942.97409326425,24186.153578159057,1.015661145301163,
D7_I10_W,L10W-246,NT,132,0,69.62577132631802,6278.605492227979,0.0,0.0,31183.093290956676,34414.26496289521,10.36193440397268,
D7_I10_W,L10W-248,AM,36,25,66.38458335558998,5285.372020725388,9904.549222797927,10980.448780411622,14195.046632124351,15821.019546680816,11.454509144596809,10.862680707742145
D7_I10_W,L10W-248,MD,72,0,66.38458335558998,5285.372020725388,0.0,0.0,27687.300518134714,30608.701912763237,10.551412885900719,
D7_I10_W,L10W-248,PM,48,0,66.38458335558998,5285.372020725388,0.0,0.0,19049.735751295335,18211.456818509854,-4.400475385746386,
D7_I10_W,L10W-248,NT,132,0,66.38458335558998,5285.372020725388,0.0,0.0,27625.576545056352,34373.62840331335,24.42682724558222,
D7_I10_W,L10W-251,AM,36,30,70.07247409326418,6411.626113989637,14518.655440414506,15620.639631506998,17674.813471502588,18676.62660326738,5.668026615273955,7.590125653268
D7_I10_W,L10W-251,MD,72,48,70.07247409326418,6411.626113989637,23724.582901554404,25366.25508511553,36215.46373056994,38147.43083152589,5.334646866126272,6.919709359583995
D7_I10_W,L10W-251,PM,48,0,70.07247409326418,6411.626113989637,0.0,0.0,25018.91450777202,24567.707452455757,-1.8034637560958027,
D7_I10_W,L10W-251,NT,132,0,70.07247409326418,6411.626113989637,0.0,0.0,35041.256570161844,37580.010078717816,7.245041294317507,
D7_I10_W,L10W-253,AM,36,0,65.34072164948451,1503.600310880829,0.0,0.0,4282.564766839378,3120.565979817583,-27.133244919477868,
D7_I10_W,L10W-253,MD,72,0,65.34072164948451,1503.600310880829,0.0,0.0,8217.23834196891,6874.594216865802,-16.339359639182632,
D7_I10_W,L10W-253,PM,48,0,65.34072164948451,1503.600310880829,0.0,0.0,5920.046632124352,4920.434080396535,-16.885214151921563,
D7_I10_W,L10W-253,NT,132,0,65.34072164948451,1503.600310880829,0.0,0.0,6047.798221248864,6171.685030100314,2.0484613460841876,
D7_I10_W,L10W-259,AM,36,0,69.45212435233162,7111.336787564767,0.0,0.0,19979.37305699482,18660.97813544317,-6.598780240954951,
