interval_id,link_id,mu_veh_per_hour
60,26821,5700.0
61,26821,4837.55
62,26821,4837.55
63,26821,4837.55
64,26821,4837.55
65,26821,4837.55
66,26821,4837.55
67,26821,4837.55
68,26821,4837.55
69,26821,4837.55
70,26821,4837.55
71,26821,4837.55
72,26821,4837.55
73,26821,4837.55
74,26821,4837.55
75,26821,4837.55
76,26821,4837.55
77,26821,5700.0
78,26821,5700.0
79,26821,5700.0
80,26821,5700.0
81,26821,5700.0
82,26821,5700.0
83,26821,5700.0
84,26821,5700.0
85,26821,5700.0
86,26821,5700.0
87,26821,5700.0
88,26821,5700.0
89,26821,5700.0
90,26821,5700.0
91,26821,5700.0
92,26821,5700.0
93,26821,5700.0
94,26821,5700.0
95,26821,5700.0
96,26821,5700.0
1,26824,5700.0
2,26824,5700.0
3,26824,5700.0
4,26824,5700.0
5,26824,5700.0
6,26824,5700.0
7,26824,5700.0
8,26824,5700.0
9,26824,5700.0
10,26824,5700.0
11,26824,5700.0
12,26824,5700.0
13,26824,5700.0
14,26824,5700.0
15,26824,5700.0
16,26824,5700.0
17,26824,5700.0
18,26824,5700.0
19,26824,5700.0
20,26824,5700.0
21,26824,5700.0
22,26824,5700.0
23,26824,5700.0
24,26824,5700.0
25,26824,5700.0
26,26824,5700.0
27,26824,5700.0
28,26824,5700.0
29,26824,5700.0
30,26824,5700.0
31,26824,5700.0
32,26824,5700.0
33,26824,5700.0
34,26824,5700.0
35,26824,5700.0
36,26824,5700.0
37,26824,5700.0
38,26824,5700.0
39,26824,5700.0
40,26824,5700.0
41,26824,5700.0
42,26824,5700.0
43,26824,5700.0
44,26824,5700.0
45,26824,5700.0
46,26824,5700.0
47,26824,5700.0
48,26824,5700.0
49,26824,5700.0
50,26824,5700.0
51,26824,5700.0
52,26824,5700.0
53,26824,5700.0
54,26824,5700.0
55,26824,5700.0
56,26824,5700.0
57,26824,5700.0
58,26824,5700.0
59,26824,5700.0
60,26824,5700.0
61,26824,5700.0
62,26824,5700.0
63,26824,5700.0
64,26824,5700.0
65,26824,5700.0
66,26824,5700.0
67,26824,5700.0
68,26824,5700.0
69,26824,5700.0
70,26824,5700.0
71,26824,5700.0
72,26824,5700.0
73,26824,5700.0
74,26824,5700.0
75,26824,5700.0
76,26824,5700.0
77,26824,5700.0
78,26824,5700.0
79,26824,5700.0
80,26824,5700.0
81,26824,5700.0
82,26824,5700.0
83,26824,5700.0
84,26824,5700.0
85,26824,5700.0
86,26824,5700.0
87,26824,5700.0
88,26824,5700.0
89,26824,5700.0
90,26824,5700.0
91,26824,5700.0
92,26824,5700.0
93,26824,5700.0
94,26824,5700.0
95,26824,5700.0
96,26824,5700.0
1,26825,5700.0
2,26825,5700.0
3,26825,5700.0
4,26825,5700.0
5,26825,5700.0
6,26825,5700.0
7,26825,5700.0
8,26825,5700.0
9,26825,5700.0
10,26825,5700.0
11,26825,5700.0
12,26825,5700.0
13,26825,5700.0
14,26825,5700.0
15,26825,5700.0
16,26825,5700.0
17,26825,5700.0
18,26825,5700.0
19,26825,5700.0
20,26825,5700.0
21,26825,5700.0
22,26825,5700.0
23,26825,5700.0
24,26825,5700.0
25,26825,5700.0
26,26825,5700.0
27,26825,5700.0
28,26825,5700.0
29,26825,5176.43
30,26825,5176.43
31,26825,5176.43
32,26825,5176.43
33,26825,5176.43
34,26825,5176.43
35,26825,5176.43
36,26825,5176.43
37,26825,5176.43
38,26825,5176.43
39,26825,5176.43
40,26825,5176.43
41,26825,5176.43
42,26825,5700.0
43,26825,5700.0
44,26825,5700.0
45,26825,5700.0
46,26825,5700.0
47,26825,5700.0
48,26825,5700.0
49,26825,5700.0
50,26825,5700.0
51,26825,5700.0
52,26825,5700.0
53,26825,5700.0
54,26825,5700.0
55,26825,5700.0
56,26825,5700.0
57,26825,4499.63
58,26825,4499.63
59,26825,4499.63
60,26825,4499.63
61,26825,4499.63
62,26825,4499.63
63,26825,4499.63
64,26825,4499.63
65,26825,4499.63
66,26825,4499.63
67,26825,4499.63
68,26825,4499.63
69,26825,4499.63
70,26825,4499.63
71,26825,4499.63
72,26825,4499.63
73,26825,4499.63
74,26825,4499.63
75,26825,4499.63
76,26825,4499.63
77,26825,4499.63
78,26825,4499.63
79,26825,4499.63
80,26825,4499.63
81,26825,4499.63
82,26825,5700.0
83,26825,5700.0
84,26825,5700.0
85,26825,5700.0
86,26825,5700.0
87,26825,5700.0
88,26825,5700.0
89,26825,5700.0
90,26825,5700.0
91,26825,5700.0
92,26825,5700.0
93,26825,5700.0
94,26825,5700.0
95,26825,5700.0
96,26825,5700.0
1,26829,5700.0
2,26829,5700.0
3,26829,5700.0
4,26829,5700.0
5,26829,5700.0
6,26829,5700.0
7,26829,5700.0
8,26829,5700.0
9,26829,5700.0
10,26829,5700.0
11,26829,5700.0
12,26829,5700.0
13,26829,5700.0
14,26829,5700.0
15,26829,5700.0
16,26829,5700.0
17,26829,5700.0
18,26829,5700.0
19,26829,5700.0
20,26829,5700.0
21,26829,5700.0
22,26829,5700.0
23,26829,5700.0
24,26829,5700.0
25,26829,5700.0
26,26829,5700.0
27,26829,5700.0
28,26829,5700.0
29,26829,5700.0
30,26829,5700.0
31,26829,5700.0
32,26829,5700.0
33,26829,5700.0
34,26829,5700.0
35,26829,5700.0
36,26829,5700.0
37,26829,5700.0
38,26829,5700.0
39,26829,5700.0
40,26829,5700.0
41,26829,5700.0
42,26829,5700.0
43,26829,5700.0
44,26829,5700.0
45,26829,5700.0
46,26829,5700.0
47,26829,5700.0
48,26829,5700.0
49,26829,5700.0
50,26829,5700.0
51,26829,5700.0
52,26829,5700.0
53,26829,5700.0
54,26829,5700.0
55,26829,5700.0
56,26829,5700.0
57,26829,5700.0
58,26829,5700.0
59,26829,5700.0
60,26829,5700.0
61,26829,5700.0
62,26829,5700.0
63,26829,5700.0
64,26829,5700.0
65,26829,5700.0
66,26829,5700.0
67,26829,5700.0
68,26829,5700.0
69,26829,5700.0
70,26829,5700.0
71,26829,5700.0
72,26829,5700.0
73,26829,5700.0
74,26829,5700.0
75,26829,5700.0
76,26829,5700.0
77,26829,5700.0
78,26829,5700.0
79,26829,5700.0
80,26829,5700.0
81,26829,5700.0
82,26829,5700.0
83,26829,5700.0
84,26829,5700.0
85,26829,5700.0
86,26829,5700.0
87,26829,5700.0
88,26829,5700.0
89,26829,5700.0
90,26829,5700.0
91,26829,5700.0
92,26829,5700.0
93,26829,5700.0
94,26829,5700.0
95,26829,5700.0
96,26829,5700.0
1,26833,5700.0
2,26833,5700.0
3,26833,5700.0
4,26833,5700.0
5,26833,5700.0
6,26833,5700.0
7,26833,5700.0
8,26833,5700.0
9,26833,5700.0
10,26833,5700.0
11,26833,5700.0
12,26833,5700.0
13,26833,5700.0
14,26833,5700.0
15,26833,5700.0
16,26833,5700.0
17,26833,5700.0
18,26833,5700.0
19,26833,5700.0
20,26833,5700.0
21,26833,5700.0
22,26833,5700.0
23,26833,5700.0
24,26833,5700.0
25,26833,5700.0
26,26833,5700.0
27,26833,5700.0
28,26833,5700.0
29,26833,5700.0
30,26833,5700.0
31,26833,5700.0
32,26833,5700.0
33,26833,5700.0
34,26833,5700.0
35,26833,5700.0
36,26833,5700.0
37,26833,5700.0
38,26833,5700.0
39,26833,5700.0
40,26833,5700.0
41,26833,5700.0
42,26833,5700.0
43,26833,5700.0
44,26833,5700.0
45,26833,5700.0
46,26833,5700.0
47,26833,5700.0
48,26833,5700.0
49,26833,5700.0
50,26833,5700.0
51,26833,5700.0
52,26833,5700.0
53,26833,5700.0
54,26833,5700.0
55,26833,5700.0
56,26833,5700.0
57,26833,5700.0
58,26833,5700.0
59,26833,5700.0
60,26833,5700.0
61,26833,5700.0
62,26833,5700.0
63,26833,5700.0
64,26833,5700.0
65,26833,5700.0
66,26833,5700.0
67,26833,5700.0
68,26833,5700.0
69,26833,5700.0
70,26833,5700.0
71,26833,5700.0
72,26833,5700.0
73,26833,5700.0
74,26833,5700.0
75,26833,5700.0
76,26833,5700.0
77,26833,5700.0
78,26833,5700.0
79,26833,5700.0
80,26833,5700.0
81,26833,5700.0
82,26833,5700.0
83,26833,5700.0
84,26833,5700.0
85,26833,5700.0
86,26833,5700.0
87,26833,5700.0
88,26833,5700.0
89,26833,5700.0
90,26833,5700.0
91,26833,5700.0
92,26833,5700.0
93,26833,5700.0
94,26833,5700.0
95,26833,5700.0
96,26833,5700.0
1,27878,7600.0
2,27878,7600.0
3,27878,7600.0
4,27878,7600.0
5,27878,7600.0
6,27878,7600.0
7,27878,7600.0
8,27878,7600.0
9,27878,7600.0
10,27878,7600.0
11,27878,7600.0
12,27878,7600.0
13,27878,7600.0
14,27878,7600.0
15,27878,7600.0
16,27878,7600.0
17,27878,7600.0
18,27878,7600.0
19,27878,7600.0
20,27878,7600.0
21,27878,7600.0
22,27878,7600.0
23,27878,7600.0
24,27878,7600.0
25,27878,7600.0
26,27878,7600.0
27,27878,7600.0
28,27878,7134.52
29,27878,7134.52
30,27878,7134.52
31,27878,7134.52
32,27878,7134.52
33,27878,7134.52
34,27878,7134.52
35,27878,7134.52
36,27878,7134.52
37,27878,7134.52
38,27878,7134.52
39,27878,7600.0
40,27878,7600.0
41,27878,7600.0
42,27878,7600.0
43,27878,7600.0
44,27878,7600.0
45,27878,7600.0
46,27878,7600.0
47,27878,7600.0
48,27878,7600.0
49,27878,7600.0
50,27878,7600.0
51,27878,7600.0
52,27878,7600.0
53,27878,7600.0
54,27878,7600.0
55,27878,7600.0
56,27878,7600.0
57,27878,7600.0
58,27878,7600.0
59,27878,7600.0
60,27878,7600.0
61,27878,7600.0
62,27878,7600.0
63,27878,7600.0
64,27878,7600.0
65,27878,7600.0
66,27878,7600.0
67,27878,7600.0
68,27878,7600.0
69,27878,7600.0
70,27878,7502.53
71,27878,7502.53
72,27878,7502.53
73,27878,7502.53
74,27878,7502.53
75,27878,7502.53
76,27878,7600.0
77,27878,7600.0
78,27878,7600.0
79,27878,7600.0
80,27878,7600.0
81,27878,7600.0
82,27878,7600.0
83,27878,7600.0
84,27878,7600.0
85,27878,7600.0
86,27878,7600.0
87,27878,7600.0
88,27878,7600.0
89,27878,7600.0
90,27878,7600.0
91,27878,7600.0
92,27878,7600.0
93,27878,7600.0
94,27878,7600.0
95,27878,7600.0
96,27878,7600.0
1,28025,7600.0
2,28025,7600.0
3,28025,7600.0
4,28025,7600.0
5,28025,7600.0
6,28025,7600.0
7,28025,7600.0
8,28025,7600.0
9,28025,7600.0
10,28025,7600.0
11,28025,7600.0
12,28025,7600.0
13,28025,7600.0
14,28025,7600.0
15,28025,7600.0
16,28025,7600.0
17,28025,7600.0
18,28025,7600.0
19,28025,7600.0
20,28025,7600.0
21,28025,7600.0
22,28025,7600.0
23,28025,7600.0
24,28025,7600.0
25,28025,7600.0
26,28025,7600.0
27,28025,7600.0
28,28025,6933.85
29,28025,6933.85
30,28025,6933.85
31,28025,6933.85
32,28025,6933.85
33,28025,6933.85
34,28025,6933.85
35,28025,6933.85
36,28025,6933.85
37,28025,6933.85
38,28025,6933.85
39,28025,6933.85
40,28025,7600.0
41,28025,7600.0
42,28025,7600.0
43,28025,7600.0
44,28025,7600.0
45,28025,7600.0
46,28025,7600.0
47,28025,7600.0
48,28025,7600.0
49,28025,7600.0
50,28025,7600.0
51,28025,7600.0
52,28025,7600.0
53,28025,7600.0
54,28025,7600.0
55,28025,7600.0
56,28025,7600.0
57,28025,7600.0
58,28025,7600.0
59,28025,7600.0
60,28025,7600.0
61,28025,7600.0
62,28025,7600.0
63,28025,7600.0
64,28025,7600.0
65,28025,7600.0
66,28025,7600.0
67,28025,7600.0
68,28025,7600.0
69,28025,7600.0
70,28025,7600.0
71,28025,7600.0
72,28025,7600.0
73,28025,7600.0
74,28025,7600.0
75,28025,7600.0
76,28025,7600.0
77,28025,7600.0
78,28025,7600.0
79,28025,7600.0
80,28025,7600.0
81,28025,7600.0
82,28025,7600.0
83,28025,7600.0
84,28025,7600.0
85,28025,7600.0
86,28025,7600.0
87,28025,7600.0
88,28025,7600.0
89,28025,7600.0
90,28025,7600.0
91,28025,7600.0
92,28025,7600.0
93,28025,7600.0
94,28025,7600.0
95,28025,7600.0
96,28025,7600.0
1,28270,7600.0
2,28270,7600.0
3,28270,7600.0
4,28270,7600.0
5,28270,7600.0
6,28270,7600.0
7,28270,7600.0
8,28270,7600.0
9,28270,7600.0
10,28270,7600.0
11,28270,7600.0
12,28270,7600.0
13,28270,7600.0
14,28270,7600.0
15,28270,7600.0
16,28270,7600.0
17,28270,7600.0
18,28270,7600.0
19,28270,7600.0
20,28270,7600.0
21,28270,7600.0
22,28270,7600.0
23,28270,7600.0
24,28270,7600.0
25,28270,7600.0
26,28270,7600.0
27,28270,7600.0
28,28270,7600.0
29,28270,7332.76
30,28270,7332.76
31,28270,7332.76
32,28270,7332.76
33,28270,7332.76
34,28270,7332.76
35,28270,7332.76
36,28270,7332.76
37,28270,7332.76
38,28270,7600.0
39,28270,7600.0
40,28270,7600.0
41,28270,7600.0
42,28270,7600.0
43,28270,7600.0
44,28270,7600.0
45,28270,7600.0
46,28270,7600.0
47,28270,7600.0
48,28270,7600.0
49,28270,7600.0
50,28270,7600.0
51,28270,7600.0
52,28270,7600.0
53,28270,7600.0
54,28270,7600.0
55,28270,7600.0
56,28270,7600.0
57,28270,7600.0
58,28270,7600.0
59,28270,7600.0
60,28270,7600.0
61,28270,7600.0
62,28270,7600.0
63,28270,7600.0
64,28270,7600.0
65,28270,7600.0
66,28270,7600.0
67,28270,7600.0
68,28270,7600.0
69,28270,7600.0
70,28270,7600.0
71,28270,7600.0
72,28270,7600.0
73,28270,7600.0
74,28270,7600.0
75,28270,7600.0
76,28270,7600.0
77,28270,7600.0
78,28270,7600.0
79,28270,7600.0
80,28270,7600.0
81,28270,7600.0
82,28270,7600.0
83,28270,7600.0
84,28270,7600.0
85,28270,7600.0
86,28270,7600.0
87,28270,7600.0
88,28270,7600.0
89,28270,7600.0
90,28270,7600.0
91,28270,7600.0
92,28270,7600.0
93,28270,7600.0
94,28270,7600.0
95,28270,7600.0
96,28270,7600.0
1,28275,7600.0
2,28275,7600.0
3,28275,7600.0
4,28275,7600.0
5,28275,7600.0
6,28275,7600.0
7,28275,7600.0
8,28275,7600.0
9,28275,7600.0
10,28275,7600.0
11,28275,7600.0
12,28275,7600.0
13,28275,7600.0
14,28275,7600.0
15,28275,7600.0
16,28275,7600.0
17,28275,7600.0
18,28275,7600.0
19,28275,7600.0
20,28275,7600.0
21,28275,7600.0
22,28275,7600.0
23,28275,7600.0
24,28275,7600.0
25,28275,7600.0
26,28275,7600.0
27,28275,7600.0
28,28275,7600.0
29,28275,7332.76
30,28275,7332.76
31,28275,7332.76
32,28275,7332.76
33,28275,7332.76
34,28275,7332.76
35,28275,7332.76
36,28275,7332.76
37,28275,7332.76
38,28275,7600.0
39,28275,7600.0
40,28275,7600.0
41,28275,7600.0
42,28275,7600.0
43,28275,7600.0
44,28275,7600.0
45,28275,7600.0
46,28275,7600.0
47,28275,7600.0
48,28275,7600.0
49,28275,7600.0
50,28275,7600.0
51,28275,7600.0
52,28275,7600.0
53,28275,7600.0
54,28275,7600.0
55,28275,7600.0
56,28275,7600.0
57,28275,7600.0
58,28275,7600.0
59,28275,7600.0
60,28275,7600.0
61,28275,7600.0
62,28275,7600.0
63,28275,7600.0
64,28275,7600.0
65,28275,7600.0
66,28275,7600.0
67,28275,7600.0
68,28275,7600.0
69,28275,7600.0
70,28275,7600.0
71,28275,7600.0
72,28275,7600.0
73,28275,7600.0
74,28275,7600.0
75,28275,7600.0
76,28275,7600.0
77,28275,7600.0
78,28275,7600.0
79,28275,7600.0
80,28275,7600.0
81,28275,7600.0
82,28275,7600.0
83,28275,7600.0
84,28275,7600.0
85,28275,7600.0
86,28275,7600.0
87,28275,7600.0
88,28275,7600.0
89,28275,7600.0
90,28275,7600.0
91,28275,7600.0
92,28275,7600.0
93,28275,7600.0
94,28275,7600.0
95,28275,7600.0
96,28275,7600.0
1,28279,7600.0
2,28279,7600.0
3,28279,7600.0
4,28279,7600.0
5,28279,7600.0
6,28279,7600.0
7,28279,7600.0
8,28279,7600.0
9,28279,7600.0
10,28279,7600.0
11,28279,7600.0
12,28279,7600.0
13,28279,7600.0
14,28279,7600.0
15,28279,7600.0
16,28279,7600.0
17,28279,7600.0
18,28279,7600.0
19,28279,7600.0
20,28279,7600.0
21,28279,7600.0
22,28279,7600.0
23,28279,7600.0
24,28279,7600.0
25,28279,7600.0
26,28279,7600.0
27,28279,7600.0
28,28279,7600.0
29,28279,7600.0
30,28279,7600.0
31,28279,7600.0
32,28279,7600.0
33,28279,7600.0
34,28279,7600.0
35,28279,7600.0
36,28279,7600.0
37,28279,7600.0
38,28279,7600.0
39,28279,7600.0
40,28279,7600.0
41,28279,7600.0
42,28279,7600.0
43,28279,7600.0
44,28279,7600.0
45,28279,7600.0
46,28279,7600.0
47,28279,7600.0
48,28279,7600.0
49,28279,7600.0
50,28279,7600.0
51,28279,7600.0
52,28279,7600.0
53,28279,7600.0
54,28279,7600.0
55,28279,7600.0
56,28279,7600.0
57,28279,7600.0
58,28279,7600.0
59,28279,7600.0
60,28279,7600.0
61,28279,7600.0
62,28279,7600.0
63,28279,7600.0
64,28279,7600.0
65,28279,7600.0
66,28279,7600.0
67,28279,7600.0
68,28279,7600.0
69,28279,7600.0
70,28279,7600.0
71,28279,7600.0
72,28279,7600.0
73,28279,7600.0
74,28279,7600.0
75,28279,7600.0
76,28279,7600.0
77,28279,7600.0
78,28279,7600.0
79,28279,7600.0
80,28279,7600.0
81,28279,7600.0
82,28279,7600.0
83,28279,7600.0
84,28279,7600.0
85,28279,7600.0
86,28279,7600.0
87,28279,7600.0
88,28279,7600.0
89,28279,7600.0
90,28279,7600.0
91,28279,7600.0
92,28279,7600.0
93,28279,7600.0
94,28279,7600.0
95,28279,7600.0
96,28279,7600.0
1,28283,7600.0
2,28283,7600.0
3,28283,7600.0
4,28283,7600.0
5,28283,7600.0
6,28283,7600.0
7,28283,7600.0
8,28283,7600.0
9,28283,7600.0
10,28283,7600.0
11,28283,7600.0
12,28283,7600.0
13,28283,7600.0
14,28283,7600.0
15,28283,7600.0
16,28283,7600.0
17,28283,7600.0
18,28283,7600.0
19,28283,7600.0
20,28283,7600.0
21,28283,7600.0
22,28283,7600.0
23,28283,7600.0
24,28283,7600.0
25,28283,7600.0
26,28283,7600.0
27,28283,7600.0
28,28283,7600.0
29,28283,7600.0
30,28283,7600.0
31,28283,7600.0
32,28283,7600.0
33,28283,7600.0
34,28283,7600.0
35,28283,7600.0
36,28283,7600.0
37,28283,7600.0
38,28283,7600.0
39,28283,7600.0
40,28283,7600.0
41,28283,7600.0
42,28283,7600.0
43,28283,7600.0
44,28283,7600.0
45,28283,7600.0
46,28283,7600.0
47,28283,7600.0
48,28283,7600.0
49,28283,7600.0
50,28283,7600.0
51,28283,7600.0
52,28283,7600.0
53,28283,7600.0
54,28283,7600.0
55,28283,7600.0
56,28283,7600.0
57,28283,7600.0
58,28283,7600.0
59,28283,7600.0
60,28283,7600.0
61,28283,7600.0
62,28283,7600.0
63,28283,7600.0
64,28283,7600.0
65,28283,7600.0
66,28283,7600.0
67,28283,7600.0
68,28283,7600.0
69,28283,7600.0
70,28283,7600.0
71,28283,7600.0
72,28283,7600.0
73,28283,7600.0
74,28283,7600.0
75,28283,7600.0
76,28283,7600.0
77,28283,7600.0
78,28283,7600.0
79,28283,7600.0
80,28283,7600.0
81,28283,7600.0
82,28283,7600.0
83,28283,7600.0
84,28283,7600.0
85,28283,7600.0
86,28283,7600.0
87,28283,7600.0
88,28283,7600.0
89,28283,7600.0
90,28283,7600.0
91,28283,7600.0
92,28283,7600.0
93,28283,7600.0
94,28283,7600.0
95,28283,7600.0
96,28283,7600.0
1,28285,7600.0
2,28285,7600.0
3,28285,7600.0
4,28285,7600.0
5,28285,7600.0
6,28285,7600.0
7,28285,7600.0
8,28285,7600.0
9,28285,7600.0
10,28285,7600.0
11,28285,7600.0
12,28285,7600.0
13,28285,7600.0
14,28285,7600.0
15,28285,7600.0
16,28285,7600.0
17,28285,7600.0
18,28285,7600.0
19,28285,7600.0
20,28285,7600.0
21,28285,7600.0
22,28285,7600.0
23,28285,7600.0
24,28285,7600.0
25,28285,7600.0
26,28285,7600.0
27,28285,7600.0
28,28285,7157.48
29,28285,7157.48
30,28285,7157.48
31,28285,7157.48
32,28285,7157.48
33,28285,7157.48
34,28285,7157.48
35,28285,7157.48
36,28285,7157.48
37,28285,7157.48
38,28285,7157.48
39,28285,7157.48
40,28285,7600.0
41,28285,7600.0
42,28285,7600.0
43,28285,7600.0
44,28285,7600.0
45,28285,7600.0
46,28285,7600.0
47,28285,7600.0
48,28285,7600.0
49,28285,7600.0
50,28285,7600.0
51,28285,7600.0
52,28285,7600.0
53,28285,7600.0
54,28285,7600.0
55,28285,7600.0
56,28285,7600.0
57,28285,7600.0
58,28285,7600.0
59,28285,7600.0
60,28285,7600.0
61,28285,7600.0
62,28285,7600.0
63,28285,7600.0
64,28285,7600.0
65,28285,7600.0
66,28285,7600.0
67,28285,7600.0
68,28285,7600.0
69,28285,7600.0
70,28285,7600.0
71,28285,7600.0
72,28285,7600.0
73,28285,7600.0
74,28285,7600.0
75,28285,7600.0
76,28285,7600.0
77,28285,7600.0
78,28285,7600.0
79,28285,7600.0
80,28285,7600.0
81,28285,7600.0
82,28285,7600.0
83,28285,7600.0
84,28285,7600.0
85,28285,7600.0
86,28285,7600.0
87,28285,7600.0
88,28285,7600.0
89,28285,7600.0
90,28285,7600.0
91,28285,7600.0
92,28285,7600.0
93,28285,7600.0
94,28285,7600.0
95,28285,7600.0
96,28285,7600.0
1,28289,7600.0
2,28289,7600.0
3,28289,7600.0
4,28289,7600.0
5,28289,7600.0
6,28289,7600.0
7,28289,7600.0
8,28289,7600.0
9,28289,7600.0
10,28289,7600.0
11,28289,7600.0
12,28289,7600.0
13,28289,7600.0
14,28289,7600.0
15,28289,7600.0
16,28289,7600.0
17,28289,7600.0
18,28289,7600.0
19,28289,7600.0
20,28289,7600.0
21,28289,7600.0
22,28289,7600.0
23,28289,7600.0
24,28289,7600.0
25,28289,7600.0
26,28289,7600.0
27,28289,7600.0
28,28289,7600.0
29,28289,7600.0
30,28289,7600.0
31,28289,7600.0
32,28289,7600.0
33,28289,7600.0
34,28289,7600.0
35,28289,7600.0
36,28289,7600.0
37,28289,7600.0
38,28289,7600.0
39,28289,7600.0
40,28289,7600.0
41,28289,7600.0
42,28289,7600.0
43,28289,7600.0
44,28289,7600.0
45,28289,7600.0
46,28289,7600.0
47,28289,7600.0
48,28289,7600.0
49,28289,7600.0
50,28289,7600.0
51,28289,7600.0
52,28289,7600.0
53,28289,7600.0
54,28289,7600.0
55,28289,7600.0
56,28289,7600.0
57,28289,7600.0
58,28289,7600.0
59,28289,7600.0
60,28289,7600.0
61,28289,7246.4
62,28289,7246.4
63,28289,7246.4
64,28289,7246.4
65,28289,7246.4
66,28289,7246.4
67,28289,7246.4
68,28289,7246.4
69,28289,7246.4
70,28289,7246.4
71,28289,7246.4
72,28289,7246.4
73,28289,7246.4
74,28289,7246.4
75,28289,7246.4
76,28289,7600.0
77,28289,7600.0
78,28289,7600.0
79,28289,7600.0
80,28289,7600.0
81,28289,7600.0
82,28289,7600.0
83,28289,7600.0
84,28289,7600.0
85,28289,7600.0
86,28289,7600.0
87,28289,7600.0
88,28289,7600.0
89,28289,7600.0
90,28289,7600.0
91,28289,7600.0
92,28289,7600.0
93,28289,7600.0
94,28289,7600.0
95,28289,7600.0
96,28289,7600.0
1,28294,7600.0
2,28294,7600.0
3,28294,7600.0
4,28294,7600.0
5,28294,7600.0
6,28294,7600.0
7,28294,7600.0
8,28294,7600.0
9,28294,7600.0
10,28294,7600.0
11,28294,7600.0
12,28294,7600.0
13,28294,7600.0
14,28294,7600.0
15,28294,7600.0
16,28294,7600.0
17,28294,7600.0
18,28294,7600.0
19,28294,7600.0
20,28294,7600.0
21,28294,7600.0
22,28294,7600.0
23,28294,7600.0
24,28294,7600.0
25,28294,7600.0
26,28294,7600.0
27,28294,7600.0
28,28294,7134.52
29,28294,7134.52
30,28294,7134.52
31,28294,7134.52
32,28294,7134.52
33,28294,7134.52
34,28294,7134.52
35,28294,7134.52
36,28294,7134.52
37,28294,7134.52
38,28294,7134.52
39,28294,7600.0
40,28294,7600.0
41,28294,7600.0
42,28294,7600.0
43,28294,7600.0
44,28294,7600.0
45,28294,7600.0
46,28294,7600.0
47,28294,7600.0
48,28294,7600.0
49,28294,7600.0
50,28294,7600.0
51,28294,7600.0
52,28294,7600.0
53,28294,7600.0
54,28294,7600.0
55,28294,7600.0
56,28294,7600.0
57,28294,7600.0
58,28294,7600.0
59,28294,7600.0
60,28294,7600.0
61,28294,7600.0
62,28294,7600.0
63,28294,7600.0
64,28294,7600.0
65,28294,7600.0
66,28294,7600.0
67,28294,7600.0
68,28294,7600.0
69,28294,7600.0
70,28294,7502.53
71,28294,7502.53
72,28294,7502.53
73,28294,7502.53
74,28294,7502.53
75,28294,7502.53
76,28294,7600.0
77,28294,7600.0
78,28294,7600.0
79,28294,7600.0
80,28294,7600.0
81,28294,7600.0
82,28294,7600.0
83,28294,7600.0
84,28294,7600.0
85,28294,7600.0
86,28294,7600.0
87,28294,7600.0
88,28294,7600.0
89,28294,7600.0
90,28294,7600.0
91,28294,7600.0
92,28294,7600.0
93,28294,7600.0
94,28294,7600.0
95,28294,7600.0
96,28294,7600.0
1,28298,7600.0
2,28298,7600.0
3,28298,7600.0
4,28298,7600.0
5,28298,7600.0
6,28298,7600.0
7,28298,7600.0
8,28298,7600.0
9,28298,7600.0
10,28298,7600.0
11,28298,7600.0
12,28298,7600.0
13,28298,7600.0
14,28298,7600.0
15,28298,7600.0
16,28298,7600.0
17,28298,7600.0
18,28298,7600.0
19,28298,7600.0
20,28298,7600.0
21,28298,7600.0
22,28298,7600.0
23,28298,7600.0
24,28298,7600.0
25,28298,7600.0
26,28298,7600.0
27,28298,7600.0
28,28298,7600.0
29,28298,7600.0
30,28298,7600.0
31,28298,7600.0
32,28298,7600.0
33,28298,7600.0
34,28298,7600.0
35,28298,7600.0
36,28298,7600.0
37,28298,7600.0
38,28298,7600.0
39,28298,7600.0
40,28298,7600.0
41,28298,7600.0
42,28298,7600.0
43,28298,7600.0
44,28298,7600.0
45,28298,7600.0
46,28298,7600.0
47,28298,7600.0
48,28298,7600.0
49,28298,7600.0
50,28298,7600.0
51,28298,7600.0
52,28298,7600.0
53,28298,7600.0
54,28298,7600.0
55,28298,7600.0
56,28298,7600.0
57,28298,7600.0
58,28298,7600.0
59,28298,7600.0
60,28298,7600.0
61,28298,7029.05
62,28298,7029.05
63,28298,7029.05
64,28298,7029.05
65,28298,7029.05
66,28298,7029.05
67,28298,7029.05
68,28298,7029.05
69,28298,7029.05
70,28298,7029.05
71,28298,7029.05
72,28298,7029.05
73,28298,7029.05
74,28298,7029.05
75,28298,7600.0
76,28298,7600.0
77,28298,7600.0
78,28298,7600.0
79,28298,7600.0
80,28298,7600.0
81,28298,7600.0
82,28298,7600.0
83,28298,7600.0
84,28298,7600.0
85,28298,7600.0
86,28298,7600.0
87,28298,7600.0
88,28298,7600.0
89,28298,7600.0
90,28298,7600.0
91,28298,7600.0
92,28298,7600.0
93,28298,7600.0
94,28298,7600.0
95,28298,7600.0
96,28298,7600.0
1,28302,7600.0
2,28302,7600.0
3,28302,7600.0
4,28302,7600.0
5,28302,7600.0
6,28302,7600.0
7,28302,7600.0
8,28302,7600.0
9,28302,7600.0
10,28302,7600.0
11,28302,7600.0
12,28302,7600.0
13,28302,7600.0
14,28302,7600.0
15,28302,7600.0
16,28302,7600.0
17,28302,7600.0
