link_id,t_min,period,speed_mph,queue_veh,demand_vph
14,765.0,MD,58.06,5.421386349096997,1980.0
14,780.0,MD,58.06,5.421386349096997,1980.0657253256522
14,795.0,MD,58.03,5.437817680510081,1979.2374075924508
14,810.0,MD,58.38,5.247169578622818,1980.1083814685167
14,825.0,MD,58.33,5.274264945752003,1980.4790942106492
14,840.0,PM,58.11,5.394038498414341,1980.197040274329
14,855.0,PM,58.02,5.443298566996602,1979.9342520221576
14,870.0,PM,58.05,5.426861572535995,1980.0
14,885.0,PM,58.05,5.426861572535995,1980.8156716016729
14,900.0,PM,57.68,5.6307794729542335,1980.1999913781456
14,915.0,PM,57.59,5.680777317490633,1979.7556508191685
14,930.0,PM,57.7,5.619690022282742,1979.7565807070735
14,945.0,PM,57.81,5.558835199051082,1981.2489661283123
14,960.0,PM,57.25,5.871076731129133,1981.6652763329903
14,975.0,PM,56.52,6.287395814376703,1981.756303471149
14,990.0,PM,55.77,6.726471682163988,1980.2854016810475
14,1005.0,PM,55.65,6.797822102425877,1979.6197371617507
14,1020.0,PM,55.81,6.702756392863542,1979.4336763528481
14,1035.0,PM,56.05,6.561175481075575,1979.5317552185547
14,1050.0,PM,56.25,6.444114285714288,1979.8369
14,1065.0,PM,56.32,6.403339285714286,1980.0232751731487
14,1080.0,PM,56.31,6.409158079001446,1980.326722601464
14,1095.0,PM,56.17,6.490838729367485,1980.7292852543883
14,1110.0,PM,55.86,6.673160042964557,1981.0250941133406
14,1125.0,PM,55.43,6.929433571299713,1980.821868546531
14,1140.0,PM,55.09,7.134900707932476,1979.5153237631077
14,1155.0,PM,55.29,7.013731648709405,1979.0648960652609
14,1170.0,PM,55.68,6.779955665024633,1978.6333096338428
14,1185.0,PM,56.26,6.43828307348535,1979.4195616919524
14,1200.0,NT,56.51,6.293173496473444,1979.0363398652016
14,1215.0,NT,56.93,6.052258462773837,1979.4105415991583
14,1230.0,NT,57.19,5.90489386256339,1979.6848138747073
14,1245.0,NT,57.33,5.826097331240193,1979.4632473905906
14,1260.0,NT,57.57,5.691909178887815,1980.2231021047028
14,1275.0,NT,57.47,5.747684705063514,1980.067082110904
14,1290.0,NT,57.44,5.7644552327895004,1980.4715439873412
14,1305.0,NT,57.23,5.882341229624826,1980.0
15,300.0,AM,57.02,1.2684719146164245,1980.8561772977394
15,315.0,AM,55.29,1.482516239051236,1981.545004319426
15,330.0,AM,52.42,1.8687673189077232,1981.359665784641
15,345.0,AM,50.13,2.208683765067966,1980.9534247141642
15,360.0,AM,48.64,2.447039943609023,1981.0417803656615
15,375.0,AM,47.11,2.70748503502441,1981.006901254728
15,390.0,AM,45.72,2.959210348706412,1980.9119676905423
15,405.0,AM,44.53,3.1872022713419517,1981.3652211792812
15,420.0,AM,42.86,3.528507566162255,1983.8610849427243
15,435.0,AM,38.75,4.493778801843319,1988.6154411836042
15,450.0,AM,31.92,6.647639097744361,1991.594719356531
15,465.0,AM,25.8,9.546318936877077,1990.9651418349092
15,480.0,AM,21.84,12.287604395604397,1984.893120578052
15,495.0,AM,20.44,13.510884540117416,1982.8673189823876
15,510.0,AM,19.7,14.227714285714285,1975.631654676259
15,525.0,AM,20.85,13.135627954779032,1969.1913243963713
15,540.0,AM,24.37,10.433459053871855,1967.538157741646
15,555.0,AM,30.26,7.317998489283354,1971.7307610769558
15,570.0,AM,36.04,5.250688758522277,1974.568815527841
15,585.0,AM,41.21,3.892892640482545,1977.07524717206
15,600.0,MD,44.66,3.161704433497537,1978.4810451916899
15,615.0,MD,46.69,2.781965731420005,1979.6529391090805
15,630.0,MD,47.18,2.6952005086901236,1979.9789854194714
15,645.0,MD,47.21,2.6899468635579624,1979.6399446100584
15,660.0,MD,47.73,2.599933016072552,1979.7755445542223
15,675.0,MD,48.06,2.543819154628143,1980.472882614275
15,690.0,MD,47.37,2.66203980819687,1980.529879377251
15,705.0,MD,46.62,2.7945096525096527,1980.1659291169963
15,720.0,MD,46.39,2.8359919317586915,1979.870003008264
15,735.0,MD,46.57,2.803492683824658,1979.9568906966429
15,750.0,MD,46.63,2.7927153579853554,1979.8428772477353
15,765.0,MD,46.85,2.753434669919194,1980.121282987602
15,780.0,MD,46.68,2.7837554168196843,1980.2161977006754
15,795.0,MD,46.38,2.8378048419885418,1979.942074279423
15,810.0,MD,46.46,2.8233234118442905,1979.9927733082625
15,825.0,MD,46.47,2.821516738909895,1982.0142062456118
15,840.0,PM,43.84,3.325068300312826,1984.304217283462
15,855.0,PM,39.11,4.401122621178362,1985.7674728916818
15,870.0,PM,34.17,5.842990844098834,1983.4648383508447
15,885.0,PM,31.76,6.709200431810002,1984.490550260978
15,900.0,PM,29.1,7.831837997054491,1985.349491549197
15,915.0,PM,26.46,9.169210884353742,1983.1207625111326
15,930.0,PM,25.13,9.94940151213689,1983.8853441175654
15,945.0,PM,23.65,10.920737541528242,1983.1874814448292
15,960.0,PM,22.56,11.717607902735562,1984.1944452780363
15,975.0,PM,21.27,12.766219222244612,1975.5307484657992
15,990.0,PM,22.65,11.648906338694418,1977.1711166314326
15,1005.0,PM,23.62,10.941685496552557,1983.722290469706
15,1020.0,PM,22.36,11.872258113979045,1989.6637798804236
15,1035.0,PM,19.64,14.288203084084957,1984.2619074674615
15,1050.0,PM,18.64,15.353679950950339,1971.670050382534
15,1065.0,PM,20.7,13.271192546583851,1971.6467055132227
15,1080.0,PM,23.28,11.182868924889542,1974.91824607212
15,1095.0,PM,25.19,9.912430442919526,1977.2957595169648
15,1110.0,PM,26.34,9.236370322160756,1976.9295227224648
15,1125.0,PM,27.78,8.468751002776921,1977.0137672421788
15,1140.0,PM,29.34,7.722192813321647,1975.9944779475597
15,1155.0,PM,31.73,6.720812300211606,1974.7162155369474
15,1170.0,PM,35.55,5.399866184448463,1974.2683990081448
15,1185.0,PM,40.89,3.9669659364846455,1976.3768579387513
15,1200.0,NT,45.18,3.0611804211724527,1977.8228339235343
15,1215.0,NT,48.22,2.516888902056053,1978.9419976228978
15,1230.0,NT,49.85,2.2523883077804845,1979.2343763187803
15,1245.0,NT,51.1,2.060982387475538,1979.8276981708884
15,1260.0,NT,51.39,2.017906930197648,1980.0888781340104
15,1275.0,NT,51.24,2.040126463700234,1980.275833761471
15,1290.0,NT,50.78,2.109084904067968,1979.9879033533568
15,1305.0,NT,50.8,2.1060607424071995,1980.0
16,300.0,AM,67.17,0.7162303324188102,1980.4352029534712
16,315.0,AM,66.76,0.8250310707866135,1981.3826493573222
16,330.0,AM,65.49,1.170693410117141,1981.6224591323783
16,345.0,AM,64.06,1.57630819321172,1982.4564325806675
16,360.0,AM,62.01,2.1904163383786046,1983.1709636497242
16,375.0,AM,59.55,2.983157250809645,1983.9881189314783
16,390.0,AM,56.72,3.980186983679227,1984.3905990040587
16,405.0,AM,53.9,5.077836734693878,1982.9634296671688
16,420.0,AM,52.15,5.818694151486101,1982.223125237645
16,435.0,AM,50.91,6.3744754608973855,1980.9273632115298
16,450.0,AM,50.41,6.606316263779865,1980.6411863700282
16,465.0,AM,50.07,6.766612856286912,1978.229869793422
16,480.0,AM,51.02,6.324080304642435,1977.6992777655087
16,495.0,AM,52.31,5.748899746019607,1977.727258691331
16,510.0,AM,53.65,5.180714418852353,1978.5202206656045
16,525.0,AM,54.56,4.810769585253457,1977.6959660150583
16,540.0,AM,56.04,4.23476108901805,1977.6995985010706
16,555.0,AM,57.6,3.659660714285713,1978.2172647358586
16,570.0,AM,58.87,3.213976898250384,1979.7535333166393
16,585.0,AM,59.05,3.152360227410185,1980.0546404325046
16,600.0,MD,59.01,3.16602033553635,1979.4029992778233
16,615.0,MD,59.45,3.0167701549921895,1978.976240915354
16,630.0,MD,60.22,2.760830383830718,1978.4935763307792
16,645.0,MD,61.39,2.3842244665254926,1979.4482333462083
16,660.0,MD,61.83,2.2462828030775635,1979.2967808756018
16,675.0,MD,62.4,2.070478021978022,1980.1592500401478
16,690.0,MD,62.27,2.110290532014959,1979.8529764014663
16,705.0,MD,62.39,2.0735346323815627,1980.2330493436937
16,720.0,MD,62.2,2.131796968305005,1979.608311989681
16,735.0,MD,62.52,2.033874965725253,1980.0
16,750.0,MD,62.52,2.033874965725253,1980.0975456207634
16,765.0,MD,62.44,2.0582613709160817,1980.4915016287978
16,780.0,MD,62.04,2.181136778115503,1980.185951052485
16,795.0,MD,61.89,2.227624541236756,1979.776966586831
16,810.0,MD,62.07,2.171866187944488,1980.0123568033991
16,825.0,MD,62.06,2.1749553887942525,1980.347614600768
16,840.0,PM,61.78,2.2618590389862634,1980.338197027974
16,855.0,PM,61.51,2.346408295979749,1980.2018177416835
16,870.0,PM,61.35,2.3968627314006286,1980.101304139799
16,885.0,PM,61.27,2.4221887663503474,1980.484829900462
16,900.0,PM,60.89,2.5433962414658766,1980.7125429758005
16,915.0,PM,60.34,2.721531985415977,1981.2753382566714
16,930.0,PM,59.38,3.0403665495837955,1981.1363461720443
16,945.0,PM,58.55,3.324453092594854,1979.9306342410296
16,960.0,PM,58.6,3.3071116528522677,1978.6371257759351
16,975.0,PM,59.6,2.9663930968360486,1979.3092231644096
16,990.0,PM,60.12,2.7936988879384113,1980.3970594417985
16,1005.0,PM,59.82,2.8929637483880217,1981.1195743528262
16,1020.0,PM,58.99,3.1728573365945785,1980.2745034410248
16,1035.0,PM,58.79,3.241483196850776,1980.0827156035384
16,1050.0,PM,58.73,3.2621620977354024,1980.0967154003984
16,1065.0,PM,58.66,3.2863409478349834,1980.3612585178578
16,1080.0,PM,58.4,3.3766555772994136,1980.2379517689653
16,1095.0,PM,58.23,3.43614351954074,1979.9859643833754
16,1110.0,PM,58.24,3.4326346153846163,1979.7900426555805
16,1125.0,PM,58.39,3.38014527927972,1978.9117885058233
16,1140.0,PM,59.18,3.10809240573553,1978.6240796617044
16,1155.0,PM,60.21,2.7641123211616496,1978.7847589854152
16,1170.0,PM,61.15,2.4603020675154776,1979.0196148712728
16,1185.0,PM,61.93,2.2152057853336733,1979.7649172689312
16,1200.0,NT,62.12,2.1564351025664625,1979.3639081940034
16,1215.0,NT,62.64,1.9974121510673233,1980.0121329244366
16,1230.0,NT,62.63,2.000445382176502,1979.7701349674053
16,1245.0,NT,62.82,1.9429791240278338,1979.7955067229937
16,1260.0,NT,62.99,1.8918558047762701,1979.5231659229407
16,1275.0,NT,63.39,1.7726472855114586,1979.6111186868484
16,1290.0,NT,63.72,1.6754269572235672,1979.8595854041885
16,1305.0,NT,63.84,1.6403233082706756,1980.0
17,300.0,AM,64.19,1.0036030534351161,1980.4103356260082
17,315.0,AM,63.65,1.1061869599371565,1981.129055085826
17,330.0,AM,62.21,1.3884507313936676,1981.4190441565877
17,345.0,AM,60.49,1.7432117705405863,1981.98284522553
17,360.0,AM,58.24,2.238923076923078,1982.5110779188449
17,375.0,AM,55.62,2.866692556634306,1983.1263598285225
17,390.0,AM,52.67,3.6482825137649524,1982.9372697854824
17,405.0,AM,50.17,4.38259996013554,1982.6765521245234
17,420.0,AM,48.09,5.051737991266376,1982.5248855457382
17,435.0,AM,46.28,5.682959377700952,1983.1568864710966
17,450.0,AM,44.2,6.472180995475111,1981.5594610319756
17,465.0,AM,43.24,6.8620462534690105,1978.3611709183274
17,480.0,AM,44.25,6.45233898305085,1977.1844141328725
17,495.0,AM,46.1,5.748442516268982,1977.877759346689
17,510.0,AM,47.6,5.217882352941178,1979.469948396112
17,525.0,AM,47.99,5.085369451969161,1978.2809643827927
17,540.0,AM,49.3,4.6556105476673455,1978.2007302231236
17,555.0,AM,50.75,4.2057931034482765,1977.949565731322
17,570.0,AM,52.51,3.693184536278805,1978.614521665188
17,585.0,AM,53.77,3.3468149525757864,1978.9561382905003
17,600.0,MD,54.76,3.0858495252008775,1979.4463740510953
17,615.0,MD,55.3,2.947443037974685,1979.8178529382237
17,630.0,MD,55.48,2.9019062725306433,1979.3519729857726
17,645.0,MD,56.13,2.739899518973811,1979.569787817688
17,660.0,MD,56.57,2.632346473395793,1979.6721196414721
17,675.0,MD,56.91,2.5503763837638385,1980.2213709645919
17,690.0,MD,56.68,2.6057191249117864,1980.0580447296004
17,705.0,MD,56.62,2.6202303073119046,1980.106735468682
17,720.0,MD,56.51,2.6469141744823945,1979.681032957243
17,735.0,MD,56.84,2.5671724137931036,1979.8275741119269
17,750.0,MD,57.02,2.5240659417748152,1980.2590490082312
17,765.0,MD,56.75,2.5888281938325997,1980.3687915354733
17,780.0,MD,56.37,2.6810260777009063,1980.2059469712476
17,795.0,MD,56.16,2.7325128205128224,1979.5605560311442
17,810.0,MD,56.61,2.622651828298887,1979.855067105409
17,825.0,MD,56.76,2.5864186046511635,1980.1643153322348
17,840.0,PM,56.59,2.6274974377098417,1980.3316102491606
17,855.0,PM,56.25,2.7104000000000004,1980.0392767123287
17,870.0,PM,56.21,2.7202191780821923,1980.0787213635665
17,885.0,PM,56.13,2.739899518973811,1980.527250844968
17,900.0,PM,55.6,2.8717122302158273,1980.9291159721702
17,915.0,PM,54.69,3.103991223258367,1980.4920867484273
17,930.0,PM,54.22,3.2270129103651795,1980.2332816918727
17,945.0,PM,54.0,3.285333333333334,1979.462087690332
17,960.0,PM,54.51,3.1508552559163463,1979.5336619457669
17,975.0,PM,54.96,3.034270742358079,1979.5109170305677
17,990.0,PM,55.44,2.912000000000001,1980.284263959391
17,1005.0,PM,55.16,2.983065989847718,1980.4940827853056
17,1020.0,PM,54.68,3.106586686174104,1980.35525649417
17,1035.0,PM,54.34,3.1954008097165985,1979.9789795425907
17,1050.0,PM,54.36,3.1901456953642384,1979.9580054538371
17,1065.0,PM,54.4,3.1796470588235297,1980.3589345172031
17,1080.0,PM,54.06,3.269380688124307,1980.5469478357381
17,1095.0,PM,53.55,3.4061176470588252,1980.4803172106726
17,1110.0,PM,53.11,3.5261969497269834,1980.066115122864
17,1125.0,PM,53.05,3.54272573044298,1979.4319225402403
17,1140.0,PM,53.57,3.4007063655030803,1979.0215004693512
17,1155.0,PM,54.49,3.1560814828408885,1979.0438833793546
17,1170.0,PM,55.42,2.9170523276795386,1978.9291712202553
17,1185.0,PM,56.5,2.649345132743364,1979.5466700219492
17,1200.0,NT,56.97,2.5360126382306487,1979.525873929416
17,1215.0,NT,57.47,2.4174811205846543,1980.2075951683164
17,1230.0,NT,57.25,2.469379912663756,1979.943225071034
17,1245.0,NT,57.31,2.455186180422264,1979.774084122794
17,1260.0,NT,57.55,2.3987072111207666,1979.590677622149
17,1275.0,NT,57.99,2.296376616658045,1979.7061910123593
17,1290.0,NT,58.31,2.2229243697479,1979.8997465470268
17,1305.0,NT,58.42,2.197861006504622,1980.0
18,300.0,AM,64.79,1.3556361872422975,1981.1653254094124
18,315.0,AM,63.77,1.6469675395954213,1983.0077076111072
18,330.0,AM,61.28,2.398894442372248,1982.773815298981
18,345.0,AM,59.15,3.092348267117498,1983.6248235653734
18,360.0,AM,56.58,3.998554158460841,1985.5178072698957
18,375.0,AM,53.07,5.378005975934749,1990.3463772020966
18,390.0,AM,47.54,7.964600276458921,1992.1681962967616
18,405.0,AM,42.35,11.006649350649349,1990.4178739927772
18,420.0,AM,38.73,13.611117848843644,1990.790176641243
18,435.0,AM,35.58,16.30866200915442,1993.3365394495738
18,450.0,AM,32.33,19.642796871547876,1990.4530776778788
18,465.0,AM,30.17,22.256066291017564,1983.1746514985705
18,480.0,AM,29.57,23.049729165660175,1977.8169064575347
18,495.0,AM,29.98,22.503955780043835,1976.8602854120247
18,510.0,AM,30.59,21.719027133050016,1963.269297138783
18,525.0,AM,34.31,17.536351417745756,1961.8627470184329
18,540.0,AM,39.52,13.002038172353958,1965.922990167727
18,555.0,AM,44.8,9.482785714285715,1972.0221388782456
18,570.0,AM,48.47,7.488320433847152,1974.0217860968567
18,585.0,AM,51.64,5.993766958061303,1975.6504392552818
18,600.0,MD,54.22,4.906376771881753,1977.2478333559195
18,615.0,MD,55.99,4.218335110861632,1979.1798980223678
18,630.0,MD,56.54,4.013309616453585,1979.065559915238
18,645.0,MD,57.18,3.779699595263079,1979.5834337400543
18,660.0,MD,57.47,3.675558030276667,1979.7009634406131
18,675.0,MD,57.68,3.6007988904299593,1980.35624385521
18,690.0,MD,57.43,3.689859854232482,1979.54456058307
18,705.0,MD,57.75,3.576,1979.4377496622037
18,720.0,MD,58.15,3.435437415550917,1979.321696839453
18,735.0,MD,58.64,3.2658616254141504,1980.3169699632344
18,750.0,MD,58.41,3.34510411622276,1979.875671447197
18,765.0,MD,58.5,3.314021978021978,1979.9035641769874
18,780.0,MD,58.57,3.289913022268835,1979.7941260347081
18,795.0,MD,58.72,3.238444530945892,1980.2334035280403
18,810.0,MD,58.55,3.29679541295596,1980.220915429379
18,825.0,MD,58.39,3.3520242703006864,1981.165709331981
18,840.0,PM,57.56,3.6434516032959374,1980.9366458799107
18,855.0,PM,56.91,3.8776130732735927,1980.8986783843986
18,870.0,PM,56.3,4.102282669373258,1980.434105683361
18,885.0,PM,56.01,4.210809090213484,1981.082029461931
18,900.0,PM,55.3,4.481316455696204,1980.9047492148093
18,915.0,PM,54.72,4.707503759398497,1981.2474094022598
18,930.0,PM,53.94,5.019356109963454,1981.8894327030034
18,945.0,PM,52.8,5.491714285714286,1982.8117601093963
18,960.0,PM,51.19,6.1946543130633795,1982.4787113048465
18,975.0,PM,49.85,6.814332139274968,1981.7212932916395
18,990.0,PM,48.96,7.244655462184875,1980.4749348015068
18,1005.0,PM,48.72,7.363389162561578,1982.7191245061158
18,1020.0,PM,47.39,8.043170289090524,1984.5035716636014
18,1035.0,PM,45.34,9.169063204990861,1987.7730409192436
18,1050.0,PM,42.19,11.112323434801748,1982.134954707998
18,1065.0,PM,41.4,11.646062111801244,1978.2909598733822
18,1080.0,PM,42.03,11.218802080146832,1971.9620265558683
18,1095.0,PM,45.27,9.209308719113887,1973.0758792265997
18,1110.0,PM,48.49,7.4782785257637805,1973.1159891110938
18,1125.0,PM,52.18,5.7572758035372065,1975.7851502378624
18,1140.0,PM,54.73,4.703563363002794,1977.759010524802
18,1155.0,PM,56.19,4.1433159942033395,1978.6467187132334
18,1170.0,PM,57.11,3.8049956725116947,1978.6896282008718
18,1185.0,PM,58.03,3.477402722729623,1978.744114253296
18,1200.0,NT,58.94,3.163431286053615,1978.8878684885206
18,1215.0,NT,59.77,2.8853984081837494,1980.105846522352
18,1230.0,NT,59.69,2.9118600387717497,1979.6701677385208
18,1245.0,NT,59.94,2.8294019734019757,1980.2372010564782
18,1260.0,NT,59.76,2.8887022375215152,1979.4487381229806
18,1275.0,NT,60.18,2.7508867682666303,1979.6755059989648
18,1290.0,NT,60.43,2.66976326800785,1979.5757566712207
18,1305.0,NT,60.76,2.563702435813037,1980.0
19,300.0,AM,66.57,1.0260189274447986,1980.9930108643853
19,315.0,AM,65.79,1.274271643541136,1982.7394366151834
19,330.0,AM,63.73,1.95913079733698,1982.5428769628977
19,345.0,AM,61.93,2.5948500380614057,1983.7557491929424
19,360.0,AM,59.45,3.5337873362970056,1985.2474479651394
19,375.0,AM,56.3,4.845649327581832,1991.11259894186
19,390.0,AM,50.62,7.623799063046794,1990.9047724842435
19,405.0,AM,46.06,10.349992184107682,1989.0987203391994
19,420.0,AM,42.84,12.624672268907558,1983.7507567868647
19,435.0,AM,41.64,13.562361465623713,1988.045029552111
19,450.0,AM,39.28,15.57361885365144,1987.254986873708
19,465.0,AM,37.37,17.387365572078444,1984.018081699438
19,480.0,AM,36.39,18.391885996937937,1979.7897638372444
19,495.0,AM,36.44,18.339326956249025,1977.318511148158
19,510.0,AM,37.09,17.668954743288523,1971.6186564414518
19,525.0,AM,39.28,15.57361885365144,1966.4360984480961
19,540.0,AM,43.43,12.18264346567547,1966.6267556988257
19,555.0,AM,48.48,8.839332390381896,1971.4165162651022
19,570.0,AM,52.39,6.693461456657484,1974.3631705972932
19,585.0,AM,55.32,5.2842541059807875,1976.9607627786415
19,600.0,MD,57.04,4.524444800641154,1977.5278448575857
19,615.0,MD,58.52,3.9064060150375934,1978.8578842006248
19,630.0,MD,59.23,3.6208770651937963,1978.652737085491
19,645.0,MD,60.09,3.284061336566576,1979.4626723052418
19,660.0,MD,60.44,3.149729412876998,1979.3483137784715
19,675.0,MD,60.87,2.986807857494897,1980.6516862215285
19,690.0,MD,60.44,3.149729412876998,1979.9694834637512
19,705.0,MD,60.46,3.142100278814799,1979.9085714085818
19,720.0,MD,60.52,3.1192431309602466,1979.0359236734869
19,735.0,MD,61.16,2.8782240493319646,1980.374181036061
19,750.0,MD,60.91,2.97176930834721,1980.0
19,765.0,MD,60.91,2.97176930834721,1980.4227461920723
19,780.0,MD,60.63,3.077455856365305,1979.833456314884
19,795.0,MD,60.74,3.035819935086315,1980.1210627776709
19,810.0,MD,60.66,3.06608562950403,1980.1669836586973
19,825.0,MD,60.55,3.1078315441783646,1980.4124527596787
19,840.0,PM,60.28,3.2109447340980184,1980.6489887596606
19,855.0,PM,59.86,3.373191924013173,1980.9748499368209
19,870.0,PM,59.24,3.6169044082183843,1981.1580064272769
19,885.0,PM,58.52,3.9064060150375934,1981.6901523373651
19,900.0,PM,57.5,4.328944099378881,1980.884934027195
19,915.0,PM,56.98,4.550177606177607,1981.8014098357262
19,930.0,PM,55.95,5.000530065109152,1982.0356238316924
19,945.0,PM,54.83,5.509436023032231,1981.4675013155625
19,960.0,PM,54.05,5.8763113519228245,1979.7145078869844
19,975.0,PM,54.2,5.8049383236689485,1982.6078114856064
19,990.0,PM,52.86,6.456891195070535,1986.9101076935854
19,1005.0,PM,49.61,8.1844181184669,1989.3494940888274
19,1020.0,PM,45.8,10.52179164067374,1986.377909067557
19,1035.0,PM,43.52,12.116268907563022,1985.2399229005164
19,1050.0,PM,41.81,13.426249632692105,1981.5814426253648
19,1065.0,PM,41.32,13.821610289033325,1975.638973363773
19,1080.0,PM,42.7,12.731353629976574,1969.303329897577
19,1095.0,PM,46.51,10.057186104370798,1970.1577605304994
19,1110.0,PM,50.67,7.596626236995685,1973.1760291399212
19,1125.0,PM,54.02,5.890633521975985,1974.8446904736759
19,1140.0,PM,56.86,4.601806140394956,1976.6841292434935
19,1155.0,PM,58.85,3.772838451268358,1978.0140185361106
19,1170.0,PM,60.11,3.2763430852960043,1978.8569099929787
19,1185.0,PM,60.86,2.990570583540679,1979.3869415694023
19,1200.0,NT,61.27,2.8373059758912533,1978.8850336215955
19,1215.0,NT,62.03,2.5585643812901573,1979.9131388349617
19,1230.0,NT,62.09,2.5368490900305987,1979.6111932119477
19,1245.0,NT,62.36,2.439647393017502,1979.8711448440342
19,1260.0,NT,62.45,2.4074336040260778,1979.2205512981814
19,1275.0,NT,63.0,2.2125714285714286,1979.8317436175992
19,1290.0,NT,63.12,2.170507332971213,1979.7905770489322
19,1305.0,NT,63.27,2.118151595204227,1980.0
20,300.0,AM,64.54,1.5506216299968987,1981.506518306572
20,315.0,AM,63.34,1.9272512066398995,1983.260184953606
20,330.0,AM,60.89,2.742297445041407,1983.1445624709904
20,345.0,AM,58.7,3.5284380627889966,1984.8747122914956
20,360.0,AM,55.6,4.747116135662896,1987.2905394217519
20,375.0,AM,51.53,6.569750991100885,1989.552872076187
20,390.0,AM,47.02,8.957969010147655,1986.8063650025958
20,405.0,AM,44.26,10.65956026079659,1985.029628829515
20,420.0,AM,42.42,11.916967468175388,1984.1596698911192
20,435.0,AM,41.01,12.956884940955167,1984.031826386264
20,450.0,AM,39.73,13.964841537521124,1980.0
20,465.0,AM,39.73,13.964841537521124,1976.952349469759
20,480.0,AM,40.69,13.202928904960853,1980.4666808844909
20,495.0,AM,40.54,13.319599126083588,1981.2933948879265
20,510.0,AM,40.13,13.642947848065214,1978.8003560140232
20,525.0,AM,40.51,13.343036851571043,1974.1532872871128
20,540.0,AM,42.47,11.881358673349256,1975.5335040821133
20,555.0,AM,44.1,10.764734693877548,1977.5965084501488
20,570.0,AM,45.03,10.16386180641477,1979.974695377741
20,585.0,AM,45.04,10.157535650850038,1976.3037693192637
20,600.0,MD,46.55,9.233477980665953,1976.2700645939703
20,615.0,MD,48.18,8.300994129158514,1975.8156434805173
20,630.0,MD,50.15,7.25490499928785,1977.491857591978
20,645.0,MD,51.41,6.6278693972823515,1978.1513324255982
20,660.0,MD,52.38,6.165702503681882,1978.0565467004137
20,675.0,MD,53.44,5.679839178785287,1979.8564485379018
20,690.0,MD,53.52,5.643951313260726,1980.4862148676814
20,705.0,MD,53.25,5.765505030181085,1981.2281030113736
20,720.0,MD,52.58,6.072530783024509,1980.672891804708
20,735.0,MD,52.22,6.240753734201457,1979.7372203573118
20,750.0,MD,52.36,6.175058823529411,1979.2016058554507
20,765.0,MD,52.79,5.975460287392093,1979.2145073767645
20,780.0,MD,53.22,5.779087131583184,1980.217927502723
20,795.0,MD,53.1,5.833569007263922,1980.6044112120717
20,810.0,MD,52.77,5.984671810281815,1980.5747070184448
20,825.0,MD,52.46,6.1283485648929785,1980.6192957735868
20,840.0,PM,52.13,6.283172508289712,1981.8470058824166
20,855.0,PM,51.17,6.7449239788938815,1982.9042152619259
20,870.0,PM,49.73,7.470977794375344,1983.6304915821038
20,885.0,PM,48.04,8.378600689901273,1982.8540012339222
20,900.0,PM,46.79,9.092100998381829,1982.5915505022067
20,915.0,PM,45.71,9.739988623933494,1983.2866355258184
20,930.0,PM,44.41,10.561647505388105,1982.771171037771
20,945.0,PM,43.37,11.25444026483086,1981.997672201437
20,960.0,PM,42.65,11.753858315190085,1981.62997249698
20,975.0,PM,42.08,12.161351439435089,1982.5747857353092
20,990.0,PM,41.21,12.805047873262385,1983.7993210993843
20,1005.0,PM,39.99,13.754878148108453,1984.3121454956658
20,1020.0,PM,38.69,14.832914522024886,1983.1591269268326
20,1035.0,PM,37.79,15.622696253733038,1981.5630932352972
20,1050.0,PM,37.36,16.013469562557354,1976.6985158384405
20,1065.0,PM,38.28,15.188098522167484,1976.820093396301
20,1080.0,PM,39.21,14.393121871242757,1977.768750061138
20,1095.0,PM,39.89,13.835309386527232,1975.72803688087
20,1110.0,PM,41.26,12.767318606744686,1971.9105511532873
20,1125.0,PM,44.13,10.744956395066524,1970.712777303089
20,1140.0,PM,47.96,8.423150720838793,1972.7412630058577
20,1155.0,PM,51.45,6.608466472303204,1975.8917542588092
20,1170.0,PM,53.66,5.581405037005484,1976.5467791437227
20,1185.0,PM,55.67,4.7180998229361775,1978.1659588571486
20,1200.0,NT,56.8,4.259589537223339,1978.3293628020065
20,1215.0,NT,57.87,3.8419302377249513,1978.970020173902
20,1230.0,NT,58.55,3.5844352812004403,1979.0522257132259
20,1245.0,NT,59.19,3.3474917095069134,1979.4468946694426
20,1260.0,NT,59.57,3.209215376867549,1979.5396710880025
20,1275.0,NT,59.89,3.0941331488681603,1979.857154352352
20,1290.0,NT,59.99,3.0584217369561566,1979.7440743475527
20,1305.0,NT,60.17,2.994440323844345,1980.0
21,300.0,AM,67.02,0.7370154751246957,1980.6782033226011
21,315.0,AM,66.37,0.906566305774984,1981.7052972314234
21,330.0,AM,64.79,1.33289061363085,1981.74411456411
21,345.0,AM,63.25,1.7689192546583836,1982.4702962262945
21,360.0,AM,61.19,2.386493311231993,1983.787178632707
21,375.0,AM,58.28,3.3332879694087634,1987.5878363361808
21,390.0,AM,53.21,5.230247053453967,1989.026156894912
21,405.0,AM,48.22,7.486786277181964,1988.4695521579044
21,420.0,AM,44.32,9.604174316658069,1986.713041028686
21,435.0,AM,41.65,11.282434573829532,1987.3280151774118
21,450.0,AM,39.08,13.114438368182482,1984.4125067638488
21,465.0,AM,37.68,14.217565059144677,1977.7535074995933
21,480.0,AM,38.38,13.655941934043026,1979.248521085312
21,495.0,AM,38.62,13.468072205371016,1983.9201145398604
21,510.0,AM,37.4,14.448100840336132,1974.3320114675112
21,525.0,AM,39.19,13.031103707213939,1964.8245939110138
