link_id,from_node_id,to_node_id,tmc_code,corridor,road,direction,period,period_hours,bins_in_period,lanes,length_mi,links_sharing_this_tmc,free_speed_obs_p95_mph,free_speed_assign_mph,free_speed_diff_mph,observed_max_mph,assign_free_speed_impossible,cutoff_obs_mph,cutoff_assign_mph,lane_capacity_vphpl,mu_free_vph,mu_queued_vph,capacity_drop,V_assign_veh,V_throughput_obs_veh,V_demand_obs_veh,V_max_feasible_veh,V_from_assignment_veh,obs_volume_in_assignment,D_assign_vphpl,D_obs_vphpl,D_ratio,queued_bins,observation_weight,inside_window,below_lower,above_upper,t0_min_obs,T2_min_obs,t3_min_obs,P_h_obs,vT2_mph_obs,t0_min_model,T2_min_model,t3_min_model,P_h_model,vT2_mph_model,right_censored,speed_mae_episode_mph,speed_mae_period_mph
32866,35703,34894,110N04182,I66_EB,I-66,EASTBOUND,AM,3.0,12,2,0.45,4,66.45,75.0,8.55,70.59,True,46.515,56.25,2000.0,4000.0,,,3920.4768,0.0,0.0,12000.0,3920.4768,-1,653.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.08
32866,35703,34894,110N04182,I66_EB,I-66,EASTBOUND,MD,6.0,24,2,0.45,4,66.45,75.0,8.55,70.59,True,46.515,56.25,2000.0,4000.0,,,7758.2835,0.0,0.0,24000.0,7758.2835,-1,646.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.08
32866,35703,34894,110N04182,I66_EB,I-66,EASTBOUND,PM,4.0,16,2,0.45,4,66.45,75.0,8.55,70.59,True,46.515,56.25,2000.0,4000.0,,,5597.8329,0.0,0.0,16000.0,5597.8329,-1,699.7,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.08
32867,35704,34897,110P04182,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.45,2,68.559,75.0,6.44,73.05,True,47.9913,56.25,2000.0,4000.0,,,2500.1315,0.0,0.0,12000.0,2500.1315,-1,416.7,0.0,,0,0.0,True,False,False,,,,,,,,,,,True,0.34,0.34
32867,35704,34897,110P04182,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.45,2,68.559,75.0,6.44,73.05,True,47.9913,56.25,2000.0,4000.0,,,6200.1109,988.1779350308104,852.559881627881,23988.17793503081,5347.551018372119,-1,516.7,82.3,6.274,1,0.0417,True,False,False,,,,,,,,,,,True,0.34,0.34
32867,35704,34897,110P04182,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.45,2,68.559,75.0,6.44,73.05,True,47.9913,56.25,2000.0,4000.0,3328.34792124998,0.1679130196875049,2894.6416,13452.148449435732,13303.23003695663,13452.148449435732,-10408.58843695663,-1,361.8,1681.5,0.215,16,1.0,False,True,False,873.7586626333334,1005.0,1150.297046,4.608973056111111,22.91724637681158,894.3018642333334,1020.0,1440.0,,22.653580909965843,True,0.34,0.34
32868,35705,35692,110+04182,I66_WB,I-66,WESTBOUND,AM,3.0,12,5,0.39,1,67.62,69.0,1.38,70.92,False,47.334,51.75,2000.0,10000.0,,,9929.8559,0.0,0.0,30000.0,9929.8559,-1,662.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,2.38,3.13
32868,35705,35692,110+04182,I66_WB,I-66,WESTBOUND,MD,6.0,24,5,0.39,1,67.62,69.0,1.38,70.92,False,47.334,51.75,2000.0,10000.0,,,22002.7391,0.0,0.0,60000.0,22002.7391,-1,733.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,2.38,3.13
32868,35705,35692,110+04182,I66_WB,I-66,WESTBOUND,PM,4.0,16,5,0.39,1,67.62,69.0,1.38,70.92,False,47.334,51.75,2000.0,10000.0,9582.8067064001,0.0417193293599897,18392.636,36128.16416393938,35935.66365443606,38628.16416393938,-17543.02765443606,-1,919.6,1806.4,0.509,15,0.9375,False,True,False,898.7701734166666,1050.0,1116.99769865,3.637125420555555,33.91695652173913,912.89679065,1035.0,1110.9688195666668,3.301200481944444,33.68242851471947,False,2.38,3.13
32869,35706,34889,110N04181,I66_EB,I-66,EASTBOUND,AM,3.0,12,5,0.39,1,67.0865,63.0,-4.09,71.12,False,46.96055,47.25,1900.0,9500.0,,,17579.67,0.0,0.0,28500.0,17579.67,-1,1172.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.97
32869,35706,34889,110N04181,I66_EB,I-66,EASTBOUND,MD,6.0,24,5,0.39,1,67.0865,63.0,-4.09,71.12,False,46.96055,47.25,1900.0,9500.0,,,28102.7302,0.0,0.0,57000.0,28102.7302,-1,936.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.97
32869,35706,34889,110N04181,I66_EB,I-66,EASTBOUND,PM,4.0,16,5,0.39,1,67.0865,63.0,-4.09,71.12,False,46.96055,47.25,1900.0,9500.0,,,18281.5172,0.0,0.0,38000.0,18281.5172,-1,914.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.97
35757,36674,35185,110-58629,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.46,5,71.46,63.0,-8.46,73.46,False,50.02199999999999,47.25,1900.0,7600.0,,,6181.1805,0.0,0.0,22800.0,6181.1805,-1,515.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.7
35757,36674,35185,110-58629,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.46,5,71.46,63.0,-8.46,73.46,False,50.02199999999999,47.25,1900.0,7600.0,,,13281.5927,0.0,0.0,45600.0,13281.5927,-1,553.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.7
35757,36674,35185,110-58629,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.46,5,71.46,63.0,-8.46,73.46,False,50.02199999999999,47.25,1900.0,7600.0,,,13869.5973,0.0,0.0,30400.0,13869.5973,-1,866.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.7
35760,36676,34888,110-04181,I66_EB,I-66,EASTBOUND,AM,3.0,12,1,0.28,1,65.59649999999999,63.0,-2.6,70.32,False,45.91754999999999,47.25,1900.0,1900.0,,,2835.0815,0.0,0.0,5700.0,2835.0815,-1,945.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.4
35760,36676,34888,110-04181,I66_EB,I-66,EASTBOUND,MD,6.0,24,1,0.28,1,65.59649999999999,63.0,-2.6,70.32,False,45.91754999999999,47.25,1900.0,1900.0,,,6846.9556,0.0,0.0,11400.0,6846.9556,-1,1141.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.4
35760,36676,34888,110-04181,I66_EB,I-66,EASTBOUND,PM,4.0,16,1,0.28,1,65.59649999999999,63.0,-2.6,70.32,False,45.91754999999999,47.25,1900.0,1900.0,,,4340.4783,0.0,0.0,7600.0,4340.4783,-1,1085.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.4
35765,36678,35695,110N58631,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.1,3,71.59,75.0,3.41,75.06,False,50.113,56.25,2000.0,4000.0,,,2419.1041,0.0,0.0,12000.0,2419.1041,-1,403.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.59
35765,36678,35695,110N58631,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.1,3,71.59,75.0,3.41,75.06,False,50.113,56.25,2000.0,4000.0,,,7118.7067,0.0,0.0,24000.0,7118.7067,-1,593.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.59
35765,36678,35695,110N58631,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.1,3,71.59,75.0,3.41,75.06,False,50.113,56.25,2000.0,4000.0,,,3460.1793,0.0,0.0,16000.0,3460.1793,-1,432.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.59
35779,36684,34852,110N04176,I66_EB,I-66,EASTBOUND,AM,3.0,12,2,1.19,1,67.19,75.0,7.81,71.06,True,47.033,56.25,2000.0,4000.0,,,1102.6066,0.0,0.0,12000.0,1102.6066,-1,183.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,10.66
35779,36684,34852,110N04176,I66_EB,I-66,EASTBOUND,MD,6.0,24,2,1.19,1,67.19,75.0,7.81,71.06,True,47.033,56.25,2000.0,4000.0,,,11752.8597,0.0,0.0,24000.0,11752.8597,-1,979.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,10.66
35779,36684,34852,110N04176,I66_EB,I-66,EASTBOUND,PM,4.0,16,2,1.19,1,67.19,75.0,7.81,71.06,True,47.033,56.25,2000.0,4000.0,,,5830.4727,0.0,0.0,16000.0,5830.4727,-1,728.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,10.66
35786,36690,34893,110+04181,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.32,2,68.8665,63.0,-5.87,71.87,False,48.20655,47.25,1900.0,7600.0,,,8823.9543,0.0,0.0,22800.0,8823.9543,-1,735.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,11.6
35786,36690,34893,110+04181,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.32,2,68.8665,63.0,-5.87,71.87,False,48.20655,47.25,1900.0,7600.0,,,19403.1607,0.0,0.0,45600.0,19403.1607,-1,808.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,11.6
35786,36690,34893,110+04181,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.32,2,68.8665,63.0,-5.87,71.87,False,48.20655,47.25,1900.0,7600.0,,,16882.902,0.0,0.0,30400.0,16882.902,-1,1055.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,11.6
35787,36691,34880,110N04180,I66_EB,I-66,EASTBOUND,AM,3.0,12,4,0.35,1,68.533,63.0,-5.53,71.47,False,47.9731,47.25,1900.0,7600.0,7081.269639369606,0.0682539948197886,15076.5661,13513.44586331669,14205.41070551913,21113.44586331669,871.1553944808693,-1,1256.4,1126.1,1.116,8,0.6667,True,False,False,417.48763978333335,495.0,621.1988443333333,3.3951867425,26.68492753623189,430.4285710666666,495.0,615.3355062166667,3.0817822525,25.721958059355583,False,,14.58
35787,36691,34880,110N04180,I66_EB,I-66,EASTBOUND,MD,6.0,24,4,0.35,1,68.533,63.0,-5.53,71.47,False,47.9731,47.25,1900.0,7600.0,,,23317.1972,11034.401609347366,10572.159685427872,45234.40160934736,12745.037514572126,-1,971.5,459.8,2.113,6,0.25,True,False,False,,,,,,,,,,,False,,14.58
35787,36691,34880,110N04180,I66_EB,I-66,EASTBOUND,PM,4.0,16,4,0.35,1,68.533,63.0,-5.53,71.47,False,47.9731,47.25,1900.0,7600.0,,,13605.367,0.0,0.0,30400.0,13605.367,-1,850.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,14.58
38163,40008,40371,110+58628,I66_EB,I-66,EASTBOUND,AM,3.0,12,3,0.45,3,72.3065,69.0,-3.31,75.2,False,50.61455,51.75,2000.0,6000.0,,,14016.1928,0.0,0.0,18000.0,14016.1928,-1,1557.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.36
38163,40008,40371,110+58628,I66_EB,I-66,EASTBOUND,MD,6.0,24,3,0.45,3,72.3065,69.0,-3.31,75.2,False,50.61455,51.75,2000.0,6000.0,,,20410.7732,0.0,0.0,36000.0,20410.7732,-1,1133.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.36
38163,40008,40371,110+58628,I66_EB,I-66,EASTBOUND,PM,4.0,16,3,0.45,3,72.3065,69.0,-3.31,75.2,False,50.61455,51.75,2000.0,6000.0,,,13523.9934,0.0,0.0,24000.0,13523.9934,-1,1127.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.36
38167,40010,40008,110+58628,I66_EB,I-66,EASTBOUND,AM,3.0,12,3,0.35,3,72.3065,69.0,-3.31,75.2,False,50.61455,51.75,2000.0,6000.0,,,8783.6244,0.0,0.0,18000.0,8783.6244,-1,976.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.36
38167,40010,40008,110+58628,I66_EB,I-66,EASTBOUND,MD,6.0,24,3,0.35,3,72.3065,69.0,-3.31,75.2,False,50.61455,51.75,2000.0,6000.0,,,12028.9516,0.0,0.0,36000.0,12028.9516,-1,668.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.36
38167,40010,40008,110+58628,I66_EB,I-66,EASTBOUND,PM,4.0,16,3,0.35,3,72.3065,69.0,-3.31,75.2,False,50.61455,51.75,2000.0,6000.0,,,7133.3903,0.0,0.0,24000.0,7133.3903,-1,594.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.36
38189,40018,40392,110P58625,I66_EB,I-66,EASTBOUND,AM,3.0,12,3,0.12,2,72.32,69.0,-3.32,75.0,False,50.624,51.75,2000.0,6000.0,,,9100.796,0.0,0.0,18000.0,9100.796,-1,1011.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.05
38189,40018,40392,110P58625,I66_EB,I-66,EASTBOUND,MD,6.0,24,3,0.12,2,72.32,69.0,-3.32,75.0,False,50.624,51.75,2000.0,6000.0,,,14603.0415,0.0,0.0,36000.0,14603.0415,-1,811.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.05
38189,40018,40392,110P58625,I66_EB,I-66,EASTBOUND,PM,4.0,16,3,0.12,2,72.32,69.0,-3.32,75.0,False,50.624,51.75,2000.0,6000.0,,,8914.8384,0.0,0.0,24000.0,8914.8384,-1,742.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.05
38500,40113,40391,110+58626,I66_EB,I-66,EASTBOUND,AM,3.0,12,4,0.25,2,72.79,75.0,2.21,75.59,False,50.953,56.25,2000.0,8000.0,,,10260.257,0.0,0.0,24000.0,10260.257,-1,855.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.79
38500,40113,40391,110+58626,I66_EB,I-66,EASTBOUND,MD,6.0,24,4,0.25,2,72.79,75.0,2.21,75.59,False,50.953,56.25,2000.0,8000.0,,,15143.4253,0.0,0.0,48000.0,15143.4253,-1,631.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.79
38500,40113,40391,110+58626,I66_EB,I-66,EASTBOUND,PM,4.0,16,4,0.25,2,72.79,75.0,2.21,75.59,False,50.953,56.25,2000.0,8000.0,,,9550.6969,0.0,0.0,32000.0,9550.6969,-1,596.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.79
38749,40189,40209,110-58627,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.47,3,72.26,69.0,-3.26,75.46,False,50.582,51.75,2000.0,6000.0,,,5651.5642,0.0,0.0,18000.0,5651.5642,-1,628.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.42
38749,40189,40209,110-58627,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.47,3,72.26,69.0,-3.26,75.46,False,50.582,51.75,2000.0,6000.0,,,12011.2803,0.0,0.0,36000.0,12011.2803,-1,667.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.42
38749,40189,40209,110-58627,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.47,3,72.26,69.0,-3.26,75.46,False,50.582,51.75,2000.0,6000.0,,,10011.8066,0.0,0.0,24000.0,10011.8066,-1,834.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.42
38801,40209,40376,110-58627,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.39,3,72.26,69.0,-3.26,75.46,False,50.582,51.75,2000.0,6000.0,,,6620.021,0.0,0.0,18000.0,6620.021,-1,735.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.42
38801,40209,40376,110-58627,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.39,3,72.26,69.0,-3.26,75.46,False,50.582,51.75,2000.0,6000.0,,,15083.785,0.0,0.0,36000.0,15083.785,-1,838.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.42
38801,40209,40376,110-58627,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.39,3,72.26,69.0,-3.26,75.46,False,50.582,51.75,2000.0,6000.0,,,12131.9057,0.0,0.0,24000.0,12131.9057,-1,1011.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.42
38954,40266,40369,110+04184,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,1.13,6,68.98,75.0,6.02,72.32,True,48.286,56.25,2000.0,4000.0,,,3209.9114,0.0,0.0,12000.0,3209.9114,-1,535.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,True,4.9,5.85
38954,40266,40369,110+04184,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,1.13,6,68.98,75.0,6.02,72.32,True,48.286,56.25,2000.0,4000.0,,,8373.7351,0.0,0.0,24000.0,8373.7351,-1,697.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,True,4.9,5.85
38954,40266,40369,110+04184,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,1.13,6,68.98,75.0,6.02,72.32,True,48.286,56.25,2000.0,4000.0,3856.2303322116654,0.0359424169470836,3843.9517,14155.133703706591,14494.150133512576,15155.133703706591,-10650.198433512576,-1,480.5,1769.4,0.272,15,0.9375,False,True,False,907.3498532166668,1080.0,1162.9114303666668,4.259359619166667,28.853478260869565,937.8438224666668,1080.0,1440.0,,31.293186405455,True,4.9,5.85
38959,40268,40269,110N58625,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.88,2,71.79,69.0,-2.79,75.66,False,50.253,51.75,2000.0,6000.0,,,3665.6791,0.0,0.0,18000.0,3665.6791,-1,407.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.55
38959,40268,40269,110N58625,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.88,2,71.79,69.0,-2.79,75.66,False,50.253,51.75,2000.0,6000.0,,,8847.8761,0.0,0.0,36000.0,8847.8761,-1,491.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.55
38959,40268,40269,110N58625,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.88,2,71.79,69.0,-2.79,75.66,False,50.253,51.75,2000.0,6000.0,,,6731.6481,0.0,0.0,24000.0,6731.6481,-1,561.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.55
39007,40293,40395,110-58625,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.15,3,71.6795,75.0,3.32,76.19,False,50.17565,56.25,2000.0,8000.0,,,6717.0154,0.0,0.0,24000.0,6717.0154,-1,559.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.06
39007,40293,40395,110-58625,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.15,3,71.6795,75.0,3.32,76.19,False,50.17565,56.25,2000.0,8000.0,,,16107.5018,0.0,0.0,48000.0,16107.5018,-1,671.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.06
39007,40293,40395,110-58625,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.15,3,71.6795,75.0,3.32,76.19,False,50.17565,56.25,2000.0,8000.0,,,14311.5164,0.0,0.0,32000.0,14311.5164,-1,894.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.06
39080,40320,40368,110-58628,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,1.13,10,72.5265,69.0,-3.53,75.0,False,50.76855,51.75,2000.0,6000.0,,,8440.1469,0.0,0.0,18000.0,8440.1469,-1,937.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
39080,40320,40368,110-58628,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,1.13,10,72.5265,69.0,-3.53,75.0,False,50.76855,51.75,2000.0,6000.0,,,16040.7939,0.0,0.0,36000.0,16040.7939,-1,891.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
39080,40320,40368,110-58628,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,1.13,10,72.5265,69.0,-3.53,75.0,False,50.76855,51.75,2000.0,6000.0,,,15611.3843,0.0,0.0,24000.0,15611.3843,-1,1300.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
39139,40368,40189,110-58627,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.41,3,72.26,69.0,-3.26,75.46,False,50.582,51.75,2000.0,6000.0,,,9285.5041,0.0,0.0,18000.0,9285.5041,-1,1031.7,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.42
39139,40368,40189,110-58627,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.41,3,72.26,69.0,-3.26,75.46,False,50.582,51.75,2000.0,6000.0,,,18605.6413,0.0,0.0,36000.0,18605.6413,-1,1033.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.42
39139,40368,40189,110-58627,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.41,3,72.26,69.0,-3.26,75.46,False,50.582,51.75,2000.0,6000.0,,,16041.5009,0.0,0.0,24000.0,16041.5009,-1,1336.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,3.42
39141,40369,40372,110+04184,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.41,6,68.98,75.0,6.02,72.32,True,48.286,56.25,2000.0,4000.0,,,2364.5542,0.0,0.0,12000.0,2364.5542,-1,394.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,True,2.25,3.36
39141,40369,40372,110+04184,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.41,6,68.98,75.0,6.02,72.32,True,48.286,56.25,2000.0,4000.0,,,5808.8876,0.0,0.0,24000.0,5808.8876,-1,484.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,True,2.25,3.36
39141,40369,40372,110+04184,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.41,6,68.98,75.0,6.02,72.32,True,48.286,56.25,2000.0,4000.0,3856.2303322116654,0.0359424169470836,3413.8351,14155.133703706591,14476.75225354954,15155.133703706591,-11062.91715354954,-1,426.7,1769.4,0.241,15,0.9375,False,True,False,907.3498532166668,1080.0,1162.9114303666668,4.259359619166667,28.853478260869565,928.9656006333332,1080.0,1440.0,,28.997668132206226,True,2.25,3.36
39142,40370,34922,110-04183,I66_EB,I-66,EASTBOUND,AM,3.0,12,2,1.1,6,69.369,75.0,5.63,72.86,True,48.5583,56.25,2000.0,4000.0,3840.5454023210655,0.0398636494197334,121.4594,9434.815516767118,9624.568954310163,11434.815516767118,-9503.109554310164,-1,20.2,1572.5,0.013,10,0.8333,False,True,False,379.19888541666666,480.0,563.9572890666666,3.0793067275,31.92304347826087,404.2006512,495.0,541.84388045,2.294053820833333,37.11310329404845,False,,5.68
39142,40370,34922,110-04183,I66_EB,I-66,EASTBOUND,MD,6.0,24,2,1.1,6,69.369,75.0,5.63,72.86,True,48.5583,56.25,2000.0,4000.0,,,10995.7105,1984.9424419785328,1885.950481760652,23984.94244197853,9109.760018239347,-1,916.3,165.4,5.54,2,0.0833,True,False,False,,,,,,,,,,,False,,5.68
39142,40370,34922,110-04183,I66_EB,I-66,EASTBOUND,PM,4.0,16,2,1.1,6,69.369,75.0,5.63,72.86,True,48.5583,56.25,2000.0,4000.0,,,7684.3782,0.0,0.0,16000.0,7684.3782,-1,960.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.68
39143,40371,34702,110+58629,I66_EB,I-66,EASTBOUND,AM,3.0,12,3,1.1,10,72.0,69.0,-3.0,75.0,False,50.4,51.75,2000.0,6000.0,,,14016.1928,0.0,0.0,18000.0,14016.1928,-1,1557.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
39143,40371,34702,110+58629,I66_EB,I-66,EASTBOUND,MD,6.0,24,3,1.1,10,72.0,69.0,-3.0,75.0,False,50.4,51.75,2000.0,6000.0,,,15397.8275,0.0,0.0,36000.0,15397.8275,-1,855.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
39143,40371,34702,110+58629,I66_EB,I-66,EASTBOUND,PM,4.0,16,3,1.1,10,72.0,69.0,-3.0,75.0,False,50.4,51.75,2000.0,6000.0,,,10649.5931,0.0,0.0,24000.0,10649.5931,-1,887.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
39145,40372,40375,110P04184,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.47,1,69.52,75.0,5.48,74.46,True,48.664,56.25,2000.0,4000.0,,,2364.5542,0.0,0.0,12000.0,2364.5542,-1,394.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,7.81
39145,40372,40375,110P04184,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.47,1,69.52,75.0,5.48,74.46,True,48.664,56.25,2000.0,4000.0,,,5808.8876,0.0,0.0,24000.0,5808.8876,-1,484.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,7.81
39145,40372,40375,110P04184,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.47,1,69.52,75.0,5.48,74.46,True,48.664,56.25,2000.0,4000.0,,,3413.8351,0.0,0.0,16000.0,3413.8351,-1,426.7,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,7.81
39146,40373,40370,110-04183,I66_EB,I-66,EASTBOUND,AM,3.0,12,2,0.45,6,69.369,75.0,5.63,72.86,True,48.5583,56.25,2000.0,4000.0,3840.5454023210655,0.0398636494197334,121.4594,9434.815516767118,9616.598099372828,11434.815516767118,-9495.138699372828,-1,20.2,1572.5,0.013,10,0.8333,False,True,False,379.19888541666666,480.0,563.9572890666666,3.0793067275,31.92304347826087,403.2227728,480.0,554.1880881333333,2.516088588888889,33.0775835176066,False,,5.68
39146,40373,40370,110-04183,I66_EB,I-66,EASTBOUND,MD,6.0,24,2,0.45,6,69.369,75.0,5.63,72.86,True,48.5583,56.25,2000.0,4000.0,,,5982.7648,1984.9424419785328,1905.8737500612888,23984.94244197853,4076.891049938711,-1,498.6,165.4,3.014,2,0.0833,True,False,False,,,,,,,,,,,False,,5.68
39146,40373,40370,110-04183,I66_EB,I-66,EASTBOUND,PM,4.0,16,2,0.45,6,69.369,75.0,5.63,72.86,True,48.5583,56.25,2000.0,4000.0,,,4809.9779,0.0,0.0,16000.0,4809.9779,-1,601.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.68
39147,40374,40373,110N04184,I66_EB,I-66,EASTBOUND,AM,3.0,12,2,0.35,1,70.1795,75.0,4.82,74.19,True,49.12565,56.25,2000.0,4000.0,3458.5152857201724,0.1353711785699569,121.4594,9294.873814310691,9521.021046414844,10294.873814310691,-9399.561646414844,-1,20.2,1549.1,0.013,11,0.9167,False,True,False,370.7875832833333,465.0,558.9195191,3.135532263611111,20.628115942028984,384.0589911333333,465.0,553.34348845,2.821408288611111,20.07023932595143,False,,6.11
39147,40374,40373,110N04184,I66_EB,I-66,EASTBOUND,MD,6.0,24,2,0.35,1,70.1795,75.0,4.82,74.19,True,49.12565,56.25,2000.0,4000.0,,,5982.7648,1992.6828184134847,1719.4902564881309,23992.682818413487,4263.274543511869,-1,498.6,166.1,3.002,2,0.0833,True,False,False,,,,,,,,,,,False,,6.11
39147,40374,40373,110N04184,I66_EB,I-66,EASTBOUND,PM,4.0,16,2,0.35,1,70.1795,75.0,4.82,74.19,True,49.12565,56.25,2000.0,4000.0,,,4809.9779,0.0,0.0,16000.0,4809.9779,-1,601.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.11
39148,40375,40377,110+04185,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.39,4,69.4265,75.0,5.57,72.16,True,48.59855,56.25,2000.0,4000.0,,,2364.5542,0.0,0.0,12000.0,2364.5542,-1,394.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,7.94
