link_id,tmc_id,time_of_day,speed_mph,flow_vehph
L405S-055,1214209,03:10,61.86,6422.4
L405S-055,1214209,03:15,62.4,6876.0
L405S-055,1214209,03:20,62.2,6631.2
L405S-055,1214209,03:25,62.239999999999995,6837.6
L405S-055,1214209,03:30,62.44,6782.4
L405S-055,1214209,03:35,62.2,6806.4
L405S-055,1214209,03:40,62.02,7118.4
L405S-055,1214209,03:45,61.86,7298.4
L405S-055,1214209,03:50,62.64,7072.8
L405S-055,1214209,03:55,61.78000000000001,6909.6
L405S-055,1214209,04:00,61.68000000000001,6535.2
L405S-055,1214209,04:05,62.339999999999996,6732.0
L405S-055,1214209,04:10,62.52,6868.8
L405S-055,1214209,04:15,63.4,6852.0
L405S-055,1214209,04:20,62.4,6907.2
L405S-055,1214209,04:25,63.04,6799.2
L405S-055,1214209,04:30,63.17999999999999,7072.8
L405S-055,1214209,04:35,64.2,7106.4
L405S-055,1214209,04:40,64.56,7288.8
L405S-055,1214209,04:45,63.220000000000006,6998.4
L405S-055,1214209,04:50,63.68000000000001,7478.4
L405S-055,1214209,04:55,63.760000000000005,7236.0
L405S-055,1214209,05:00,62.2,6823.2
L405S-055,1214209,05:05,61.480000000000004,6780.0
L405S-055,1214209,05:10,62.260000000000005,6854.4
L405S-055,1214209,05:15,62.080000000000005,6868.8
L405S-055,1214209,05:20,61.980000000000004,6840.0
L405S-055,1214209,05:25,62.42,6981.6
L405S-055,1214209,05:30,62.339999999999996,7015.2
L405S-055,1214209,05:35,62.46,7173.6
L405S-055,1214209,05:40,62.64000000000001,6957.6
L405S-055,1214209,05:45,62.879999999999995,7358.4
L405S-055,1214209,05:50,64.08000000000001,7188.0
L405S-055,1214209,05:55,64.02000000000001,6900.0
L405S-055,1214209,06:00,63.739999999999995,6876.0
L405S-055,1214209,06:05,63.480000000000004,6110.4
L405S-055,1214209,06:10,63.94,6864.0
L405S-055,1214209,06:15,63.86,7279.2
L405S-055,1214209,06:20,63.6,7276.8
L405S-055,1214209,06:25,63.1,6902.4
L405S-055,1214209,06:30,63.3,6996.0
L405S-055,1214209,06:35,63.239999999999995,7168.8
L405S-055,1214209,06:40,63.52,6852.0
L405S-055,1214209,06:45,64.08,6981.6
L405S-055,1214209,06:50,63.64,6847.2
L405S-055,1214209,06:55,64.46000000000001,6336.0
L405S-055,1214209,07:00,64.36,6240.0
L405S-055,1214209,07:05,63.94,6571.2
L405S-055,1214209,07:10,64.8,6888.0
L405S-055,1214209,07:15,64.03999999999999,7118.4
L405S-055,1214209,07:20,63.94,7164.0
L405S-055,1214209,07:25,63.4,7488.0
L405S-055,1214209,07:30,62.96,7202.4
L405S-055,1214209,07:35,59.839999999999996,7053.6
L405S-055,1214209,07:40,57.08,7024.8
L405S-055,1214209,07:45,56.67999999999999,7096.8
L405S-055,1214209,07:50,55.14000000000001,6780.0
L405S-055,1214209,07:55,55.8,6763.2
L405S-055,1214209,08:00,60.0,6386.4
L405S-055,1214209,08:05,62.34000000000001,6465.6
L405S-055,1214209,08:10,63.86,7008.0
L405S-055,1214209,08:15,64.6,6818.4
L405S-055,1214209,08:20,64.1,7214.4
L405S-055,1214209,08:25,63.9,6912.0
L405S-055,1214209,08:30,64.26,6866.4
L405S-055,1214209,08:35,63.580000000000005,7094.4
L405S-055,1214209,08:40,64.24000000000001,7521.6
L405S-055,1214209,08:45,64.42,7252.8
L405S-055,1214209,08:50,64.10000000000001,7135.2
L405S-055,1214209,08:55,64.14000000000001,6799.2
L405S-055,1214209,09:00,64.66,6770.4
L405S-055,1214209,09:05,64.8,6744.0
L405S-055,1214209,09:10,65.22,7101.6
L405S-055,1214209,09:15,65.03999999999999,7468.8
L405S-055,1214209,09:20,64.88,7221.6
L405S-055,1214209,09:25,64.5,7137.6
L405S-055,1214209,09:30,64.62,6782.4
L405S-055,1214209,09:35,64.82000000000001,6957.6
L405S-055,1214209,09:40,65.02000000000001,7617.6
L405S-055,1214209,09:45,64.76,7528.8
L405S-055,1214209,09:50,64.96000000000001,6962.4
L405S-055,1214209,09:55,64.74,6868.8
L405S-055,1214209,10:00,64.74,6895.2
L405S-055,1214209,10:05,64.62,7008.0
L405S-055,1214209,10:10,64.32000000000001,7533.6
L405S-055,1214209,10:15,64.42,7533.6
L405S-055,1214209,10:20,64.5,7488.0
L405S-055,1214209,10:25,64.6,7063.2
L405S-055,1214209,10:30,65.12,6885.6
L405S-055,1214209,10:35,64.78,6616.8
L405S-055,1214209,10:40,65.34,6480.0
L405S-055,1214209,10:45,65.26,6844.8
L405S-055,1214209,10:50,65.66,6429.6
L405S-055,1214209,10:55,66.16,6091.2
L405S-055,1214209,11:00,65.92,6463.2
L405S-055,1214209,11:05,65.75999999999999,6235.2
L405S-055,1214209,11:10,65.88,6676.8
L405S-055,1214209,11:15,65.72,6760.8
L405S-055,1214209,11:20,66.3,6523.2
L405S-055,1214209,11:25,66.84,6328.8
L405S-055,1214209,11:30,67.16,6355.2
L405S-055,1214209,11:35,67.36,6470.4
L405S-055,1214209,11:40,66.84,6242.4
L405S-055,1214209,11:45,66.38,6316.8
L405S-055,1214209,11:50,66.8,6225.6
L405S-055,1214209,11:55,66.4,6000.0
L405S-055,1214209,12:00,67.02000000000001,5755.2
L405S-055,1214209,12:05,66.1,5988.0
L405S-055,1214209,12:10,66.53999999999999,5930.4
L405S-055,1214209,12:15,66.22,5733.6
L405S-055,1214209,12:20,67.14000000000001,6124.8
L405S-055,1214209,12:25,66.34,5786.4
L405S-055,1214209,12:30,66.72,5913.6
L405S-055,1214209,12:35,66.52000000000001,5529.6
L405S-055,1214209,12:40,66.28,5896.8
L405S-055,1214209,12:45,66.7,5709.6
L405S-055,1214209,12:50,67.22,5788.8
L405S-055,1214209,12:55,66.22,5344.8
L405S-055,1214209,13:00,65.53999999999999,5584.8
L405S-055,1214209,13:05,64.96000000000001,5508.0
L405S-055,1214209,13:10,64.74,5673.6
L405S-055,1214209,13:15,64.48,6086.4
L405S-055,1214209,13:20,64.66,5872.8
L405S-055,1214209,13:25,65.47999999999999,5644.8
L405S-055,1214209,13:30,65.02000000000001,5212.8
L405S-055,1214209,13:35,64.3,5306.4
L405S-055,1214209,13:40,65.08,5253.6
L405S-055,1214209,13:45,64.28,5203.2
L405S-055,1214209,13:50,64.28,4778.4
L405S-055,1214209,13:55,63.68000000000001,4929.6
L405S-055,1214209,14:00,66.52000000000001,5025.6
L405S-055,1214209,14:05,67.78,4660.8
L405S-055,1214209,14:10,68.64,5198.4
L405S-055,1214209,14:15,68.12,4860.0
L405S-055,1214209,14:20,68.72,4946.4
L405S-055,1214209,14:25,68.76,4461.6
L405S-055,1214209,14:30,69.62,4423.2
L405S-055,1214209,14:35,69.66,4387.2
L405S-055,1214209,14:40,69.46000000000001,4236.0
L405S-055,1214209,14:45,69.3,4089.6
L405S-055,1214209,14:50,69.05999999999999,4104.0
L405S-055,1214209,14:55,69.86,3662.4
L405S-055,1214209,15:00,68.82000000000001,3756.0
L405S-055,1214209,15:05,68.17999999999999,3648.0
L405S-055,1214209,15:10,67.7,3840.0
L405S-055,1214209,15:15,66.94,3662.4
L405S-055,1214209,15:20,66.88,3417.6
L405S-055,1214209,15:25,67.64,3763.2
L405S-055,1214209,15:30,68.26,3177.6
L405S-055,1214209,15:35,68.38,2968.8
L405S-055,1214209,15:40,65.58,3045.6
L405S-055,1214209,15:45,67.4,2844.0
L405S-055,1214209,15:50,68.9,2572.8
L405S-055,1214209,15:55,69.6,2551.2
L405S-055,1214209,16:00,69.14,2335.2
L405S-055,1214209,16:05,69.14,2340.0
L405S-055,1214209,16:10,67.46000000000001,2124.0
L405S-055,1214209,16:15,68.67999999999999,2088.0
L405S-055,1214209,16:20,69.74,2032.8
L405S-055,1214209,16:25,69.96000000000001,1941.6
L405S-055,1214209,16:30,70.02000000000001,1912.8
L405S-055,1214209,16:35,70.7,1862.4
L405S-055,1214209,16:40,69.62,1795.2
L405S-055,1214209,16:45,70.4,1718.4
L405S-055,1214209,16:50,70.28,1507.2
L405S-055,1214209,16:55,70.08,1550.4
L405S-055,1214209,17:00,70.28,1497.6
L405S-055,1214209,17:05,70.06,1430.4
L405S-055,1214209,17:10,69.96000000000001,1425.6
L405S-055,1214209,17:15,69.3,1284.0
L405S-055,1214209,17:20,69.36,1320.0
L405S-055,1214209,17:25,68.92,1188.0
L405S-055,1214209,17:30,69.2,1291.2
L405S-055,1214209,17:35,68.75999999999999,1156.8
L405S-055,1214209,17:40,68.28,1190.4
L405S-055,1214209,17:45,69.24,1068.0
L405S-055,1214209,17:50,68.02000000000001,1089.6
L405S-055,1214209,17:55,68.53999999999999,1046.4
L405S-055,1214209,18:00,68.38,945.6
L405S-055,1214209,18:05,68.62,880.8
L405S-055,1214209,18:10,67.66,904.8
L405S-055,1214209,18:15,68.42,782.4
L405S-055,1214209,18:20,68.62,748.8
L405S-055,1214209,18:25,68.34,801.6
L405S-055,1214209,18:30,68.12,686.4
L405S-055,1214209,18:35,68.56,684.0
L405S-055,1214209,18:40,68.16,686.4
L405S-055,1214209,18:45,68.67999999999999,667.2
L405S-055,1214209,18:50,69.03999999999999,571.2
L405S-055,1214209,18:55,69.14,624.0
L405S-055,1214209,19:00,68.92,592.8
L405S-055,1214209,19:05,68.4,602.4
L405S-055,1214209,19:10,68.42,578.4
L405S-055,1214209,19:15,68.62,621.6
L405S-055,1214209,19:20,68.08,616.8
L405S-055,1214209,19:25,67.17999999999999,576.0
L405S-055,1214209,19:30,67.88,592.8
L405S-055,1214209,19:35,67.96000000000001,597.6
L405S-055,1214209,19:40,68.34,700.8
L405S-055,1214209,19:45,69.53999999999999,633.6
L405S-055,1214209,19:50,69.82000000000001,693.6
L405S-055,1214209,19:55,69.86,693.6
L405S-055,1214209,20:00,68.94,616.8
L405S-055,1214209,20:05,68.03999999999999,614.4
L405S-055,1214209,20:10,68.66,640.8
L405S-055,1214209,20:15,68.28,777.6
L405S-055,1214209,20:20,68.62,792.0
L405S-055,1214209,20:25,68.82000000000001,796.8
L405S-055,1214209,20:30,69.52000000000001,931.2
L405S-055,1214209,20:35,69.76,1022.4
L405S-055,1214209,20:40,68.7,1113.6
L405S-055,1214209,20:45,69.62,1216.8
L405S-055,1214209,20:50,70.03999999999999,1312.8
L405S-055,1214209,20:55,71.42,1190.4
L405S-055,1214209,21:00,69.84,1053.6
L405S-055,1214209,21:05,69.66,1111.2
L405S-055,1214209,21:10,69.02000000000001,1310.4
L405S-055,1214209,21:15,70.05999999999999,1483.2
L405S-055,1214209,21:20,70.08,1665.6
L405S-055,1214209,21:25,69.67999999999999,1756.8
L405S-055,1214209,21:30,69.41999999999999,2215.2
L405S-055,1214209,21:35,69.86,2692.8
L405S-055,1214209,21:40,70.67999999999999,3009.6
L405S-055,1214209,21:45,70.12,3295.2
L405S-055,1214209,21:50,69.72,2911.2
L405S-055,1214209,21:55,68.78,2731.2
L405S-055,1214209,22:00,68.1,2352.0
L405S-055,1214209,22:05,68.22,2611.2
L405S-055,1214209,22:10,68.22,2858.4
L405S-055,1214209,22:15,70.16,3160.8
L405S-055,1214209,22:20,70.34,3609.6
L405S-055,1214209,22:25,68.84,3902.4
L405S-055,1214209,22:30,68.56,4202.4
L405S-055,1214209,22:35,68.12,4617.6
L405S-055,1214209,22:40,68.0,5337.6
L405S-055,1214209,22:45,67.96,4968.0
L405S-055,1214209,22:50,69.53999999999999,5006.4
L405S-055,1214209,22:55,69.94,4881.6
L405S-055,1214209,23:00,67.6,5131.2
L405S-055,1214209,23:05,66.67999999999999,5484.0
L405S-055,1214209,23:10,65.12,6213.6
L405S-055,1214209,23:15,64.9,6043.2
L405S-055,1214209,23:20,64.88,6456.0
L405S-055,1214209,23:25,64.56,7080.0
L405S-055,1214209,23:30,64.7,7545.6
L405S-055,1214209,23:35,63.1,7200.0
L405S-055,1214209,23:40,63.5,8572.8
L405S-055,1214209,23:45,64.32000000000001,8517.6
L405S-055,1214209,23:50,63.54,8277.6
L405S-055,1214209,23:55,63.1,8104.8
L405S-061,1201350,00:00,63.82000000000001,5851.2
L405S-061,1201350,00:05,62.620000000000005,5978.4
L405S-061,1201350,00:10,62.14,6408.0
L405S-061,1201350,00:15,61.9,6698.4
L405S-061,1201350,00:20,61.980000000000004,6588.0
L405S-061,1201350,00:25,61.68000000000001,6712.8
L405S-061,1201350,00:30,61.92,6696.0
L405S-061,1201350,00:35,61.739999999999995,6854.4
L405S-061,1201350,00:40,62.160000000000004,6571.2
L405S-061,1201350,00:45,61.720000000000006,6631.2
L405S-061,1201350,00:50,61.620000000000005,6621.6
L405S-061,1201350,00:55,61.760000000000005,6235.2
L405S-061,1201350,01:00,61.36,5954.4
L405S-061,1201350,01:05,61.94000000000001,5937.6
L405S-061,1201350,01:10,61.98,6040.8
L405S-061,1201350,01:15,62.459999999999994,5803.2
L405S-061,1201350,01:20,62.2,5935.2
L405S-061,1201350,01:25,61.84000000000001,6259.2
L405S-061,1201350,01:30,61.080000000000005,6254.4
L405S-061,1201350,01:35,61.68000000000001,6199.2
L405S-061,1201350,01:40,61.38000000000001,6352.8
L405S-061,1201350,01:45,61.7,6235.2
L405S-061,1201350,01:50,61.6,5952.0
L405S-061,1201350,01:55,62.42,5668.8
L405S-061,1201350,02:00,62.17999999999999,5400.0
L405S-061,1201350,02:05,61.98,5436.0
L405S-061,1201350,02:10,61.94000000000001,5572.8
L405S-061,1201350,02:15,61.56,5841.6
L405S-061,1201350,02:20,62.160000000000004,5457.6
L405S-061,1201350,02:25,62.64,5316.0
L405S-061,1201350,02:30,63.18000000000001,5236.8
L405S-061,1201350,02:35,63.17999999999999,5272.8
L405S-061,1201350,02:40,63.8,5544.0
L405S-061,1201350,02:45,63.98,5527.2
L405S-061,1201350,02:50,64.34,5407.2
L405S-061,1201350,02:55,64.6,5016.0
L405S-061,1201350,03:00,64.64,4754.4
L405S-061,1201350,03:05,64.98,4852.8
L405S-061,1201350,03:10,64.64,5006.4
L405S-061,1201350,03:15,64.5,4965.6
L405S-061,1201350,03:20,64.64000000000001,5018.4
L405S-061,1201350,03:25,64.9,4932.0
L405S-061,1201350,03:30,64.67999999999999,4903.2
L405S-061,1201350,03:35,64.92,4792.8
L405S-061,1201350,03:40,65.26,5076.0
L405S-061,1201350,03:45,64.46000000000001,5289.6
L405S-061,1201350,03:50,65.1,5265.6
L405S-061,1201350,03:55,64.62,5116.8
L405S-061,1201350,04:00,64.84,4963.2
L405S-061,1201350,04:05,65.34,4850.4
L405S-061,1201350,04:10,65.64,5025.6
L405S-061,1201350,04:15,65.4,5366.4
L405S-061,1201350,04:20,64.47999999999999,4980.0
L405S-061,1201350,04:25,65.0,5028.0
L405S-061,1201350,04:30,65.22,5311.2
L405S-061,1201350,04:35,65.72,5496.0
L405S-061,1201350,04:40,65.34,5073.6
L405S-061,1201350,04:45,65.47999999999999,5176.8
L405S-061,1201350,04:50,65.47999999999999,5299.2
L405S-061,1201350,04:55,65.56,5548.8
L405S-061,1201350,05:00,65.0,5116.8
L405S-061,1201350,05:05,65.6,5236.8
L405S-061,1201350,05:10,65.32000000000001,5407.2
L405S-061,1201350,05:15,65.6,5431.2
L405S-061,1201350,05:20,65.8,5325.6
L405S-061,1201350,05:25,65.7,5383.2
L405S-061,1201350,05:30,65.53999999999999,5395.2
L405S-061,1201350,05:35,65.74,5524.8
L405S-061,1201350,05:40,65.64,5656.8
L405S-061,1201350,05:45,66.0,5371.2
L405S-061,1201350,05:50,66.52000000000001,5532.0
L405S-061,1201350,05:55,66.55999999999999,5244.0
L405S-061,1201350,06:00,66.17999999999999,5251.2
L405S-061,1201350,06:05,66.32000000000001,5248.8
L405S-061,1201350,06:10,67.16,4982.4
L405S-061,1201350,06:15,67.08,5575.2
L405S-061,1201350,06:20,66.62,5678.4
L405S-061,1201350,06:25,66.5,5767.2
L405S-061,1201350,06:30,66.22,5601.6
L405S-061,1201350,06:35,66.12,5944.8
L405S-061,1201350,06:40,66.1,5589.6
L405S-061,1201350,06:45,66.4,5719.2
L405S-061,1201350,06:50,66.58,5692.8
L405S-061,1201350,06:55,67.08000000000001,5584.8
L405S-061,1201350,07:00,67.32000000000001,5220.0
L405S-061,1201350,07:05,67.22,5587.2
L405S-061,1201350,07:10,67.26,5776.8
L405S-061,1201350,07:15,66.74,6019.2
L405S-061,1201350,07:20,66.53999999999999,6024.0
L405S-061,1201350,07:25,64.7,6388.8
L405S-061,1201350,07:30,62.34000000000001,6189.6
L405S-061,1201350,07:35,60.4,5985.6
L405S-061,1201350,07:40,57.52,5932.8
L405S-061,1201350,07:45,58.779999999999994,6808.8
L405S-061,1201350,07:50,59.620000000000005,6571.2
L405S-061,1201350,07:55,62.580000000000005,6148.8
L405S-061,1201350,08:00,63.7,6158.4
L405S-061,1201350,08:05,65.62,5817.6
L405S-061,1201350,08:10,66.32000000000001,6261.6
L405S-061,1201350,08:15,66.08,6247.2
L405S-061,1201350,08:20,66.0,6153.6
L405S-061,1201350,08:25,66.4,6304.8
L405S-061,1201350,08:30,66.6,5947.2
L405S-061,1201350,08:35,66.58,5978.4
L405S-061,1201350,08:40,65.76,6492.0
L405S-061,1201350,08:45,65.5,6316.8
L405S-061,1201350,08:50,66.22,6264.0
L405S-061,1201350,08:55,66.12,5983.2
L405S-061,1201350,09:00,66.56,5872.8
L405S-061,1201350,09:05,66.42,6350.4
L405S-061,1201350,09:10,66.34,6441.6
L405S-061,1201350,09:15,65.82000000000001,6660.0
L405S-061,1201350,09:20,65.26,6405.6
L405S-061,1201350,09:25,65.46000000000001,6127.2
L405S-061,1201350,09:30,65.06,6225.6
L405S-061,1201350,09:35,65.24,6396.0
L405S-061,1201350,09:40,64.82000000000001,6633.6
L405S-061,1201350,09:45,63.02,6796.8
L405S-061,1201350,09:50,60.8,6477.6
L405S-061,1201350,09:55,58.739999999999995,6290.4
L405S-061,1201350,10:00,57.46,5961.6
L405S-061,1201350,10:05,57.24000000000001,6036.0
L405S-061,1201350,10:10,54.82000000000001,6537.6
L405S-061,1201350,10:15,52.720000000000006,6679.2
L405S-061,1201350,10:20,50.3,6333.6
L405S-061,1201350,10:25,47.519999999999996,6136.8
L405S-061,1201350,10:30,45.58,5834.4
L405S-061,1201350,10:35,43.46,5752.8
L405S-061,1201350,10:40,40.620000000000005,5673.6
L405S-061,1201350,10:45,41.279999999999994,5616.0
L405S-061,1201350,10:50,46.019999999999996,5731.2
L405S-061,1201350,10:55,50.32000000000001,5620.8
L405S-061,1201350,11:00,53.54,5582.4
L405S-061,1201350,11:05,58.52,5344.8
L405S-061,1201350,11:10,62.7,5649.6
L405S-061,1201350,11:15,65.42,5863.2
L405S-061,1201350,11:20,67.3,5515.2
L405S-061,1201350,11:25,68.3,5344.8
L405S-061,1201350,11:30,69.12,5352.0
L405S-061,1201350,11:35,69.88,5299.2
L405S-061,1201350,11:40,70.08,5330.4
L405S-061,1201350,11:45,70.36,5527.2
L405S-061,1201350,11:50,70.3,5208.0
L405S-061,1201350,11:55,70.2,4800.0
L405S-061,1201350,12:00,70.53999999999999,4857.6
L405S-061,1201350,12:05,70.22,4912.8
L405S-061,1201350,12:10,70.38,5073.6
L405S-061,1201350,12:15,70.94,4764.0
L405S-061,1201350,12:20,70.94,4677.6
L405S-061,1201350,12:25,70.78,4634.4
L405S-061,1201350,12:30,70.58,4711.2
L405S-061,1201350,12:35,70.56,4687.2
L405S-061,1201350,12:40,70.55999999999999,4476.0
L405S-061,1201350,12:45,70.92,4406.4
L405S-061,1201350,12:50,71.06,4329.6
L405S-061,1201350,12:55,70.86,4413.6
L405S-061,1201350,13:00,71.64,4039.2
L405S-061,1201350,13:05,71.06,4120.8
L405S-061,1201350,13:10,70.7,4298.4
L405S-061,1201350,13:15,70.58,4245.6
L405S-061,1201350,13:20,70.02000000000001,4418.4
L405S-061,1201350,13:25,69.4,4305.6
L405S-061,1201350,13:30,69.3,4087.2
L405S-061,1201350,13:35,70.0,4053.6
L405S-061,1201350,13:40,69.5,4084.8
L405S-061,1201350,13:45,70.08,3864.0
L405S-061,1201350,13:50,69.34,3842.4
L405S-061,1201350,13:55,70.16,3789.6
L405S-061,1201350,14:00,69.96000000000001,3818.4
L405S-061,1201350,14:05,70.02000000000001,3660.0
L405S-061,1201350,14:10,70.38,3799.2
L405S-061,1201350,14:15,70.66,4039.2
L405S-061,1201350,14:20,70.62,3876.0
L405S-061,1201350,14:25,70.96000000000001,3537.6
L405S-061,1201350,14:30,70.7,3444.0
L405S-061,1201350,14:35,70.72,3470.4
L405S-061,1201350,14:40,70.54,3199.2
L405S-061,1201350,14:45,71.36,3216.0
L405S-061,1201350,14:50,71.42,3105.6
L405S-061,1201350,14:55,71.52000000000001,2959.2
L405S-061,1201350,15:00,71.26,3028.8
L405S-061,1201350,15:05,71.52000000000001,2812.8
L405S-061,1201350,15:10,71.0,2959.2
L405S-061,1201350,15:15,70.97999999999999,2853.6
L405S-061,1201350,15:20,71.0,2654.4
L405S-061,1201350,15:25,70.1,2752.8
L405S-061,1201350,15:30,70.67999999999999,2570.4
L405S-061,1201350,15:35,70.94,2464.8
L405S-061,1201350,15:40,71.42,2354.4
L405S-061,1201350,15:45,70.4,2496.0
L405S-061,1201350,15:50,70.9,2407.2
L405S-061,1201350,15:55,71.5,2114.4
L405S-061,1201350,16:00,71.74,2030.4
L405S-061,1201350,16:05,71.8,1980.0
L405S-061,1201350,16:10,71.06,1860.0
L405S-061,1201350,16:15,71.5,1713.6
L405S-061,1201350,16:20,72.4,1639.2
L405S-061,1201350,16:25,71.32000000000001,1519.2
L405S-061,1201350,16:30,71.22,1468.8
L405S-061,1201350,16:35,72.34,1411.2
L405S-061,1201350,16:40,71.92,1406.4
L405S-061,1201350,16:45,71.88,1401.6
L405S-061,1201350,16:50,72.03999999999999,1332.0
L405S-061,1201350,16:55,71.86,1183.2
L405S-061,1201350,17:00,72.78,1094.4
L405S-061,1201350,17:05,72.34,1032.0
L405S-061,1201350,17:10,72.2,1070.4
L405S-061,1201350,17:15,72.58,1082.4
L405S-061,1201350,17:20,71.76,1094.4
L405S-061,1201350,17:25,72.52000000000001,945.6
L405S-061,1201350,17:30,71.76,1010.4
L405S-061,1201350,17:35,70.6,914.4
L405S-061,1201350,17:40,70.3,832.8
L405S-061,1201350,17:45,70.53999999999999,854.4
L405S-061,1201350,17:50,70.34,861.6
L405S-061,1201350,17:55,70.76,811.2
L405S-061,1201350,18:00,70.78,780.0
L405S-061,1201350,18:05,70.26,691.2
L405S-061,1201350,18:10,72.0,655.2
L405S-061,1201350,18:15,71.56,684.0
L405S-061,1201350,18:20,71.9,633.6
L405S-061,1201350,18:25,71.92,549.6
L405S-061,1201350,18:30,71.5,571.2
L405S-061,1201350,18:35,72.08,530.4
L405S-061,1201350,18:40,71.56,566.4
L405S-061,1201350,18:45,71.7,566.4
L405S-061,1201350,18:50,71.72,492.0
L405S-061,1201350,18:55,72.02000000000001,544.8
L405S-061,1201350,19:00,72.78,444.0
L405S-061,1201350,19:05,72.0,475.2
L405S-061,1201350,19:10,72.24,513.6
L405S-061,1201350,19:15,72.64000000000001,468.0
L405S-061,1201350,19:20,72.02000000000001,470.4
L405S-061,1201350,19:25,72.22,456.0
L405S-061,1201350,19:30,71.8,434.4
L405S-061,1201350,19:35,72.08,489.6
L405S-061,1201350,19:40,72.02000000000001,496.8
L405S-061,1201350,19:45,72.52,436.8
L405S-061,1201350,19:50,72.47999999999999,482.4
L405S-061,1201350,19:55,72.6,420.0
L405S-061,1201350,20:00,72.26,468.0
L405S-061,1201350,20:05,72.47999999999999,427.2
L405S-061,1201350,20:10,72.44,391.2
L405S-061,1201350,20:15,72.44,463.2
L405S-061,1201350,20:20,73.12,405.6
L405S-061,1201350,20:25,72.86,568.8
L405S-061,1201350,20:30,72.8,576.0
L405S-061,1201350,20:35,71.75999999999999,559.2
L405S-061,1201350,20:40,72.88,614.4
L405S-061,1201350,20:45,72.24,676.8
L405S-061,1201350,20:50,72.76,631.2
L405S-061,1201350,20:55,72.08,662.4
L405S-061,1201350,21:00,72.74,559.2
L405S-061,1201350,21:05,72.94,633.6
L405S-061,1201350,21:10,72.34,652.8
L405S-061,1201350,21:15,72.17999999999999,792.0
L405S-061,1201350,21:20,72.82000000000001,883.2
L405S-061,1201350,21:25,72.1,986.4
L405S-061,1201350,21:30,72.34,1101.6
L405S-061,1201350,21:35,72.38,1449.6
L405S-061,1201350,21:40,72.58,1670.4
L405S-061,1201350,21:45,72.6,1600.8
L405S-061,1201350,21:50,73.41999999999999,1490.4
L405S-061,1201350,21:55,71.88,1404.0
L405S-061,1201350,22:00,71.0,1214.4
L405S-061,1201350,22:05,69.62,1509.6
L405S-061,1201350,22:10,69.7,1677.6
L405S-061,1201350,22:15,70.1,1768.8
L405S-061,1201350,22:20,71.36,1996.8
L405S-061,1201350,22:25,70.53999999999999,2210.4
L405S-061,1201350,22:30,70.72,2524.8
L405S-061,1201350,22:35,70.24,2736.0
L405S-061,1201350,22:40,71.4,3216.0
L405S-061,1201350,22:45,71.74,3103.2
L405S-061,1201350,22:50,73.14,2901.6
L405S-061,1201350,22:55,73.03999999999999,2961.6
L405S-061,1201350,23:00,71.47999999999999,3064.8
L405S-061,1201350,23:05,70.22,3264.0
L405S-061,1201350,23:10,68.64,3681.6
L405S-061,1201350,23:15,67.68,3916.8
L405S-061,1201350,23:20,67.92,4060.8
L405S-061,1201350,23:25,67.53999999999999,4399.2
L405S-061,1201350,23:30,67.03999999999999,4802.4
L405S-061,1201350,23:35,66.44000000000001,5018.4
L405S-061,1201350,23:40,66.92,5539.2
L405S-061,1201350,23:45,66.08,5884.8
L405S-061,1201350,23:50,66.6,5678.4
L405S-061,1201350,23:55,65.92,5251.2
L405S-108,1201620,00:00,58.06,9319.2
L405S-108,1201620,00:05,57.5,9132.0
L405S-108,1201620,00:10,57.580000000000005,9489.6
L405S-108,1201620,00:15,58.720000000000006,9127.2
L405S-108,1201620,00:20,58.239999999999995,9324.0
L405S-108,1201620,00:25,57.18000000000001,9628.8
L405S-108,1201620,00:30,56.739999999999995,9096.0
L405S-108,1201620,00:35,54.160000000000004,8702.4
L405S-108,1201620,00:40,53.660000000000004,8421.6
L405S-108,1201620,00:45,52.82000000000001,8438.4
L405S-108,1201620,00:50,50.36,7233.6
L405S-108,1201620,00:55,49.339999999999996,7800.0
L405S-108,1201620,01:00,50.0,7262.4
L405S-108,1201620,01:05,49.32,7888.8
L405S-108,1201620,01:10,49.28,8092.8
L405S-108,1201620,01:15,49.68000000000001,7869.6
L405S-108,1201620,01:20,50.86,8347.2
L405S-108,1201620,01:25,49.94,7836.0
L405S-108,1201620,01:30,48.4,7845.6
L405S-108,1201620,01:35,46.620000000000005,7704.0
L405S-108,1201620,01:40,44.78,7159.2
L405S-108,1201620,01:45,46.68,7641.6
L405S-108,1201620,01:50,48.08,7459.2
L405S-108,1201620,01:55,48.58,7819.2
L405S-108,1201620,02:00,51.739999999999995,7192.8
L405S-108,1201620,02:05,53.260000000000005,8284.8
L405S-108,1201620,02:10,55.8,7812.0
L405S-108,1201620,02:15,56.160000000000004,7915.2
L405S-108,1201620,02:20,58.06,8239.2
L405S-108,1201620,02:25,59.82000000000001,8136.0
L405S-108,1201620,02:30,57.34000000000001,8090.4
L405S-108,1201620,02:35,58.279999999999994,8428.8
L405S-108,1201620,02:40,59.52,8570.4
L405S-108,1201620,02:45,60.620000000000005,8901.6
L405S-108,1201620,02:50,61.3,8611.2
L405S-108,1201620,02:55,62.160000000000004,7840.8
L405S-108,1201620,03:00,62.720000000000006,7725.6
L405S-108,1201620,03:05,63.04,7156.8
L405S-108,1201620,03:10,62.620000000000005,7876.8
L405S-108,1201620,03:15,63.220000000000006,7219.2
L405S-108,1201620,03:20,63.18000000000001,7639.2
