link_id,time_la,period,flow_observed_vph,mainline_inflow_vph,on_ramp_flow_vph,D_vph,D_source,mu_vph,mu_source,D_rolling_1h_vph,D_peak_1h_vph,D_reference_window
L405S-030,03:25,NT1,5567.4,6417.6,537.6,6955.200000000001,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7242.299999999999,7693.900000000001,1h_rolling_peak
L405S-030,03:30,NT1,5880.6,6715.2,633.6,7348.8,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7205.2,7693.900000000001,1h_rolling_peak
L405S-030,03:35,NT1,5653.2,6826.8,633.6,7460.400000000001,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7204.900000000001,7693.900000000001,1h_rolling_peak
L405S-030,03:40,NT1,5889.6,6734.4,621.6,7356.0,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7159.5,7693.900000000001,1h_rolling_peak
L405S-030,03:45,NT1,6048.0,6840.0,600.0,7440.0,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7129.900000000001,7693.900000000001,1h_rolling_peak
L405S-030,03:50,NT1,5961.6,6682.8,631.2,7314.0,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7125.600000000001,7693.900000000001,1h_rolling_peak
L405S-030,03:55,NT1,6124.2,6652.8,556.8,7209.6,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7149.400000000001,7693.900000000001,1h_rolling_peak
L405S-030,04:00,NT1,5778.6,6358.8,463.2,6822.0,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7132.599999999999,7693.900000000001,1h_rolling_peak
L405S-030,04:05,NT1,6035.4,6540.0,633.6,7173.6,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7160.700000000001,7693.900000000001,1h_rolling_peak
L405S-030,04:10,NT1,5651.4,6534.0,554.4,7088.4,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7173.400000000001,7693.900000000001,1h_rolling_peak
L405S-030,04:15,NT1,5814.6,6369.6,540.0,6909.6,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7179.599999999999,7693.900000000001,1h_rolling_peak
L405S-030,04:20,NT1,5635.2,6750.0,602.4,7352.4,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7202.5,7693.900000000001,1h_rolling_peak
L405S-030,04:25,NT1,5332.8,6430.8,561.6,6992.400000000001,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7205.600000000001,7693.900000000001,1h_rolling_peak
L405S-030,04:30,NT1,5710.8,6938.4,520.8,7459.2,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7214.8,7693.900000000001,1h_rolling_peak
L405S-030,04:35,NT1,5581.2,6636.0,619.2,7255.2,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7197.7,7693.900000000001,1h_rolling_peak
L405S-030,04:40,NT1,5582.4,6672.0,576.0,7248.0,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7188.7,7693.900000000001,1h_rolling_peak
L405S-030,04:45,NT1,5350.8,6723.6,568.8,7292.400000000001,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7176.400000000001,7693.900000000001,1h_rolling_peak
L405S-030,04:50,NT1,5440.2,6679.2,580.8,7260.0,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7171.900000000001,7693.900000000001,1h_rolling_peak
L405S-030,04:55,NT1,5297.4,6457.2,628.8,7086.0,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7161.600000000001,7693.900000000001,1h_rolling_peak
L405S-030,05:00,NT1,5125.2,6174.0,501.6,6675.6,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7149.400000000001,7693.900000000001,1h_rolling_peak
L405S-030,05:05,NT1,5182.8,6196.8,588.0,6784.8,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7117.0,7693.900000000001,1h_rolling_peak
L405S-030,05:10,NT1,5279.4,6440.4,511.2,6951.599999999999,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7105.600000000001,7693.900000000001,1h_rolling_peak
L405S-030,05:15,NT1,5373.0,6508.8,604.8,7113.6,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7122.599999999999,7693.900000000001,1h_rolling_peak
L405S-030,05:20,NT1,5550.6,6774.0,453.6,7227.6,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7112.200000000001,7693.900000000001,1h_rolling_peak
L405S-030,05:25,NT1,5619.0,6823.2,592.8,7416.0,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7147.5,7693.900000000001,1h_rolling_peak
L405S-030,05:30,NT1,5517.0,6640.8,600.0,7240.8,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7129.3,7693.900000000001,1h_rolling_peak
L405S-030,05:35,NT1,5511.0,6925.2,609.6,7534.8,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7152.599999999999,7693.900000000001,1h_rolling_peak
L405S-030,05:40,NT1,5661.0,6775.2,638.4,7413.599999999999,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7166.400000000001,7693.900000000001,1h_rolling_peak
L405S-030,05:45,NT1,5420.4,6450.0,568.8,7018.8,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7143.599999999999,7693.900000000001,1h_rolling_peak
L405S-030,05:50,NT1,5436.6,6583.2,571.2,7154.4,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7134.799999999999,7693.900000000001,1h_rolling_peak
L405S-030,05:55,NT1,5545.2,6543.6,549.6,7093.200000000001,observed_upstream_mainline,6093.0,daily_congested_median_across_weekdays,7135.399999999999,7693.900000000001,1h_rolling_peak
L405S-030,19:00,NT2,888.6,660.0,19.2,679.2,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,,8249.1,1h_rolling_peak
L405S-030,19:05,NT2,760.8,523.2,12.0,535.2,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,,8249.1,1h_rolling_peak
L405S-030,19:10,NT2,792.6,540.0,16.8,556.8,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,,8249.1,1h_rolling_peak
L405S-030,19:15,NT2,800.4,559.2,14.4,573.6,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,,8249.1,1h_rolling_peak
L405S-030,19:20,NT2,742.2,519.6,36.0,555.6,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,,8249.1,1h_rolling_peak
L405S-030,19:25,NT2,804.6,580.8,31.2,612.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,,8249.1,1h_rolling_peak
L405S-030,19:30,NT2,797.4,596.4,26.4,622.8,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,,8249.1,1h_rolling_peak
L405S-030,19:35,NT2,844.2,602.4,26.4,628.8,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,,8249.1,1h_rolling_peak
L405S-030,19:40,NT2,795.0,567.6,31.2,598.8000000000001,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,,8249.1,1h_rolling_peak
L405S-030,19:45,NT2,828.6,579.6,28.8,608.4,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,,8249.1,1h_rolling_peak
L405S-030,19:50,NT2,800.4,588.0,24.0,612.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,,8249.1,1h_rolling_peak
L405S-030,19:55,NT2,780.0,604.8,26.4,631.1999999999999,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,601.1999999999999,8249.1,1h_rolling_peak
L405S-030,20:00,NT2,859.2,598.8,40.8,639.5999999999999,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,597.9,8249.1,1h_rolling_peak
L405S-030,20:05,NT2,780.6,522.0,40.8,562.8,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,600.2,8249.1,1h_rolling_peak
L405S-030,20:10,NT2,815.4,588.0,31.2,619.2,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,605.4,8249.1,1h_rolling_peak
L405S-030,20:15,NT2,871.2,672.0,26.4,698.4,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,615.8,8249.1,1h_rolling_peak
L405S-030,20:20,NT2,908.4,766.8,31.2,798.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,636.0,8249.1,1h_rolling_peak
L405S-030,20:25,NT2,1014.0,843.6,19.2,862.8000000000001,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,656.9,8249.1,1h_rolling_peak
L405S-030,20:30,NT2,1078.8,916.8,64.8,981.5999999999999,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,686.8000000000001,8249.1,1h_rolling_peak
L405S-030,20:35,NT2,1105.8,916.8,55.2,972.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,715.4,8249.1,1h_rolling_peak
L405S-030,20:40,NT2,1160.4,1009.2,76.8,1086.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,756.0,8249.1,1h_rolling_peak
L405S-030,20:45,NT2,1105.2,956.4,50.4,1006.8,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,789.1999999999999,8249.1,1h_rolling_peak
L405S-030,20:50,NT2,1224.6,1045.2,81.6,1126.8,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,832.1,8249.1,1h_rolling_peak
L405S-030,20:55,NT2,1231.8,1034.4,74.4,1108.8000000000002,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,871.9,8249.1,1h_rolling_peak
L405S-030,21:00,NT2,1120.8,892.8,43.2,936.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,896.6,8249.1,1h_rolling_peak
L405S-030,21:05,NT2,1272.6,966.0,55.2,1021.2,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,934.8000000000001,8249.1,1h_rolling_peak
L405S-030,21:10,NT2,1476.0,1071.6,57.6,1129.1999999999998,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,977.3000000000001,8249.1,1h_rolling_peak
L405S-030,21:15,NT2,1599.0,1336.8,67.2,1404.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,1036.1,8249.1,1h_rolling_peak
L405S-030,21:20,NT2,1906.8,1620.0,93.6,1713.6,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,1112.3999999999999,8249.1,1h_rolling_peak
L405S-030,21:25,NT2,2049.0,1920.0,100.8,2020.8,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,1208.8999999999999,8249.1,1h_rolling_peak
L405S-030,21:30,NT2,2238.6,2115.6,129.6,2245.2,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,1314.2,8249.1,1h_rolling_peak
L405S-030,21:35,NT2,2293.2,2328.0,204.0,2532.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,1444.1999999999998,8249.1,1h_rolling_peak
L405S-030,21:40,NT2,2484.0,2686.8,264.0,2950.8,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,1599.6000000000001,8249.1,1h_rolling_peak
L405S-030,21:45,NT2,2635.8,2973.6,230.4,3204.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,1782.7,8249.1,1h_rolling_peak
L405S-030,21:50,NT2,2530.2,2746.8,153.6,2900.4,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,1930.5,8249.1,1h_rolling_peak
L405S-030,21:55,NT2,2322.6,2455.2,158.4,2613.6,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,2055.9,8249.1,1h_rolling_peak
L405S-030,22:00,NT2,2366.4,2410.8,146.4,2557.2000000000003,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,2191.0,8249.1,1h_rolling_peak
L405S-030,22:05,NT2,2336.4,2414.4,153.6,2568.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,2319.9,8249.1,1h_rolling_peak
L405S-030,22:10,NT2,2728.2,2920.8,172.8,3093.6000000000004,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,2483.6,8249.1,1h_rolling_peak
L405S-030,22:15,NT2,2814.6,3120.0,218.4,3338.4,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,2644.8,8249.1,1h_rolling_peak
L405S-030,22:20,NT2,3355.8,3618.0,230.4,3848.4,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,2822.7000000000003,8249.1,1h_rolling_peak
L405S-030,22:25,NT2,3358.2,3902.4,223.2,4125.6,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,2998.1,8249.1,1h_rolling_peak
L405S-030,22:30,NT2,3687.0,4525.2,268.8,4794.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,3210.5,8249.1,1h_rolling_peak
L405S-030,22:35,NT2,4296.0,5090.4,355.2,5445.599999999999,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,3453.3000000000006,8249.1,1h_rolling_peak
L405S-030,22:40,NT2,4655.4,5761.2,331.2,6092.4,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,3715.1,8249.1,1h_rolling_peak
L405S-030,22:45,NT2,5016.6,6134.4,384.0,6518.4,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,3991.2999999999997,8249.1,1h_rolling_peak
L405S-030,22:50,NT2,4774.2,5907.6,422.4,6330.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,4277.099999999999,8249.1,1h_rolling_peak
L405S-030,22:55,NT2,4858.2,6105.6,307.2,6412.8,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,4593.7,8249.1,1h_rolling_peak
L405S-030,23:00,NT2,4591.8,5626.8,422.4,6049.2,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,4884.7,8249.1,1h_rolling_peak
L405S-030,23:05,NT2,4748.4,6040.8,338.4,6379.2,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,5202.3,8249.1,1h_rolling_peak
L405S-030,23:10,NT2,5456.4,6951.6,424.8,7376.400000000001,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,5559.200000000001,8249.1,1h_rolling_peak
L405S-030,23:15,NT2,5887.2,7527.6,612.0,8139.6,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,5959.3,8249.1,1h_rolling_peak
L405S-030,23:20,NT2,6360.6,7905.6,540.0,8445.6,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,6342.399999999999,8249.1,1h_rolling_peak
L405S-030,23:25,NT2,6777.0,8444.4,693.6,9138.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,6760.099999999999,8249.1,1h_rolling_peak
L405S-030,23:30,NT2,6583.2,8406.0,643.2,9049.2,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,7114.700000000001,8249.1,1h_rolling_peak
L405S-030,23:35,NT2,7064.4,8287.2,688.8,8976.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,7408.900000000001,8249.1,1h_rolling_peak
L405S-030,23:40,NT2,7270.8,8468.4,724.8,9193.199999999999,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,7667.3,8249.1,1h_rolling_peak
L405S-030,23:45,NT2,7047.6,8460.0,794.4,9254.4,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,7895.3,8249.1,1h_rolling_peak
L405S-030,23:50,NT2,6811.8,7886.4,660.0,8546.4,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,8080.0,8249.1,1h_rolling_peak
L405S-030,23:55,NT2,6578.4,7844.4,597.6,8442.0,observed_upstream_mainline,1806.0,daily_period_median_fallback_no_congestion,8249.1,8249.1,1h_rolling_peak
L405S-030,15:00,PM,2836.8,3146.4,160.8,3307.2000000000003,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,,2942.7000000000003,1h_rolling_peak
L405S-030,15:05,PM,2743.8,2978.4,112.8,3091.2000000000003,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,,2942.7000000000003,1h_rolling_peak
L405S-030,15:10,PM,2651.4,3104.4,158.4,3262.8,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,,2942.7000000000003,1h_rolling_peak
L405S-030,15:15,PM,2650.2,2854.8,168.0,3022.8,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,,2942.7000000000003,1h_rolling_peak
L405S-030,15:20,PM,2649.0,2925.6,165.6,3091.2,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,,2942.7000000000003,1h_rolling_peak
L405S-030,15:25,PM,2670.6,3000.0,139.2,3139.2,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,,2942.7000000000003,1h_rolling_peak
L405S-030,15:30,PM,2357.4,2714.4,120.0,2834.4,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,,2942.7000000000003,1h_rolling_peak
L405S-030,15:35,PM,2533.2,2715.6,127.2,2842.7999999999997,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,,2942.7000000000003,1h_rolling_peak
L405S-030,15:40,PM,2479.2,2768.4,158.4,2926.8,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,,2942.7000000000003,1h_rolling_peak
L405S-030,15:45,PM,2376.6,2593.2,108.0,2701.2,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,,2942.7000000000003,1h_rolling_peak
L405S-030,15:50,PM,2334.6,2475.6,153.6,2629.2,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,,2942.7000000000003,1h_rolling_peak
L405S-030,15:55,PM,2235.6,2394.0,69.6,2463.6,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2942.7000000000003,2942.7000000000003,1h_rolling_peak
L405S-030,16:00,PM,2106.6,2193.6,146.4,2340.0,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2862.1,2942.7000000000003,1h_rolling_peak
L405S-030,16:05,PM,2031.0,2092.8,50.4,2143.2000000000003,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2783.1,2942.7000000000003,1h_rolling_peak
L405S-030,16:10,PM,1847.4,2028.0,86.4,2114.4,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2687.4,2942.7000000000003,1h_rolling_peak
L405S-030,16:15,PM,2010.0,2210.4,86.4,2296.8,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2626.9,2942.7000000000003,1h_rolling_peak
L405S-030,16:20,PM,1999.8,2149.2,84.0,2233.2,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2555.4,2942.7000000000003,1h_rolling_peak
L405S-030,16:25,PM,1864.8,2031.6,55.2,2086.7999999999997,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2467.7,2942.7000000000003,1h_rolling_peak
L405S-030,16:30,PM,1802.4,1934.4,72.0,2006.4,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2398.7000000000003,2942.7000000000003,1h_rolling_peak
L405S-030,16:35,PM,1815.0,1834.8,105.6,1940.3999999999999,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2323.4999999999995,2942.7000000000003,1h_rolling_peak
L405S-030,16:40,PM,1720.8,1718.4,105.6,1824.0,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2231.6,2942.7000000000003,1h_rolling_peak
L405S-030,16:45,PM,1801.2,1828.8,74.4,1903.2,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2165.1,2942.7000000000003,1h_rolling_peak
L405S-030,16:50,PM,1641.0,1653.6,55.2,1708.8,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2088.4,2942.7000000000003,1h_rolling_peak
L405S-030,16:55,PM,1604.4,1558.8,67.2,1626.0,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,2018.5999999999997,2942.7000000000003,1h_rolling_peak
L405S-030,17:00,PM,1484.4,1622.4,33.6,1656.0,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1961.5999999999997,2942.7000000000003,1h_rolling_peak
L405S-030,17:05,PM,1381.2,1477.2,69.6,1546.8,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1911.9000000000003,2942.7000000000003,1h_rolling_peak
L405S-030,17:10,PM,1336.2,1466.4,74.4,1540.8000000000002,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1864.1000000000001,2942.7000000000003,1h_rolling_peak
L405S-030,17:15,PM,1346.4,1399.2,43.2,1442.4,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1792.9000000000003,2942.7000000000003,1h_rolling_peak
L405S-030,17:20,PM,1312.8,1327.2,45.6,1372.8,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1721.2,2942.7000000000003,1h_rolling_peak
L405S-030,17:25,PM,1246.8,1315.2,36.0,1351.2,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1659.9000000000003,2942.7000000000003,1h_rolling_peak
L405S-030,17:30,PM,1231.8,1198.8,31.2,1230.0,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1595.2,2942.7000000000003,1h_rolling_peak
L405S-030,17:35,PM,1180.8,1102.8,28.8,1131.6,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1527.8000000000002,2942.7000000000003,1h_rolling_peak
L405S-030,17:40,PM,1075.8,958.8,36.0,994.8,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1458.7,2942.7000000000003,1h_rolling_peak
L405S-030,17:45,PM,1027.8,885.6,38.4,924.0,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1377.1000000000001,2942.7000000000003,1h_rolling_peak
L405S-030,17:50,PM,1231.8,1183.2,36.0,1219.2,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1336.3,2942.7000000000003,1h_rolling_peak
L405S-030,17:55,PM,1075.8,970.8,21.6,992.4,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1283.5,2942.7000000000003,1h_rolling_peak
L405S-030,18:00,PM,1090.2,925.2,12.0,937.2,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1223.6000000000001,2942.7000000000003,1h_rolling_peak
L405S-030,18:05,PM,967.8,774.0,48.0,822.0,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1163.2,2942.7000000000003,1h_rolling_peak
L405S-030,18:10,PM,911.4,752.4,45.6,798.0,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1101.3,2942.7000000000003,1h_rolling_peak
L405S-030,18:15,PM,947.4,780.0,14.4,794.4,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,1047.3,2942.7000000000003,1h_rolling_peak
L405S-030,18:20,PM,900.0,740.4,21.6,762.0,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,996.4000000000001,2942.7000000000003,1h_rolling_peak
L405S-030,18:25,PM,945.0,763.2,19.2,782.4000000000001,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,949.0,2942.7000000000003,1h_rolling_peak
L405S-030,18:30,PM,906.0,699.6,21.6,721.2,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,906.6,2942.7000000000003,1h_rolling_peak
L405S-030,18:35,PM,874.8,656.4,28.8,685.1999999999999,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,869.4,2942.7000000000003,1h_rolling_peak
L405S-030,18:40,PM,889.8,712.8,24.0,736.8,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,847.9000000000001,2942.7000000000003,1h_rolling_peak
L405S-030,18:45,PM,867.0,661.2,31.2,692.4000000000001,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,828.6,2942.7000000000003,1h_rolling_peak
L405S-030,18:50,PM,835.8,637.2,14.4,651.6,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,781.3000000000001,2942.7000000000003,1h_rolling_peak
L405S-030,18:55,PM,774.0,550.8,26.4,577.1999999999999,observed_upstream_mainline,1504.5,daily_period_median_fallback_no_congestion,746.6999999999999,2942.7000000000003,1h_rolling_peak
L405S-058,06:00,AM,6376.8,6160.8,0.0,6160.8,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,,7119.0,1h_rolling_peak
L405S-058,06:05,AM,6777.6,6286.8,0.0,6286.8,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,,7119.0,1h_rolling_peak
L405S-058,06:10,AM,6864.0,6672.0,0.0,6672.0,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,,7119.0,1h_rolling_peak
L405S-058,06:15,AM,6895.2,6621.6,0.0,6621.6,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,,7119.0,1h_rolling_peak
L405S-058,06:20,AM,6962.4,6742.8,0.0,6742.8,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,,7119.0,1h_rolling_peak
L405S-058,06:25,AM,7123.2,6663.6,0.0,6663.6,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,,7119.0,1h_rolling_peak
L405S-058,06:30,AM,7128.0,6864.0,0.0,6864.0,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,,7119.0,1h_rolling_peak
L405S-058,06:35,AM,7003.2,6832.8,0.0,6832.8,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,,7119.0,1h_rolling_peak
L405S-058,06:40,AM,7214.4,7243.2,0.0,7243.2,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,,7119.0,1h_rolling_peak
L405S-058,06:45,AM,7288.8,6968.4,0.0,6968.4,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,,7119.0,1h_rolling_peak
L405S-058,06:50,AM,6885.6,7106.4,0.0,7106.4,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,,7119.0,1h_rolling_peak
L405S-058,06:55,AM,6796.8,6784.8,0.0,6784.8,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,6745.599999999999,7119.0,1h_rolling_peak
L405S-058,07:00,AM,6511.2,6877.2,0.0,6877.2,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,6805.299999999999,7119.0,1h_rolling_peak
L405S-058,07:05,AM,6626.4,6895.2,0.0,6895.2,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,6856.0,7119.0,1h_rolling_peak
L405S-058,07:10,AM,6933.6,7198.8,0.0,7198.8,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,6899.899999999999,7119.0,1h_rolling_peak
L405S-058,07:15,AM,6789.6,7128.0,0.0,7128.0,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,6942.099999999999,7119.0,1h_rolling_peak
L405S-058,07:20,AM,7320.0,7665.6,0.0,7665.6,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,7019.0,7119.0,1h_rolling_peak
L405S-058,07:25,AM,6952.8,7057.2,0.0,7057.2,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,7051.799999999999,7119.0,1h_rolling_peak
L405S-058,07:30,AM,6912.0,7018.8,0.0,7018.8,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,7064.7,7119.0,1h_rolling_peak
L405S-058,07:35,AM,6729.6,6872.4,0.0,6872.4,observed_upstream_mainline,7044.0,daily_period_median_fallback_no_congestion,7068.0,7119.0,1h_rolling_peak
