model_link_id,tmc_id,timestamp_la,timestamp,interval_min,day_id,day_type,period_id,speed_mph,flow_rate_vph,interval_volume_veh,occupancy,sample_count,coverage_ratio,lanes,source_corridor,quality_flag,observed_or_inferred
L405S-001,1222782,2025-06-20 06:50:00-07:00,2025-06-20T13:50:00Z,5,2025-06-20,weekday,AM,61.9,5472.0,456.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 06:55:00-07:00,2025-06-20T13:55:00Z,5,2025-06-20,weekday,AM,63.50000000000001,5460.0,455.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 07:00:00-07:00,2025-06-20T14:00:00Z,5,2025-06-20,weekday,AM,62.0,5256.0,438.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 07:05:00-07:00,2025-06-20T14:05:00Z,5,2025-06-20,weekday,AM,61.3,5796.0,483.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 07:10:00-07:00,2025-06-20T14:10:00Z,5,2025-06-20,weekday,AM,61.50000000000001,6000.0,500.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 07:15:00-07:00,2025-06-20T14:15:00Z,5,2025-06-20,weekday,AM,61.70000000000001,5568.0,464.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 07:20:00-07:00,2025-06-20T14:20:00Z,5,2025-06-20,weekday,AM,62.4,5280.0,440.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 07:25:00-07:00,2025-06-20T14:25:00Z,5,2025-06-20,weekday,AM,62.0,5340.0,445.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 07:30:00-07:00,2025-06-20T14:30:00Z,5,2025-06-20,weekday,AM,61.9,5388.0,449.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 07:35:00-07:00,2025-06-20T14:35:00Z,5,2025-06-20,weekday,AM,61.400000000000006,5652.0,471.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 07:40:00-07:00,2025-06-20T14:40:00Z,5,2025-06-20,weekday,AM,61.60000000000001,4980.0,415.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 07:45:00-07:00,2025-06-20T14:45:00Z,5,2025-06-20,weekday,AM,62.7,5328.0,444.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 07:50:00-07:00,2025-06-20T14:50:00Z,5,2025-06-20,weekday,AM,62.9,5592.0,466.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 07:55:00-07:00,2025-06-20T14:55:00Z,5,2025-06-20,weekday,AM,63.400000000000006,5388.0,449.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 08:00:00-07:00,2025-06-20T15:00:00Z,5,2025-06-20,weekday,AM,63.70000000000001,5268.0,439.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 08:05:00-07:00,2025-06-20T15:05:00Z,5,2025-06-20,weekday,AM,61.8,5628.0,469.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 08:10:00-07:00,2025-06-20T15:10:00Z,5,2025-06-20,weekday,AM,60.9,5112.0,426.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 08:15:00-07:00,2025-06-20T15:15:00Z,5,2025-06-20,weekday,AM,61.70000000000001,5232.0,436.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 08:20:00-07:00,2025-06-20T15:20:00Z,5,2025-06-20,weekday,AM,61.70000000000001,5376.0,448.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 08:25:00-07:00,2025-06-20T15:25:00Z,5,2025-06-20,weekday,AM,61.70000000000001,5292.0,441.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 08:30:00-07:00,2025-06-20T15:30:00Z,5,2025-06-20,weekday,AM,62.7,5208.0,434.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 08:35:00-07:00,2025-06-20T15:35:00Z,5,2025-06-20,weekday,AM,61.8,5496.0,458.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 08:40:00-07:00,2025-06-20T15:40:00Z,5,2025-06-20,weekday,AM,62.0,5412.0,451.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 08:45:00-07:00,2025-06-20T15:45:00Z,5,2025-06-20,weekday,AM,61.60000000000001,5436.0,453.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 08:50:00-07:00,2025-06-20T15:50:00Z,5,2025-06-20,weekday,AM,62.6,5496.0,458.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 08:55:00-07:00,2025-06-20T15:55:00Z,5,2025-06-20,weekday,AM,61.70000000000001,5292.0,441.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 09:00:00-07:00,2025-06-20T16:00:00Z,5,2025-06-20,weekday,AM,61.50000000000001,5340.0,445.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 09:05:00-07:00,2025-06-20T16:05:00Z,5,2025-06-20,weekday,AM,61.20000000000001,5760.0,480.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 09:10:00-07:00,2025-06-20T16:10:00Z,5,2025-06-20,weekday,AM,61.9,5436.0,453.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 09:15:00-07:00,2025-06-20T16:15:00Z,5,2025-06-20,weekday,AM,62.7,5388.0,449.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 09:20:00-07:00,2025-06-20T16:20:00Z,5,2025-06-20,weekday,AM,63.00000000000001,5652.0,471.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 09:25:00-07:00,2025-06-20T16:25:00Z,5,2025-06-20,weekday,AM,61.70000000000001,5328.0,444.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 09:30:00-07:00,2025-06-20T16:30:00Z,5,2025-06-20,weekday,AM,60.8,5688.0,474.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 09:35:00-07:00,2025-06-20T16:35:00Z,5,2025-06-20,weekday,AM,61.10000000000001,5832.0,486.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 09:40:00-07:00,2025-06-20T16:40:00Z,5,2025-06-20,weekday,AM,62.1,5280.0,440.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 09:45:00-07:00,2025-06-20T16:45:00Z,5,2025-06-20,weekday,AM,61.0,5436.0,453.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 09:50:00-07:00,2025-06-20T16:50:00Z,5,2025-06-20,weekday,AM,60.6,5844.0,487.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 09:55:00-07:00,2025-06-20T16:55:00Z,5,2025-06-20,weekday,AM,60.8,5628.0,469.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 10:00:00-07:00,2025-06-20T17:00:00Z,5,2025-06-20,weekday,MD,62.0,5604.0,467.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 10:05:00-07:00,2025-06-20T17:05:00Z,5,2025-06-20,weekday,MD,60.9,5568.0,464.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 10:10:00-07:00,2025-06-20T17:10:00Z,5,2025-06-20,weekday,MD,62.3,5304.0,442.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 10:15:00-07:00,2025-06-20T17:15:00Z,5,2025-06-20,weekday,MD,62.1,5700.0,475.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 10:20:00-07:00,2025-06-20T17:20:00Z,5,2025-06-20,weekday,MD,64.0,5856.0,488.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 10:25:00-07:00,2025-06-20T17:25:00Z,5,2025-06-20,weekday,MD,63.20000000000001,5796.0,483.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 10:30:00-07:00,2025-06-20T17:30:00Z,5,2025-06-20,weekday,MD,63.00000000000001,5796.0,483.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 10:35:00-07:00,2025-06-20T17:35:00Z,5,2025-06-20,weekday,MD,63.60000000000001,5748.0,479.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 10:40:00-07:00,2025-06-20T17:40:00Z,5,2025-06-20,weekday,MD,64.1,5736.0,478.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 10:45:00-07:00,2025-06-20T17:45:00Z,5,2025-06-20,weekday,MD,64.6,5652.0,471.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 10:50:00-07:00,2025-06-20T17:50:00Z,5,2025-06-20,weekday,MD,63.10000000000001,5628.0,469.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 10:55:00-07:00,2025-06-20T17:55:00Z,5,2025-06-20,weekday,MD,63.00000000000001,5388.0,449.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 11:00:00-07:00,2025-06-20T18:00:00Z,5,2025-06-20,weekday,MD,63.8,5400.0,450.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 11:05:00-07:00,2025-06-20T18:05:00Z,5,2025-06-20,weekday,MD,64.0,5568.0,464.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 11:10:00-07:00,2025-06-20T18:10:00Z,5,2025-06-20,weekday,MD,64.0,5436.0,453.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 11:15:00-07:00,2025-06-20T18:15:00Z,5,2025-06-20,weekday,MD,65.0,5292.0,441.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 11:20:00-07:00,2025-06-20T18:20:00Z,5,2025-06-20,weekday,MD,64.1,5484.0,457.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 11:25:00-07:00,2025-06-20T18:25:00Z,5,2025-06-20,weekday,MD,64.6,5436.0,453.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 11:30:00-07:00,2025-06-20T18:30:00Z,5,2025-06-20,weekday,MD,64.5,5568.0,464.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 11:35:00-07:00,2025-06-20T18:35:00Z,5,2025-06-20,weekday,MD,65.2,5292.0,441.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 11:40:00-07:00,2025-06-20T18:40:00Z,5,2025-06-20,weekday,MD,64.2,5196.0,433.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 11:45:00-07:00,2025-06-20T18:45:00Z,5,2025-06-20,weekday,MD,64.1,5448.0,454.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 11:50:00-07:00,2025-06-20T18:50:00Z,5,2025-06-20,weekday,MD,63.8,5316.0,443.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 11:55:00-07:00,2025-06-20T18:55:00Z,5,2025-06-20,weekday,MD,64.5,5640.0,470.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 12:00:00-07:00,2025-06-20T19:00:00Z,5,2025-06-20,weekday,MD,65.2,5292.0,441.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 12:05:00-07:00,2025-06-20T19:05:00Z,5,2025-06-20,weekday,MD,64.2,5676.0,473.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 12:10:00-07:00,2025-06-20T19:10:00Z,5,2025-06-20,weekday,MD,64.3,5172.0,431.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 12:15:00-07:00,2025-06-20T19:15:00Z,5,2025-06-20,weekday,MD,65.9,5052.0,421.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 12:20:00-07:00,2025-06-20T19:20:00Z,5,2025-06-20,weekday,MD,67.6,4944.0,412.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 12:25:00-07:00,2025-06-20T19:25:00Z,5,2025-06-20,weekday,MD,67.1,5244.0,437.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 12:30:00-07:00,2025-06-20T19:30:00Z,5,2025-06-20,weekday,MD,66.8,4560.0,380.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 12:35:00-07:00,2025-06-20T19:35:00Z,5,2025-06-20,weekday,MD,66.1,5160.0,430.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 12:40:00-07:00,2025-06-20T19:40:00Z,5,2025-06-20,weekday,MD,67.8,5304.0,442.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 12:45:00-07:00,2025-06-20T19:45:00Z,5,2025-06-20,weekday,MD,67.9,4884.0,407.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 12:50:00-07:00,2025-06-20T19:50:00Z,5,2025-06-20,weekday,MD,69.4,5088.0,424.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 12:55:00-07:00,2025-06-20T19:55:00Z,5,2025-06-20,weekday,MD,69.5,4428.0,369.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 13:00:00-07:00,2025-06-20T20:00:00Z,5,2025-06-20,weekday,MD,68.0,4572.0,381.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 13:05:00-07:00,2025-06-20T20:05:00Z,5,2025-06-20,weekday,MD,66.0,4632.0,386.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 13:10:00-07:00,2025-06-20T20:10:00Z,5,2025-06-20,weekday,MD,66.4,5040.0,420.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 13:15:00-07:00,2025-06-20T20:15:00Z,5,2025-06-20,weekday,MD,67.2,4284.0,357.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 13:20:00-07:00,2025-06-20T20:20:00Z,5,2025-06-20,weekday,MD,68.2,4236.0,353.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 13:25:00-07:00,2025-06-20T20:25:00Z,5,2025-06-20,weekday,MD,66.8,4608.0,384.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 13:30:00-07:00,2025-06-20T20:30:00Z,5,2025-06-20,weekday,MD,66.8,4428.0,369.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 13:35:00-07:00,2025-06-20T20:35:00Z,5,2025-06-20,weekday,MD,66.5,3720.0,310.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 13:40:00-07:00,2025-06-20T20:40:00Z,5,2025-06-20,weekday,MD,65.8,4440.0,370.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 13:45:00-07:00,2025-06-20T20:45:00Z,5,2025-06-20,weekday,MD,66.8,3744.0,312.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 13:50:00-07:00,2025-06-20T20:50:00Z,5,2025-06-20,weekday,MD,66.2,4104.0,342.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 13:55:00-07:00,2025-06-20T20:55:00Z,5,2025-06-20,weekday,MD,66.5,3912.0,326.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 14:00:00-07:00,2025-06-20T21:00:00Z,5,2025-06-20,weekday,MD,68.5,4212.0,351.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 14:05:00-07:00,2025-06-20T21:05:00Z,5,2025-06-20,weekday,MD,69.7,3972.0,331.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 14:10:00-07:00,2025-06-20T21:10:00Z,5,2025-06-20,weekday,MD,69.5,3756.0,313.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 14:15:00-07:00,2025-06-20T21:15:00Z,5,2025-06-20,weekday,MD,71.1,3600.0,300.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 14:20:00-07:00,2025-06-20T21:20:00Z,5,2025-06-20,weekday,MD,70.9,3876.0,323.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 14:25:00-07:00,2025-06-20T21:25:00Z,5,2025-06-20,weekday,MD,71.2,3264.0,272.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 14:30:00-07:00,2025-06-20T21:30:00Z,5,2025-06-20,weekday,MD,72.7,3372.0,281.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 14:35:00-07:00,2025-06-20T21:35:00Z,5,2025-06-20,weekday,MD,71.7,3492.0,291.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 14:40:00-07:00,2025-06-20T21:40:00Z,5,2025-06-20,weekday,MD,70.9,3720.0,310.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 14:45:00-07:00,2025-06-20T21:45:00Z,5,2025-06-20,weekday,MD,69.9,3636.0,303.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 14:50:00-07:00,2025-06-20T21:50:00Z,5,2025-06-20,weekday,MD,71.9,3216.0,268.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 14:55:00-07:00,2025-06-20T21:55:00Z,5,2025-06-20,weekday,MD,71.9,2928.0,244.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 15:00:00-07:00,2025-06-20T22:00:00Z,5,2025-06-20,weekday,PM,69.7,3192.0,266.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 15:05:00-07:00,2025-06-20T22:05:00Z,5,2025-06-20,weekday,PM,68.7,3324.0,277.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 15:10:00-07:00,2025-06-20T22:10:00Z,5,2025-06-20,weekday,PM,68.5,3276.0,273.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 15:15:00-07:00,2025-06-20T22:15:00Z,5,2025-06-20,weekday,PM,70.2,3384.0,282.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 15:20:00-07:00,2025-06-20T22:20:00Z,5,2025-06-20,weekday,PM,70.3,3240.0,270.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 15:25:00-07:00,2025-06-20T22:25:00Z,5,2025-06-20,weekday,PM,71.0,2760.0,230.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 15:30:00-07:00,2025-06-20T22:30:00Z,5,2025-06-20,weekday,PM,70.3,3192.0,266.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 15:35:00-07:00,2025-06-20T22:35:00Z,5,2025-06-20,weekday,PM,70.5,2760.0,230.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 15:40:00-07:00,2025-06-20T22:40:00Z,5,2025-06-20,weekday,PM,69.5,3060.0,255.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 15:45:00-07:00,2025-06-20T22:45:00Z,5,2025-06-20,weekday,PM,69.3,3120.0,260.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 15:50:00-07:00,2025-06-20T22:50:00Z,5,2025-06-20,weekday,PM,68.1,2904.0,242.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 15:55:00-07:00,2025-06-20T22:55:00Z,5,2025-06-20,weekday,PM,69.0,2748.0,229.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 16:00:00-07:00,2025-06-20T23:00:00Z,5,2025-06-20,weekday,PM,68.2,2748.0,229.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 16:05:00-07:00,2025-06-20T23:05:00Z,5,2025-06-20,weekday,PM,67.4,2832.0,236.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 16:10:00-07:00,2025-06-20T23:10:00Z,5,2025-06-20,weekday,PM,68.9,2712.0,226.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 16:15:00-07:00,2025-06-20T23:15:00Z,5,2025-06-20,weekday,PM,68.1,2880.0,240.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 16:20:00-07:00,2025-06-20T23:20:00Z,5,2025-06-20,weekday,PM,69.0,2640.0,220.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 16:25:00-07:00,2025-06-20T23:25:00Z,5,2025-06-20,weekday,PM,71.0,2424.0,202.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 16:30:00-07:00,2025-06-20T23:30:00Z,5,2025-06-20,weekday,PM,69.6,2604.0,217.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 16:35:00-07:00,2025-06-20T23:35:00Z,5,2025-06-20,weekday,PM,69.5,2676.0,223.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 16:40:00-07:00,2025-06-20T23:40:00Z,5,2025-06-20,weekday,PM,69.9,2340.0,195.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 16:45:00-07:00,2025-06-20T23:45:00Z,5,2025-06-20,weekday,PM,70.9,1896.0,158.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 16:50:00-07:00,2025-06-20T23:50:00Z,5,2025-06-20,weekday,PM,71.5,2016.0,168.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 16:55:00-07:00,2025-06-20T23:55:00Z,5,2025-06-20,weekday,PM,70.6,2052.0,171.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 17:00:00-07:00,2025-06-21T00:00:00Z,5,2025-06-20,weekday,PM,70.5,1476.0,123.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 17:05:00-07:00,2025-06-21T00:05:00Z,5,2025-06-20,weekday,PM,70.5,1404.0,117.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 17:10:00-07:00,2025-06-21T00:10:00Z,5,2025-06-20,weekday,PM,70.1,1764.0,147.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 17:15:00-07:00,2025-06-21T00:15:00Z,5,2025-06-20,weekday,PM,68.3,1644.0,137.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 17:20:00-07:00,2025-06-21T00:20:00Z,5,2025-06-20,weekday,PM,68.1,1824.0,152.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 17:25:00-07:00,2025-06-21T00:25:00Z,5,2025-06-20,weekday,PM,68.4,1344.0,112.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 17:30:00-07:00,2025-06-21T00:30:00Z,5,2025-06-20,weekday,PM,69.1,1584.0,132.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 17:35:00-07:00,2025-06-21T00:35:00Z,5,2025-06-20,weekday,PM,69.7,1332.0,111.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 17:40:00-07:00,2025-06-21T00:40:00Z,5,2025-06-20,weekday,PM,68.0,1248.0,104.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 17:45:00-07:00,2025-06-21T00:45:00Z,5,2025-06-20,weekday,PM,68.1,1260.0,105.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 17:50:00-07:00,2025-06-21T00:50:00Z,5,2025-06-20,weekday,PM,69.3,1380.0,115.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 17:55:00-07:00,2025-06-21T00:55:00Z,5,2025-06-20,weekday,PM,69.3,1128.0,94.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 18:00:00-07:00,2025-06-21T01:00:00Z,5,2025-06-20,weekday,PM,68.1,1068.0,89.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 18:05:00-07:00,2025-06-21T01:05:00Z,5,2025-06-20,weekday,PM,67.2,1392.0,116.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 18:10:00-07:00,2025-06-21T01:10:00Z,5,2025-06-20,weekday,PM,68.5,1236.0,103.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 18:15:00-07:00,2025-06-21T01:15:00Z,5,2025-06-20,weekday,PM,69.1,1056.0,88.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 18:20:00-07:00,2025-06-21T01:20:00Z,5,2025-06-20,weekday,PM,67.8,936.0,78.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 18:25:00-07:00,2025-06-21T01:25:00Z,5,2025-06-20,weekday,PM,67.7,1056.0,88.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 18:30:00-07:00,2025-06-21T01:30:00Z,5,2025-06-20,weekday,PM,68.9,840.0,70.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-20 18:35:00-07:00,2025-06-21T01:35:00Z,5,2025-06-20,weekday,PM,68.8,876.0,73.0,,1,1.0,5,D12_I405_S,observed_complete,observed
