link_id,corridor,tmc_code,t_min,anchor_period,lanes,length_mi,free_speed_mph,cutoff_mph,obs_speed_mph,model_speed_mph,assignment_only_speed_mph,queue_model_veh,queue_meas_veh,clock,in_pm_period,in_episode_obs,in_episode_model
28712,I395_NB,110+04122,1005,PM,4,0.04,66.5465,46.58254999999999,50.37260869565217,66.5465,66.5465,0.0,0.0,16:45,True,False,False
28712,I395_NB,110+04122,1020,PM,4,0.04,66.5465,46.58254999999999,49.41304347826087,66.5465,66.5465,0.0,0.0,17:00,True,False,False
28712,I395_NB,110+04122,1035,PM,4,0.04,66.5465,46.58254999999999,47.64,66.5465,66.5465,0.0,0.0,17:15,True,False,False
28712,I395_NB,110+04122,1050,PM,4,0.04,66.5465,46.58254999999999,47.57826086956521,66.5465,66.5465,0.0,0.0,17:30,True,False,False
28712,I395_NB,110+04122,1065,PM,4,0.04,66.5465,46.58254999999999,47.33608695652174,66.5465,66.5465,0.0,0.0,17:45,True,False,False
28712,I395_NB,110+04122,1080,PM,4,0.04,66.5465,46.58254999999999,49.055217391304346,66.5465,66.5465,0.0,0.0,18:00,True,False,False
28712,I395_NB,110+04122,1095,PM,4,0.04,66.5465,46.58254999999999,49.68130434782609,66.5465,66.5465,0.0,0.0,18:15,True,False,False
28712,I395_NB,110+04122,1110,PM,4,0.04,66.5465,46.58254999999999,48.59739130434782,66.5465,66.5465,0.0,0.0,18:30,True,False,False
28712,I395_NB,110+04122,1125,PM,4,0.04,66.5465,46.58254999999999,50.939130434782605,66.5465,66.5465,0.0,0.0,18:45,True,False,False
28724,I395_NB,110+04122,360,AM,3,0.25,66.5465,46.58254999999999,57.98521739130435,66.5465,66.5465,0.0,0.0,06:00,False,False,False
28724,I395_NB,110+04122,375,AM,3,0.25,66.5465,46.58254999999999,53.22782608695652,66.5465,66.5465,0.0,0.0,06:15,False,False,False
28724,I395_NB,110+04122,390,AM,3,0.25,66.5465,46.58254999999999,50.24913043478261,66.5465,66.5465,0.0,0.0,06:30,False,False,False
28724,I395_NB,110+04122,405,AM,3,0.25,66.5465,46.58254999999999,46.235652173913046,66.5465,66.5465,0.0,0.0,06:45,False,True,False
28724,I395_NB,110+04122,420,AM,3,0.25,66.5465,46.58254999999999,46.272608695652174,66.5465,66.5465,0.0,0.0,07:00,False,True,False
28724,I395_NB,110+04122,435,AM,3,0.25,66.5465,46.58254999999999,45.42521739130434,66.5465,66.5465,0.0,0.0,07:15,False,True,False
28724,I395_NB,110+04122,450,AM,3,0.25,66.5465,46.58254999999999,44.0995652173913,66.5465,66.5465,0.0,0.0,07:30,False,True,False
28724,I395_NB,110+04122,465,AM,3,0.25,66.5465,46.58254999999999,45.35608695652174,66.5465,66.5465,0.0,0.0,07:45,False,True,False
28724,I395_NB,110+04122,480,AM,3,0.25,66.5465,46.58254999999999,49.24739130434783,66.5465,66.5465,0.0,0.0,08:00,False,False,False
28724,I395_NB,110+04122,495,AM,3,0.25,66.5465,46.58254999999999,48.50913043478261,66.5465,66.5465,0.0,0.0,08:15,False,False,False
28724,I395_NB,110+04122,510,AM,3,0.25,66.5465,46.58254999999999,43.60869565217392,66.5465,66.5465,0.0,0.0,08:30,False,True,False
28724,I395_NB,110+04122,525,AM,3,0.25,66.5465,46.58254999999999,43.85782608695652,66.5465,66.5465,0.0,0.0,08:45,False,True,False
28724,I395_NB,110+04122,540,MD,3,0.25,66.5465,46.58254999999999,49.678260869565214,66.5465,66.5465,0.0,0.0,09:00,False,False,False
28724,I395_NB,110+04122,555,MD,3,0.25,66.5465,46.58254999999999,53.72869565217391,66.5465,66.5465,0.0,0.0,09:15,False,False,False
28724,I395_NB,110+04122,570,MD,3,0.25,66.5465,46.58254999999999,54.6991304347826,66.5465,66.5465,0.0,0.0,09:30,False,False,False
28724,I395_NB,110+04122,585,MD,3,0.25,66.5465,46.58254999999999,55.71608695652174,66.5465,66.5465,0.0,0.0,09:45,False,False,False
28724,I395_NB,110+04122,600,MD,3,0.25,66.5465,46.58254999999999,54.82043478260869,66.5465,66.5465,0.0,0.0,10:00,False,False,False
28724,I395_NB,110+04122,615,MD,3,0.25,66.5465,46.58254999999999,56.17652173913043,66.5465,66.5465,0.0,0.0,10:15,False,False,False
28724,I395_NB,110+04122,630,MD,3,0.25,66.5465,46.58254999999999,56.90478260869565,66.5465,66.5465,0.0,0.0,10:30,False,False,False
28724,I395_NB,110+04122,645,MD,3,0.25,66.5465,46.58254999999999,57.48391304347827,66.5465,66.5465,0.0,0.0,10:45,False,False,False
28724,I395_NB,110+04122,660,MD,3,0.25,66.5465,46.58254999999999,58.98434782608696,66.5465,66.5465,0.0,0.0,11:00,False,False,False
28724,I395_NB,110+04122,675,MD,3,0.25,66.5465,46.58254999999999,58.95217391304348,66.5465,66.5465,0.0,0.0,11:15,False,False,False
28724,I395_NB,110+04122,690,MD,3,0.25,66.5465,46.58254999999999,58.64173913043478,66.5465,66.5465,0.0,0.0,11:30,False,False,False
28724,I395_NB,110+04122,705,MD,3,0.25,66.5465,46.58254999999999,57.61739130434783,66.5465,66.5465,0.0,0.0,11:45,False,False,False
28724,I395_NB,110+04122,720,MD,3,0.25,66.5465,46.58254999999999,57.41173913043478,66.5465,66.5465,0.0,0.0,12:00,False,False,False
28724,I395_NB,110+04122,735,MD,3,0.25,66.5465,46.58254999999999,57.64521739130434,66.5465,66.5465,0.0,0.0,12:15,False,False,False
28724,I395_NB,110+04122,750,MD,3,0.25,66.5465,46.58254999999999,58.20043478260869,66.5465,66.5465,0.0,0.0,12:30,False,False,False
28724,I395_NB,110+04122,765,MD,3,0.25,66.5465,46.58254999999999,58.21260869565217,66.5465,66.5465,0.0,0.0,12:45,False,False,False
28724,I395_NB,110+04122,780,MD,3,0.25,66.5465,46.58254999999999,59.81478260869565,66.5465,66.5465,0.0,0.0,13:00,False,False,False
28724,I395_NB,110+04122,795,MD,3,0.25,66.5465,46.58254999999999,59.96521739130435,66.5465,66.5465,0.0,0.0,13:15,False,False,False
28724,I395_NB,110+04122,810,MD,3,0.25,66.5465,46.58254999999999,59.07869565217391,66.5465,66.5465,0.0,0.0,13:30,False,False,False
28724,I395_NB,110+04122,825,MD,3,0.25,66.5465,46.58254999999999,59.20695652173913,66.5465,66.5465,0.0,0.0,13:45,False,False,False
28724,I395_NB,110+04122,840,MD,3,0.25,66.5465,46.58254999999999,59.24869565217392,66.5465,66.5465,0.0,0.0,14:00,False,False,False
28724,I395_NB,110+04122,855,MD,3,0.25,66.5465,46.58254999999999,58.25869565217391,66.5465,66.5465,0.0,0.0,14:15,False,False,False
28724,I395_NB,110+04122,870,MD,3,0.25,66.5465,46.58254999999999,57.20260869565218,66.5465,66.5465,0.0,0.0,14:30,False,False,False
28724,I395_NB,110+04122,885,MD,3,0.25,66.5465,46.58254999999999,57.18695652173913,66.5465,66.5465,0.0,0.0,14:45,False,False,False
28724,I395_NB,110+04122,900,PM,3,0.25,66.5465,46.58254999999999,54.85739130434783,66.5465,66.5465,0.0,0.0,15:00,True,False,False
28724,I395_NB,110+04122,915,PM,3,0.25,66.5465,46.58254999999999,54.67739130434782,66.5465,66.5465,0.0,0.0,15:15,True,False,False
28724,I395_NB,110+04122,930,PM,3,0.25,66.5465,46.58254999999999,54.56304347826087,66.5465,66.5465,0.0,0.0,15:30,True,False,False
28724,I395_NB,110+04122,945,PM,3,0.25,66.5465,46.58254999999999,52.09782608695652,66.5465,66.5465,0.0,0.0,15:45,True,False,False
28724,I395_NB,110+04122,960,PM,3,0.25,66.5465,46.58254999999999,53.79086956521739,66.5465,66.5465,0.0,0.0,16:00,True,False,False
28724,I395_NB,110+04122,975,PM,3,0.25,66.5465,46.58254999999999,53.753913043478256,66.5465,66.5465,0.0,0.0,16:15,True,False,False
28724,I395_NB,110+04122,990,PM,3,0.25,66.5465,46.58254999999999,51.46173913043478,66.5465,66.5465,0.0,0.0,16:30,True,False,False
28724,I395_NB,110+04122,1005,PM,3,0.25,66.5465,46.58254999999999,50.37260869565217,66.5465,66.5465,0.0,0.0,16:45,True,False,False
28724,I395_NB,110+04122,1020,PM,3,0.25,66.5465,46.58254999999999,49.41304347826087,66.5465,66.5465,0.0,0.0,17:00,True,False,False
28724,I395_NB,110+04122,1035,PM,3,0.25,66.5465,46.58254999999999,47.64,66.5465,66.5465,0.0,0.0,17:15,True,False,False
28724,I395_NB,110+04122,1050,PM,3,0.25,66.5465,46.58254999999999,47.57826086956521,66.5465,66.5465,0.0,0.0,17:30,True,False,False
28724,I395_NB,110+04122,1065,PM,3,0.25,66.5465,46.58254999999999,47.33608695652174,66.5465,66.5465,0.0,0.0,17:45,True,False,False
28724,I395_NB,110+04122,1080,PM,3,0.25,66.5465,46.58254999999999,49.055217391304346,66.5465,66.5465,0.0,0.0,18:00,True,False,False
28724,I395_NB,110+04122,1095,PM,3,0.25,66.5465,46.58254999999999,49.68130434782609,66.5465,66.5465,0.0,0.0,18:15,True,False,False
28724,I395_NB,110+04122,1110,PM,3,0.25,66.5465,46.58254999999999,48.59739130434782,66.5465,66.5465,0.0,0.0,18:30,True,False,False
28724,I395_NB,110+04122,1125,PM,3,0.25,66.5465,46.58254999999999,50.939130434782605,66.5465,66.5465,0.0,0.0,18:45,True,False,False
29007,I395_NB,110+04121,360,AM,4,0.43,65.333,45.73309999999999,55.06608695652174,65.333,65.333,0.0,0.0,06:00,False,False,False
29007,I395_NB,110+04121,375,AM,4,0.43,65.333,45.73309999999999,48.63304347826087,65.333,65.333,0.0,0.0,06:15,False,False,False
29007,I395_NB,110+04121,390,AM,4,0.43,65.333,45.73309999999999,41.46,65.333,65.333,0.0,28.21291026705956,06:30,False,True,False
29007,I395_NB,110+04121,405,AM,4,0.43,65.333,45.73309999999999,34.99,42.791828534333575,65.333,25.80987048220913,42.48980733996271,06:45,False,True,True
29007,I395_NB,110+04121,420,AM,4,0.43,65.333,45.73309999999999,35.51695652173913,32.7203771574711,65.333,48.83572216044945,41.13243846687463,07:00,False,True,True
29007,I395_NB,110+04121,435,AM,4,0.43,65.333,45.73309999999999,28.98434782608696,26.593526723138243,65.333,71.37530273771199,61.44619094720438,07:15,False,True,True
29007,I395_NB,110+04121,450,AM,4,0.43,65.333,45.73309999999999,22.18695652173913,23.067011911106004,65.333,89.77798912448611,95.28256322973267,07:30,False,True,True
29007,I395_NB,110+04121,465,AM,4,0.43,65.333,45.73309999999999,20.61782608695652,21.34206785225836,65.333,100.99429817230408,106.2630408178124,07:45,False,True,True
29007,I395_NB,110+04121,480,AM,4,0.43,65.333,45.73309999999999,21.22434782608696,20.89366865568821,65.333,104.21326435712422,101.82621955593947,08:00,False,True,True
29007,I395_NB,110+04121,495,AM,4,0.43,65.333,45.73309999999999,22.21608695652174,21.360846310899746,65.333,100.86243977933304,95.09337920701276,08:15,False,True,True
29007,I395_NB,110+04121,510,AM,4,0.43,65.333,45.73309999999999,21.375217391304343,22.38017503146516,65.333,94.0369296563938,100.7616855671089,08:30,False,True,True
29007,I395_NB,110+04121,525,AM,4,0.43,65.333,45.73309999999999,22.92130434782609,23.674759858611512,65.333,86.21553429345181,90.66016304744691,08:45,False,True,True
29007,I395_NB,110+04121,540,MD,4,0.43,65.333,45.73309999999999,25.89782608695652,25.07012906695149,65.333,78.68978457598405,74.60890010838986,09:00,False,True,True
29007,I395_NB,110+04121,555,MD,4,0.43,65.333,45.73309999999999,28.18521739130435,26.551916404712408,65.333,71.56394196980068,64.57756924605573,09:15,False,True,True
29007,I395_NB,110+04121,570,MD,4,0.43,65.333,45.73309999999999,28.59478260869565,28.3160228743018,65.333,64.05291270279508,62.950831039634025,09:30,False,True,True
29007,I395_NB,110+04121,585,MD,4,0.43,65.333,45.73309999999999,29.176086956521736,30.58274647753328,65.333,55.67390449195727,60.72038091945738,09:45,False,True,True
29007,I395_NB,110+04121,600,MD,4,0.43,65.333,45.73309999999999,31.26434782608696,33.50511392641344,65.333,46.54434072512413,53.39194794224295,10:00,False,True,True
29007,I395_NB,110+04121,615,MD,4,0.43,65.333,45.73309999999999,39.19086956521739,37.05910461095117,65.333,37.38186046098167,32.683327427112914,10:15,False,True,True
29007,I395_NB,110+04121,630,MD,4,0.43,65.333,45.73309999999999,42.283478260869565,40.874104588931786,65.333,29.319649574895493,26.70923199727514,10:30,False,True,True
29007,I395_NB,110+04121,645,MD,4,0.43,65.333,45.73309999999999,43.58478260869565,44.35852644144004,65.333,23.16776534224709,24.448879980712785,10:45,False,True,True
29007,I395_NB,110+04121,660,MD,4,0.43,65.333,45.73309999999999,47.37782608695653,46.91975831555912,65.333,19.22846758426408,18.568835715995228,11:00,False,False,True
29007,I395_NB,110+04121,675,MD,4,0.43,65.333,45.73309999999999,48.09434782608696,48.2873272216562,65.333,17.296218668022675,17.56222166075607,11:15,False,False,True
29007,I395_NB,110+04121,690,MD,4,0.43,65.333,45.73309999999999,48.5695652173913,48.67993569493512,65.333,16.761556699091443,16.910987972740454,11:30,False,False,True
29007,I395_NB,110+04121,705,MD,4,0.43,65.333,45.73309999999999,47.66,48.48452514755788,65.333,17.02658829211873,18.16880763253843,11:45,False,False,True
29007,I395_NB,110+04121,720,MD,4,0.43,65.333,45.73309999999999,48.68739130434783,48.06067026958974,65.333,17.60886176347526,16.7514869317888,12:00,False,False,True
29007,I395_NB,110+04121,735,MD,4,0.43,65.333,45.73309999999999,47.78695652173913,47.67947936498936,65.333,18.14136713125731,17.990366737192442,12:15,False,False,True
29007,I395_NB,110+04121,750,MD,4,0.43,65.333,45.73309999999999,47.367826086956526,47.50684223029815,65.333,18.385344385287,18.5830998104222,12:30,False,False,True
29007,I395_NB,110+04121,765,MD,4,0.43,65.333,45.73309999999999,47.61217391304348,47.58015725355854,65.333,18.28151656712521,18.23627528326684,12:45,False,False,True
29007,I395_NB,110+04121,780,MD,4,0.43,65.333,45.73309999999999,48.13739130434783,47.80655995499787,65.333,17.962898040073696,17.50270568533098,13:00,False,False,True
29007,I395_NB,110+04121,795,MD,4,0.43,65.333,45.73309999999999,47.996956521739136,47.95560019025083,65.333,17.754794489175538,17.697278079909115,13:15,False,False,True
29007,I395_NB,110+04121,810,MD,4,0.43,65.333,45.73309999999999,46.93869565217391,47.69489035872285,65.333,18.11967360895096,19.20094210411051,13:30,False,False,True
29007,I395_NB,110+04121,825,MD,4,0.43,65.333,45.73309999999999,46.141304347826086,46.77702506908615,65.333,19.43664785435112,20.379506722669152,13:45,False,False,True
29007,I395_NB,110+04121,840,MD,4,0.43,65.333,45.73309999999999,46.11173913043478,45.12223924141849,65.333,21.94634512849416,20.423988537244,14:00,False,False,True
29007,I395_NB,110+04121,855,MD,4,0.43,65.333,45.73309999999999,44.461304347826086,42.82558300749246,65.333,25.750908782665192,23.00094721368428,14:15,False,True,True
29007,I395_NB,110+04121,870,MD,4,0.43,65.333,45.73309999999999,39.31086956521739,40.101938753226506,65.333,30.827644046333035,32.433990568300246,14:30,False,True,True
29007,I395_NB,110+04121,885,MD,4,0.43,65.333,45.73309999999999,35.33347826086956,37.187508875911895,65.333,37.083603747219286,41.60045938855346,14:45,False,True,True
29007,I395_NB,110+04121,900,PM,4,0.43,65.333,45.73309999999999,34.69173913043478,34.28566497430031,65.333,44.36923474131322,43.27636226244267,15:00,True,True,True
29007,I395_NB,110+04121,915,PM,4,0.43,65.333,45.73309999999999,32.84869565217391,31.5458165882551,65.333,52.47837791287316,48.453553021340014,15:15,True,True,True
29007,I395_NB,110+04121,930,PM,4,0.43,65.333,45.73309999999999,29.52782608695652,29.062239790225107,65.333,61.15018336966318,59.41341291834362,15:30,True,True,True
29007,I395_NB,110+04121,945,PM,4,0.43,65.333,45.73309999999999,25.90652173913044,26.88353609578349,65.333,70.07677122390464,74.56741115016112,15:45,True,True,True
29007,I395_NB,110+04121,960,PM,4,0.43,65.333,45.73309999999999,25.017391304347825,25.027915896548564,65.333,78.90514678751333,78.95895410692519,16:00,True,True,True
29007,I395_NB,110+04121,975,PM,4,0.43,65.333,45.73309999999999,23.83608695652174,23.497214941628368,65.333,87.23720057209994,85.30039002107253,16:15,True,True,True
29007,I395_NB,110+04121,990,PM,4,0.43,65.333,45.73309999999999,22.13173913043478,22.286008718321245,65.333,94.64129921358244,95.64253247563902,16:30,True,True,True
29007,I395_NB,110+04121,1005,PM,4,0.43,65.333,45.73309999999999,20.86695652173913,21.38421842758788,65.333,100.69864917064388,104.40939143496206,16:45,True,True,True
29007,I395_NB,110+04121,1020,PM,4,0.43,65.333,45.73309999999999,21.64130434782609,20.784918330294985,65.333,105.0148876493447,98.9203522928132,17:00,True,True,True
29007,I395_NB,110+04121,1035,PM,4,0.43,65.333,45.73309999999999,20.278695652173912,20.491513965268982,65.333,107.22008260312371,108.85953088491118,17:15,True,True,True
29007,I395_NB,110+04121,1050,PM,4,0.43,65.333,45.73309999999999,20.53043478260869,20.52690069866664,65.333,106.95077672396906,106.92393205080612,17:30,True,True,True
29007,I395_NB,110+04121,1065,PM,4,0.43,65.333,45.73309999999999,20.84086956521739,20.953173422012043,65.333,103.77816340711252,104.60141355303618,17:45,True,True,True
29007,I395_NB,110+04121,1080,PM,4,0.43,65.333,45.73309999999999,22.30826086956522,21.897443385641285,65.333,97.19013074219993,94.49802211420044,18:00,True,True,True
29007,I395_NB,110+04121,1095,PM,4,0.43,65.333,45.73309999999999,22.71913043478261,23.609155016126827,65.333,86.59126151329315,91.90295053567704,18:15,True,True,True
29007,I395_NB,110+04121,1110,PM,4,0.43,65.333,45.73309999999999,26.63347826086957,26.550244611667488,65.333,71.57153335280987,71.19473819816925,18:30,True,True,True
29007,I395_NB,110+04121,1125,PM,4,0.43,65.333,45.73309999999999,32.47695652173913,31.390299137466165,65.333,52.981119357295256,49.56899661501832,18:45,True,True,True
29361,I395_NB,110P04120,360,AM,4,0.23,65.65,45.955,54.62,65.65,65.65,0.0,0.0,06:00,False,False,False
29361,I395_NB,110P04120,375,AM,4,0.23,65.65,45.955,50.44347826086957,65.65,2.7353432678760345,0.0,0.0,06:15,False,False,False
29361,I395_NB,110P04120,390,AM,4,0.23,65.65,45.955,45.9004347826087,65.65,1.39677023297486,0.0,0.0,06:30,False,True,False
29361,I395_NB,110P04120,405,AM,4,0.23,65.65,45.955,42.27782608695652,65.65,0.8428340128121473,0.0,13.209106241719502,06:45,False,True,False
29361,I395_NB,110P04120,420,AM,4,0.23,65.65,45.955,40.77782608695652,65.65,0.5878289697665753,0.0,14.573928963755668,07:00,False,True,False
29361,I395_NB,110P04120,435,AM,4,0.23,65.65,45.955,36.69652173913043,39.82917359948657,0.4512885989909642,15.49015681110518,18.85223367706255,07:15,False,True,True
29361,I395_NB,110P04120,450,AM,4,0.23,65.65,45.955,26.061304347826084,25.084021323425976,0.3662227228083655,38.641303542394326,36.29627167912143,07:30,False,True,True
29361,I395_NB,110P04120,465,AM,4,0.23,65.65,45.955,19.27782608695652,18.817595972257067,0.3081397604473457,59.466076341061125,57.4759780005496,07:45,False,True,True
29361,I395_NB,110P04120,480,AM,4,0.23,65.65,45.955,16.34130434782609,16.3511274686023,0.26595868502562,72.040423096528,72.0980913453138,08:00,False,True,True
29361,I395_NB,110P04120,495,AM,4,0.23,65.65,45.955,15.526521739130436,15.941810403166969,0.2339354017849924,74.50360344044702,77.13544635021802,08:15,False,True,True
29361,I395_NB,110P04120,510,AM,4,0.23,65.65,45.955,16.69217391304348,16.9817530246619,0.2087950227380386,68.47785606726643,70.08033936795628,08:30,False,True,True
29361,I395_NB,110P04120,525,AM,4,0.23,65.65,45.955,19.35086956521739,19.45207747456752,0.1885338234939588,56.74706801649791,57.16883218396931,08:45,False,True,True
29361,I395_NB,110P04120,540,MD,4,0.23,65.65,45.955,25.47217391304348,23.56356188523108,0.1718570385151273,42.67644199328311,37.68837350239866,09:00,False,True,True
29361,I395_NB,110P04120,555,MD,4,0.23,65.65,45.955,29.62043478260869,28.991662713171184,0.1684116448643548,30.212496368393204,29.06394508452644,09:15,False,True,True
29361,I395_NB,110P04120,570,MD,4,0.23,65.65,45.955,30.875652173913043,33.45508837771539,0.1651016827334092,22.993867671644463,26.91099936022538,09:30,False,True,True
29361,I395_NB,110P04120,585,MD,4,0.23,65.65,45.955,33.38260869565217,35.10158555087318,0.1619193207280388,20.79452056556101,23.095669488451808,09:45,False,True,True
29361,I395_NB,110P04120,600,MD,4,0.23,65.65,45.955,40.77434782608695,36.88435416691289,0.1588573198412634,18.63455033878904,14.5772104664158,10:00,False,True,True
29361,I395_NB,110P04120,615,MD,4,0.23,65.65,45.955,49.19130434782609,51.13875723820268,0.1559089784807767,6.780182906098389,7.994550459955281,10:15,False,False,False
29361,I395_NB,110P04120,630,MD,4,0.23,65.65,45.955,51.83478260869565,65.65,0.1705252131710735,0.0,0.0,10:30,False,False,False
29361,I395_NB,110P04120,645,MD,4,0.23,65.65,45.955,53.75478260869565,65.65,0.1706622286676382,0.0,0.0,10:45,False,False,False
29361,I395_NB,110P04120,660,MD,4,0.23,65.65,45.955,55.13,65.65,0.1707994645227319,0.0,0.0,11:00,False,False,False
29361,I395_NB,110P04120,675,MD,4,0.23,65.65,45.955,55.40086956521739,65.65,0.1709369212683779,0.0,0.0,11:15,False,False,False
29361,I395_NB,110P04120,690,MD,4,0.23,65.65,45.955,55.5795652173913,65.65,0.1710745994383135,0.0,0.0,11:30,False,False,False
29361,I395_NB,110P04120,705,MD,4,0.23,65.65,45.955,55.46173913043478,65.65,0.1712124995679972,0.0,0.0,11:45,False,False,False
29361,I395_NB,110P04120,720,MD,4,0.23,65.65,45.955,55.91608695652174,65.65,0.171350622194615,0.0,0.0,12:00,False,False,False
29361,I395_NB,110P04120,735,MD,4,0.23,65.65,45.955,55.86826086956522,65.65,0.1714889678570881,0.0,0.0,12:15,False,False,False
29361,I395_NB,110P04120,750,MD,4,0.23,65.65,45.955,55.20217391304348,65.65,0.1716275370960793,0.0,0.0,12:30,False,False,False
29361,I395_NB,110P04120,765,MD,4,0.23,65.65,45.955,55.27434782608695,65.65,0.1717663304540005,0.0,0.0,12:45,False,False,False
29361,I395_NB,110P04120,780,MD,4,0.23,65.65,45.955,55.55217391304348,65.65,0.1719053484750195,0.0,0.0,13:00,False,False,False
29361,I395_NB,110P04120,795,MD,4,0.23,65.65,45.955,55.33173913043479,65.65,0.1720445917050672,0.0,0.0,13:15,False,False,False
29361,I395_NB,110P04120,810,MD,4,0.23,65.65,45.955,55.03826086956522,65.65,0.1721840606918448,0.0,0.0,13:30,False,False,False
29361,I395_NB,110P04120,825,MD,4,0.23,65.65,45.955,54.54826086956521,65.65,0.1723237559848309,0.0,0.0,13:45,False,False,False
29361,I395_NB,110P04120,840,MD,4,0.23,65.65,45.955,54.29086956521739,65.65,0.1724636781352888,0.0,0.0,14:00,False,False,False
29361,I395_NB,110P04120,855,MD,4,0.23,65.65,45.955,52.59347826086957,65.65,0.1726038276962736,0.0,0.0,14:15,False,False,False
29361,I395_NB,110P04120,870,MD,4,0.23,65.65,45.955,49.98086956521739,65.65,0.1727442052226396,0.0,0.0,14:30,False,False,False
29361,I395_NB,110P04120,885,MD,4,0.23,65.65,45.955,45.71782608695652,65.65,0.1728848112710477,0.0,0.0,14:45,False,True,False
29361,I395_NB,110P04120,900,PM,4,0.23,65.65,45.955,44.49869565217392,65.65,0.1552877439353275,0.0,11.35548362911096,15:00,True,True,False
29361,I395_NB,110P04120,915,PM,4,0.23,65.65,45.955,41.616521739130434,43.41862170706915,0.1478225970429455,12.232243508402236,13.796426499516128,15:15,True,True,True
29361,I395_NB,110P04120,930,PM,4,0.23,65.65,45.955,37.26173913043478,36.079149824648034,0.1410422726178195,19.58047747166393,18.20083986573622,15:30,True,True,True
29361,I395_NB,110P04120,945,PM,4,0.23,65.65,45.955,31.974347826086955,32.11886495747451,0.1348566691575164,24.94042371845217,25.16112656806132,15:45,True,True,True
29361,I395_NB,110P04120,960,PM,4,0.23,65.65,45.955,29.60739130434783,28.9395279368778,0.1291908271878675,30.305000031700047,29.08250661400748,16:00,True,True,True
29361,I395_NB,110P04120,975,PM,4,0.23,65.65,45.955,25.81913043478261,25.85764126806457,0.1239818766439061,36.764320148607794,36.85478979459579,16:15,True,True,True
29361,I395_NB,110P04120,990,PM,4,0.23,65.65,45.955,22.15347826086957,22.92598891456636,0.119176694115448,44.52046617935002,46.90599665263625,16:30,True,True,True
29361,I395_NB,110P04120,1005,PM,4,0.23,65.65,45.955,19.972608695652173,20.41186074060824,0.1147300845566684,52.94657828191816,54.63642337369796,16:45,True,True,True
29361,I395_NB,110P04120,1020,PM,4,0.23,65.65,45.955,18.78608695652174,18.562519748297365,0.110603355408468,60.60162708082771,59.596119522877295,17:00,True,True,True
29361,I395_NB,110P04120,1035,PM,4,0.23,65.65,45.955,19.07086956521739,17.59840883997926,0.1067631877611487,65.23041366711959,58.34943337908658,17:15,True,True,True
29361,I395_NB,110P04120,1050,PM,4,0.23,65.65,45.955,17.36913043478261,17.79109181439139,0.1031807347868096,64.26521251712734,66.40683303395798,17:30,True,True,True
29361,I395_NB,110P04120,1065,PM,4,0.23,65.65,45.955,17.87695652173913,19.429286281676912,0.0998308957921042,56.83234316755443,63.84179482382979,17:45,True,True,True
29361,I395_NB,110P04120,1080,PM,4,0.23,65.65,45.955,24.28608695652174,23.015700458247068,0.0966917272348539,44.25381313424055,40.68926388341583,18:00,True,True,True
29361,I395_NB,110P04120,1095,PM,4,0.23,65.65,45.955,29.801739130434783,29.07778475299346,0.0937439614759431,30.047317912162725,28.737054044447373,18:15,True,True,True
29361,I395_NB,110P04120,1110,PM,4,0.23,65.65,45.955,36.41130434782609,36.67521382441985,0.0909706109555753,18.873973779777543,19.18392730969836,18:30,True,True,True
29361,I395_NB,110P04120,1125,PM,4,0.23,65.65,45.955,42.67173913043479,43.3023341514672,0.0883566406116699,12.329249016393987,12.86449002410865,18:45,True,True,True
30296,I66_WB,110P04174,360,AM,2,0.07,64.58,45.206,62.45521739130435,64.58,64.58,0.0,0.0,06:00,False,False,False
30296,I66_WB,110P04174,375,AM,2,0.07,64.58,45.206,61.68217391304348,64.58,64.58,0.0,0.0,06:15,False,False,False
30296,I66_WB,110P04174,390,AM,2,0.07,64.58,45.206,61.39826086956522,64.58,64.58,0.0,0.0,06:30,False,False,False
30296,I66_WB,110P04174,405,AM,2,0.07,64.58,45.206,61.64695652173913,64.58,64.58,0.0,0.0,06:45,False,False,False
30296,I66_WB,110P04174,420,AM,2,0.07,64.58,45.206,61.56217391304348,64.58,64.58,0.0,0.0,07:00,False,False,False
30296,I66_WB,110P04174,435,AM,2,0.07,64.58,45.206,59.84304347826087,64.58,64.58,0.0,0.0,07:15,False,False,False
30296,I66_WB,110P04174,450,AM,2,0.07,64.58,45.206,58.62478260869565,64.58,64.58,0.0,0.0,07:30,False,False,False
30296,I66_WB,110P04174,465,AM,2,0.07,64.58,45.206,58.00652173913044,64.58,64.58,0.0,0.0,07:45,False,False,False
30296,I66_WB,110P04174,480,AM,2,0.07,64.58,45.206,59.47304347826088,64.58,64.58,0.0,0.0,08:00,False,False,False
30296,I66_WB,110P04174,495,AM,2,0.07,64.58,45.206,59.3091304347826,64.58,64.58,0.0,0.0,08:15,False,False,False
30296,I66_WB,110P04174,510,AM,2,0.07,64.58,45.206,58.786086956521736,64.58,64.58,0.0,0.0,08:30,False,False,False
30296,I66_WB,110P04174,525,AM,2,0.07,64.58,45.206,59.170869565217394,64.58,64.58,0.0,0.0,08:45,False,False,False
30296,I66_WB,110P04174,540,MD,2,0.07,64.58,45.206,58.34478260869565,64.58,64.58,0.0,0.0,09:00,False,False,False
30296,I66_WB,110P04174,555,MD,2,0.07,64.58,45.206,58.420869565217394,64.58,64.58,0.0,0.0,09:15,False,False,False
