period,link_id,corridor,tmc_code,lanes,period_hours,V_assign_veh,lower_bound_veh,upper_bound_veh,inside_window,below_lower,above_upper,V_over_lower,V_over_upper,queued_bins,pinned_by_queue_veh,absorbed_by_free_bins_veh,share_pinned,mu_free_vph,bins_clipped_at_mu_free,volume_not_placed_veh,share_not_placed,V_assign_vphpl,queue_peak_model_veh,queue_peak_meas_veh,peak_ratio,queue_at_AM_MD_boundary_veh,queue_at_MD_PM_boundary_veh,end_of_run_queue_veh,storage_veh,peak_over_storage,bins_over_storage,bins_at_capacity,unmet_demand_veh,residual_rmse_veh,residual_rmse_in_episode_veh,has_queue,length_mi,free_speed_mph,cutoff_mph,mae_period_mph_anchored,mae_episode_mph_anchored,bias_episode_mph_anchored,episode_bins_anchored,mae_period_mph_assignment,mae_episode_mph_assignment,bias_episode_mph_assignment,episode_bins_assignment,mae_period_mph_free_flow,mae_episode_mph_free_flow,bias_episode_mph_free_flow,episode_bins_free_flow,t0_min_obs,T2_min_obs,t3_min_obs,P_h_obs,vT2_mph_obs,t0_min_model,T2_min_model,t3_min_model,P_h_model,vT2_mph_model
MD,32134,I66_WB,110P04173,4,6.0,0.0,0.0,48000.0,True,False,False,,0.0,0,0.0,0.0,,8000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,136.0,0.0,0,0,0.0,0.0,,False,0.17,66.763,46.7341,1.9393315217391371,,,0,1.9393315217391371,,,0,1.9393315217391371,,,0,,,,,,,,,,
MD,32136,I66_WB,110+04174,2,6.0,0.0,0.0,24000.0,True,False,False,,0.0,0,0.0,0.0,,4000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,124.0,0.0,0,0,0.0,0.0,,False,0.31,64.99300000000001,45.4951,2.5132173913043565,,,0,2.5132173913043565,,,0,2.5132173913043565,,,0,,,,,,,,,,
MD,32140,I66_WB,110+04173,4,6.0,0.0,0.0,48000.0,True,False,False,,0.0,0,0.0,0.0,,8000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,120.0,0.0,0,0,0.0,0.0,,False,0.15,65.1795,45.62565,2.059744565217397,,,0,2.059744565217397,,,0,2.059744565217397,,,0,,,,,,,,,,
MD,32141,I395_NB,110+04122,4,6.0,24028.2957,0.0,48000.0,True,False,False,,0.50058949375,0,0.0,24028.2957,0.0,8000.0,0,0.0,0.0,1001.1789875,0.0,0.0,,0.0,0.0,0.0,304.0,0.0,0,0,0.0,0.0,,False,0.38,66.5465,46.58254999999999,15.558048913043471,,,0,15.558048913043471,,,0,15.558048913043471,,,0,,,,,,,,,,
MD,32367,I66_EB,110+58629,3,6.0,15397.8275,0.0,36000.0,True,False,False,,0.4277174305555555,0,0.0,15397.8275,0.0,6000.0,0,0.0,0.0,855.434861111111,0.0,0.0,,0.0,0.0,0.0,234.0,0.0,0,0,0.0,0.0,,False,0.39,72.0,50.4,2.5581249999999995,,,0,2.5581249999999995,,,0,2.5581249999999995,,,0,,,,,,,,,,
MD,32368,I66_WB,110-58628,3,6.0,16040.7939,0.0,36000.0,True,False,False,,0.4455776083333334,0,0.0,16040.7939,0.0,6000.0,0,0.0,0.0,891.1552166666667,0.0,0.0,,0.0,0.0,0.0,102.0,0.0,0,0,0.0,0.0,,False,0.17,72.5265,50.76855,9.413891304347825,,,0,9.413891304347825,,,0,9.413891304347825,,,0,,,,,,,,,,
MD,32369,I66_WB,110-58628,3,6.0,16040.7939,0.0,36000.0,True,False,False,,0.4455776083333334,0,0.0,16040.7939,0.0,6000.0,0,0.0,0.0,891.1552166666667,0.0,0.0,,0.0,0.0,0.0,306.0,0.0,0,0,0.0,0.0,,False,0.51,72.5265,50.76855,9.413891304347825,,,0,9.413891304347825,,,0,9.413891304347825,,,0,,,,,,,,,,
MD,32370,I66_EB,110+58629,3,6.0,15397.8275,0.0,36000.0,True,False,False,,0.4277174305555555,0,0.0,15397.8275,0.0,6000.0,0,0.0,0.0,855.434861111111,0.0,0.0,,0.0,0.0,0.0,102.0,0.0,0,0,0.0,0.0,,False,0.17,72.0,50.4,2.5581249999999995,,,0,2.5581249999999995,,,0,2.5581249999999995,,,0,,,,,,,,,,
MD,32551,I66_WB,110P04174,2,6.0,0.0,0.0,24000.0,True,False,False,,0.0,0,0.0,0.0,,4000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,196.0,0.0,0,0,0.0,0.0,,False,0.49,64.58,45.206,2.5791032608695628,,,0,2.5791032608695628,,,0,2.5791032608695628,,,0,,,,,,,,,,
MD,32552,I66_WB,110+04175,2,6.0,0.0,0.0,24000.0,True,False,False,,0.0,0,0.0,0.0,,4000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,260.0,0.0,0,0,0.0,0.0,,False,0.65,65.6665,45.96655,1.749380434782608,,,0,1.749380434782608,,,0,1.749380434782608,,,0,,,,,,,,,,
MD,32573,I66_WB,110P04175,2,6.0,0.0,0.0,24000.0,True,False,False,,0.0,0,0.0,0.0,,4000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,280.0,0.0,0,0,0.0,0.0,,False,0.7,66.7965,46.75755,8.53538586956521,,,0,8.53538586956521,,,0,8.53538586956521,,,0,,,,,,,,,,
MD,32581,I395_NB,110P04120,3,6.0,18825.2518,7941.315564639908,33591.31556463991,True,False,False,2.370545742297752,0.5604202003870461,6,7499.043463699718,11326.20833630028,0.3983502342157101,5700.0,0,0.0,0.0,1045.847322222222,162.82719558895246,171.0394679939617,0.9519860971194136,96.46728028419308,0.0,27.33876954357561,408.0,0.3990862636984129,0,30,307.4685478839683,7.809463037540095,10.114443636899718,True,0.68,65.65,45.955,2.04736313426654,2.04736313426654,0.2042133717839291,16,36.95138586956522,36.95138586956522,37.93673913043479,16,36.95138586956522,36.95138586956522,37.93673913043479,16,,,,,,,,,,
MD,32590,I395_SB,110N04120,3,6.0,16200.5006,0.0,34200.0,True,False,False,,0.4736988479532164,0,0.0,16200.5006,0.0,5700.0,0,0.0,0.0,900.0278111111111,0.0,0.0,,0.0,0.0,0.0,420.0,0.0,0,15,0.0,0.0,,False,0.7,65.765,46.0355,17.616304347826087,,,0,39.239360601983066,,,0,17.616304347826087,,,0,,,,,,,,,,
MD,32611,I395_SB,110N04121,4,6.0,19903.237,0.0,48000.0,True,False,False,,0.4146507708333333,0,0.0,19903.237,0.0,8000.0,0,0.0,0.0,829.3015416666667,0.0,0.0,,0.0,0.0,0.0,344.0,0.0,0,0,0.0,0.0,,False,0.43,65.8365,46.08555,16.431690217391306,,,0,16.431690217391306,,,0,16.431690217391306,,,0,,,,,,,,,,
MD,32616,I395_SB,110-04121,4,6.0,18573.7016,0.0,45600.0,True,False,False,,0.4073180175438596,0,0.0,18573.7016,0.0,7600.0,0,0.0,0.0,773.9042333333333,0.0,0.0,,0.0,0.0,0.0,256.0,0.0,0,0,0.0,0.0,,False,0.32,66.4665,46.52654999999999,13.97052173913043,,,0,13.97052173913043,,,0,13.97052173913043,,,0,,,,,,,,,,
MD,32619,I395_SB,110-04121,4,6.0,22660.5059,0.0,45600.0,True,False,False,,0.4969409188596491,0,0.0,22660.5059,0.0,7600.0,0,0.0,0.0,944.1877458333332,0.0,0.0,,0.0,0.0,0.0,240.0,0.0,0,0,0.0,0.0,,False,0.3,66.4665,46.52654999999999,13.97052173913043,,,0,13.97052173913043,,,0,13.97052173913043,,,0,,,,,,,,,,
MD,32622,I395_NB,110+04122,4,6.0,25948.539,0.0,45600.0,True,False,False,,0.5690469078947369,0,0.0,25948.539,0.0,7600.0,0,0.0,0.0,1081.189125,0.0,0.0,,0.0,0.0,0.0,296.0,0.0,0,0,0.0,0.0,,False,0.37,66.5465,46.58254999999999,15.558048913043471,,,0,15.558048913043471,,,0,15.558048913043471,,,0,,,,,,,,,,
MD,32624,I395_SB,110N04122,4,6.0,22660.5059,0.0,45600.0,True,False,False,,0.4969409188596491,0,0.0,22660.5059,0.0,7600.0,0,0.0,0.0,944.1877458333332,0.0,0.0,,0.0,0.0,0.0,264.0,0.0,0,0,0.0,0.0,,False,0.33,65.31649999999999,45.72154999999999,14.595222826086946,,,0,14.595222826086946,,,0,14.595222826086946,,,0,,,,,,,,,,
MD,32627,I395_SB,110-04121,4,6.0,22952.5131,0.0,48000.0,True,False,False,,0.47817735625,0,0.0,22952.5131,0.0,8000.0,0,0.0,0.0,956.3547125,0.0,0.0,,0.0,0.0,0.0,376.0,0.0,0,0,0.0,0.0,,False,0.47,66.4665,46.52654999999999,13.97052173913043,,,0,13.97052173913043,,,0,13.97052173913043,,,0,,,,,,,,,,
MD,32843,I66_EB,110+58630,5,6.0,28102.7302,0.0,60000.0,True,False,False,,0.4683788366666667,0,0.0,28102.7302,0.0,10000.0,0,0.0,0.0,936.7576733333334,0.0,0.0,,0.0,0.0,0.0,230.0,0.0,0,0,0.0,0.0,,False,0.23,71.1965,49.83755,2.2909293478260877,,,0,2.2909293478260877,,,0,2.2909293478260877,,,0,,,,,,,,,,
MD,32847,I66_WB,110-58629,1,6.0,6188.217,0.0,12000.0,True,False,False,,0.51568475,0,0.0,6188.217,0.0,2000.0,0,0.0,0.0,1031.3695,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0,0,0.0,0.0,,False,0.01,71.46,50.02199999999999,6.697146739130428,,,0,6.697146739130428,,,0,6.697146739130428,,,0,,,,,,,,,,
MD,32848,I66_WB,110-58629,5,6.0,26706.669,0.0,60000.0,True,False,False,,0.44511115,0,0.0,26706.669,0.0,10000.0,0,0.0,0.0,890.2223,0.0,0.0,,0.0,0.0,0.0,970.0,0.0,0,0,0.0,0.0,,False,0.97,71.46,50.02199999999999,6.697146739130428,,,0,6.697146739130428,,,0,6.697146739130428,,,0,,,,,,,,,,
MD,32854,I66_WB,110N58631,2,6.0,9777.1033,0.0,24000.0,True,False,False,,0.4073793041666667,0,0.0,9777.1033,0.0,4000.0,0,0.0,0.0,814.7586083333334,0.0,0.0,,0.0,0.0,0.0,88.0,0.0,0,0,0.0,0.0,,False,0.22,71.59,50.113,4.585027173913047,,,0,4.585027173913047,,,0,4.585027173913047,,,0,,,,,,,,,,
MD,32866,I66_EB,110N04182,2,6.0,7758.2835,0.0,24000.0,True,False,False,,0.3232618124999999,0,0.0,7758.2835,0.0,4000.0,0,0.0,0.0,646.5236249999999,0.0,0.0,,0.0,0.0,0.0,180.0,0.0,0,0,0.0,0.0,,False,0.45,66.45,46.515,5.081766304347829,,,0,5.081766304347829,,,0,5.081766304347829,,,0,,,,,,,,,,
MD,32867,I66_WB,110P04182,2,6.0,6200.1109,988.1779350308104,23988.17793503081,True,False,False,6.274285915731043,0.2584652705508638,1,852.559881627881,5347.551018372119,0.1375071987225069,4000.0,0,0.0,0.0,516.6759083333333,44.26942205002831,44.45933704238272,0.9957283440332596,0.0,20.472901315386025,18.038770185425165,180.0,0.2459412336112684,0,17,44.26942205002831,1.888458371156169,3.3028178790654987,True,0.45,68.559,47.9913,0.3376422132374417,0.3376422132374417,-0.0303148976139322,16,41.93647282608696,41.93647282608696,44.15052173913043,16,41.93647282608696,41.93647282608696,44.15052173913043,16,,,,,,,,,,
MD,32868,I66_WB,110+04182,5,6.0,22002.7391,0.0,60000.0,True,False,False,,0.3667123183333333,0,0.0,22002.7391,0.0,10000.0,0,0.0,0.0,733.4246366666666,55.68773238755375,56.28472273634961,0.9893933856333932,0.0,0.0,0.1385054356783257,390.0,0.1427890574039839,0,15,55.68773238755375,3.756051288010343,6.993295468798782,True,0.39,67.62,47.334,3.125737421690548,2.38283285633991,-0.0080794960953269,15,27.806875000000005,28.698579710144934,30.456086956521744,15,27.806875000000005,28.698579710144934,30.456086956521744,15,,,,,,,,,,
MD,32869,I66_EB,110N04181,5,6.0,28102.7302,0.0,57000.0,True,False,False,,0.4930303543859649,0,0.0,28102.7302,0.0,9500.0,0,0.0,0.0,936.7576733333334,0.0,0.0,,0.0,0.0,0.0,390.0,0.0,0,0,0.0,0.0,,False,0.39,67.0865,46.96055,4.967260869565216,,,0,4.967260869565216,,,0,4.967260869565216,,,0,,,,,,,,,,
MD,35757,I66_WB,110-58629,4,6.0,13281.5927,0.0,45600.0,True,False,False,,0.2912629978070175,0,0.0,13281.5927,0.0,7600.0,0,0.0,0.0,553.3996958333333,0.0,0.0,,0.0,0.0,0.0,368.0,0.0,0,0,0.0,0.0,,False,0.46,71.46,50.02199999999999,6.697146739130428,,,0,6.697146739130428,,,0,6.697146739130428,,,0,,,,,,,,,,
MD,35760,I66_EB,110-04181,1,6.0,6846.9556,0.0,11400.0,True,False,False,,0.6006101403508772,0,0.0,6846.9556,0.0,1900.0,0,0.0,0.0,1141.1592666666668,0.0,0.0,,0.0,0.0,0.0,56.00000000000001,0.0,0,0,0.0,0.0,,False,0.28,65.59649999999999,45.91754999999999,6.398728260869557,,,0,6.398728260869557,,,0,6.398728260869557,,,0,,,,,,,,,,
MD,35765,I66_WB,110N58631,2,6.0,7118.7067,0.0,24000.0,True,False,False,,0.2966127791666667,0,0.0,7118.7067,0.0,4000.0,0,0.0,0.0,593.2255583333333,0.0,0.0,,0.0,0.0,0.0,40.0,0.0,0,0,0.0,0.0,,False,0.1,71.59,50.113,4.585027173913047,,,0,4.585027173913047,,,0,4.585027173913047,,,0,,,,,,,,,,
MD,35779,I66_EB,110N04176,2,6.0,11752.8597,0.0,24000.0,True,False,False,,0.4897024875,0,0.0,11752.8597,0.0,4000.0,0,0.0,0.0,979.404975,0.0,0.0,,0.0,0.0,0.0,476.0,0.0,0,0,0.0,0.0,,False,1.19,67.19,47.033,10.657445652173909,,,0,10.657445652173909,,,0,10.657445652173909,,,0,,,,,,,,,,
MD,35786,I66_WB,110+04181,4,6.0,19403.1607,0.0,45600.0,True,False,False,,0.4255079100877193,0,0.0,19403.1607,0.0,7600.0,0,0.0,0.0,808.4650291666667,0.0,0.0,,0.0,0.0,0.0,256.0,0.0,0,0,0.0,0.0,,False,0.32,68.8665,48.20655,11.597559782608696,,,0,11.597559782608696,,,0,11.597559782608696,,,0,,,,,,,,,,
MD,35787,I66_EB,110N04180,4,6.0,23317.1972,11034.401609347366,45234.40160934736,True,False,False,2.113136536579178,0.5154748680301249,6,10572.159685427872,12745.037514572126,0.4534061102947602,7600.0,0,0.0,0.0,971.5498833333332,60.19095096941624,58.538160750359005,1.0282344063747697,42.87142677991824,0.0,0.0,280.0,0.2149676820336294,0,13,60.19095096941624,2.73361507847251,5.2683548032238,True,0.35,68.533,47.9731,14.58446739130435,,,0,14.58446739130435,,,0,14.58446739130435,,,0,,,,,,,,,,
MD,38163,I66_EB,110+58628,3,6.0,20410.7732,0.0,36000.0,True,False,False,,0.5669659222222222,0,0.0,20410.7732,0.0,6000.0,0,0.0,0.0,1133.9318444444446,0.0,0.0,,0.0,0.0,0.0,270.0,0.0,0,0,0.0,0.0,,False,0.45,72.3065,50.61455,4.362505434782609,,,0,4.362505434782609,,,0,4.362505434782609,,,0,,,,,,,,,,
MD,38167,I66_EB,110+58628,3,6.0,12028.9516,0.0,36000.0,True,False,False,,0.3341375444444444,0,0.0,12028.9516,0.0,6000.0,0,0.0,0.0,668.275088888889,0.0,0.0,,0.0,0.0,0.0,210.0,0.0,0,0,0.0,0.0,,False,0.35,72.3065,50.61455,4.362505434782609,,,0,4.362505434782609,,,0,4.362505434782609,,,0,,,,,,,,,,
MD,38189,I66_EB,110P58625,3,6.0,14603.0415,0.0,36000.0,True,False,False,,0.4056400416666667,0,0.0,14603.0415,0.0,6000.0,0,0.0,0.0,811.2800833333332,0.0,0.0,,0.0,0.0,0.0,72.0,0.0,0,0,0.0,0.0,,False,0.12,72.32,50.624,3.051657608695645,,,0,3.051657608695645,,,0,3.051657608695645,,,0,,,,,,,,,,
MD,38500,I66_EB,110+58626,4,6.0,15143.4253,0.0,48000.0,True,False,False,,0.3154880270833333,0,0.0,15143.4253,0.0,8000.0,0,0.0,0.0,630.9760541666667,0.0,0.0,,0.0,0.0,0.0,200.0,0.0,0,0,0.0,0.0,,False,0.25,72.79,50.953,3.786005434782616,,,0,3.786005434782616,,,0,3.786005434782616,,,0,,,,,,,,,,
MD,38749,I66_WB,110-58627,3,6.0,12011.2803,0.0,36000.0,True,False,False,,0.333646675,0,0.0,12011.2803,0.0,6000.0,0,0.0,0.0,667.29335,0.0,0.0,,0.0,0.0,0.0,282.0,0.0,0,0,0.0,0.0,,False,0.47,72.26,50.582,3.4213315217391367,,,0,3.4213315217391367,,,0,3.4213315217391367,,,0,,,,,,,,,,
MD,38801,I66_WB,110-58627,3,6.0,15083.785,0.0,36000.0,True,False,False,,0.4189940277777778,0,0.0,15083.785,0.0,6000.0,0,0.0,0.0,837.9880555555555,0.0,0.0,,0.0,0.0,0.0,234.0,0.0,0,0,0.0,0.0,,False,0.39,72.26,50.582,3.4213315217391367,,,0,3.4213315217391367,,,0,3.4213315217391367,,,0,,,,,,,,,,
MD,38954,I66_WB,110+04184,2,6.0,8373.7351,0.0,24000.0,True,False,False,,0.3489056291666667,0,0.0,8373.7351,0.0,4000.0,0,0.0,0.0,697.8112583333333,76.07778370787685,88.5217219025232,0.8594250323287979,0.0,0.0,50.15739296078175,452.0,0.168313680769639,0,15,80.91725505094735,7.113105500935237,13.24388168956173,True,1.13,68.98,48.286,5.845232866668905,4.903030999809149,3.087288766464301,15,30.988125000000007,31.72211594202899,31.116956521739134,15,30.988125000000007,31.72211594202899,31.116956521739134,15,,,,,,,,,,
MD,38959,I66_WB,110N58625,3,6.0,8847.8761,0.0,36000.0,True,False,False,,0.2457743361111111,0,0.0,8847.8761,0.0,6000.0,0,0.0,0.0,491.5486722222222,0.0,0.0,,0.0,0.0,0.0,528.0,0.0,0,0,0.0,0.0,,False,0.88,71.79,50.253,2.545788043478267,,,0,2.545788043478267,,,0,2.545788043478267,,,0,,,,,,,,,,
MD,39007,I66_WB,110-58625,4,6.0,16107.5018,0.0,48000.0,True,False,False,,0.3355729541666666,0,0.0,16107.5018,0.0,8000.0,0,0.0,0.0,671.1459083333333,0.0,0.0,,0.0,0.0,0.0,120.0,0.0,0,0,0.0,0.0,,False,0.15,71.6795,50.17565,3.061211956521744,,,0,3.061211956521744,,,0,3.061211956521744,,,0,,,,,,,,,,
MD,39080,I66_WB,110-58628,3,6.0,16040.7939,0.0,36000.0,True,False,False,,0.4455776083333334,0,0.0,16040.7939,0.0,6000.0,0,0.0,0.0,891.1552166666667,0.0,0.0,,0.0,0.0,0.0,677.9999999999999,0.0,0,0,0.0,0.0,,False,1.13,72.5265,50.76855,9.413891304347825,,,0,9.413891304347825,,,0,9.413891304347825,,,0,,,,,,,,,,
MD,39139,I66_WB,110-58627,3,6.0,18605.6413,0.0,36000.0,True,False,False,,0.5168233694444444,0,0.0,18605.6413,0.0,6000.0,0,0.0,0.0,1033.6467388888889,0.0,0.0,,0.0,0.0,0.0,246.0,0.0,0,0,0.0,0.0,,False,0.41,72.26,50.582,3.4213315217391367,,,0,3.4213315217391367,,,0,3.4213315217391367,,,0,,,,,,,,,,
MD,39141,I66_WB,110+04184,2,6.0,5808.8876,0.0,24000.0,True,False,False,,0.2420369833333333,0,0.0,5808.8876,0.0,4000.0,0,0.0,0.0,484.07396666666665,31.60302665795632,32.118500867287175,0.9839508633525338,0.0,0.0,22.326710204149435,164.0,0.1927013820607092,0,15,32.13184542800366,1.5385178657102987,2.864564371787424,True,0.41,68.98,48.286,3.3599025905309965,2.252012038595381,-0.2122853647515299,15,30.988125000000007,31.72211594202899,31.116956521739134,15,30.988125000000007,31.72211594202899,31.116956521739134,15,,,,,,,,,,
MD,39142,I66_EB,110-04183,2,6.0,10995.7105,1984.9424419785328,23984.94244197853,True,False,False,5.539561383472559,0.4584422300199173,2,1885.950481760652,9109.760018239347,0.1715169276019637,4000.0,0,0.0,0.0,916.3092083333332,52.93001343324556,75.40760418463958,0.7019187786903238,23.2054485074998,0.0,0.0,440.00000000000006,0.120295485075558,0,11,52.93001343324556,8.561549109791837,17.822285684613206,True,1.1,69.369,48.5583,5.68329347826087,,,0,5.68329347826087,,,0,5.68329347826087,,,0,,,,,,,,,,
MD,39143,I66_EB,110+58629,3,6.0,15397.8275,0.0,36000.0,True,False,False,,0.4277174305555555,0,0.0,15397.8275,0.0,6000.0,0,0.0,0.0,855.434861111111,0.0,0.0,,0.0,0.0,0.0,660.0000000000001,0.0,0,0,0.0,0.0,,False,1.1,72.0,50.4,2.5581249999999995,,,0,2.5581249999999995,,,0,2.5581249999999995,,,0,,,,,,,,,,
MD,39145,I66_WB,110P04184,2,6.0,5808.8876,0.0,24000.0,True,False,False,,0.2420369833333333,0,0.0,5808.8876,0.0,4000.0,0,0.0,0.0,484.07396666666665,0.0,0.0,,0.0,0.0,0.0,188.0,0.0,0,0,0.0,0.0,,False,0.47,69.52,48.664,7.808940217391302,,,0,7.808940217391302,,,0,7.808940217391302,,,0,,,,,,,,,,
MD,39146,I66_EB,110-04183,2,6.0,5982.7648,1984.9424419785328,23984.94244197853,True,False,False,3.01407470235588,0.2494383638598583,2,1905.8737500612888,4076.891049938711,0.3185607012432261,4000.0,0,0.0,0.0,498.56373333333335,27.334436682771862,30.848565348261648,0.8860845350239989,15.234593570163042,0.0,0.0,180.0,0.1518579815709548,0,12,27.334436682771862,2.446729248877448,5.087557293379606,True,0.45,69.369,48.5583,5.68329347826087,,,0,5.68329347826087,,,0,5.68329347826087,,,0,,,,,,,,,,
MD,39147,I66_EB,110N04184,2,6.0,5982.7648,1992.6828184134847,23992.682818413487,True,False,False,3.0023668316482497,0.249357891540518,2,1719.4902564881309,4263.274543511869,0.2874072964539958,4000.0,0,0.0,0.0,498.56373333333335,43.06385633610751,44.67706986243635,0.963891689152936,10.10401068437011,0.0,0.0,140.0,0.3075989738293393,0,13,43.06385633610751,1.4376566289876838,2.873797091247949,True,0.35,70.1795,49.12565,6.107516304347828,,,0,6.107516304347828,,,0,6.107516304347828,,,0,,,,,,,,,,
MD,39148,I66_WB,110+04185,2,6.0,5808.8876,0.0,24000.0,True,False,False,,0.2420369833333333,0,0.0,5808.8876,0.0,4000.0,0,0.0,0.0,484.07396666666665,0.0,0.0,,0.0,0.0,0.0,156.0,0.0,0,0,0.0,0.0,,False,0.39,69.4265,48.59855,7.937451086956525,,,0,7.937451086956525,,,0,7.937451086956525,,,0,,,,,,,,,,
MD,39149,I66_WB,110-58626,3,6.0,15083.785,0.0,36000.0,True,False,False,,0.4189940277777778,0,0.0,15083.785,0.0,6000.0,0,0.0,0.0,837.9880555555555,0.0,0.0,,0.0,0.0,0.0,1014.0,0.0,0,0,0.0,0.0,,False,1.69,73.0,51.1,2.571793478260867,,,0,2.571793478260867,,,0,2.571793478260867,,,0,,,,,,,,,,
MD,39150,I66_WB,110+04185,2,6.0,5808.8876,0.0,24000.0,True,False,False,,0.2420369833333333,0,0.0,5808.8876,0.0,4000.0,0,0.0,0.0,484.07396666666665,0.0,0.0,,0.0,0.0,0.0,240.0,0.0,0,0,0.0,0.0,,False,0.6,69.4265,48.59855,7.937451086956525,,,0,7.937451086956525,,,0,7.937451086956525,,,0,,,,,,,,,,
MD,39151,I66_EB,110-04184,2,6.0,5982.7648,0.0,24000.0,True,False,False,,0.2492818666666666,0,0.0,5982.7648,0.0,4000.0,0,0.0,0.0,498.56373333333335,35.81441353567516,39.987177639089424,0.8956474462619941,1.5118359199627776,0.0,0.0,208.0,0.1721846804599767,0,9,35.81441353567516,2.402680571023318,5.753296604001174,True,0.52,69.71,48.79699999999999,6.770570652173906,,,0,6.770570652173906,,,0,6.770570652173906,,,0,,,,,,,,,,
MD,39152,I66_EB,110+58628,3,6.0,15747.2277,0.0,36000.0,True,False,False,,0.4374229916666666,0,0.0,15747.2277,0.0,6000.0,0,0.0,0.0,874.8459833333333,0.0,0.0,,0.0,0.0,0.0,312.0,0.0,0,0,0.0,0.0,,False,0.52,72.3065,50.61455,4.362505434782609,,,0,4.362505434782609,,,0,4.362505434782609,,,0,,,,,,,,,,
MD,39153,I66_WB,110-58626,3,6.0,15083.785,0.0,36000.0,True,False,False,,0.4189940277777778,0,0.0,15083.785,0.0,6000.0,0,0.0,0.0,837.9880555555555,0.0,0.0,,0.0,0.0,0.0,336.00000000000006,0.0,0,0,0.0,0.0,,False,0.56,73.0,51.1,2.571793478260867,,,0,2.571793478260867,,,0,2.571793478260867,,,0,,,,,,,,,,
MD,39154,I66_WB,110+04185,2,6.0,2915.8977,0.0,24000.0,True,False,False,,0.1214957375,0,0.0,2915.8977,0.0,4000.0,0,0.0,0.0,242.991475,0.0,0.0,,0.0,0.0,0.0,224.00000000000003,0.0,0,0,0.0,0.0,,False,0.56,69.4265,48.59855,7.937451086956525,,,0,7.937451086956525,,,0,7.937451086956525,,,0,,,,,,,,,,
MD,39156,I66_EB,110-04184,2,6.0,3798.562,0.0,24000.0,True,False,False,,0.1582734166666666,0,0.0,3798.562,0.0,4000.0,0,0.0,0.0,316.5468333333333,61.324285470744144,85.35724457574858,0.7184426556356693,0.0,0.0,0.0,444.00000000000006,0.1381177600692435,0,8,61.324285470744144,8.099236775568642,19.468142324290916,True,1.11,69.71,48.79699999999999,6.770570652173906,,,0,6.770570652173906,,,0,6.770570652173906,,,0,,,,,,,,,,
MD,39157,I66_EB,110+58627,3,6.0,15747.2277,0.0,36000.0,True,False,False,,0.4374229916666666,0,0.0,15747.2277,0.0,6000.0,0,0.0,0.0,874.8459833333333,0.0,0.0,,0.0,0.0,0.0,1026.0,0.0,0,0,0.0,0.0,,False,1.71,73.0,51.1,4.349809782608695,,,0,4.349809782608695,,,0,4.349809782608695,,,0,,,,,,,,,,
MD,39158,I66_WB,110P04185,2,6.0,7679.3538,0.0,24000.0,True,False,False,,0.319973075,0,0.0,7679.3538,0.0,4000.0,0,0.0,0.0,639.94615,0.0,0.0,,0.0,0.0,0.0,116.0,0.0,0,0,0.0,0.0,,False,0.29,67.99,47.593,6.115951086956518,,,0,6.115951086956518,,,0,6.115951086956518,,,0,,,,,,,,,,
MD,39159,I66_EB,110N04185,2,6.0,3789.3265,0.0,24000.0,True,False,False,,0.1578886041666666,0,0.0,3789.3265,0.0,4000.0,0,0.0,0.0,315.77720833333336,0.0,0.0,,0.0,0.0,0.0,204.0,0.0,0,0,0.0,0.0,,False,0.51,70.38,49.26599999999999,3.9566032608695614,,,0,3.9566032608695614,,,0,3.9566032608695614,,,0,,,,,,,,,,
MD,39161,I66_WB,110P04185,2,6.0,7679.3538,0.0,24000.0,True,False,False,,0.319973075,0,0.0,7679.3538,0.0,4000.0,0,0.0,0.0,639.94615,0.0,0.0,,0.0,0.0,0.0,48.0,0.0,0,0,0.0,0.0,,False,0.12,67.99,47.593,6.115951086956518,,,0,6.115951086956518,,,0,6.115951086956518,,,0,,,,,,,,,,
MD,39162,I66_EB,110N04185,2,6.0,10508.3666,0.0,24000.0,True,False,False,,0.4378486083333333,0,0.0,10508.3666,0.0,4000.0,0,0.0,0.0,875.6972166666666,0.0,0.0,,0.0,0.0,0.0,92.0,0.0,0,0,0.0,0.0,,False,0.23,70.38,49.26599999999999,3.9566032608695614,,,0,3.9566032608695614,,,0,3.9566032608695614,,,0,,,,,,,,,,
MD,39163,I66_WB,110-58625,4,6.0,16107.5018,0.0,48000.0,True,False,False,,0.3355729541666666,0,0.0,16107.5018,0.0,8000.0,0,0.0,0.0,671.1459083333333,0.0,0.0,,0.0,0.0,0.0,56.00000000000001,0.0,0,0,0.0,0.0,,False,0.07,71.6795,50.17565,3.061211956521744,,,0,3.061211956521744,,,0,3.061211956521744,,,0,,,,,,,,,,
