clock,corridor,tmc,net_link_id,period,period_hours,miles,lanes,capacity_vphpl,cutoff_mph,bins,bins_below_cutoff,congested,min_speed_mph,P_h,D_veh_per_lane,V_veh_per_lane,D_veh_total,V_veh_total,D_over_C_h,V_over_C_h,qbar_over_C_congested
assignment,I-66 EB,110N04184,38167,AM,3.0,0.451882,3,2200.0,49.0,12,11,True,18.78822222222222,2.75,4929.193949792802,5479.046626681553,14787.581849378406,16437.13988004466,2.240542704451274,2.490475739400706,0.814742801618645
assignment,I-66 EB,110-04162,26303,MD,6.0,0.012809,3,2200.0,49.0,24,6,True,47.959111111111106,1.5,3298.095510263346,13196.279372360303,9894.28653079004,39588.83811708091,1.4991343228469756,5.998308805618319,0.9994228818979837
assignment,I-66 EB,110-04163,26306,MD,6.0,0.160698,1,2200.0,49.0,24,21,True,41.062444444444445,5.25,11491.253845747668,13140.904473719227,11491.253845747668,13140.904473719227,5.223297202612576,5.973138397145103,0.994913752878586
assignment,I-66 EB,110-04166,26049,MD,6.0,0.87601,2,2200.0,49.0,24,19,True,34.34422222222222,4.75,10189.355064339334,12853.707473928003,20378.710128678667,25707.414947856007,4.631525029245152,5.842594306330911,0.9750579008937161
assignment,I-66 EB,110-04167,25608,MD,6.0,0.203461,2,2200.0,49.0,24,14,True,23.53866666666667,3.5,7145.5330503519035,12517.069513512619,14291.066100703807,25034.139027025238,3.2479695683417744,5.689577051596645,0.927991305240507
assignment,I-66 EB,110-04168,26322,MD,6.0,1.550586,3,2200.0,49.0,24,7,True,28.750888888888895,1.75,3672.3236483638298,12458.565846452842,11016.970945091489,37375.69753935853,1.669238021983559,5.662984475660383,0.9538502982763194
assignment,I-66 EB,110-04169,26183,MD,6.0,0.241782,3,2200.0,49.0,24,1,True,48.626222222222225,0.25,549.8325038751948,12132.803939733534,1649.4975116255844,36398.4118192006,0.2499238653978158,5.514910881697061,0.9996954615912632
assignment,I-66 EB,110-04170,26732,MD,6.0,0.034113,4,2200.0,49.0,24,0,False,58.64333333333334,0.0,0.0,11563.046762998702,0.0,46252.187051994806,0.0,5.255930346817592,
assignment,I-66 EB,110-04171,26732,MD,6.0,0.024315,4,2200.0,49.0,24,0,False,58.28311111111111,0.0,0.0,11843.184585874533,0.0,47372.73834349813,0.0,5.3832657208520605,
assignment,I-66 EB,110-04172,32564,MD,6.0,0.936293,4,2200.0,49.0,24,0,False,57.117555555555555,0.0,0.0,12205.920993902218,0.0,48823.683975608874,0.0,5.54814590631919,
assignment,I-66 EB,110-04173,32561,MD,6.0,0.146205,2,2200.0,49.0,24,0,False,52.35666666666666,0.0,0.0,12209.18148946541,0.0,24418.36297893082,0.0,5.549627949757005,
assignment,I-66 EB,110-04175,31781,MD,6.0,1.428297,4,2200.0,49.0,24,13,True,34.28022222222222,3.25,7037.614799136665,13067.345048003775,28150.45919654666,52269.3801920151,3.198915817789393,5.93970229454717,0.984281790089044
assignment,I-66 EB,110-04176,31353,MD,6.0,0.499725,2,2200.0,49.0,24,6,True,40.51533333333333,1.5,3245.0948152409696,13115.512452021878,6490.189630481939,26231.024904043756,1.4750430978368043,5.961596569100854,0.9833620652245363
assignment,I-66 EB,110-04177,31790,MD,6.0,1.064303,4,2200.0,49.0,24,9,True,41.65066666666667,2.25,4901.063956218936,13091.908858906667,19604.255824875745,52367.63543562667,2.22775634373588,5.950867663139394,0.9901139305492801
assignment,I-66 EB,110-04178,31800,MD,6.0,1.044581,4,2200.0,49.0,24,17,True,26.69022222222223,4.25,8763.56069217651,12612.165899685933,35054.24276870604,50448.66359874373,3.9834366782620503,5.732802681675424,0.9372792184146
assignment,I-66 EB,110-04179,35787,MD,6.0,0.337366,4,2200.0,49.0,24,8,True,26.08977777777778,2.0,4108.283110476888,12254.01708112589,16433.132441907554,49016.06832450356,1.8674014138531312,5.570007764148132,0.9337007069265656
assignment,I-66 EB,110-04180,31384,MD,6.0,0.771709,2,2200.0,49.0,24,1,True,47.382000000000005,0.25,549.0352994177264,12240.32185260346,1098.0705988354528,24480.64370520692,0.24956149973533018,5.5637826602743,0.9982459989413207
assignment,I-66 EB,110-04182,31829,MD,6.0,0.453427,4,2200.0,49.0,24,4,True,38.38088888888889,1.0,2149.388542925619,12737.6839809685,8597.554171702475,50950.735923874,0.9769947922389176,5.789856354985682,0.9769947922389176
assignment,I-66 EB,110-04183,39146,MD,6.0,4.297312,2,2200.0,49.0,24,2,True,40.02911111111111,0.5,1082.2133210505235,11564.9056980112,2164.426642101047,23129.8113960224,0.49191514593205615,5.256775317277818,0.9838302918641123
assignment,I-66 EB,110-04184,39157,MD,6.0,2.210167,3,2200.0,49.0,24,0,False,53.91622222222222,0.0,0.0,11134.338606978781,0.0,33403.01582093634,0.0,5.0610630031721735,
assignment,I-66 EB,110N04162,25947,MD,6.0,0.25864,2,2200.0,49.0,24,13,True,39.75555555555556,3.25,7114.447712043846,13164.18891785258,14228.895424087692,26328.37783570516,3.233839869110839,5.983722235387536,0.9950276520341044
assignment,I-66 EB,110N04163,26303,MD,6.0,0.087912,3,2200.0,49.0,24,8,True,45.54311111111111,2.0,4387.092244538373,13186.21586537829,13161.27673361512,39558.64759613487,1.994132838426533,5.993734484262859,0.9970664192132666
assignment,I-66 EB,110N04164,26747,MD,6.0,0.189147,2,2200.0,49.0,24,3,True,45.88688888888888,0.75,1643.048637879736,13151.066249570105,3286.097275759472,26302.13249914021,0.7468402899453345,5.977757386168229,0.995787053260446
assignment,I-66 EB,110N04167,25608,MD,6.0,0.254733,2,2200.0,49.0,24,19,True,22.417999999999996,4.75,9783.813389045092,12431.833906747179,19567.626778090184,24863.667813494358,4.447187904111406,5.650833593975991,0.9362500850760853
assignment,I-66 EB,110N04168,26753,MD,6.0,0.221555,3,2200.0,49.0,24,10,True,23.14222222222222,2.5,5015.744928374744,12544.333613294179,15047.23478512423,37633.00083988254,2.279884058352156,5.701969824224626,0.9119536233408625
assignment,I-66 EB,110N04169,26736,MD,6.0,0.313435,3,2200.0,49.0,24,3,True,41.32288888888889,0.75,1636.0031145422613,12122.146662426116,4908.009343626783,36366.43998727835,0.7436377793373915,5.510066664739144,0.991517039116522
assignment,I-66 EB,110N04170,26735,MD,6.0,0.257485,3,2200.0,49.0,24,0,False,56.36533333333333,0.0,0.0,11729.5142613681,0.0,35188.5427841043,0.0,5.331597391530955,
assignment,I-66 EB,110N04171,26732,MD,6.0,0.121778,4,2200.0,49.0,24,0,False,58.73577777777777,0.0,0.0,11703.921652609168,0.0,46815.68661043667,0.0,5.319964387549621,
assignment,I-66 EB,110N04172,26732,MD,6.0,0.112619,4,2200.0,49.0,24,0,False,57.74377777777778,0.0,0.0,11987.763022214502,0.0,47951.05208885801,0.0,5.448983191915683,
assignment,I-66 EB,110N04173,32563,MD,6.0,0.160492,4,2200.0,49.0,24,0,False,51.98666666666667,0.0,0.0,12450.398091149304,0.0,49801.592364597214,0.0,5.65927185961332,
assignment,I-66 EB,110N04174,32572,MD,6.0,0.672258,2,2200.0,49.0,24,0,False,53.65822222222223,0.0,0.0,11335.394735174465,0.0,22670.78947034893,0.0,5.152452152352029,
assignment,I-66 EB,110N04177,31357,MD,6.0,0.076959,4,2200.0,49.0,24,10,True,41.018,2.5,5447.639201243021,13123.526780210837,21790.556804972082,52494.10712084335,2.4761996369286456,5.965239445550381,0.9904798547714583
assignment,I-66 EB,110N04178,31795,MD,6.0,0.994511,4,2200.0,49.0,24,8,True,42.125777777777785,2.0,4347.607078651519,13065.056953272437,17390.428314606077,52260.22781308975,1.9761850357506905,5.938662251487472,0.9880925178753452
assignment,I-66 EB,110N04179,31804,MD,6.0,0.885011,4,2200.0,49.0,24,9,True,21.89622222222222,2.25,4466.963845176183,12537.239801762214,17867.855380704732,50148.95920704886,2.0304381114437193,5.69874536443737,0.9024169384194309
assignment,I-66 EB,110N04180,32856,MD,6.0,0.491758,2,2200.0,49.0,24,9,True,30.129333333333335,2.25,4757.320768575568,12417.88567181634,9514.641537151136,24835.77134363268,2.1624185311707125,5.644493487189246,0.9610749027425389
assignment,I-66 EB,110N04183,31833,MD,6.0,0.45031,3,2200.0,49.0,24,3,True,37.76711111111111,0.75,1612.8681728074844,12304.737008984248,4838.604518422453,36914.21102695275,0.7331218967306747,5.593062276811022,0.9774958623075662
assignment,I-66 EB,110N04184,38167,MD,6.0,0.451882,3,2200.0,49.0,24,1,True,41.85044444444444,0.25,538.4644037160241,10776.978921312102,1615.3932111480722,32330.936763936304,0.2447565471436473,4.898626782414592,0.9790261885745892
assignment,I-66 EB,110-04162,26303,NT,11.0,0.012809,3,2200.0,49.0,44,26,True,40.20488888888889,6.5,14220.63761574877,24098.246213488477,42661.91284724631,72294.73864046542,6.463926188976714,10.953748278858399,0.9944501829194944
assignment,I-66 EB,110-04163,26306,NT,11.0,0.160698,1,2200.0,49.0,44,37,True,41.36911111111111,9.25,20235.97667149799,24056.154951734025,20235.97667149799,24056.154951734025,9.198171214317268,10.93461588715183,0.9943968880342992
assignment,I-66 EB,110-04166,26049,NT,11.0,0.87601,2,2200.0,49.0,44,3,True,37.50577777777777,0.75,1615.8126885912243,22565.672656424915,3231.6253771824486,45131.34531284983,0.734460312996011,10.257123934738598,0.9792804173280147
assignment,I-66 EB,110-04167,25608,NT,11.0,0.203461,2,2200.0,49.0,44,3,True,29.85044444444445,0.75,1562.587052787924,22660.643404814233,3125.174105575848,45321.286809628466,0.7102668421763291,10.300292456733743,0.9470224562351055
assignment,I-66 EB,110-04168,26322,NT,11.0,1.550586,3,2200.0,49.0,44,2,True,36.02400000000001,0.5,1063.8826256205875,22037.95160510928,3191.6478768617626,66113.85481532784,0.4835830116457216,10.017250729595126,0.9671660232914432
assignment,I-66 EB,110-04169,26183,NT,11.0,0.241782,3,2200.0,49.0,44,1,True,47.87333333333333,0.25,549.4262067876658,22149.567048783916,1648.2786203629976,66448.70114635176,0.24973918490348446,10.067985022174508,0.9989567396139378
assignment,I-66 EB,110-04170,26732,NT,11.0,0.034113,4,2200.0,49.0,44,0,False,53.67644444444445,0.0,0.0,21314.83476276041,0.0,85259.33905104164,0.0,9.688561255800186,
assignment,I-66 EB,110-04171,26732,NT,11.0,0.024315,4,2200.0,49.0,44,0,False,53.95955555555556,0.0,0.0,21463.963269372794,0.0,85855.85307749118,0.0,9.756346940623997,
assignment,I-66 EB,110-04172,32564,NT,11.0,0.936293,4,2200.0,49.0,44,0,False,56.095555555555556,0.0,0.0,21960.682460727516,0.0,87842.72984291006,0.0,9.98212839123978,
assignment,I-66 EB,110-04173,32561,NT,11.0,0.146205,2,2200.0,49.0,44,0,False,58.98866666666667,0.0,0.0,21290.470454579758,0.0,42580.940909159515,0.0,9.677486570263525,
assignment,I-66 EB,110-04175,31781,NT,11.0,1.428297,4,2200.0,49.0,44,0,False,53.22333333333333,0.0,0.0,21835.648245455915,0.0,87342.59298182366,0.0,9.925294657025416,
assignment,I-66 EB,110-04176,31353,NT,11.0,0.499725,2,2200.0,49.0,44,0,False,51.177777777777784,0.0,0.0,21215.112273672134,0.0,42430.22454734427,0.0,9.643232851669152,
assignment,I-66 EB,110-04177,31790,NT,11.0,1.064303,4,2200.0,49.0,44,0,False,53.19422222222223,0.0,0.0,19857.25947310175,0.0,79429.037892407,0.0,9.026027033228068,
assignment,I-66 EB,110-04178,31800,NT,11.0,1.044581,4,2200.0,49.0,44,0,False,49.052888888888894,0.0,0.0,21086.835670763387,0.0,84347.34268305355,0.0,9.58492530489245,
assignment,I-66 EB,110-04179,35787,NT,11.0,0.337366,4,2200.0,49.0,44,0,False,52.66555555555555,0.0,0.0,18410.304638484024,0.0,73641.2185539361,0.0,8.36832029022001,
assignment,I-66 EB,110-04180,31384,NT,11.0,0.771709,2,2200.0,49.0,44,0,False,59.00733333333333,0.0,0.0,20260.795374646354,0.0,40521.59074929271,0.0,9.20945244302107,
assignment,I-66 EB,110-04182,31829,NT,11.0,0.453427,4,2200.0,49.0,44,1,True,47.93511111111112,0.25,549.4684148056153,22400.634831835032,2197.8736592224614,89602.53932734013,0.24975837036618878,10.182106741743196,0.9990334814647551
assignment,I-66 EB,110-04183,39146,NT,11.0,4.297312,2,2200.0,49.0,44,0,False,53.048,0.0,0.0,18422.736121873728,0.0,36845.472243747456,0.0,8.373970964488057,
assignment,I-66 EB,110-04184,39157,NT,11.0,2.210167,3,2200.0,49.0,44,0,False,63.10377777777777,0.0,0.0,17702.69994152615,0.0,53108.09982457844,0.0,8.046681791602795,
assignment,I-66 EB,110N04162,25947,NT,11.0,0.25864,2,2200.0,49.0,44,39,True,36.88733333333334,9.75,21345.920044386374,24089.661968433604,42691.84008877275,48179.32393686721,9.702690929266533,10.949846349288002,0.9951477876170803
assignment,I-66 EB,110N04163,26303,NT,11.0,0.087912,3,2200.0,49.0,44,32,True,40.440000000000005,8.0,17503.213316396905,24078.347623041165,52509.639949190714,72235.0428691235,7.956006052907684,10.944703465018712,0.9945007566134605
assignment,I-66 EB,110N04164,26747,NT,11.0,0.189147,2,2200.0,49.0,44,14,True,47.01377777777778,3.5,7692.369802451708,24067.940952698136,15384.739604903416,48135.88190539627,3.49653172838714,10.939973160317335,0.9990090652534686
assignment,I-66 EB,110N04167,25608,NT,11.0,0.254733,2,2200.0,49.0,44,3,True,28.180222222222216,0.75,1542.9186082384456,22634.40997692522,3085.837216476891,45268.81995385044,0.7013266401083843,10.288368171329646,0.9351021868111792
assignment,I-66 EB,110N04168,26753,NT,11.0,0.221555,3,2200.0,49.0,44,3,True,30.418666666666667,0.75,1567.515948127492,22548.683063738237,4702.547844382476,67646.04919121471,0.71250724914886,10.24940139260829,0.9500096655318133
assignment,I-66 EB,110N04169,26736,NT,11.0,0.313435,3,2200.0,49.0,44,1,True,43.33955555555556,0.25,542.3555598171888,21679.649752437635,1627.0666794515664,65038.94925731291,0.24652525446235854,9.854386251108016,0.9861010178494342
assignment,I-66 EB,110N04170,26735,NT,11.0,0.257485,3,2200.0,49.0,44,0,False,51.665111111111116,0.0,0.0,21662.11401001052,0.0,64986.342030031556,0.0,9.84641545909569,
assignment,I-66 EB,110N04171,26732,NT,11.0,0.121778,4,2200.0,49.0,44,0,False,54.102888888888884,0.0,0.0,21355.632705782617,0.0,85422.53082313047,0.0,9.707105775355735,
assignment,I-66 EB,110N04172,26732,NT,11.0,0.112619,4,2200.0,49.0,44,0,False,54.048,0.0,0.0,21586.122520512934,0.0,86344.49008205174,0.0,9.811873872960424,
assignment,I-66 EB,110N04173,32563,NT,11.0,0.160492,4,2200.0,49.0,44,0,False,57.131111111111125,0.0,0.0,21692.844180546774,0.0,86771.3767221871,0.0,9.860383718430352,
assignment,I-66 EB,110N04174,32572,NT,11.0,0.672258,2,2200.0,49.0,44,0,False,61.26533333333333,0.0,0.0,20276.11899115888,0.0,40552.23798231776,0.0,9.216417723254036,
assignment,I-66 EB,110N04177,31357,NT,11.0,0.076959,4,2200.0,49.0,44,0,False,51.75577777777778,0.0,0.0,20880.831539428746,0.0,83523.32615771498,0.0,9.491287063376703,
assignment,I-66 EB,110N04178,31795,NT,11.0,0.994511,4,2200.0,49.0,44,0,False,53.81355555555555,0.0,0.0,19442.47785360656,0.0,77769.91141442624,0.0,8.837489933457528,
assignment,I-66 EB,110N04179,31804,NT,11.0,0.885011,4,2200.0,49.0,44,0,False,52.45022222222223,0.0,0.0,19674.039963993393,0.0,78696.15985597357,0.0,8.942745438178815,
assignment,I-66 EB,110N04180,32856,NT,11.0,0.491758,2,2200.0,49.0,44,0,False,53.583555555555556,0.0,0.0,19705.679839034303,0.0,39411.359678068606,0.0,8.957127199561047,
assignment,I-66 EB,110N04183,31833,NT,11.0,0.45031,3,2200.0,49.0,44,0,False,49.72644444444444,0.0,0.0,21298.198366408982,0.0,63894.59509922695,0.0,9.680999257458629,
assignment,I-66 EB,110N04184,38167,NT,11.0,0.451882,3,2200.0,49.0,44,0,False,59.85755555555556,0.0,0.0,17110.617382006636,0.0,51331.85214601991,0.0,7.777553355457562,
assignment,I-66 EB,110-04162,26303,PM,4.0,0.012809,3,2200.0,49.0,16,16,True,40.546,4.0,8753.246379995602,8753.246379995602,26259.739139986807,26259.739139986807,3.9787483545434554,3.9787483545434554,0.9946870886358639
assignment,I-66 EB,110-04163,26306,PM,4.0,0.160698,1,2200.0,49.0,16,16,True,38.59666666666667,4.0,8612.519953573526,8612.519953573526,8612.519953573526,8612.519953573526,3.914781797078876,3.914781797078876,0.978695449269719
assignment,I-66 EB,110-04166,26049,PM,4.0,0.87601,2,2200.0,49.0,16,16,True,28.923111111111112,4.0,7783.496850759835,7783.496850759835,15566.99370151967,15566.99370151967,3.537953113981743,3.537953113981743,0.8844882784954358
assignment,I-66 EB,110-04167,25608,PM,4.0,0.203461,2,2200.0,49.0,16,16,True,13.454888888888894,4.0,5751.400113594764,5751.400113594764,11502.800227189528,11502.800227189528,2.614272778906711,2.614272778906711,0.6535681947266777
assignment,I-66 EB,110-04168,26322,PM,4.0,1.550586,3,2200.0,49.0,16,16,True,13.464666666666671,4.0,5945.564815042351,5945.564815042351,17836.694445127054,17836.694445127054,2.7025294613828867,2.7025294613828867,0.6756323653457217
assignment,I-66 EB,110-04169,26183,PM,4.0,0.241782,3,2200.0,49.0,16,16,True,15.005333333333327,4.0,6988.6086180172315,6988.6086180172315,20965.825854051694,20965.825854051694,3.1766402809169234,3.1766402809169234,0.7941600702292309
assignment,I-66 EB,110-04170,26732,PM,4.0,0.034113,4,2200.0,49.0,16,15,True,20.614444444444448,3.75,7265.404558037358,7813.533957435566,29061.61823214943,31254.135829742263,3.302456617289708,3.5516063442888934,0.8806550979439222
assignment,I-66 EB,110-04171,26732,PM,4.0,0.024315,4,2200.0,49.0,16,15,True,21.91644444444445,3.75,7386.673662617349,7933.479689595339,29546.694650469395,31733.918758381355,3.3575789375533405,3.6061271316342447,0.8953543833475575
assignment,I-66 EB,110-04172,32564,PM,4.0,0.936293,4,2200.0,49.0,16,13,True,24.389555555555557,3.25,6524.890802060237,8169.991744680137,26099.563208240947,32679.96697872055,2.9658594554819255,3.713632611218244,0.9125721401482848
assignment,I-66 EB,110-04173,32561,PM,4.0,0.146205,2,2200.0,49.0,16,11,True,25.346888888888888,2.75,5518.595264117357,8224.554901828451,11037.190528234714,16449.109803656902,2.508452392780617,3.7384340462856596,0.9121645064656788
assignment,I-66 EB,110-04175,31781,PM,4.0,1.428297,4,2200.0,49.0,16,2,True,48.23666666666667,0.5,1099.5692813773185,8771.054391007421,4398.277125509274,35084.217564029685,0.499804218807872,3.9868429050033733,0.999608437615744
assignment,I-66 EB,110-04176,31353,PM,4.0,0.499725,2,2200.0,49.0,16,6,True,44.071111111111115,1.5,3285.522668699441,8783.265357608183,6571.045337398882,17566.530715216366,1.4934193948633823,3.992393344367356,0.9956129299089216
assignment,I-66 EB,110-04177,31790,PM,4.0,1.064303,4,2200.0,49.0,16,11,True,44.18933333333334,2.75,6017.035910227161,8765.182529733367,24068.143640908645,35060.73011893347,2.735016322830528,3.9841738771515307,0.994551390120192
assignment,I-66 EB,110-04178,31800,PM,4.0,1.044581,4,2200.0,49.0,16,16,True,30.968666666666667,4.0,8163.401245526,8163.401245526,32653.604982104,32653.604982104,3.7106369297845454,3.7106369297845454,0.9276592324461364
assignment,I-66 EB,110-04179,35787,PM,4.0,0.337366,4,2200.0,49.0,16,9,True,37.449999999999996,2.25,4830.797436337242,8626.343323024515,19323.18974534897,34505.37329209806,2.195817016516928,3.921065146829325,0.9759186740075237
assignment,I-66 EB,110-04180,31384,PM,4.0,0.771709,2,2200.0,49.0,16,2,True,45.38755555555556,0.5,1095.4487334218582,8326.004221499868,2190.8974668437163,16652.008442999737,0.497931242464481,3.784547373409031,0.995862484928962
assignment,I-66 EB,110-04182,31829,PM,4.0,0.453427,4,2200.0,49.0,16,0,False,56.574888888888886,0.0,0.0,8414.488419856722,0.0,33657.953679426886,0.0,3.824767463571237,
assignment,I-66 EB,110-04183,39146,PM,4.0,4.297312,2,2200.0,49.0,16,0,False,56.30777777777778,0.0,0.0,7442.920954804378,0.0,14885.841909608756,0.0,3.383145888547445,
assignment,I-66 EB,110-04184,39157,PM,4.0,2.210167,3,2200.0,49.0,16,0,False,65.26533333333333,0.0,0.0,6962.005958623597,0.0,20886.01787587079,0.0,3.1645481630107257,
assignment,I-66 EB,110N04162,25947,PM,4.0,0.25864,2,2200.0,49.0,16,16,True,36.30511111111111,4.0,8718.134162604138,8718.134162604138,17436.268325208275,17436.268325208275,3.9627882557291536,3.9627882557291536,0.9906970639322884
assignment,I-66 EB,110N04163,26303,PM,4.0,0.087912,3,2200.0,49.0,16,16,True,41.162000000000006,4.0,8717.4730459626,8717.4730459626,26152.419137887802,26152.419137887802,3.9624877481648184,3.9624877481648184,0.9906219370412046
assignment,I-66 EB,110N04164,26747,PM,4.0,0.189147,2,2200.0,49.0,16,14,True,40.09155555555555,3.5,7646.201147442645,8746.16062963686,15292.40229488529,17492.32125927372,3.4755459761102934,3.975527558925846,0.9930131360315124
assignment,I-66 EB,110N04167,25608,PM,4.0,0.254733,2,2200.0,49.0,16,16,True,13.416666666666666,4.0,5743.175001945821,5743.175001945821,11486.350003891643,11486.350003891643,2.6105340917935553,2.6105340917935553,0.6526335229483888
assignment,I-66 EB,110N04168,26753,PM,4.0,0.221555,3,2200.0,49.0,16,16,True,13.131555555555556,4.0,5713.516442794862,5713.516442794862,17140.549328384586,17140.549328384586,2.597052928543119,2.597052928543119,0.6492632321357797
assignment,I-66 EB,110N04169,26736,PM,4.0,0.313435,3,2200.0,49.0,16,16,True,13.001777777777777,4.0,6494.234164334999,6494.234164334999,19482.702493004996,19482.702493004996,2.951924620152272,2.951924620152272,0.737981155038068
assignment,I-66 EB,110N04170,26735,PM,4.0,0.257485,3,2200.0,49.0,16,16,True,18.64022222222222,4.0,7541.8549947244355,7541.8549947244355,22625.564984173307,22625.564984173307,3.428115906692925,3.428115906692925,0.8570289766732313
assignment,I-66 EB,110N04171,26732,PM,4.0,0.121778,4,2200.0,49.0,16,15,True,21.447999999999997,3.75,7354.409478409278,7900.982690941117,29417.63791363711,31603.930763764467,3.342913399276944,3.5913557686095987,0.8914435731405185
assignment,I-66 EB,110N04172,26732,PM,4.0,0.112619,4,2200.0,49.0,16,15,True,22.895333333333337,3.75,7445.820324025473,7992.860471977702,29783.281296101894,31971.44188791081,3.3844637836479423,3.633118396353501,0.9025236756394514
assignment,I-66 EB,110N04173,32563,PM,4.0,0.160492,4,2200.0,49.0,16,11,True,24.71622222222223,2.75,5442.894538594333,8185.510468169032,21771.578154377334,32742.041872676127,2.4740429720883332,3.720686576440469,0.899651989850303
assignment,I-66 EB,110N04174,32572,PM,4.0,0.672258,2,2200.0,49.0,16,6,True,36.833555555555556,1.5,3187.281701413455,8317.241558826583,6374.56340282691,16634.483117653166,1.4487644097333885,3.7805643449211743,0.965842939822259
assignment,I-66 EB,110N04177,31357,PM,4.0,0.076959,4,2200.0,49.0,16,11,True,43.76466666666667,2.75,6025.859587273152,8775.542166619376,24103.43834909261,35102.168666477504,2.7390270851241603,3.9888828030088073,0.9960098491360582
assignment,I-66 EB,110N04178,31795,PM,4.0,0.994511,4,2200.0,49.0,16,11,True,43.50977777777778,2.75,6008.120310849344,8746.532403561985,24032.481243397375,34986.12961424794,2.7309637776587925,3.9756965470736296,0.99307773733047
assignment,I-66 EB,110N04179,31804,PM,4.0,0.885011,4,2200.0,49.0,16,16,True,30.296222222222223,4.0,8376.706831730458,8376.706831730458,33506.82732692183,33506.82732692183,3.8075940144229357,3.8075940144229357,0.9518985036057339
assignment,I-66 EB,110N04180,32856,PM,4.0,0.491758,2,2200.0,49.0,16,7,True,38.47466666666667,1.75,3790.261572684476,8551.161189311715,7580.523145368952,17102.32237862343,1.7228461694020345,3.8868914496871434,0.9844835253725912
assignment,I-66 EB,110N04183,31833,PM,4.0,0.45031,3,2200.0,49.0,16,0,False,58.903999999999996,0.0,0.0,8017.839679582465,0.0,24053.519038747392,0.0,3.644472581628393,
assignment,I-66 EB,110N04184,38167,PM,4.0,0.451882,3,2200.0,49.0,16,0,False,64.82555555555555,0.0,0.0,6739.12475954713,0.0,20217.374278641393,0.0,3.0632385270668774,
assignment,I-66 WB,110+04163,25946,AM,3.0,0.098196,3,2200.0,49.0,12,0,False,49.194222222222216,0.0,0.0,6595.143084218783,0.0,19785.429252656348,0.0,2.9977923110085376,
assignment,I-66 WB,110+04164,25946,AM,3.0,0.107759,3,2200.0,49.0,12,12,True,47.36066666666667,3.0,6596.086229523348,6596.086229523348,19788.258688570044,19788.258688570044,2.9982210134197036,2.9982210134197036,0.9994070044732346
assignment,I-66 WB,110+04166,26720,AM,3.0,0.814677,2,2200.0,49.0,12,6,True,40.27533333333333,1.5,3248.8503399390165,6460.80746470915,6497.700679878033,12921.6149294183,1.4767501545177348,2.9367306657768864,0.9845001030118232
assignment,I-66 WB,110+04167,26724,AM,3.0,0.863407,3,2200.0,49.0,12,7,True,28.721777777777778,1.75,3490.6171870199287,6073.257594820742,10471.851561059786,18219.772784462228,1.5866441759181493,2.760571634009428,0.9066538148103711
assignment,I-66 WB,110+04168,26055,AM,3.0,0.20361,2,2200.0,49.0,12,6,True,21.30377777777778,1.5,2761.921796084819,5692.0013230583045,5523.843592169638,11384.002646116609,1.2554189982203723,2.5872733286628655,0.8369459988135816
assignment,I-66 WB,110+04169,26370,AM,3.0,1.476424,3,2200.0,49.0,12,7,True,19.402444444444445,1.75,3090.6657442158585,5623.185772588578,9271.997232647576,16869.557317765735,1.404848065552663,2.5559935329948082,0.8027703231729503
assignment,I-66 WB,110+04170,26177,AM,3.0,0.462016,3,2200.0,49.0,12,7,True,36.83222222222222,1.75,3704.3152239524456,6309.6704436709315,11112.945671857336,18929.011331012793,1.6837796472511117,2.8680320198504234,0.9621597984292066
assignment,I-66 WB,110+04176,31999,AM,3.0,1.729679,4,2200.0,49.0,12,0,False,62.73777777777778,0.0,0.0,5632.372063563451,0.0,22529.488254253803,0.0,2.5601691198015684,
assignment,I-66 WB,110+04177,35781,AM,3.0,0.244247,2,2200.0,49.0,12,0,False,58.564444444444455,0.0,0.0,6091.938339121001,0.0,12183.876678242003,0.0,2.769062881418637,
assignment,I-66 WB,110+04178,32029,AM,3.0,1.332622,4,2200.0,49.0,12,0,False,59.087555555555554,0.0,0.0,5932.610655284562,0.0,23730.44262113825,0.0,2.696641206947528,
assignment,I-66 WB,110+04179,32032,AM,3.0,1.295447,4,2200.0,49.0,12,0,False,58.97822222222222,0.0,0.0,6058.498825048441,0.0,24233.995300193765,0.0,2.753863102294746,
assignment,I-66 WB,110+04182,32038,AM,3.0,0.798703,5,2200.0,49.0,12,0,False,61.545333333333325,0.0,0.0,5779.602369346398,0.0,28898.011846731988,0.0,2.6270919860665445,
assignment,I-66 WB,110+04183,31404,AM,3.0,0.578458,2,2200.0,49.0,12,0,False,62.45666666666667,0.0,0.0,5714.440507289361,0.0,11428.881014578723,0.0,2.5974729578588005,
assignment,I-66 WB,110+04184,31416,AM,3.0,4.167976,2,2200.0,49.0,12,0,False,64.13644444444445,0.0,0.0,5433.19656903143,0.0,10866.39313806286,0.0,2.4696348041051954,
assignment,I-66 WB,110P04162,26313,AM,3.0,0.276665,2,2200.0,49.0,12,5,True,47.89377777777778,1.25,2748.361332125483,6597.931442984058,5496.722664250966,13195.862885968116,1.2492551509661287,2.9990597468109352,0.9994041207729029
assignment,I-66 WB,110P04163,26309,AM,3.0,0.061044,1,2200.0,49.0,12,4,True,47.836666666666666,1.0,2198.7317512487148,6598.398282429585,2198.7317512487148,6598.398282429585,0.9994235232948704,2.9992719465589026,0.9994235232948704
