tmc_code,t_min,speed,speed_smoothed,corridor,facility,miles,net_lanes,net_link_id,free_speed,capacity_vphpl,cutoff,q_vphpl
110-04120,180,60.4,60.92755555555556,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2036.738909133972
110-04120,195,60.156,59.874,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2071.089228996136
110-04120,210,59.066,60.08222222222222,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2064.765392537003
110-04120,225,61.02466666666667,60.34377777777778,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2056.5073938889186
110-04120,240,60.940666666666665,61.073333333333345,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2031.497846124097
110-04120,255,61.25466666666667,61.440666666666665,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2017.7159243642145
110-04120,270,62.126666666666665,62.378444444444455,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1978.4365748373796
110-04120,285,63.754000000000005,64.10866666666668,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1886.7554843434311
110-04120,300,66.44533333333332,64.44822222222223,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1865.0560763427845
110-04120,315,63.14533333333334,63.99911111111111,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1893.4593481854447
110-04120,330,62.406666666666666,62.6848888888889,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1964.1817290708943
110-04120,345,62.50266666666666,62.308666666666674,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1981.578808877917
110-04120,360,62.016666666666666,62.601777777777784,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1968.1226147059333
110-04120,375,63.285999999999994,62.36533333333333,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1979.0298605140836
110-04120,390,61.79333333333333,61.27711111111111,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2023.956237077221
110-04120,405,58.751999999999995,59.964222222222226,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2068.375825205749
110-04120,420,59.34733333333334,59.594444444444456,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2079.243921498016
110-04120,435,60.684,59.458888888888886,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2083.0639350973747
110-04120,450,58.345333333333336,59.34644444444445,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2086.1678994387407
110-04120,465,59.01,59.03244444444445,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2094.5330334256037
110-04120,480,59.742,59.62777777777779,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2078.291316100841
110-04120,495,60.13133333333334,60.137777777777785,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2063.041048519084
110-04120,510,60.54,59.91711111111112,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2069.797726618332
110-04120,525,59.080000000000005,60.43266666666667,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2053.6188288838575
110-04120,540,61.678,60.49355555555556,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2051.615582736289
110-04120,555,60.72266666666667,60.909111111111116,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2037.3930734960966
110-04120,570,60.32666666666667,60.60622222222222,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2047.8553783030568
110-04120,585,60.76933333333333,60.574000000000005,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2048.9379254222144
110-04120,600,60.626,60.77533333333334,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2042.0785465027275
110-04120,615,60.93066666666667,60.4268888888889,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2053.807875080906
110-04120,630,59.724000000000004,59.665333333333336,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2077.2117130565
110-04120,645,58.34133333333333,59.320666666666675,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2086.871314851443
110-04120,660,59.89666666666667,58.72111111111112,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2102.402166993589
110-04120,675,57.925333333333334,58.475777777777786,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2108.3167643600113
110-04120,690,57.605333333333334,57.51066666666667,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2129.2922968123266
110-04120,705,57.001333333333335,57.88933333333333,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2121.482757149586
110-04120,720,59.06133333333333,57.80422222222222,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2123.2840415561836
110-04120,735,57.35,57.95422222222223,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2120.0912155501387
110-04120,750,57.45133333333333,57.51933333333334,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2129.1193894124585
110-04120,765,57.75666666666667,57.864666666666665,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2122.007583824866
110-04120,780,58.385999999999996,57.35377777777777,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2132.3761361788615
110-04120,795,55.91866666666667,56.44488888888889,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2148.5874769691986
110-04120,810,55.029999999999994,55.72977777777778,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2159.4866090328283
110-04120,825,56.24066666666667,55.72266666666667,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2159.587253060394
110-04120,840,55.897333333333336,54.95644444444445,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2169.582856580637
110-04120,855,52.73133333333333,53.88111111111112,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2180.936186841874
110-04120,870,53.01466666666667,51.470000000000006,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2196.356508980457
110-04120,885,48.664,50.23777777777779,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2199.5003165134035
110-04120,900,49.034666666666666,48.78511111111112,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2199.5507168673184
110-04120,915,48.656666666666666,49.644222222222226,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2199.9806049629187
110-04120,930,51.24133333333334,50.403333333333336,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2199.249221696682
110-04120,945,51.312,51.30711111111111,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2196.944525804005
110-04120,960,51.368,51.43533333333334,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2196.4861757114736
110-04120,975,51.626,51.64933333333334,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2195.6463678575183
110-04120,990,51.95399999999999,52.46888888888889,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2191.5398765592818
110-04120,1005,53.82666666666667,52.848000000000006,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2189.145519279463
110-04120,1020,52.763333333333335,52.53311111111112,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2191.156784067698
110-04120,1035,51.00933333333333,51.76955555555556,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2195.133063802187
110-04120,1050,51.535999999999994,50.75711111111112,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2198.5372753189104
110-04120,1065,49.726,49.54622222222222,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2199.9978640541817
110-04120,1080,47.376666666666665,48.25244444444445,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2198.641607148528
110-04120,1095,47.65466666666667,49.425333333333334,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2199.9953334781794
110-04120,1110,53.24466666666667,52.384888888888895,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2192.027248231288
110-04120,1125,56.25533333333333,54.95000000000001,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2169.659973725099
110-04120,1140,55.35,55.07888888888889,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2168.096052457758
110-04120,1155,53.63133333333334,54.864000000000004,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2170.6782922470543
110-04120,1170,55.61066666666667,55.95933333333334,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2156.1572209756296
110-04120,1185,58.635999999999996,57.73755555555556,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2124.676178404789
110-04120,1200,58.966,59.040888888888894,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2094.3137852510463
110-04120,1215,59.52066666666666,59.571333333333335,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2079.9013053411636
110-04120,1230,60.227333333333334,60.30688888888889,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2057.6937702581167
110-04120,1245,61.17266666666667,60.902888888888896,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2037.6133060488917
110-04120,1260,61.30866666666667,61.13244444444445,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2029.3363672144085
110-04120,1275,60.916000000000004,61.04533333333334,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2032.5143447860814
110-04120,1290,60.91133333333333,61.18777777777779,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2027.293757081176
110-04120,1305,61.736,61.60622222222222,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2011.2238025745332
110-04120,1320,62.17133333333334,61.86155555555556,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,2000.8519569050277
110-04120,1335,61.67733333333333,61.917555555555566,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1998.517109804842
110-04120,1350,61.903999999999996,62.620000000000005,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1967.2634201321507
110-04120,1365,64.27866666666667,63.1908888888889,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1938.9120311303618
110-04120,1380,63.39,63.26933333333334,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1934.7878204277056
110-04120,1395,62.13933333333333,63.286,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1933.9040815534418
110-04120,1410,64.32866666666666,63.25466666666667,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1935.5633280190866
110-04120,1425,63.29600000000001,63.81233333333334,I-395 SB,GP,0.183298,3,32610,70.0,2200.0,49.0,1904.5734004747674
110-04121,0,65.01733333333333,65.17266666666666,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1813.516147258188
110-04121,15,65.328,65.20355555555555,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1811.1405771896978
110-04121,30,65.26533333333333,64.74,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1845.2132222208859
110-04121,45,63.626666666666665,64.27777777777779,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1876.127208265142
110-04121,60,63.94133333333333,63.874,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1900.9469787595776
110-04121,75,64.054,64.00466666666667,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1893.1227433762483
110-04121,90,64.01866666666666,64.28422222222223,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1875.715280588875
110-04121,105,64.78,64.18933333333332,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1881.728924760874
110-04121,120,63.76933333333333,63.59933333333333,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1916.7845302993073
110-04121,135,62.248666666666665,62.906444444444446,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1953.393380462097
110-04121,150,62.70133333333333,62.57911111111111,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1969.187596817932
110-04121,165,62.78733333333333,62.367999999999995,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1978.9093001259753
110-04121,180,61.61533333333333,61.97488888888889,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1996.1037329826509
110-04121,195,61.522000000000006,61.12355555555556,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2029.6627549382927
110-04121,210,60.233333333333334,61.33355555555556,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2021.8217973194253
110-04121,225,62.245333333333335,61.96244444444445,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1996.6295519436483
110-04121,240,63.40866666666667,62.907555555555554,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1953.3382157588214
110-04121,255,63.068666666666665,62.97222222222223,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1950.1089931223478
110-04121,270,62.43933333333334,63.39622222222223,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1927.9924258282165
110-04121,285,64.68066666666667,64.406,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1867.8331636810046
110-04121,300,66.098,65.11822222222223,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1817.665183223213
110-04121,315,64.576,65.29066666666667,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1804.3550825720724
110-04121,330,65.19800000000001,64.5171111111111,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1860.4750025621206
110-04121,345,63.77733333333333,64.17288888888889,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1882.7599497579324
110-04121,360,63.54333333333333,64.34822222222222,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1871.5962462341201
110-04121,375,65.724,64.59022222222222,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1855.5440206640326
110-04121,390,64.50333333333334,64.27600000000001,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1876.2407528013573
110-04121,405,62.60066666666667,63.80088888888889,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1905.2418308627302
110-04121,420,64.29866666666666,63.589555555555556,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1917.3336521626106
110-04121,435,63.86933333333333,63.864,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1901.5378919383795
110-04121,450,63.424,63.203111111111106,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1938.273247679873
110-04121,465,62.316,63.10422222222221,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1943.4018874320361
110-04121,480,63.57266666666667,63.21911111111111,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1937.4349111772187
110-04121,495,63.76866666666667,63.78133333333333,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1906.3807111609972
110-04121,510,64.00266666666667,63.56644444444444,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1918.627671702258
110-04121,525,62.928,63.86222222222222,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1901.6428273693489
110-04121,540,64.656,63.64933333333334,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1913.9610566934061
110-04121,555,63.364000000000004,64.18711111111111,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1881.868443206906
110-04121,570,64.54133333333333,63.802,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1905.176997171266
110-04121,585,63.50066666666667,64.00355555555555,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1893.1900926748615
110-04121,600,63.968666666666664,63.98911111111111,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1894.0643454130427
110-04121,615,64.498,64.00111111111111,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1893.3382112499517
110-04121,630,63.53666666666666,63.64977777777778,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1913.9358425531525
110-04121,645,62.91466666666667,63.27422222222223,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1934.5288642631576
110-04121,660,63.37133333333333,62.805111111111124,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1958.3794939856048
110-04121,675,62.129333333333335,62.90977777777778,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1953.227854052532
110-04121,690,63.22866666666666,62.76866666666667,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1960.1512511251015
110-04121,705,62.948,63.08066666666667,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1944.610296973491
110-04121,720,63.065333333333335,62.61000000000001,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1967.7352647471678
110-04121,735,61.81666666666667,62.4348888888889,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1975.8671499049328
110-04121,750,62.42266666666667,61.75711111111112,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2005.1483176019517
110-04121,765,61.032000000000004,61.03155555555556,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2033.0128002013914
110-04121,780,59.64,59.73844444444445,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2075.0906103805587
110-04121,795,58.54333333333333,59.32644444444444,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2086.7139158916475
110-04121,810,59.79600000000001,59.42400000000001,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2084.033254934963
110-04121,825,59.93266666666667,60.23333333333334,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2060.0379361668024
110-04121,840,60.971333333333334,59.92444444444445,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2069.5771201279904
110-04121,855,58.86933333333333,59.49088888888889,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2082.1699126002936
110-04121,870,58.632,58.04711111111112,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2118.0714717195183
110-04121,885,56.64,57.59266666666667,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2127.645521578044
110-04121,900,57.506,56.602222222222224,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2145.9762163115256
110-04121,915,55.660666666666664,55.92444444444445,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2156.673366326967
110-04121,930,54.60666666666667,54.67977777777779,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2172.792633448017
110-04121,945,53.772000000000006,54.202000000000005,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2177.8600542615604
110-04121,960,54.227333333333334,53.89755555555556,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2180.784792214522
110-04121,975,53.693333333333335,54.24000000000001,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2177.4785876241335
110-04121,990,54.79933333333334,54.696222222222225,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2172.6075834923545
110-04121,1005,55.596000000000004,55.374,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2164.3418126651445
110-04121,1020,55.72666666666667,54.952444444444446,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2169.6307357099327
110-04121,1035,53.534666666666666,54.51000000000001,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2174.661382538834
110-04121,1050,54.26866666666667,54.47066666666668,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2175.083535077274
110-04121,1065,55.608666666666664,54.98444444444445,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2169.2464811582304
110-04121,1080,55.076,55.262,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2165.795322095796
110-04121,1095,55.10133333333333,55.972,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2155.9689246595453
110-04121,1110,57.73866666666667,57.45311111111112,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2130.4337688232777
110-04121,1125,59.51933333333333,59.061777777777785,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2093.77009520204
110-04121,1140,59.92733333333333,59.76133333333334,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2074.421255444592
110-04121,1155,59.83733333333334,59.77266666666667,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2074.0888864111953
110-04121,1170,59.55333333333333,60.21844444444445,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2060.5089830318934
110-04121,1185,61.26466666666667,61.02955555555556,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,2033.085062229706
110-04121,1200,62.27066666666666,62.038222222222224,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1993.4104963112763
110-04121,1215,62.57933333333334,62.48622222222222,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1973.5086710703395
110-04121,1230,62.608666666666664,62.62444444444444,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1967.0534491077742
110-04121,1245,62.68533333333333,63.02622222222222,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1947.3840892862484
110-04121,1260,63.784666666666666,63.320444444444455,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1932.0692818319383
110-04121,1275,63.49133333333334,63.370222222222225,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1929.3975170090266
110-04121,1290,62.834666666666664,63.39955555555556,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1927.8118078387804
110-04121,1305,63.87266666666667,63.714000000000006,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1910.2705861780007
110-04121,1320,64.43466666666667,63.75822222222223,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1907.7213313485554
110-04121,1335,62.967333333333336,63.97755555555557,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1894.7620294364895
110-04121,1350,64.53066666666668,63.89200000000002,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1899.880540179648
110-04121,1365,64.178,64.54266666666668,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1858.7595771545273
110-04121,1380,64.91933333333333,64.25,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1877.8968757405241
110-04121,1395,63.65266666666666,64.42711111111112,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1866.447507396348
110-04121,1410,64.70933333333333,64.38666666666667,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1869.0970980650004
110-04121,1425,64.798,64.75366666666667,I-395 SB,GP,1.053164,3,32623,70.0,2200.0,49.0,1844.254871371949
110-04122,0,65.29266666666666,64.975,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1828.353356091652
110-04122,15,64.65733333333334,64.81311111111111,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1840.0551588989663
110-04122,30,64.48933333333333,64.11422222222222,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1886.4117886801114
110-04122,45,63.196000000000005,63.646888888888896,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1914.099697589003
110-04122,60,63.25533333333333,63.77111111111111,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1906.9743879780447
110-04122,75,64.862,64.00733333333334,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1892.9610472089882
110-04122,90,63.904666666666664,64.19133333333333,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1881.6033071060397
110-04122,105,63.80733333333333,63.04955555555555,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1946.198594226007
110-04122,120,61.43666666666666,62.01155555555556,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1994.5480052019864
110-04122,135,60.79066666666667,61.576,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,2012.4223632080887
110-04122,150,62.50066666666667,61.47533333333333,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,2016.371296092628
110-04122,165,61.13466666666667,61.27422222222222,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,2024.064942747404
110-04122,180,60.18733333333333,60.6308888888889,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,2047.0227729059764
110-04122,195,60.57066666666667,60.48044444444444,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,2052.048639633725
110-04122,210,60.68333333333333,61.095111111111116,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,2030.7039723024102
110-04122,225,62.031333333333336,62.296888888888894,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1982.1054985293722
110-04122,240,64.176,62.85777777777778,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1955.7990729577314
110-04122,255,62.366,62.72577777777778,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1962.2219385891776
110-04122,270,61.63533333333333,62.422888888888885,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1976.4154897790934
110-04122,285,63.26733333333333,63.380222222222216,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1928.857878413674
110-04122,300,65.238,64.21755555555555,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1879.9518329356663
110-04122,315,64.14733333333334,64.49066666666666,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1862.240943244154
110-04122,330,64.08666666666666,64.096,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1887.5377472804787
110-04122,345,64.054,64.28888888888889,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1875.4166660476483
110-04122,360,64.726,64.56911111111111,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1856.9752602397925
110-04122,375,64.92733333333334,64.33777777777777,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1872.2719647114607
110-04122,390,63.36,63.526444444444444,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1920.854432118794
110-04122,405,62.292,63.2571111111111,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1935.4342183184924
110-04122,420,64.11933333333333,63.209111111111106,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1937.9591523839622
110-04122,435,63.216,62.68044444444444,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1964.393912063244
110-04122,450,60.706,61.77577777777778,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,2004.385977826803
110-04122,465,61.40533333333334,61.10066666666666,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,2030.5009947863923
110-04122,480,61.190666666666665,61.22133333333333,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,2026.0459082254413
110-04122,495,61.068,61.45866666666666,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,2017.0187212213148
110-04122,510,62.117333333333335,61.80511111111111,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,2003.183178805615
110-04122,525,62.230000000000004,62.44311111111111,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1975.4907827920338
110-04122,540,62.982,62.45466666666666,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1974.9609351595097
110-04122,555,62.152,62.90311111111111,I-395 SB,GP,0.922212,4,28289,70.0,2200.0,49.0,1953.558810005366
