corridor,net_link_id,period,tmcs,miles,lanes,capacity_vphpl,period_hours,congested_tmcs,P_h,min_speed_mph,D_veh_per_lane,V_veh_per_lane,D_veh_total,V_veh_total,D_over_C_h,V_over_C_h,our_avg_flow_over_C,dc_dta_doc,dc_dta_vol,matched_to_assignment,V_over_C_minus_dta_vol,V_over_C_div_dta_vol,D_over_C_div_dta_vol
I-395 SB,32603,NT,1,1.301767,3,2200.0,11.0,0,0.0,54.00177777777778,0.0,21787.42498809953,0.0,65362.27496429859,0.0,9.903374994590695,0.9003068176900633,,,False,,,
I-395 SB,32610,NT,1,0.183298,3,2200.0,11.0,0,0.0,54.864,0.0,21932.90104750278,0.0,65798.70314250834,0.0,9.969500476137627,0.9063182251034206,,,False,,,
I-395 SB,32611,NT,1,0.508993,4,2200.0,11.0,0,0.0,56.01555555555556,0.0,21818.4206078261,0.0,87273.6824313044,0.0,9.917463912648229,0.9015876284225662,,,False,,,
I-395 SB,32623,NT,1,1.053164,3,2200.0,11.0,0,0.0,59.76133333333334,0.0,21166.59041506459,0.0,63499.77124519377,0.0,9.621177461392996,0.8746524964902723,,,False,,,
I-395 SB,26471,PM,2,0.24169,3,2200.0,4.0,2,4.0,41.64022222222223,8673.09434615275,8673.09434615275,26019.28303845825,26019.28303845825,3.9423156118876133,3.9423156118876133,0.9855789029719033,0.7387,2.954699315789474,True,0.9876162960981394,1.3342527244042954,1.3342527244042954
I-395 SB,26712,PM,1,0.189735,6,2200.0,4.0,1,4.0,38.52288888888888,8556.72371442718,8556.72371442718,51340.342286563086,51340.342286563086,3.889419870194173,3.889419870194173,0.9723549675485432,0.4815,1.926010649122807,True,1.9634092210713658,2.01941763508192,2.01941763508192
I-395 SB,26759,PM,1,0.59288,4,2200.0,4.0,1,3.75,27.590666666666664,7652.95240599114,8202.708850688243,30611.80962396456,32810.83540275297,3.478614729995973,3.7285040230401103,0.9321260057600276,0.9093,3.6371595131578953,True,0.09134450988221499,1.025114243560604,0.9564097250647473
I-395 SB,26764,PM,1,0.223822,4,2200.0,4.0,1,4.0,28.122444444444444,8062.223339507418,8062.223339507418,32248.893358029673,32248.893358029673,3.664646972503372,3.664646972503372,0.916161743125843,0.9093,3.637159513157895,True,0.027487459345477028,1.0075573972618022,1.0075573972618022
I-395 SB,26776,PM,1,0.539375,4,2200.0,4.0,1,3.5,29.115777777777776,7025.7872417775725,8125.759628941405,28103.14896711029,32503.03851576562,3.193539655353442,3.693527104064275,0.9233817760160687,0.8953,3.581365526315789,True,0.1121615777484859,1.0313181039255348,0.8917100563702276
I-395 SB,26781,PM,1,0.075065,4,2200.0,4.0,1,3.75,29.90688888888889,7630.711981066815,8180.711970663349,30522.84792426726,32722.847882653397,3.4685054459394613,3.7185054412106133,0.9296263603026533,0.8953000000000001,3.58136552631579,True,0.13713991489482336,1.038292632764548,0.9684868580023358
I-395 SB,26792,PM,1,0.626954,4,2200.0,4.0,1,4.0,28.813333333333333,8038.16658972086,8038.16658972086,32152.66635888344,32152.66635888344,3.6537120862367547,3.6537120862367547,0.9134280215591887,0.7941,3.176290013157895,True,0.47742207307885964,1.1503080861952535,1.1503080861952535
I-395 SB,26796,PM,1,0.481819,4,2200.0,4.0,1,4.0,19.747111111111117,7182.105311588248,7182.105311588248,28728.42124635299,28728.42124635299,3.2645933234492035,3.2645933234492035,0.8161483308623009,0.7941,3.176290013157895,True,0.08830331029130845,1.0278007706870307,1.0278007706870307
I-395 SB,26809,PM,1,1.063231,3,2200.0,4.0,1,4.0,20.850222222222225,7357.53459255774,7357.53459255774,22072.60377767322,22072.60377767322,3.344333905708064,3.344333905708064,0.836083476427016,0.3959,1.5837983666666666,True,1.7605355390413973,2.111590702512656,2.111590702512656
I-395 SB,26827,PM,1,0.031164,2,2200.0,4.0,1,1.25,45.78111111111111,2741.698980855852,8776.327680309128,5483.397961711704,17552.655360618257,1.2462268094799327,3.9892398546859673,0.9973099636714918,0.2731,1.0925914736842106,True,2.8966483810017567,3.6511724196732738,1.140615536086571
I-395 SB,26829,PM,2,0.246745,3,2200.0,4.0,2,3.4392834707896816,43.00244444444444,7523.028719259166,8755.808984680534,22569.0861577775,26267.426954041603,3.4195585087541662,3.9799131748547882,0.9949782937136971,0.5719,2.287471122807017,True,1.6924420520477712,1.7398747180558636,1.49490783715684
I-395 SB,28283,PM,1,0.771707,4,2200.0,4.0,1,0.25,48.13422222222223,549.5937569113751,8751.5200575229,2198.3750276455003,35006.0802300916,0.24981534405062503,3.9779636625104087,0.9944909156276022,0.9179,3.67147172368421,True,0.30649193882619885,1.0834793134450844,0.06804229008195736
I-395 SB,28289,PM,1,0.922212,4,2200.0,4.0,1,3.75,32.27488888888889,7887.907032193146,8435.833045870564,31551.628128772583,33743.33218348226,3.585412287360521,3.834469566304802,0.9586173915762005,0.9464,3.7855836447368425,True,0.04888592156795957,1.0129137079393098,0.9471227223694758
I-395 SB,28302,PM,1,0.76605,4,2200.0,4.0,1,3.5,22.208666666666662,6995.987803407588,8088.645897075936,27983.951213630353,32354.583588303743,3.1799944560943585,3.676657225943607,0.9191643064859017,0.8906,3.562256828947368,True,0.11440039699623883,1.0321145842339625,0.8926909565456664
I-395 SB,28307,PM,1,0.122184,4,2200.0,4.0,1,3.5,27.51155555555556,7220.947746351016,8319.34080547555,28883.790985404063,33277.3632219022,3.282248975614098,3.7815185479434312,0.9453796369858578,0.8906,3.5622568289473686,True,0.21926171899606262,1.0615513505972711,0.9213959389289705
I-395 SB,32603,PM,1,1.301767,3,2200.0,4.0,1,0.75,46.06555555555556,1646.2956619093616,8720.782283378638,4938.886985728084,26162.346850135913,0.7483162099588007,3.96399194699029,0.9909979867475724,0.1948,0.7792802666666666,True,3.1847116803236233,5.086734666009281,0.9602658272866151
I-395 SB,32610,PM,1,0.183298,3,2200.0,4.0,1,0.5,48.25244444444445,1099.5480810039617,8778.423039641182,3298.644243011885,26335.26911892355,0.49979458227452805,3.9901922907459917,0.9975480726864979,0.1948,0.7792802666666666,True,3.210912024079325,5.12035587377805,0.6413540848562418
I-395 SB,32611,PM,1,0.508993,4,2200.0,4.0,0,0.0,50.00088888888889,0.0,8768.336670362487,0.0,35073.34668144995,0.0,3.985607577437494,0.9964018943593735,0.8298,3.3193812875,True,0.666226289937494,1.2007079730329093,0.0
I-395 SB,32623,PM,1,1.053164,3,2200.0,4.0,0,0.0,53.89755555555556,0.0,8645.77632290229,0.0,25937.32896870687,0.0,3.9298983285919498,0.9824745821479874,0.3174,1.2696201,True,2.6602782285919497,3.0953340519671593,0.0
I-66 EB,25608,AM,2,0.458194,2,2200.0,3.0,0,0.0,54.00355555555555,0.0,6068.649454285732,0.0,12137.298908571463,0.0,2.7584770246753325,0.9194923415584442,,,False,,,
I-66 EB,25947,AM,1,0.25864,2,2200.0,3.0,1,1.75,34.38155555555556,3703.946610159023,6450.377333556893,7407.893220318046,12900.754667113786,1.6836120955268286,2.931989697071315,0.9773298990237717,0.5532,1.6596845,True,1.272305197071315,1.7665946130552614,1.0144169542625894
I-66 EB,26049,AM,1,0.87601,2,2200.0,3.0,0,0.0,54.199777777777776,0.0,6068.002207783174,0.0,12136.004415566347,0.0,2.7581828217196245,0.9193942739065415,,,False,,,
I-66 EB,26183,AM,1,0.241782,3,2200.0,3.0,0,0.0,63.74088888888889,0.0,5501.87323211417,0.0,16505.61969634251,0.0,2.5008514691428045,0.8336171563809348,,,False,,,
I-66 EB,26303,AM,2,0.100721,3,2200.0,3.0,2,1.0317932705195538,45.146,2265.6058784806905,6573.205398794286,6796.817635442072,19719.61619638286,1.0298208538548594,2.9878206358155848,0.9959402119385282,0.2479999999999999,0.7439762456140351,True,2.2438443902015495,4.016016174480961,1.384212009356434
I-66 EB,26306,AM,1,0.160698,1,2200.0,3.0,1,0.75,47.73733333333333,1648.6203943047344,6572.531318913664,1648.6203943047344,6572.531318913664,0.749372906502152,2.987514235869847,0.9958380786232824,0.5726,1.717801105263158,True,1.269713130606689,1.739150258267051,0.4362396229727376
I-66 EB,26322,AM,1,1.550586,3,2200.0,3.0,0,0.0,62.199777777777776,0.0,5716.178115920143,0.0,17148.53434776043,0.0,2.5982627799637013,0.8660875933212338,,,False,,,
I-66 EB,26732,AM,4,0.292825,4,2200.0,3.0,0,0.0,63.633333333333326,0.0,5304.352318850082,0.0,21217.40927540033,0.0,2.4110692358409462,0.8036897452803154,,,False,,,
I-66 EB,26735,AM,1,0.257485,3,2200.0,3.0,0,0.0,65.02888888888889,0.0,5221.494014696001,0.0,15664.482044088003,0.0,2.373406370316364,0.7911354567721213,,,False,,,
I-66 EB,26736,AM,1,0.313435,3,2200.0,3.0,0,0.0,63.74822222222223,0.0,5479.035712608637,0.0,16437.10713782591,0.0,2.4904707784584716,0.8301569261528239,,,False,,,
I-66 EB,26747,AM,1,0.189147,2,2200.0,3.0,0,0.0,53.18377777777778,0.0,6455.8870818693,0.0,12911.7741637386,0.0,2.934494128122409,0.9781647093741364,,,False,,,
I-66 EB,26753,AM,1,0.221555,3,2200.0,3.0,0,0.0,60.11222222222222,0.0,5911.46255615704,0.0,17734.38766847112,0.0,2.6870284346168365,0.8956761448722789,,,False,,,
I-66 EB,31353,AM,1,0.499725,2,2200.0,3.0,1,1.75,40.64422222222222,3810.555797640972,6512.476601071308,7621.111595281944,13024.953202142617,1.7320708171095327,2.960216636850595,0.9867388789501983,0.0894,0.268327575,True,2.691889061850595,11.032099987675867,6.455060822986727
I-66 EB,31357,AM,1,0.076959,4,2200.0,3.0,1,1.75,41.01066666666666,3799.2445645045423,6490.415919186841,15196.978258018169,25961.663676747365,1.7269293475020646,2.950189054175837,0.9833963513919457,0.9493,2.8478501447368423,True,0.10233890943899482,1.0359354966862035,0.6063975489348098
I-66 EB,31384,AM,1,0.771709,2,2200.0,3.0,1,1.5,42.38488888888889,3258.260207775596,6346.094288324935,6516.520415551192,12692.18857664987,1.4810273671707255,2.8845883128749708,0.9615294376249902,0.1805999999999999,0.5417518,True,2.3428365128749706,5.32455695186425,2.7337747048938748
I-66 EB,31781,AM,1,1.428297,4,2200.0,3.0,1,2.25,33.322222222222216,4774.490353353458,6391.424430086597,19097.961413413832,25565.697720346387,2.1702228878879355,2.9051929227666347,0.9683976409222116,1.0098,3.029389302631579,True,-0.12419637986494436,0.9590028327633371,0.7163895660431294
I-66 EB,31790,AM,1,1.064303,4,2200.0,3.0,1,1.5,41.75244444444445,3259.762196199896,6459.800480565601,13039.048784799585,25839.201922262404,1.481710089181771,2.9362729457116368,0.9787576485705456,0.9493,2.8478501447368423,True,0.08842280097479449,1.031048965528685,0.5202907505228613
I-66 EB,31795,AM,1,0.994511,4,2200.0,3.0,1,2.0,37.766,4291.309182462914,6406.952260685121,17165.236729851655,25627.809042740482,1.9505950829376881,2.9122510275841456,0.9707503425280485,0.8834,2.650227657894737,True,0.26202336968940854,1.0988682496422033,0.7360103865519174
I-66 EB,31800,AM,1,1.044581,4,2200.0,3.0,1,2.5,21.920222222222225,4597.382597699295,5670.361329570099,18389.53039079718,22681.445318280395,2.0897193625905888,2.5774369679864084,0.8591456559954694,0.947,2.8409428875,True,-0.26350591951359137,0.90724701975777,0.7355724649676151
I-66 EB,31804,AM,1,0.885011,4,2200.0,3.0,1,2.25,15.974666666666666,3817.213244879578,5375.40828150866,15268.852979518311,21501.63312603464,1.7350969294907173,2.4433674006857546,0.8144558002285849,0.8613,2.5840090394736843,True,-0.14064163878792968,0.9455723116136715,0.6714747909102226
I-66 EB,31829,AM,1,0.453427,4,2200.0,3.0,1,2.5,35.47844444444445,5328.528798712585,6428.2739594862205,21314.11519485034,25713.095837944882,2.4220585448693566,2.921942708857373,0.9739809029524577,0.9261,2.7782168815789468,True,0.1437258272784261,1.051733119984766,0.8718032637872482
I-66 EB,31833,AM,1,0.45031,3,2200.0,3.0,1,2.5,32.47555555555556,5295.877627734491,6394.677791067668,15887.632883203474,19184.033373203005,2.407217103515678,2.9066717232125767,0.9688905744041922,1.0392,3.1176395438596494,True,-0.21096782064707265,0.9323309132825875,0.7721281019343033
I-66 EB,32561,AM,1,0.146205,2,2200.0,3.0,0,0.0,62.288222222222224,0.0,5477.739980824726,0.0,10955.479961649453,0.0,2.4898818094657846,0.8299606031552615,,,False,,,
I-66 EB,32563,AM,1,0.160492,4,2200.0,3.0,0,0.0,61.45422222222223,0.0,5614.178638043113,0.0,22456.714552172452,0.0,2.551899380928688,0.8506331269762293,,,False,,,
I-66 EB,32564,AM,1,0.936293,4,2200.0,3.0,0,0.0,61.953333333333326,0.0,5703.869047960084,0.0,22815.476191840335,0.0,2.592667749072765,0.864222583024255,,,False,,,
I-66 EB,32572,AM,1,0.672258,2,2200.0,3.0,0,0.0,65.26377777777776,0.0,4945.565672770257,0.0,9891.131345540514,0.0,2.247984396713753,0.7493281322379177,,,False,,,
I-66 EB,32856,AM,1,0.491758,2,2200.0,3.0,1,2.0,26.11577777777778,3908.6486008395714,5979.190511053978,7817.297201679143,11958.381022107957,1.7766584549270779,2.7178138686608992,0.9059379562202997,0.081,0.242942375,True,2.474871493660899,11.187072113956651,7.313085890952856
I-66 EB,35787,AM,1,0.337366,4,2200.0,3.0,1,2.0,18.65533333333333,3635.835385932949,5641.715461655422,14543.341543731796,22566.861846621687,1.6526524481513405,2.5644161189342825,0.8548053729780941,0.8937,2.6811695,True,-0.11675338106571775,0.9564543080675363,0.6163923795759053
I-66 EB,38167,AM,1,0.451882,3,2200.0,3.0,1,2.75,18.78822222222222,4929.193949792802,5479.046626681553,14787.581849378406,16437.13988004466,2.240542704451274,2.490475739400706,0.8301585798002353,0.7638,2.2913745333333333,True,0.1991012060673727,1.086891602909514,0.9778160103716816
I-66 EB,39146,AM,1,4.297312,2,2200.0,3.0,1,3.0,28.58533333333333,6137.414467737424,6137.414467737424,12274.828935474849,12274.828935474849,2.7897338489715566,2.7897338489715566,0.9299112829905188,0.0087,0.026235475,True,2.7634983739715566,106.33441357442763,106.33441357442763
I-66 EB,39157,AM,1,2.210167,3,2200.0,3.0,1,2.25,28.869333333333334,4628.547985135732,6239.220650535138,13885.643955407197,18717.661951605412,2.103885447788969,2.836009386606881,0.9453364622022936,0.8513,2.553797916666667,True,0.28221146994021407,1.110506578495674,0.823826127376224
I-66 EB,25608,MD,2,0.458194,2,2200.0,6.0,2,4.194937624674265,22.418,8612.28526778891,12469.682769430025,17224.57053557782,24939.36553886005,3.9146751217222318,5.668037622468193,0.9446729370780322,0.0,0.0,True,5.668037622468193,,
I-66 EB,25947,MD,1,0.25864,2,2200.0,6.0,1,3.25,39.75555555555556,7114.447712043846,13164.18891785258,14228.895424087692,26328.37783570516,3.233839869110839,5.983722235387536,0.9972870392312561,,,False,,,
I-66 EB,26049,MD,1,0.87601,2,2200.0,6.0,1,4.75,34.34422222222222,10189.355064339334,12853.707473928003,20378.710128678667,25707.414947856007,4.631525029245152,5.842594306330911,0.9737657177218185,0.0,0.0,True,5.842594306330911,,
I-66 EB,26183,MD,1,0.241782,3,2200.0,6.0,1,0.25,48.62622222222223,549.8325038751948,12132.803939733534,1649.4975116255844,36398.4118192006,0.2499238653978158,5.514910881697061,0.9191518136161768,,,False,,,
I-66 EB,26303,MD,2,0.100721,3,2200.0,6.0,2,1.936413458960892,45.54311111111111,4248.601173467506,13187.495672577708,12745.803520402518,39562.487017733125,1.931182351576139,5.994316214808049,0.9990527024680081,0.3553,2.1318246842105264,True,3.8624915305975227,2.8118241894867215,0.9058823485249723
I-66 EB,26306,MD,1,0.160698,1,2200.0,6.0,1,5.25,41.062444444444445,11491.253845747668,13140.904473719227,11491.253845747668,13140.904473719227,5.223297202612576,5.973138397145103,0.9955230661908505,,,False,,,
I-66 EB,26322,MD,1,1.550586,3,2200.0,6.0,1,1.75,28.75088888888889,3672.3236483638298,12458.565846452842,11016.970945091489,37375.69753935853,1.669238021983559,5.662984475660383,0.9438307459433971,0.0,0.0,True,5.662984475660383,,
I-66 EB,26732,MD,4,0.292825,4,2200.0,6.0,0,0.0,57.74377777777778,0.0,11808.238033781025,0.0,47232.9521351241,0.0,5.3673809244459205,0.8945634874076535,,,False,,,
I-66 EB,26735,MD,1,0.257485,3,2200.0,6.0,0,0.0,56.36533333333333,0.0,11729.5142613681,0.0,35188.5427841043,0.0,5.331597391530955,0.8885995652551592,,,False,,,
I-66 EB,26736,MD,1,0.313435,3,2200.0,6.0,1,0.75,41.32288888888889,1636.0031145422613,12122.146662426116,4908.009343626783,36366.43998727835,0.7436377793373915,5.510066664739144,0.9183444441231906,,,False,,,
I-66 EB,26747,MD,1,0.189147,2,2200.0,6.0,1,0.75,45.88688888888888,1643.048637879736,13151.066249570104,3286.097275759472,26302.132499140207,0.7468402899453345,5.9777573861682285,0.9962928976947047,,,False,,,
I-66 EB,26753,MD,1,0.221555,3,2200.0,6.0,1,2.5,23.14222222222222,5015.744928374744,12544.33361329418,15047.23478512423,37633.000839882545,2.279884058352156,5.701969824224627,0.9503283040374378,0.0,0.0,True,5.701969824224627,,
I-66 EB,31353,MD,1,0.499725,2,2200.0,6.0,1,1.5,40.51533333333333,3245.0948152409696,13115.512452021878,6490.189630481939,26231.024904043756,1.4750430978368043,5.961596569100854,0.9935994281834756,,,False,,,
I-66 EB,31357,MD,1,0.076959,4,2200.0,6.0,1,2.5,41.018,5447.639201243021,13123.526780210836,21790.556804972082,52494.10712084334,2.4761996369286456,5.96523944555038,0.9942065742583966,,,False,,,
I-66 EB,31384,MD,1,0.771709,2,2200.0,6.0,1,0.25,47.382000000000005,549.0352994177264,12240.32185260346,1098.0705988354528,24480.64370520692,0.24956149973533018,5.5637826602743,0.9272971100457167,,,False,,,
I-66 EB,31781,MD,1,1.428297,4,2200.0,6.0,1,3.25,34.28022222222222,7037.614799136665,13067.345048003775,28150.45919654666,52269.3801920151,3.198915817789393,5.93970229454717,0.9899503824245284,0.8212,4.927040236842105,True,1.0126620577050653,1.2055315177117596,0.6492570922943546
I-66 EB,31790,MD,1,1.064303,4,2200.0,6.0,1,2.25,41.65066666666667,4901.063956218936,13091.908858906669,19604.255824875745,52367.635435626675,2.22775634373588,5.950867663139395,0.9918112771898991,,,False,,,
I-66 EB,31795,MD,1,0.994511,4,2200.0,6.0,1,2.0,42.125777777777785,4347.607078651519,13065.056953272437,17390.428314606077,52260.22781308975,1.9761850357506905,5.938662251487472,0.9897770419145786,,,False,,,
I-66 EB,31800,MD,1,1.044581,4,2200.0,6.0,1,4.25,26.69022222222223,8763.56069217651,12612.165899685931,35054.24276870604,50448.663598743726,3.9834366782620503,5.732802681675423,0.9554671136125705,,,False,,,
I-66 EB,31804,MD,1,0.885011,4,2200.0,6.0,1,2.25,21.89622222222222,4466.963845176183,12537.239801762214,17867.855380704732,50148.95920704886,2.0304381114437193,5.69874536443737,0.949790894072895,,,False,,,
I-66 EB,31829,MD,1,0.453427,4,2200.0,6.0,1,1.0,38.38088888888889,2149.388542925619,12737.6839809685,8597.554171702475,50950.735923874,0.9769947922389176,5.789856354985682,0.9649760591642803,,,False,,,
I-66 EB,31833,MD,1,0.45031,3,2200.0,6.0,1,0.75,37.76711111111111,1612.8681728074844,12304.737008984248,4838.604518422453,36914.21102695275,0.7331218967306747,5.593062276811022,0.9321770461351703,,,False,,,
I-66 EB,32561,MD,1,0.146205,2,2200.0,6.0,0,0.0,52.35666666666666,0.0,12209.18148946541,0.0,24418.36297893082,0.0,5.549627949757005,0.9249379916261674,,,False,,,
I-66 EB,32563,MD,1,0.160492,4,2200.0,6.0,0,0.0,51.98666666666667,0.0,12450.398091149304,0.0,49801.592364597214,0.0,5.65927185961332,0.9432119766022199,,,False,,,
I-66 EB,32564,MD,1,0.936293,4,2200.0,6.0,0,0.0,57.11755555555556,0.0,12205.920993902218,0.0,48823.683975608874,0.0,5.54814590631919,0.9246909843865317,,,False,,,
I-66 EB,32572,MD,1,0.672258,2,2200.0,6.0,0,0.0,53.65822222222223,0.0,11335.394735174465,0.0,22670.78947034893,0.0,5.152452152352029,0.8587420253920048,,,False,,,
I-66 EB,32856,MD,1,0.491758,2,2200.0,6.0,1,2.25,30.12933333333333,4757.320768575568,12417.88567181634,9514.641537151136,24835.77134363268,2.1624185311707125,5.644493487189246,0.940748914531541,,,False,,,
I-66 EB,35787,MD,1,0.337366,4,2200.0,6.0,1,2.0,26.08977777777778,4108.283110476888,12254.01708112589,16433.132441907554,49016.06832450356,1.8674014138531312,5.570007764148132,0.928334627358022,,,False,,,
I-66 EB,38167,MD,1,0.451882,3,2200.0,6.0,1,0.25,41.85044444444444,538.4644037160241,10776.978921312102,1615.3932111480722,32330.936763936304,0.2447565471436473,4.898626782414592,0.8164377970690987,,,False,,,
I-66 EB,39146,MD,1,4.297312,2,2200.0,6.0,1,0.5,40.02911111111111,1082.2133210505235,11564.9056980112,2164.426642101047,23129.8113960224,0.49191514593205615,5.256775317277818,0.8761292195463031,,,False,,,
I-66 EB,39157,MD,1,2.210167,3,2200.0,6.0,0,0.0,53.91622222222222,0.0,11134.33860697878,0.0,33403.015820936336,0.0,5.061063003172173,0.8435105005286955,,,False,,,
I-66 EB,25608,NT,2,0.458194,2,2200.0,11.0,2,0.75,28.180222222222216,1551.6523790789224,22646.058927962833,3103.304758157845,45292.117855925666,0.7052965359449648,10.293663149074016,0.9357875590067287,,,False,,,
I-66 EB,25947,NT,1,0.25864,2,2200.0,11.0,1,9.75,36.88733333333334,21345.920044386374,24089.661968433604,42691.84008877275,48179.32393686721,9.702690929266533,10.949846349288002,0.9954405772080002,,,False,,,
I-66 EB,26049,NT,1,0.87601,2,2200.0,11.0,1,0.75,37.50577777777777,1615.8126885912243,22565.672656424915,3231.6253771824486,45131.34531284983,0.734460312996011,10.257123934738598,0.9324658122489634,,,False,,,
I-66 EB,26183,NT,1,0.241782,3,2200.0,11.0,1,0.25,47.87333333333333,549.4262067876658,22149.56704878392,1648.2786203629976,66448.70114635176,0.24973918490348446,10.06798502217451,0.9152713656522281,,,False,,,
I-66 EB,26303,NT,2,0.100721,3,2200.0,11.0,2,7.809240376882675,40.20488888888889,17085.75804739042,24080.87818811736,51257.274142171256,72242.63456435208,7.766253657904737,10.945853721871527,0.9950776110792298,,,False,,,
I-66 EB,26306,NT,1,0.160698,1,2200.0,11.0,1,9.25,41.36911111111111,20235.97667149799,24056.154951734025,20235.97667149799,24056.154951734025,9.198171214317268,10.93461588715183,0.9940559897410755,,,False,,,
I-66 EB,26322,NT,1,1.550586,3,2200.0,11.0,1,0.5,36.02400000000001,1063.8826256205875,22037.95160510928,3191.6478768617626,66113.85481532784,0.4835830116457216,10.017250729595126,0.9106591572359206,,,False,,,
I-66 EB,26732,NT,4,0.292825,4,2200.0,11.0,0,0.0,53.67644444444445,0.0,21448.52043691381,0.0,85794.08174765523,0.0,9.749327471324458,0.8863024973931325,,,False,,,
I-66 EB,26735,NT,1,0.257485,3,2200.0,11.0,0,0.0,51.66511111111112,0.0,21662.11401001052,0.0,64986.342030031556,0.0,9.84641545909569,0.8951286780996082,,,False,,,
I-66 EB,26736,NT,1,0.313435,3,2200.0,11.0,1,0.25,43.33955555555556,542.3555598171888,21679.649752437635,1627.0666794515664,65038.94925731291,0.24652525446235854,9.854386251108016,0.8958532955552742,,,False,,,
I-66 EB,26747,NT,1,0.189147,2,2200.0,11.0,1,3.5,47.01377777777778,7692.369802451708,24067.940952698136,15384.739604903416,48135.88190539627,3.49653172838714,10.939973160317335,0.9945430145743032,,,False,,,
I-66 EB,26753,NT,1,0.221555,3,2200.0,11.0,1,0.75,30.418666666666667,1567.515948127492,22548.68306373824,4702.547844382476,67646.04919121473,0.71250724914886,10.249401392608291,0.9317637629643901,,,False,,,
I-66 EB,31353,NT,1,0.499725,2,2200.0,11.0,0,0.0,51.17777777777778,0.0,21215.112273672134,0.0,42430.22454734427,0.0,9.643232851669152,0.8766575319699229,,,False,,,
I-66 EB,31357,NT,1,0.076959,4,2200.0,11.0,0,0.0,51.75577777777778,0.0,20880.831539428746,0.0,83523.32615771498,0.0,9.491287063376703,0.8628442784887912,,,False,,,
I-66 EB,31384,NT,1,0.771709,2,2200.0,11.0,0,0.0,59.00733333333333,0.0,20260.795374646357,0.0,40521.590749292714,0.0,9.209452443021071,0.837222949365552,,,False,,,
I-66 EB,31781,NT,1,1.428297,4,2200.0,11.0,0,0.0,53.22333333333333,0.0,21835.648245455915,0.0,87342.59298182366,0.0,9.925294657025416,0.9022995142750379,,,False,,,
I-66 EB,31790,NT,1,1.064303,4,2200.0,11.0,0,0.0,53.19422222222223,0.0,19857.25947310175,0.0,79429.037892407,0.0,9.026027033228068,0.8205479121116426,,,False,,,
I-66 EB,31795,NT,1,0.994511,4,2200.0,11.0,0,0.0,53.81355555555555,0.0,19442.47785360656,0.0,77769.91141442624,0.0,8.837489933457528,0.8034081757688661,,,False,,,
I-66 EB,31800,NT,1,1.044581,4,2200.0,11.0,0,0.0,49.052888888888894,0.0,21086.835670763387,0.0,84347.34268305355,0.0,9.58492530489245,0.8713568458993136,,,False,,,
I-66 EB,31804,NT,1,0.885011,4,2200.0,11.0,0,0.0,52.45022222222223,0.0,19674.039963993397,0.0,78696.15985597359,0.0,8.942745438178816,0.8129768580162561,,,False,,,
I-66 EB,31829,NT,1,0.453427,4,2200.0,11.0,1,0.25,47.93511111111112,549.4684148056153,22400.634831835032,2197.8736592224614,89602.53932734013,0.24975837036618878,10.182106741743196,0.9256460674311996,,,False,,,
I-66 EB,31833,NT,1,0.45031,3,2200.0,11.0,0,0.0,49.72644444444444,0.0,21298.198366408986,0.0,63894.59509922696,0.0,9.68099925745863,0.8800908415871482,,,False,,,
I-66 EB,32561,NT,1,0.146205,2,2200.0,11.0,0,0.0,58.98866666666667,0.0,21290.47045457976,0.0,42580.94090915952,0.0,9.677486570263527,0.8797715063875934,,,False,,,
I-66 EB,32563,NT,1,0.160492,4,2200.0,11.0,0,0.0,57.131111111111125,0.0,21692.844180546774,0.0,86771.3767221871,0.0,9.860383718430352,0.8963985198573048,,,False,,,
I-66 EB,32564,NT,1,0.936293,4,2200.0,11.0,0,0.0,56.09555555555556,0.0,21960.68246072752,0.0,87842.72984291008,0.0,9.982128391239781,0.9074662173854346,,,False,,,
I-66 EB,32572,NT,1,0.672258,2,2200.0,11.0,0,0.0,61.26533333333333,0.0,20276.11899115888,0.0,40552.23798231776,0.0,9.216417723254036,0.8378561566594578,,,False,,,
I-66 EB,32856,NT,1,0.491758,2,2200.0,11.0,0,0.0,53.58355555555556,0.0,19705.679839034303,0.0,39411.359678068606,0.0,8.957127199561047,0.8142842908691861,,,False,,,
I-66 EB,35787,NT,1,0.337366,4,2200.0,11.0,0,0.0,52.66555555555555,0.0,18410.304638484024,0.0,73641.2185539361,0.0,8.36832029022001,0.760756390020001,,,False,,,
I-66 EB,38167,NT,1,0.451882,3,2200.0,11.0,0,0.0,59.85755555555556,0.0,17110.617382006636,0.0,51331.85214601991,0.0,7.777553355457562,0.7070503050415966,,,False,,,
I-66 EB,39146,NT,1,4.297312,2,2200.0,11.0,0,0.0,53.048,0.0,18422.736121873728,0.0,36845.472243747456,0.0,8.373970964488057,0.7612700876807325,,,False,,,
I-66 EB,39157,NT,1,2.210167,3,2200.0,11.0,0,0.0,63.10377777777777,0.0,17702.69994152615,0.0,53108.09982457844,0.0,8.046681791602795,0.7315165265093451,,,False,,,
I-66 EB,25608,PM,2,0.458194,2,2200.0,4.0,2,4.0,13.416666666666666,5746.8273619531665,5746.8273619531665,11493.654723906333,11493.654723906333,2.6121942554332573,2.6121942554332573,0.6530485638583143,0.0,0.0,True,2.6121942554332573,,
I-66 EB,25947,PM,1,0.25864,2,2200.0,4.0,1,4.0,36.30511111111111,8718.134162604138,8718.134162604138,17436.268325208275,17436.268325208275,3.9627882557291536,3.9627882557291536,0.9906970639322884,,,False,,,
